Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK-12040"
Duration Time,300.757
Ambient Temperature,"102.6"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"11075491"
Raw Accumulated Counts,"12220636"
Valid Count Last Packet,"33871"
Raw Count Last Packet,"37673"
Live Time,272.687927
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0023
Number of Channels,2048
Vacuum,684
Channel#,Intensity
0,"9331"
1,"7339"
2,"4557"
3,"2683"
4,"1277"
5,"306"
6,"58"
7,"8"
8,"9"
9,"7"
10,"1"
11,"5"
12,"0"
13,"4"
14,"0"
15,"3"
16,"1"
17,"1"
18,"3"
19,"2"
20,"5"
21,"1"
22,"1"
23,"0"
24,"0"
25,"0"
26,"1"
27,"1"
28,"0"
29,"0"
30,"1"
31,"17"
32,"189"
33,"706"
34,"1174"
35,"1522"
36,"1762"
37,"1790"
38,"1785"
39,"1694"
40,"1713"
41,"1737"
42,"1723"
43,"1670"
44,"1836"
45,"1786"
46,"1870"
47,"1821"
48,"1872"
49,"1805"
50,"1699"
51,"1684"
52,"1714"
53,"1618"
54,"1639"
55,"1687"
56,"1659"
57,"1679"
58,"1617"
59,"1741"
60,"1669"
61,"1714"
62,"1589"
63,"1549"
64,"1519"
65,"1442"
66,"1477"
67,"1408"
68,"1488"
69,"1420"
70,"1508"
71,"1505"
72,"1587"
73,"1634"
74,"1709"
75,"1707"
76,"1756"
77,"1818"
78,"1808"
79,"1762"
80,"1777"
81,"1801"
82,"2007"
83,"2642"
84,"3675"
85,"4963"
86,"5882"
87,"6149"
88,"5591"
89,"4573"
90,"3479"
91,"2620"
92,"2033"
93,"1720"
94,"1640"
95,"1557"
96,"1538"
97,"1527"
98,"1601"
99,"1559"
100,"1554"
101,"1531"
102,"1568"
103,"1414"
104,"1483"
105,"1531"
106,"1515"
107,"1506"
108,"1664"
109,"1684"
110,"1858"
111,"2213"
112,"2819"
113,"3763"
114,"4363"
115,"4801"
116,"4868"
117,"4293"
118,"3764"
119,"3106"
120,"2737"
121,"2627"
122,"2432"
123,"2510"
124,"2477"
125,"2613"
126,"2710"
127,"3096"
128,"3754"
129,"5095"
130,"7054"
131,"10265"
132,"13907"
133,"17679"
134,"20155"
135,"21216"
136,"19734"
137,"17124"
138,"15324"
139,"14771"
140,"15127"
141,"16008"
142,"16795"
143,"16828"
144,"17004"
145,"17256"
146,"18516"
147,"19137"
148,"18811"
149,"17212"
150,"14242"
151,"10946"
152,"7975"
153,"5718"
154,"4508"
155,"4191"
156,"4031"
157,"4391"
158,"4721"
159,"5600"
160,"7226"
161,"9849"
162,"14339"
163,"19812"
164,"26263"
165,"30655"
166,"31676"
167,"28588"
168,"22674"
169,"16233"
170,"10486"
171,"6507"
172,"4414"
173,"3476"
174,"3358"
175,"3746"
176,"4518"
177,"5363"
178,"6524"
179,"7201"
180,"7808"
181,"8052"
182,"7989"
183,"7831"
184,"7265"
185,"6917"
186,"6231"
187,"5203"
188,"4388"
189,"3722"
190,"3282"
191,"2995"
192,"2872"
193,"2865"
194,"3025"
195,"3047"
196,"3122"
197,"3306"
198,"3465"
199,"3545"
200,"3702"
201,"3684"
202,"3741"
203,"3619"
204,"3603"
205,"3572"
206,"3577"
207,"3453"
208,"3464"
209,"3424"
210,"3479"
211,"3585"
212,"3543"
213,"3730"
214,"3691"
215,"3854"
216,"3992"
217,"4284"
218,"4717"
219,"5811"
220,"7281"
221,"9486"
222,"12791"
223,"16178"
224,"19127"
225,"20806"
226,"20692"
227,"18606"
228,"15977"
229,"12776"
230,"9973"
231,"8058"
232,"6886"
233,"6305"
234,"5861"
235,"5397"
236,"5407"
237,"5276"
238,"5285"
239,"5559"
240,"5906"
241,"6300"
242,"6915"
243,"7905"
244,"8805"
245,"9654"
246,"10273"
247,"10462"
248,"10153"
249,"9537"
250,"8513"
251,"7628"
252,"6744"
253,"6208"
254,"5900"
255,"5872"
256,"5902"
257,"5881"
258,"5846"
259,"6069"
260,"6112"
261,"6168"
262,"6350"
263,"6511"
264,"6703"
265,"7473"
266,"8351"
267,"9236"
268,"10599"
269,"11870"
270,"12553"
271,"12803"
272,"12327"
273,"11365"
274,"10249"
275,"9214"
276,"8325"
277,"7712"
278,"7348"
279,"7100"
280,"7151"
281,"7062"
282,"7368"
283,"7234"
284,"7373"
285,"7325"
286,"7603"
287,"7646"
288,"7828"
289,"7951"
290,"8136"
291,"8914"
292,"9146"
293,"9656"
294,"10063"
295,"10344"
296,"10252"
297,"10403"
298,"10118"
299,"9823"
300,"9666"
301,"9214"
302,"9392"
303,"9147"
304,"9288"
305,"9476"
306,"9591"
307,"10118"
308,"10552"
309,"11888"
310,"13915"
311,"18494"
312,"27255"
313,"44917"
314,"73115"
315,"117803"
316,"177230"
317,"247329"
318,"314809"
319,"366055"
320,"388309"
321,"372957"
322,"327438"
323,"261954"
324,"190943"
325,"128141"
326,"80066"
327,"46962"
328,"27585"
329,"17230"
330,"11889"
331,"9810"
332,"9009"
333,"8632"
334,"8757"
335,"8637"
336,"8601"
337,"8628"
338,"8951"
339,"9244"
340,"9512"
341,"9902"
342,"10580"
343,"11196"
344,"12626"
345,"14985"
346,"18663"
347,"24305"
348,"31897"
349,"41092"
350,"51943"
351,"60862"
352,"68350"
353,"69647"
354,"66558"
355,"59642"
356,"49444"
357,"38877"
358,"29974"
359,"22916"
360,"18307"
361,"16226"
362,"15078"
363,"14905"
364,"15501"
365,"15886"
366,"16485"
367,"17432"
368,"19062"
369,"20983"
370,"23733"
371,"26318"
372,"28732"
373,"29902"
374,"29601"
375,"27852"
376,"24533"
377,"21008"
378,"16881"
379,"13656"
380,"11206"
381,"9499"
382,"8423"
383,"7817"
384,"7488"
385,"7284"
386,"7194"
387,"7270"
388,"7146"
389,"7174"
390,"7193"
391,"7161"
392,"7355"
393,"7536"
394,"7807"
395,"8071"
396,"8462"
397,"9525"
398,"10389"
399,"11580"
400,"12397"
401,"13158"
402,"13307"
403,"13385"
404,"13026"
405,"12362"
406,"11445"
407,"10750"
408,"10294"
409,"10218"
410,"10307"
411,"10542"
412,"10498"
413,"10742"
414,"10576"
415,"10411"
416,"9611"
417,"9350"
418,"8797"
419,"8336"
420,"7972"
421,"7920"
422,"8022"
423,"8256"
424,"8794"
425,"9392"
426,"10761"
427,"12479"
428,"14562"
429,"16555"
430,"18339"
431,"19664"
432,"19932"
433,"19217"
434,"17802"
435,"15988"
436,"13832"
437,"11889"
438,"10340"
439,"9288"
440,"8760"
441,"8298"
442,"8442"
443,"8223"
444,"8443"
445,"8430"
446,"8414"
447,"8380"
448,"8407"
449,"8206"
450,"7892"
451,"8116"
452,"7876"
453,"7776"
454,"7832"
455,"7717"
456,"7880"
457,"7899"
458,"8086"
459,"7994"
460,"8207"
461,"8107"
462,"8228"
463,"8195"
464,"8190"
465,"7945"
466,"8046"
467,"8029"
468,"8084"
469,"7949"
470,"7971"
471,"8089"
472,"8378"
473,"8362"
474,"8756"
475,"9069"
476,"9356"
477,"9557"
478,"9608"
479,"9805"
480,"9911"
481,"9655"
482,"9265"
483,"9072"
484,"8822"
485,"8604"
486,"8199"
487,"8389"
488,"8142"
489,"8224"
490,"8007"
491,"8132"
492,"7968"
493,"8045"
494,"7835"
495,"8220"
496,"8073"
497,"8185"
498,"7992"
499,"7909"
500,"7953"
501,"8025"
502,"8033"
503,"7864"
504,"8037"
505,"7901"
506,"7960"
507,"8031"
508,"8080"
509,"7925"
510,"7989"
511,"7967"
512,"7881"
513,"8007"
514,"8188"
515,"8001"
516,"8177"
517,"8044"
518,"8182"
519,"8554"
520,"9084"
521,"9514"
522,"10109"
523,"10851"
524,"11517"
525,"12085"
526,"12764"
527,"12578"
528,"12406"
529,"11855"
530,"11284"
531,"10528"
532,"10050"
533,"9115"
534,"8630"
535,"8238"
536,"7762"
537,"7635"
538,"7667"
539,"7674"
540,"7527"
541,"7522"
542,"7583"
543,"7559"
544,"7508"
545,"7497"
546,"7423"
547,"7503"
548,"7657"
549,"7360"
550,"7412"
551,"7505"
552,"7574"
553,"7400"
554,"7530"
555,"7570"
556,"7630"
557,"7737"
558,"7877"
559,"7884"
560,"7841"
561,"7837"
562,"7935"
563,"7952"
564,"7697"
565,"7617"
566,"7362"
567,"7470"
568,"7397"
569,"7276"
570,"7279"
571,"7162"
572,"7186"
573,"7203"
574,"7212"
575,"7099"
576,"7221"
577,"7203"
578,"7192"
579,"7254"
580,"7273"
581,"7279"
582,"7339"
583,"7525"
584,"7765"
585,"7788"
586,"7847"
587,"7839"
588,"7780"
589,"7777"
590,"7550"
591,"7430"
592,"7364"
593,"7432"
594,"7158"
595,"7344"
596,"7271"
597,"7194"
598,"7102"
599,"6999"
600,"6990"
601,"6937"
602,"6959"
603,"6942"
604,"6931"
605,"6800"
606,"6839"
607,"6840"
608,"6872"
609,"6711"
610,"6805"
611,"6660"
612,"6679"
613,"6683"
614,"6781"
615,"6767"
616,"6646"
617,"6722"
618,"6639"
619,"6722"
620,"6593"
621,"6658"
622,"6634"
623,"6567"
624,"6679"
625,"6701"
626,"6758"
627,"6820"
628,"6939"
629,"6892"
630,"6822"
631,"6761"
632,"6937"
633,"6779"
634,"6934"
635,"6694"
636,"6724"
637,"6762"
638,"6615"
639,"6688"
640,"6835"
641,"6709"
642,"6635"
643,"6606"
644,"6513"
645,"6541"
646,"6342"
647,"6461"
648,"6432"
649,"6356"
650,"6275"
651,"6334"
652,"6185"
653,"6160"
654,"6146"
655,"6186"
656,"6177"
657,"6102"
658,"6225"
659,"6247"
660,"6344"
661,"6249"
662,"6428"
663,"6426"
664,"6578"
665,"6712"
666,"6865"
667,"6952"
668,"7199"
669,"7243"
670,"7083"
671,"7249"
672,"6893"
673,"6794"
674,"6544"
675,"6514"
676,"6398"
677,"6153"
678,"5969"
679,"6003"
680,"5936"
681,"5858"
682,"5859"
683,"5787"
684,"5789"
685,"5715"
686,"5853"
687,"5762"
688,"5936"
689,"5686"
690,"5627"
691,"5670"
692,"5677"
693,"5703"
694,"5616"
695,"5642"
696,"5559"
697,"5573"
698,"5605"
699,"5609"
700,"5717"
701,"5535"
702,"5645"
703,"5461"
704,"5546"
705,"5556"
706,"5571"
707,"5627"
708,"5650"
709,"5642"
710,"5515"
711,"5564"
712,"5371"
713,"5451"
714,"5319"
715,"5334"
716,"5266"
717,"5348"
718,"5292"
719,"5281"
720,"5250"
721,"5213"
722,"5239"
723,"5148"
724,"5179"
725,"5119"
726,"5003"
727,"5178"
728,"5076"
729,"5107"
730,"4969"
731,"5181"
732,"5017"
733,"5123"
734,"5025"
735,"5125"
736,"5064"
737,"5081"
738,"5148"
739,"5149"
740,"5120"
741,"5186"
742,"5078"
743,"5268"
744,"5230"
745,"5396"
746,"5353"
747,"5337"
748,"5419"
749,"5339"
750,"5187"
751,"5192"
752,"5090"
753,"5155"
754,"4896"
755,"4945"
756,"4778"
757,"4737"
758,"4754"
759,"4773"
760,"4790"
761,"4558"
762,"4737"
763,"4697"
764,"4558"
765,"4549"
766,"4611"
767,"4437"
768,"4538"
769,"4525"
770,"4429"
771,"4491"
772,"4367"
773,"4582"
774,"4539"
775,"4477"
776,"4662"
777,"4667"
778,"4768"
779,"4924"
780,"5024"
781,"5379"
782,"5769"
783,"5907"
784,"6169"
785,"6482"
786,"6731"
787,"6801"
788,"6842"
789,"6641"
790,"6490"
791,"6274"
792,"5939"
793,"5764"
794,"5265"
795,"4905"
796,"4722"
797,"4447"
798,"4354"
799,"4272"
800,"4091"
801,"4189"
802,"4061"
803,"4026"
804,"4041"
805,"4081"
806,"4070"
807,"3975"
808,"3865"
809,"3925"
810,"3869"
811,"3849"
812,"3951"
813,"3829"
814,"3890"
815,"3832"
816,"3963"
817,"3873"
818,"3961"
819,"3904"
