Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK45350"
Duration Time,300.611
Ambient Temperature,"107.7"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"22447661"
Raw Accumulated Counts,"28195020"
Valid Count Last Packet,"69192"
Raw Count Last Packet,"86560"
Live Time,238.521988
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0387
Number of Channels,2048
Vacuum,688
Channel#,Intensity
0,"7940"
1,"6157"
2,"4261"
3,"2739"
4,"1260"
5,"312"
6,"39"
7,"18"
8,"13"
9,"6"
10,"8"
11,"5"
12,"2"
13,"4"
14,"3"
15,"3"
16,"3"
17,"4"
18,"1"
19,"2"
20,"2"
21,"1"
22,"3"
23,"6"
24,"1"
25,"6"
26,"2"
27,"1"
28,"0"
29,"4"
30,"5"
31,"64"
32,"445"
33,"1364"
34,"2234"
35,"2665"
36,"2876"
37,"2865"
38,"2777"
39,"2786"
40,"2784"
41,"2715"
42,"2778"
43,"2724"
44,"2762"
45,"2720"
46,"2904"
47,"2877"
48,"2852"
49,"2799"
50,"2713"
51,"2605"
52,"2674"
53,"2630"
54,"2597"
55,"2719"
56,"2599"
57,"2693"
58,"2562"
59,"2579"
60,"2602"
61,"2641"
62,"2555"
63,"2523"
64,"2452"
65,"2327"
66,"2361"
67,"2328"
68,"2353"
69,"2456"
70,"2506"
71,"2467"
72,"2569"
73,"2605"
74,"2711"
75,"2567"
76,"2502"
77,"2563"
78,"2427"
79,"2448"
80,"2402"
81,"2390"
82,"2506"
83,"2659"
84,"2785"
85,"3082"
86,"3278"
87,"3318"
88,"3124"
89,"2940"
90,"2818"
91,"2650"
92,"2624"
93,"2703"
94,"2763"
95,"3173"
96,"4059"
97,"5241"
98,"6791"
99,"8525"
100,"9388"
101,"8739"
102,"7855"
103,"6180"
104,"4812"
105,"3757"
106,"3318"
107,"3074"
108,"2942"
109,"2858"
110,"2764"
111,"2885"
112,"3078"
113,"3241"
114,"3426"
115,"3602"
116,"3538"
117,"3583"
118,"3407"
119,"3295"
120,"3271"
121,"3146"
122,"3166"
123,"3167"
124,"3225"
125,"3440"
126,"3686"
127,"4180"
128,"5110"
129,"6460"
130,"8517"
131,"11651"
132,"15062"
133,"18005"
134,"19762"
135,"20311"
136,"18445"
137,"16479"
138,"15039"
139,"14920"
140,"15637"
141,"16678"
142,"17087"
143,"17019"
144,"16870"
145,"17205"
146,"17709"
147,"18330"
148,"17722"
149,"15566"
150,"13053"
151,"10176"
152,"7684"
153,"6057"
154,"5072"
155,"4728"
156,"4870"
157,"4954"
158,"5103"
159,"5042"
160,"5096"
161,"5080"
162,"5599"
163,"5837"
164,"6279"
165,"6829"
166,"6681"
167,"6321"
168,"5597"
169,"4889"
170,"4386"
171,"4118"
172,"3779"
173,"3581"
174,"3622"
175,"3806"
176,"3919"
177,"4079"
178,"4493"
179,"5012"
180,"5825"
181,"6689"
182,"8148"
183,"8812"
184,"9156"
185,"8965"
186,"8339"
187,"7178"
188,"5990"
189,"5227"
190,"4764"
191,"4282"
192,"4388"
193,"4403"
194,"4425"
195,"4541"
196,"4692"
197,"4981"
198,"5503"
199,"5738"
200,"6060"
201,"6776"
202,"7486"
203,"8737"
204,"9903"
205,"11516"
206,"12691"
207,"13029"
208,"12659"
209,"11721"
210,"9699"
211,"8330"
212,"7021"
213,"6496"
214,"5982"
215,"5812"
216,"6004"
217,"5956"
218,"6288"
219,"6680"
220,"7412"
221,"8419"
222,"9608"
223,"10960"
224,"11852"
225,"12308"
226,"12243"
227,"11245"
