Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK-60200"
Duration Time,300.038
Ambient Temperature,"112.0"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"11546129"
Raw Accumulated Counts,"12806680"
Valid Count Last Packet,"35880"
Raw Count Last Packet,"39639"
Live Time,270.662018
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,19.9828
Number of Channels,2048
Vacuum,684
Channel#,Intensity
0,"9316"
1,"7241"
2,"4586"
3,"2796"
4,"1303"
5,"298"
6,"45"
7,"14"
8,"5"
9,"4"
10,"3"
11,"6"
12,"4"
13,"4"
14,"0"
15,"1"
16,"1"
17,"1"
18,"0"
19,"3"
20,"2"
21,"3"
22,"0"
23,"1"
24,"0"
25,"1"
26,"1"
27,"2"
28,"0"
29,"1"
30,"1"
31,"42"
32,"263"
33,"924"
34,"1475"
35,"1904"
36,"2009"
37,"2048"
38,"2107"
39,"1961"
40,"1985"
41,"1978"
42,"1951"
43,"2051"
44,"2036"
45,"1937"
46,"2155"
47,"2114"
48,"2086"
49,"2017"
50,"1935"
51,"1927"
52,"1925"
53,"1953"
54,"1975"
55,"1943"
56,"1901"
57,"1879"
58,"1855"
59,"1955"
60,"1903"
61,"1816"
62,"1709"
63,"1684"
64,"1626"
65,"1547"
66,"1582"
67,"1623"
68,"1545"
69,"1565"
70,"1575"
71,"1559"
72,"1663"
73,"1601"
74,"1614"
75,"1578"
76,"1509"
77,"1559"
78,"1464"
79,"1446"
80,"1463"
81,"1466"
82,"1504"
83,"1406"
84,"1606"
85,"1782"
86,"1720"
87,"1818"
88,"1785"
89,"1632"
90,"1608"
91,"1474"
92,"1471"
93,"1410"
94,"1498"
95,"1477"
96,"1385"
97,"1483"
98,"1442"
99,"1519"
100,"1577"
101,"1596"
102,"1527"
103,"1538"
104,"1516"
105,"1482"
106,"1484"
107,"1557"
108,"1611"
109,"1660"
110,"1764"
111,"2040"
112,"2684"
113,"3342"
114,"4179"
115,"4534"
116,"4436"
117,"4104"
118,"3687"
119,"3009"
120,"2736"
121,"2415"
122,"2397"
123,"2404"
124,"2415"
125,"2470"
126,"2805"
127,"3207"
128,"3978"
129,"5347"
130,"7627"
131,"10756"
132,"14655"
133,"18494"
134,"21529"
135,"22775"
136,"21335"
137,"18934"
138,"16777"
139,"15461"
140,"16168"
141,"17067"
142,"17595"
143,"17687"
144,"17779"
145,"17722"
146,"18652"
147,"19312"
148,"19130"
149,"17380"
150,"14745"
151,"11487"
152,"8318"
153,"6012"
154,"4506"
155,"3977"
156,"3774"
157,"3894"
158,"4035"
159,"3993"
160,"3922"
161,"3737"
162,"3435"
163,"3191"
164,"3186"
165,"3356"
166,"3293"
167,"3360"
168,"3222"
169,"2974"
170,"2784"
171,"2538"
172,"2508"
173,"2494"
174,"2315"
175,"2375"
176,"2468"
177,"2527"
178,"2642"
179,"2947"
180,"3457"
181,"3918"
182,"4790"
183,"5387"
184,"5844"
185,"6229"
186,"5962"
187,"5307"
188,"4544"
189,"3895"
190,"3519"
191,"3291"
192,"3005"
193,"3001"
194,"3049"
195,"3030"
196,"3288"
197,"3346"
198,"3552"
199,"3589"
200,"3782"
201,"3923"
202,"3825"
203,"3876"
204,"3789"
205,"3767"
206,"3687"
207,"3630"
208,"3760"
209,"3686"
210,"3666"
211,"3846"
212,"3698"
213,"3881"
214,"3846"
215,"3897"
216,"3988"
217,"4228"
218,"4117"
219,"4281"
220,"4494"
221,"4688"
222,"4980"
223,"5099"
224,"5368"
225,"5421"
226,"5552"
227,"5517"
228,"5446"
229,"5101"
230,"5085"
231,"4830"
232,"5004"
233,"4864"
234,"4948"
235,"5053"
236,"5030"
237,"4964"
238,"5097"
239,"5182"
240,"5172"
241,"5368"
242,"5461"
243,"5430"
244,"5649"
245,"5736"
246,"5695"
247,"5692"
248,"5893"
249,"6054"
250,"6081"
251,"6006"
252,"6073"
253,"6028"
254,"6103"
255,"6258"
256,"6244"
257,"6358"
258,"6467"
259,"6632"
260,"6729"
261,"6817"
262,"6881"
263,"7021"
264,"7044"
265,"7209"
266,"7573"
267,"7559"
268,"7766"
269,"7736"
270,"7972"
271,"8064"
272,"8076"
273,"8189"
274,"8184"
275,"8397"
276,"8450"
277,"8409"
278,"8454"
279,"8601"
280,"8731"
281,"8904"
282,"8930"
283,"9004"
284,"9039"
285,"9299"
286,"9337"
287,"9538"
288,"9716"
289,"9700"
290,"9824"
291,"9853"
292,"9910"
293,"10326"
294,"10335"
295,"10506"
296,"10444"
297,"10700"
298,"10348"
299,"10637"
300,"10586"
301,"10596"
302,"10960"
303,"10937"
304,"11167"
305,"11027"
306,"11404"
307,"11770"
308,"12289"
309,"12600"
310,"13071"
311,"14066"
312,"15506"
313,"17337"
314,"21141"
315,"26010"
316,"33267"
317,"41767"
318,"50305"
319,"57917"
320,"61853"
321,"61636"
322,"56773"
323,"48682"
324,"39508"
325,"30845"
326,"23692"
327,"18529"
328,"15488"
329,"13953"
330,"13043"
331,"12609"
332,"12647"
333,"12876"
334,"12840"
335,"12964"
336,"12845"
337,"13211"
338,"13271"
339,"13588"
340,"13759"
341,"13887"
342,"14230"
343,"14391"
344,"14867"
345,"15177"
346,"15769"
347,"16139"
348,"17259"
349,"17945"
350,"19630"
351,"20572"
352,"21658"
353,"22500"
354,"22676"
355,"22626"
356,"22276"
357,"22082"
358,"21885"
359,"23215"
360,"24472"
361,"26043"
362,"28146"
363,"30165"
364,"31829"
365,"32899"
366,"34318"
367,"34651"
368,"34267"
369,"34518"
370,"35053"
371,"35375"
372,"35609"
373,"35303"
374,"34039"
375,"31957"
376,"29343"
377,"25914"
378,"22671"
379,"19637"
380,"17438"
381,"15666"
382,"14359"
383,"14017"
384,"13994"
385,"13581"
386,"13581"
387,"13747"
388,"13904"
389,"13833"
390,"14056"
391,"14394"
392,"14530"
393,"14636"
394,"14990"
395,"15286"
396,"15555"
397,"16023"
398,"16765"
399,"16935"
400,"17765"
401,"18055"
402,"18423"
403,"18580"
404,"18427"
405,"18367"
406,"18243"
407,"17911"
408,"17541"
409,"17558"
410,"17403"
411,"17755"
412,"17647"
413,"17677"
414,"17104"
415,"17151"
416,"16777"
417,"16195"
418,"15773"
419,"15206"
420,"15029"
421,"14954"
422,"14821"
423,"14792"
424,"14767"
425,"14741"
426,"15064"
427,"14925"
428,"15117"
429,"15489"
430,"15514"
431,"15293"
432,"15776"
433,"15901"
434,"15558"
435,"15526"
436,"15680"
437,"15267"
438,"15482"
439,"15619"
440,"15331"
441,"15422"
442,"15473"
443,"15550"
444,"15519"
445,"15495"
446,"15500"
447,"15652"
448,"15586"
449,"15544"
450,"15716"
451,"15722"
452,"15804"
453,"15554"
454,"15627"
455,"15699"
456,"15517"
457,"15663"
458,"15621"
459,"15826"
460,"15804"
461,"15913"
462,"15713"
463,"15840"
464,"15956"
465,"15899"
466,"15870"
467,"16029"
468,"16059"
469,"15983"
470,"15782"
471,"15981"
472,"16078"
473,"16066"
474,"15880"
475,"16068"
476,"16217"
477,"16217"
478,"16028"
479,"16010"
480,"16156"
481,"16124"
482,"16169"
483,"16258"
484,"16063"
485,"16100"
486,"15970"
487,"16078"
488,"16073"
489,"16149"
490,"16155"
491,"16065"
492,"16012"
493,"15943"
494,"15972"
495,"16209"
496,"15970"
497,"15834"
498,"15955"
499,"15635"
500,"15909"
501,"15695"
502,"15806"
503,"15750"
504,"15721"
505,"15584"
506,"15973"
507,"15954"
508,"15842"
509,"15601"
510,"15651"
511,"15616"
512,"15692"
513,"15757"
514,"15740"
515,"15663"
516,"15581"
517,"15593"
518,"15636"
519,"15664"
520,"15840"
521,"15585"
522,"15816"
523,"15667"
524,"15781"
525,"15642"
526,"15755"
527,"15859"
528,"15713"
529,"15737"
530,"15707"
531,"15561"
532,"15592"
533,"15606"
534,"15314"
535,"15230"
536,"15417"
537,"15225"
538,"15306"
539,"15349"
540,"15363"
541,"15276"
542,"15276"
543,"15343"
544,"15135"
545,"15325"
546,"15171"
547,"15408"
548,"15343"
549,"15172"
550,"15231"
551,"15136"
552,"15054"
553,"15237"
554,"15213"
555,"14778"
556,"14922"
557,"15073"
558,"15005"
559,"14910"
560,"14918"
561,"15062"
562,"14889"
563,"14675"
564,"14723"
565,"14826"
566,"14455"
567,"14734"
568,"14867"
569,"14599"
570,"14721"
571,"14479"
572,"14639"
573,"14444"
574,"14501"
575,"14405"
576,"14467"
577,"14291"
578,"14365"
579,"14497"
580,"14492"
581,"14223"
582,"14195"
583,"14323"
584,"14333"
585,"13970"
586,"14124"
587,"13910"
588,"14361"
589,"14060"
590,"14044"
591,"13759"
592,"13906"
593,"13861"
594,"14045"
595,"13915"
596,"13908"
597,"13908"
598,"13870"
599,"13565"
600,"13711"
601,"13590"
602,"13618"
603,"13521"
604,"13338"
605,"13411"
606,"13155"
607,"13420"
608,"13415"
609,"13436"
610,"13151"
611,"13147"
612,"13271"
613,"12998"
614,"13083"
615,"13220"
616,"12978"
617,"13197"
618,"13000"
619,"13215"
620,"12985"
621,"12713"
622,"12754"
623,"12714"
624,"12971"
625,"12754"
626,"12731"
627,"12669"
628,"12431"
629,"12637"
630,"12566"
631,"12513"
632,"12623"
633,"12453"
634,"12691"
635,"12564"
636,"12368"
637,"12036"
638,"12418"
639,"12332"
640,"12152"
641,"11970"
642,"12172"
643,"12156"
644,"12011"
645,"12004"
646,"11992"
647,"12031"
648,"11996"
649,"11781"
650,"11951"
651,"11901"
652,"11635"
653,"11679"
654,"11647"
655,"11698"
656,"11707"
657,"11674"
658,"11716"
659,"11646"
660,"11665"
661,"11372"
662,"11392"
663,"11412"
664,"11347"
665,"11366"
666,"11316"
667,"11237"
668,"11165"
669,"11184"
670,"11232"
671,"11174"
672,"11200"
673,"11350"
674,"11118"
675,"10974"
676,"11086"
677,"11116"
678,"10850"
679,"11135"
680,"10892"
681,"10784"
682,"10822"
683,"10979"
684,"10648"
685,"10693"
686,"10859"
687,"10395"
688,"10586"
689,"10537"
690,"10604"
691,"10271"
692,"10628"
693,"10438"
694,"10361"
695,"10408"
696,"10361"
697,"10413"
698,"10501"
699,"10401"
700,"10397"
701,"10139"
702,"10218"
703,"10281"
704,"10051"
705,"10045"
706,"10092"
707,"9990"
708,"10094"
709,"10142"
710,"9912"
711,"10113"
712,"10049"
713,"9801"
714,"9877"
715,"10065"
716,"9716"
717,"9587"
718,"9942"
719,"9761"
720,"9675"
721,"9616"
722,"9589"
723,"9623"
724,"9713"
725,"9437"
726,"9453"
727,"9414"
728,"9301"
729,"9421"
730,"9231"
731,"9227"
732,"9322"
733,"9055"
734,"9083"
735,"9324"
736,"9175"
737,"9017"
738,"9127"
739,"8993"
740,"9168"
741,"9045"
742,"9112"
743,"8975"
744,"8907"
745,"8968"
746,"8777"
747,"8795"
748,"8757"
749,"8658"
750,"8693"
751,"8645"
752,"8499"
753,"8572"
754,"8570"
755,"8553"
756,"8470"
757,"8355"
758,"8384"
759,"8320"
760,"8500"
761,"8313"
762,"8285"
763,"8270"
764,"8295"
765,"8281"
766,"8037"
767,"8127"
768,"8031"
769,"8191"
770,"8114"
771,"8078"
772,"7838"
773,"7852"
774,"8016"
775,"8010"
776,"7845"
777,"7831"
778,"7830"
779,"7823"
780,"7777"
781,"7812"
782,"7698"
783,"7901"
784,"7770"
785,"7732"
786,"7557"
787,"7673"
788,"7676"
789,"7479"
790,"7501"
791,"7302"
792,"7621"
793,"7462"
794,"7419"
795,"7476"
796,"7489"
797,"7335"
798,"7340"
799,"7178"
800,"7401"
801,"7133"
802,"7180"
803,"7279"
804,"6986"
805,"7085"
806,"7076"
807,"7138"
808,"7092"
809,"7053"
810,"7004"
811,"6953"
812,"6978"
813,"6923"
814,"6854"
815,"6767"
816,"6867"
817,"6771"
818,"6781"
819,"6759"
820,"6770"
821,"6681"
822,"6786"
823,"6691"
824,"6566"
825,"6522"
826,"6497"
827,"6674"
828,"6584"
829,"6537"
830,"6544"
831,"6453"
832,"6413"
833,"6510"
834,"6406"
835,"6528"
836,"6313"
837,"6297"
838,"6365"
