Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"WN0301362"
Duration Time,300.228
Ambient Temperature,"116.3"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"32697309"
Raw Accumulated Counts,"49140611"
Valid Count Last Packet,"97924"
Raw Count Last Packet,"146752"
Live Time,198.292938
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0443
Number of Channels,2048
Vacuum,712
Channel#,Intensity
0,"6308"
1,"5159"
2,"3690"
3,"2510"
4,"998"
5,"240"
6,"39"
7,"18"
8,"12"
9,"9"
10,"7"
11,"4"
12,"7"
13,"3"
14,"8"
15,"6"
16,"3"
17,"4"
18,"2"
19,"2"
20,"1"
21,"4"
22,"4"
23,"1"
24,"1"
25,"3"
26,"4"
27,"1"
28,"6"
29,"5"
30,"28"
31,"198"
32,"949"
33,"2249"
34,"3168"
35,"3481"
36,"3687"
37,"3696"
38,"3713"
39,"3711"
40,"3639"
41,"3490"
42,"3492"
43,"3522"
44,"3565"
45,"3608"
46,"3557"
47,"3511"
48,"3462"
49,"3390"
50,"3385"
51,"3286"
52,"3270"
53,"3280"
54,"3195"
55,"3272"
56,"3246"
57,"3084"
58,"3109"
59,"3083"
60,"3116"
61,"3124"
62,"3049"
63,"2897"
64,"2976"
65,"2864"
66,"2799"
67,"2923"
68,"2907"
69,"2883"
70,"3001"
71,"3026"
72,"3052"
73,"3112"
74,"3194"
75,"3129"
76,"2958"
77,"2957"
78,"2939"
79,"2849"
80,"2814"
81,"2872"
82,"2986"
83,"3178"
84,"3454"
85,"3708"
86,"4006"
87,"3873"
88,"3761"
89,"3310"
90,"3235"
91,"2992"
92,"2982"
93,"2866"
94,"2805"
95,"2860"
96,"2952"
97,"2983"
98,"2899"
99,"2964"
100,"2882"
101,"2911"
102,"2806"
103,"2945"
104,"2845"
105,"2900"
106,"2934"
107,"2911"
108,"2929"
109,"3064"
110,"3186"
111,"3394"
112,"3625"
113,"3922"
114,"4173"
115,"4376"
116,"4239"
117,"4141"
118,"3976"
119,"3767"
120,"3682"
121,"3682"
122,"3679"
123,"3732"
124,"3880"
125,"3985"
126,"4206"
127,"4633"
128,"5476"
129,"6836"
130,"8926"
131,"11606"
132,"14761"
133,"17100"
134,"18785"
135,"18782"
136,"17490"
137,"15899"
138,"14510"
139,"14561"
140,"15372"
141,"16207"
142,"16388"
143,"16089"
144,"15749"
145,"16125"
146,"16533"
147,"16363"
148,"15960"
149,"14342"
150,"11959"
151,"9541"
152,"7576"
153,"6164"
