Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"WN0301538"
Duration Time,300.404
Ambient Temperature,"110.0"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"31286237"
Raw Accumulated Counts,"45772440"
Valid Count Last Packet,"93564"
Raw Count Last Packet,"136622"
Live Time,204.082840
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0487
Number of Channels,2048
Vacuum,693
Channel#,Intensity
0,"6536"
1,"5250"
2,"3711"
3,"2554"
4,"1056"
5,"255"
6,"61"
7,"22"
8,"15"
9,"9"
10,"8"
11,"8"
12,"3"
13,"0"
14,"4"
15,"4"
16,"6"
17,"6"
18,"1"
19,"1"
20,"4"
21,"4"
22,"3"
23,"4"
24,"3"
25,"3"
26,"1"
27,"1"
28,"3"
29,"6"
30,"29"
31,"215"
32,"956"
33,"2298"
34,"3141"
35,"3700"
36,"3886"
37,"3871"
38,"3800"
39,"3753"
40,"3696"
41,"3746"
42,"3626"
43,"3684"
44,"3625"
45,"3748"
46,"3729"
47,"3587"
48,"3719"
49,"3533"
50,"3493"
51,"3471"
52,"3444"
53,"3367"
54,"3357"
55,"3290"
56,"3401"
57,"3297"
58,"3281"
59,"3324"
60,"3274"
61,"3243"
62,"3138"
63,"3114"
64,"3071"
65,"3005"
66,"2894"
67,"2983"
68,"3054"
69,"2988"
70,"3113"
71,"3136"
72,"3175"
73,"3229"
74,"3277"
75,"3228"
76,"3123"
77,"3087"
78,"2961"
79,"2957"
80,"2915"
81,"2923"
82,"2933"
83,"3154"
84,"3357"
85,"3549"
86,"3759"
87,"3814"
88,"3567"
89,"3425"
90,"3105"
91,"2993"
92,"2911"
93,"2883"
94,"2932"
95,"2941"
96,"2956"
97,"2904"
98,"3001"
99,"3060"
100,"3073"
101,"2965"
102,"2953"
103,"2954"
104,"2826"
105,"3031"
106,"3010"
107,"3011"
108,"3071"
109,"3007"
110,"3333"
111,"3647"
112,"3869"
113,"4329"
114,"4804"
115,"4903"
116,"4891"
117,"4723"
118,"4246"
119,"4013"
120,"3887"
121,"3732"
122,"3739"
123,"3712"
124,"3764"
125,"3833"
126,"4342"
127,"4775"
128,"5565"
129,"6987"
130,"8944"
131,"11692"
132,"14612"
133,"17082"
134,"18597"
135,"18420"
136,"17110"
137,"15319"
138,"14531"
139,"14523"
140,"15545"
141,"15903"
142,"16385"
143,"16422"
144,"15965"
145,"16408"
146,"16700"
147,"16543"
148,"15945"
149,"14532"
150,"11999"
151,"9543"
152,"7602"
153,"6199"
154,"5570"
155,"5252"
156,"5220"
157,"5413"
158,"5440"
159,"5458"
160,"5408"
161,"5743"
162,"6227"
163,"7172"
164,"7461"
165,"8137"
166,"8035"
167,"7447"
168,"6578"
169,"5636"
170,"4904"
171,"4378"
172,"4085"
173,"4094"
174,"4133"
175,"4224"
176,"4431"
177,"4947"
178,"5543"
179,"6550"
180,"8054"
181,"9883"
182,"12080"
183,"13553"
184,"14209"
185,"13724"
186,"12157"
187,"10103"
188,"7919"
189,"6375"
190,"5473"
191,"4904"
192,"4643"
193,"4756"
194,"4856"
195,"4935"
196,"5183"
197,"5575"
198,"5962"
199,"6308"
200,"6499"
201,"6472"
202,"6442"
203,"5971"
204,"5859"
205,"5590"
206,"5468"
207,"5503"
208,"5568"
209,"5506"
210,"5424"
211,"5462"
212,"5597"
213,"5707"
214,"5705"
215,"5740"
216,"6000"
217,"6099"
218,"6470"
219,"7223"
220,"8386"
221,"10428"
222,"12346"
223,"14178"
224,"15894"
225,"16882"
226,"16695"
227,"15961"
228,"15515"
229,"15368"
230,"15351"
231,"15748"
232,"15745"
233,"14777"
234,"13624"
235,"11936"
236,"10387"
237,"9034"
238,"7987"
239,"7541"
240,"7577"
241,"7798"
242,"8122"
243,"8342"
244,"8816"
245,"9225"
246,"9275"
247,"9203"
248,"8974"
249,"8690"
250,"8658"
251,"8361"
252,"8418"
253,"8192"
254,"8273"
255,"8461"
256,"8536"
257,"8673"
258,"8817"
259,"8940"
260,"9407"
261,"9786"
262,"10107"
263,"10639"
264,"11104"
265,"11965"
266,"12894"
267,"14134"
268,"15041"
269,"15720"
270,"16115"
271,"15508"
272,"14776"
273,"13856"
274,"12776"
275,"11874"
276,"11343"
277,"11232"
278,"10810"
279,"10932"
280,"10853"
281,"10977"
282,"10951"
283,"11101"
284,"11456"
285,"11407"
286,"11816"
287,"12232"
288,"12722"
289,"14067"
290,"15361"
291,"16552"
292,"18099"
293,"19016"
294,"20121"
295,"20554"
296,"20492"
297,"19655"
298,"19198"
299,"18347"
300,"18114"
301,"18524"
302,"18947"
303,"19810"
304,"20669"
305,"22324"
306,"24552"
307,"28025"
308,"34021"
309,"46882"
310,"73299"
311,"126043"
312,"227178"
313,"397669"
314,"661687"
315,"1021964"
316,"1454955"
317,"1890063"
318,"2243815"
319,"2421526"
320,"2384396"
321,"2131911"
322,"1739416"
323,"1292413"
324,"881144"
325,"550100"
326,"318973"
327,"174196"
328,"92689"
329,"50484"
330,"30916"
331,"21711"
332,"17770"
333,"16364"
334,"15781"
335,"15323"
336,"15600"
337,"15971"
338,"16525"
339,"17666"
340,"19042"
341,"21519"
342,"25702"
343,"32532"
344,"45065"
345,"65402"
346,"97706"
347,"142023"
348,"198843"
349,"262280"
350,"320947"
351,"365384"
352,"382612"
353,"370226"
354,"329066"
355,"269458"
356,"203114"
357,"141865"
358,"94425"
359,"58998"
360,"37075"
361,"24054"
362,"17515"
363,"14097"
364,"12973"
