Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"WN0301179"
Duration Time,300.737
Ambient Temperature,"104.1"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"18148871"
Raw Accumulated Counts,"21653460"
Valid Count Last Packet,"54930"
Raw Count Last Packet,"65795"
Live Time,251.637054
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0498
Number of Channels,2048
Vacuum,700
Channel#,Intensity
0,"8465"
1,"6565"
2,"4437"
3,"3009"
4,"1294"
5,"320"
6,"58"
7,"24"
8,"11"
9,"7"
10,"6"
11,"2"
12,"4"
13,"3"
14,"2"
15,"2"
16,"2"
17,"4"
18,"1"
19,"3"
20,"4"
21,"3"
22,"3"
23,"1"
24,"2"
25,"1"
26,"0"
27,"0"
28,"1"
29,"4"
30,"4"
31,"83"
32,"612"
33,"1605"
34,"2395"
35,"2778"
36,"3044"
37,"3126"
38,"3013"
39,"3026"
40,"2956"
41,"2963"
42,"2959"
43,"2978"
44,"3043"
45,"2897"
46,"2994"
47,"3061"
48,"2924"
49,"2919"
50,"2789"
51,"2875"
52,"2812"
53,"2797"
54,"2773"
55,"2792"
56,"2690"
57,"2729"
58,"2685"
59,"2806"
60,"2638"
61,"2735"
62,"2574"
63,"2595"
64,"2554"
65,"2527"
66,"2495"
67,"2396"
68,"2391"
69,"2548"
70,"2477"
71,"2614"
72,"2546"
73,"2681"
74,"2688"
75,"2705"
76,"2487"
77,"2595"
78,"2450"
79,"2446"
80,"2356"
81,"2500"
82,"2584"
83,"2860"
84,"3349"
85,"3839"
86,"4123"
87,"4122"
88,"3945"
89,"3464"
90,"2928"
91,"2788"
92,"2539"
93,"2524"
94,"2507"
95,"2391"
96,"2433"
97,"2529"
98,"2631"
99,"2707"
100,"2544"
101,"2523"
102,"2585"
103,"2516"
104,"2557"
105,"2654"
106,"2654"
107,"2792"
108,"3053"
109,"3667"
110,"4858"
111,"6933"
112,"10253"
113,"13865"
114,"16558"
115,"17599"
116,"16175"
117,"13519"
118,"10163"
119,"7182"
120,"5616"
121,"4717"
122,"4606"
123,"4556"
124,"4354"
125,"4233"
126,"4255"
127,"4429"
128,"5210"
129,"6681"
130,"8909"
131,"12109"
132,"15631"
133,"18984"
134,"20935"
135,"21046"
136,"19755"
137,"17424"
138,"15670"
139,"15184"
140,"15619"
141,"16470"
142,"16952"
143,"16589"
144,"16999"
145,"17430"
146,"18183"
147,"18588"
148,"17898"
149,"15821"
150,"13236"
151,"10011"
152,"7832"
153,"6241"
154,"5467"
155,"5077"
156,"5010"
157,"5072"
158,"5067"
159,"5186"
160,"5597"
161,"5991"
162,"7192"
163,"8410"
164,"9678"
165,"10341"
166,"10287"
167,"9363"
168,"7845"
169,"6281"
170,"5006"
171,"4248"
172,"3796"
173,"3508"
174,"3621"
175,"3600"
176,"3922"
177,"4607"
178,"5335"
179,"6737"
180,"8485"
181,"10903"
