Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK50084"
Duration Time,300.352
Ambient Temperature,"107.7"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"16108031"
Raw Accumulated Counts,"18710459"
Valid Count Last Packet,"50213"
Raw Count Last Packet,"58220"
Live Time,258.083038
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0237
Number of Channels,2048
Vacuum,1023
Channel#,Intensity
0,"8726"
1,"6796"
2,"4484"
3,"2905"
4,"1406"
5,"314"
6,"47"
7,"15"
8,"7"
9,"7"
10,"1"
11,"2"
12,"6"
13,"2"
14,"1"
15,"2"
16,"0"
17,"1"
18,"0"
19,"2"
20,"0"
21,"1"
22,"2"
23,"0"
24,"0"
25,"0"
26,"2"
27,"0"
28,"2"
29,"2"
30,"3"
31,"38"
32,"362"
33,"1082"
34,"1775"
35,"2241"
36,"2410"
37,"2511"
38,"2493"
39,"2440"
40,"2490"
41,"2438"
42,"2463"
43,"2508"
44,"2607"
45,"2557"
46,"2561"
47,"2632"
48,"2578"
49,"2523"
50,"2471"
51,"2437"
52,"2370"
53,"2368"
54,"2464"
55,"2410"
56,"2366"
57,"2424"
58,"2309"
59,"2291"
60,"2496"
61,"2388"
62,"2362"
63,"2253"
64,"2320"
65,"2228"
66,"2234"
67,"2187"
68,"2160"
69,"2242"
70,"2225"
71,"2513"
72,"2577"
73,"2655"
74,"2733"
75,"2690"
76,"2525"
77,"2410"
78,"2313"
79,"2125"
80,"2302"
81,"2222"
82,"2266"
83,"2346"
84,"2503"
85,"2609"
86,"2655"
87,"2620"
88,"2672"
89,"2529"
90,"2402"
91,"2326"
92,"2276"
93,"2319"
94,"2269"
95,"2373"
96,"2367"
97,"2369"
98,"2460"
99,"2551"
100,"2472"
101,"2579"
102,"2504"
103,"2420"
104,"2412"
105,"2485"
106,"2412"
107,"2513"
108,"2513"
109,"2467"
110,"2593"
111,"2699"
112,"2916"
113,"3204"
114,"3531"
115,"3533"
116,"3698"
117,"3615"
118,"3458"
119,"3325"
120,"3288"
121,"3201"
122,"3057"
123,"3172"
124,"3388"
125,"3454"
126,"3705"
127,"4300"
128,"5025"
129,"6709"
130,"8889"
131,"12251"
132,"16370"
133,"21071"
134,"24571"
135,"26820"
136,"27020"
137,"26293"
138,"24859"
139,"24144"
140,"23151"
141,"22386"
142,"21263"
143,"20421"
144,"19321"
145,"19022"
146,"19469"
147,"20244"
148,"19819"
149,"17789"
150,"15309"
151,"11826"
152,"9291"
153,"7369"
154,"6293"
155,"5910"
156,"5859"
157,"6239"
158,"6552"
159,"6669"
160,"6493"
161,"6155"
162,"5587"
163,"5322"
164,"5265"
165,"5271"
166,"5986"
167,"7357"
168,"9564"
169,"12416"
170,"15480"
171,"18259"
172,"19489"
173,"18696"
174,"16177"
175,"13062"
176,"10198"
177,"8322"
178,"7835"
179,"8637"
180,"10440"
181,"13007"
182,"15203"
183,"16695"
184,"17143"
185,"16633"
186,"14751"
187,"13117"
188,"11346"
189,"9553"
190,"8586"
191,"8213"
192,"8184"
193,"8388"
194,"8948"
195,"9211"
196,"9441"
197,"9082"
198,"8733"
199,"8251"
200,"7906"
201,"7779"
202,"7902"
203,"8276"
204,"8685"
205,"9230"
206,"9674"
207,"10042"
208,"10338"
209,"10370"
210,"10674"
211,"11133"
212,"11823"
213,"12727"
214,"14087"
215,"16725"
216,"22136"
217,"33663"
218,"58393"
219,"109232"
220,"201375"
221,"346412"
222,"537879"
223,"752002"
224,"939803"
225,"1043042"
226,"1027648"
227,"896743"
228,"696256"
229,"482387"
230,"298112"
231,"167421"
232,"85768"
233,"42204"
234,"22361"
235,"14658"
236,"12921"
237,"13859"
238,"17489"
239,"23750"
240,"34376"
241,"50786"
242,"73108"
243,"101833"
244,"133117"
245,"160748"
246,"176455"
