Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"WN0301465"
Duration Time,300.191
Ambient Temperature,"118.3"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"13062195"
Raw Accumulated Counts,"14763023"
Valid Count Last Packet,"40248"
Raw Count Last Packet,"45350"
Live Time,265.633087
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0423
Number of Channels,2048
Vacuum,693
Channel#,Intensity
0,"8956"
1,"7131"
2,"4683"
3,"3122"
4,"1433"
5,"310"
6,"58"
7,"17"
8,"8"
9,"5"
10,"7"
11,"2"
12,"3"
13,"3"
14,"5"
15,"1"
16,"0"
17,"2"
18,"0"
19,"2"
20,"2"
21,"2"
22,"0"
23,"3"
24,"2"
25,"1"
26,"0"
27,"1"
28,"1"
29,"3"
30,"6"
31,"72"
32,"574"
33,"1539"
34,"2408"
35,"2703"
36,"2950"
37,"3086"
38,"3106"
39,"2949"
40,"3000"
41,"3027"
42,"2970"
43,"3049"
44,"3038"
45,"2912"
46,"3023"
47,"3057"
48,"2986"
49,"2916"
50,"2942"
51,"2946"
52,"2839"
53,"2919"
54,"2814"
55,"2851"
56,"2839"
57,"2733"
58,"2696"
59,"2799"
60,"2783"
61,"2659"
62,"2688"
63,"2606"
64,"2575"
65,"2515"
66,"2454"
67,"2434"
68,"2431"
69,"2388"
70,"2392"
71,"2505"
72,"2513"
73,"2623"
74,"2606"
75,"2539"
76,"2528"
77,"2462"
78,"2426"
79,"2373"
80,"2320"
81,"2366"
82,"2531"
83,"2894"
84,"3434"
85,"4071"
86,"4472"
87,"4576"
88,"4168"
89,"3662"
90,"3150"
91,"2726"
92,"2509"
93,"2452"
94,"2512"
95,"2567"
96,"2578"
97,"2775"
98,"2790"
99,"2848"
100,"2758"
101,"2711"
102,"2603"
103,"2423"
104,"2336"
105,"2308"
106,"2275"
107,"2334"
108,"2565"
109,"2824"
110,"3537"
111,"4699"
112,"6503"
113,"8510"
114,"10304"
115,"11300"
116,"10519"
117,"8838"
118,"6907"
119,"5177"
120,"4344"
121,"3688"
122,"3634"
123,"3556"
124,"3633"
125,"3497"
126,"3676"
127,"4051"
128,"4820"
129,"6374"
130,"8925"
131,"12383"
132,"16396"
133,"19849"
134,"22117"
135,"22043"
136,"20387"
137,"18092"
138,"16307"
139,"15655"
140,"16091"
141,"17258"
142,"17659"
143,"17599"
144,"17281"
145,"17715"
146,"18311"
147,"18846"
148,"17834"
149,"16098"
150,"13141"
151,"10041"
152,"7554"
153,"5543"
154,"4581"
155,"4312"
156,"4214"
157,"4409"
158,"4660"
159,"4829"
160,"5163"
161,"5911"
162,"7059"
163,"8702"
164,"10292"
165,"10988"
166,"11117"
167,"9768"
168,"8376"
169,"6394"
170,"4872"
171,"3951"
172,"3332"
173,"3158"
174,"3309"
175,"3675"
176,"4185"
177,"5412"
178,"7493"
179,"11251"
180,"17194"
181,"25053"
182,"35025"
183,"42470"
184,"46563"
185,"45190"
186,"38921"
187,"29786"
188,"20716"
189,"13001"
190,"8154"
191,"5430"
192,"4449"
193,"4229"
194,"4510"
195,"5140"
196,"6202"
197,"7629"
198,"9084"
199,"10225"
200,"10848"
201,"10419"
202,"9838"
203,"8239"
204,"6682"
205,"5486"
206,"4744"
207,"4252"
208,"4049"
209,"4032"
210,"4095"
211,"4260"
212,"4344"
213,"4189"
214,"4241"
215,"4163"
216,"4391"
217,"4368"
218,"4809"
219,"5716"
220,"7039"
221,"9010"
222,"11697"
223,"14176"
224,"16600"
225,"17218"
226,"16708"
227,"14917"
228,"12243"
229,"9627"
230,"7561"
231,"5999"
232,"5308"
233,"5022"
234,"4735"
235,"4616"
236,"4594"
237,"4741"
238,"4821"
239,"4961"
240,"5207"
241,"5420"
242,"5798"
243,"6384"
244,"6747"
245,"7181"
246,"7155"
247,"7196"
248,"6912"
249,"6689"
250,"6165"
251,"5873"
252,"5660"
253,"5548"
254,"5506"
255,"5372"
256,"5474"
257,"5490"
258,"5509"
259,"5582"
260,"6044"
261,"5708"
262,"5964"
263,"5901"
264,"6016"
265,"6316"
266,"6390"
267,"6574"
268,"6581"
269,"6897"
270,"7105"
271,"7135"
272,"7044"
273,"6843"
274,"6899"
275,"6511"
276,"6670"
277,"6630"
278,"6779"
279,"6709"
280,"6727"
281,"6749"
282,"6910"
283,"6847"
284,"6979"
285,"6961"
286,"7078"
287,"7034"
288,"7106"
289,"7179"
290,"7303"
291,"7554"
292,"7549"
293,"7703"
294,"7839"
295,"7959"
296,"7934"
297,"7795"
298,"7738"
299,"7506"
300,"7674"
301,"7638"
302,"7633"
303,"7590"
304,"7547"
305,"7578"
306,"7804"
307,"8038"
308,"8246"
309,"8699"
310,"9271"
311,"10267"
312,"12486"
313,"16443"
314,"22253"
315,"30333"
316,"40424"
317,"51596"
318,"60778"
319,"66191"
320,"66365"
321,"61153"
322,"51994"
323,"41455"
324,"30998"
325,"22209"
326,"16010"
327,"12083"
328,"9928"
329,"8685"
330,"8208"
331,"7970"
332,"7872"
333,"8049"
334,"8187"
335,"8117"
336,"8539"
337,"8631"
338,"8563"
339,"8662"
340,"8753"
341,"8979"
342,"8969"
343,"9345"
344,"9576"
345,"10521"
346,"11318"
347,"12289"
348,"13438"
349,"15037"
350,"16408"
351,"17868"
352,"18693"
353,"18474"
354,"17975"
355,"16849"
356,"15648"
357,"14581"
358,"13906"
359,"13854"
360,"14123"
361,"14704"
362,"15481"
363,"16257"
364,"16730"
365,"17601"
366,"18363"
367,"19195"
368,"20144"
369,"21710"
370,"23153"
371,"24558"
372,"25533"
373,"25638"
374,"24665"
375,"22323"
376,"19603"
377,"16558"
378,"14023"
379,"11868"
380,"10331"
381,"9381"
382,"8864"
383,"8499"
384,"8330"
385,"8370"
386,"8174"
387,"8367"
388,"8326"
389,"8254"
390,"8383"
391,"8485"
392,"8634"
393,"8990"
394,"9291"
395,"9754"
396,"10940"
397,"11875"
398,"12966"
399,"14424"
400,"15306"
401,"16097"
402,"16135"
403,"15632"
404,"14760"
405,"13823"
406,"12976"
407,"12185"
408,"11547"
409,"11091"
410,"11024"
411,"11073"
412,"11008"
413,"11044"
414,"10591"
415,"10287"
416,"10099"
417,"9682"
418,"9232"
419,"8947"
420,"8835"
421,"8653"
422,"8629"
423,"8380"
424,"8695"
425,"8705"
426,"8876"
427,"8933"
428,"9160"
429,"9104"
430,"9194"
431,"9475"
432,"9279"
433,"9364"
434,"9378"
435,"9120"
436,"9192"
437,"9019"
438,"9201"
439,"9301"
440,"9325"
441,"9569"
442,"9741"
443,"9863"
444,"9958"
445,"9980"
446,"10069"
447,"10040"
448,"9712"
449,"9488"
450,"9363"
451,"9448"
452,"9258"
453,"9298"
454,"9478"
455,"9319"
456,"9679"
457,"9754"
458,"9739"
459,"10183"
460,"10154"
461,"10283"
462,"10280"
463,"10511"
464,"10263"
465,"9969"
466,"9912"
467,"9859"
468,"9710"
469,"9607"
470,"9620"
471,"9582"
472,"9467"
473,"9767"
474,"9620"
475,"9572"
476,"9510"
477,"9513"
478,"9748"
479,"9531"
480,"9721"
481,"9678"
482,"9474"
483,"9681"
484,"9795"
485,"9649"
486,"9557"
487,"9656"
488,"9522"
489,"9603"
490,"9342"
491,"9640"
492,"9700"
493,"9531"
494,"9682"
495,"9617"
496,"9864"
497,"9519"
498,"9705"
499,"9621"
500,"9680"
501,"9623"
502,"9700"
503,"9781"
504,"9759"
505,"9592"
506,"9707"
507,"9902"
508,"9648"
509,"9677"
510,"9748"
511,"9883"
512,"9978"
513,"9885"
514,"9727"
515,"9747"
516,"9572"
517,"10029"
518,"9800"
519,"9797"
520,"9773"
521,"9818"
522,"9928"
523,"9909"
524,"10070"
525,"10217"
526,"10271"
527,"10226"
528,"10352"
529,"10218"
530,"10074"
531,"9750"
532,"10032"
533,"9934"
534,"9784"
535,"9734"
536,"9646"
537,"9832"
538,"9652"
539,"9844"
540,"9707"
541,"9810"
542,"9593"
543,"9834"
544,"10012"
545,"9908"
546,"9788"
547,"9725"
548,"9676"
549,"9769"
550,"9752"
551,"9716"
552,"9797"
553,"9968"
554,"9568"
555,"9647"
556,"9892"
557,"9849"
558,"9567"
559,"9946"
560,"9816"
561,"9676"
562,"9875"
563,"9798"
564,"9913"
565,"10018"
566,"9820"
567,"9815"
568,"9907"
569,"9934"
570,"9874"
571,"9841"
572,"9974"
573,"9775"
574,"9749"
575,"9731"
576,"10019"
577,"10062"
578,"9828"
579,"10100"
580,"10024"
581,"10109"
582,"10483"
583,"10724"
584,"11271"
585,"12002"
586,"13431"
587,"15648"
588,"18112"
589,"21413"
590,"25290"
591,"29661"
592,"33393"
593,"36804"
594,"39169"
595,"39332"
596,"38316"
597,"35927"
598,"32105"
599,"27844"
600,"23692"
601,"19843"
602,"16538"
603,"14375"
604,"12303"
605,"11358"
606,"10663"
607,"10227"
608,"9965"
609,"9853"
610,"9870"
611,"9720"
612,"9765"
613,"9624"
614,"9745"
615,"9708"
616,"9715"
617,"9551"
618,"9743"
619,"9615"
620,"9876"
621,"9632"
622,"9720"
623,"9818"
624,"9836"
625,"9897"
626,"9631"
627,"10035"
628,"9836"
629,"9973"
630,"10121"
631,"9972"
632,"10002"
633,"9965"
634,"9863"
635,"9811"
636,"9867"
637,"9954"
638,"9816"
639,"9891"
640,"9825"
641,"9860"
642,"9891"
643,"9959"
644,"9983"
645,"9846"
646,"10133"
647,"10087"
648,"10110"
649,"10168"
650,"10098"
651,"10028"
652,"9945"
653,"10002"
654,"10171"
655,"10482"
656,"10830"
657,"11263"
658,"11640"
659,"12674"
660,"13490"
661,"14124"
662,"14967"
663,"15620"
664,"16216"
665,"16074"
666,"15750"
667,"15656"
668,"15046"
669,"14392"
670,"13795"
671,"13026"
672,"12221"
673,"11817"
674,"11156"
675,"10637"
676,"10496"
677,"9989"
678,"9730"
679,"9793"
680,"9548"
681,"9519"
682,"9563"
683,"9402"
684,"9412"
685,"9437"
686,"9320"
687,"9250"
688,"9288"
689,"9384"
690,"9206"
691,"9337"
692,"9218"
693,"9249"
694,"9368"
695,"9483"
696,"9521"
697,"9510"
698,"9966"
699,"10297"
700,"10586"
701,"10869"
702,"11179"
703,"11709"
704,"12417"
705,"12265"
706,"12505"
707,"12357"
708,"12427"
709,"11999"
710,"11575"
711,"11303"
712,"10759"
713,"10311"
714,"9887"
715,"9623"
716,"9333"
717,"9224"
718,"9218"
719,"9163"
720,"9162"
721,"9029"
722,"8929"
723,"9002"
724,"9059"
725,"9034"
726,"8910"
727,"9080"
728,"8957"
729,"9087"
730,"8998"
731,"9023"
732,"8972"
733,"9034"
734,"9008"
735,"9005"
736,"9114"
737,"9141"
738,"9179"
739,"9138"
740,"9287"
741,"9358"
742,"9523"
743,"9598"
744,"9566"
745,"9666"
746,"9894"
747,"9833"
748,"9673"
749,"9511"
750,"9575"
751,"9556"
752,"9264"
753,"9291"
754,"9006"
755,"8838"
756,"8931"
757,"8872"
758,"8832"
759,"8809"
760,"8762"
761,"8754"
762,"8769"
763,"8811"
764,"8872"
765,"8567"
766,"8827"
767,"8725"
768,"8715"
769,"8466"
770,"8615"
771,"8833"
772,"8752"
773,"8650"
774,"8774"
775,"9113"
776,"9189"
777,"9517"
778,"9754"
779,"9979"
780,"10552"
781,"11087"
782,"11637"
783,"12103"
784,"12655"
785,"12927"
786,"13097"
787,"13324"
788,"13110"
789,"12758"
790,"12413"
791,"12005"
792,"11376"
793,"10783"
794,"10291"
795,"9905"
796,"9365"
797,"9056"
798,"8880"
799,"8691"
800,"8540"
801,"8630"
802,"8531"
803,"8392"
804,"8442"
805,"8493"
806,"8466"
807,"8526"
808,"8592"
809,"8556"
810,"8492"
811,"8285"
812,"8450"
813,"8399"
814,"8381"
815,"8228"
816,"8457"
817,"8331"
818,"8368"
819,"8334"
820,"8585"
821,"8556"
822,"8508"
823,"8604"
824,"8422"
825,"8677"
826,"8910"
827,"8850"
828,"8639"
829,"8726"
830,"8786"
831,"8867"
832,"8621"
833,"8761"
834,"8354"
835,"8517"
836,"8479"
837,"8402"
838,"8135"
839,"8312"
840,"8065"
841,"8283"
842,"8050"
843,"8081"
844,"8161"
845,"8033"
846,"8068"
847,"8158"
848,"8162"
849,"8083"
850,"7971"
851,"8114"
852,"8232"
853,"8011"
854,"8167"
855,"8234"
856,"8203"
857,"8104"
858,"8282"
859,"8169"
860,"8269"
861,"8123"
862,"8134"
863,"8258"
864,"8182"
865,"8116"
866,"8089"
867,"8296"
868,"8283"
869,"8394"
870,"8314"
871,"8274"
872,"8326"
873,"8316"
874,"8477"
875,"8484"
876,"8831"
877,"8596"
878,"9014"
879,"8919"
880,"8915"
881,"9419"
882,"9042"
883,"9369"
884,"9211"
885,"9352"
886,"9169"
887,"9035"
888,"9028"
889,"9172"
890,"8968"
891,"9124"
892,"9089"
893,"9189"
894,"9324"
895,"9322"
896,"9224"
897,"9181"
898,"9449"
899,"9284"
900,"9511"
901,"9493"
902,"9506"
903,"9624"
904,"9798"
905,"9625"
906,"9843"
907,"10082"
908,"9951"
909,"10343"
910,"10446"
911,"10518"
912,"10688"
913,"10847"
914,"11092"
915,"11529"
916,"11731"
917,"11760"
918,"12069"
919,"12350"
920,"12747"
921,"13234"
922,"13587"
923,"14113"
924,"14531"
925,"15348"
926,"15635"
927,"16687"
928,"17044"
929,"17751"
930,"18920"
931,"19920"
932,"20727"
933,"21773"
934,"22833"
935,"23426"
936,"24492"
937,"25591"
938,"26414"
939,"27416"
940,"28448"
941,"29401"
942,"30172"
943,"31111"
944,"31448"
945,"31964"
946,"32547"
947,"32876"
948,"32627"
949,"32612"
950,"32245"
951,"32451"
952,"31725"
953,"31022"
954,"30804"
955,"29621"
956,"28797"
957,"28113"
958,"26907"
959,"25758"
960,"24795"
961,"23516"
962,"22785"
963,"21659"
964,"20525"
965,"19294"
966,"18491"
967,"17693"
968,"16503"
969,"15859"
970,"15269"
971,"14495"
972,"13731"
973,"13307"
974,"12653"
975,"12080"
976,"11689"
977,"11306"
978,"11126"
979,"10680"
980,"10431"
981,"10001"
982,"9861"
983,"9436"
984,"9242"
985,"9161"
986,"8878"
987,"8915"
988,"8731"
989,"8447"
990,"8474"
991,"8477"
992,"8554"
993,"8718"
994,"9073"
995,"9176"
996,"9770"
997,"10313"
998,"10961"
999,"11867"
1000,"12772"
1001,"13597"
1002,"14253"
1003,"14992"
1004,"15667"
1005,"16388"
1006,"16868"
1007,"17086"
1008,"17199"
1009,"17139"
1010,"16573"
1011,"15882"
1012,"15359"
1013,"14087"
1014,"13016"
1015,"11769"
1016,"10836"
1017,"9734"
1018,"8925"
1019,"8237"
1020,"7669"
1021,"7481"
1022,"7157"
1023,"7092"
1024,"7012"
1025,"6820"
1026,"6734"
1027,"6777"
1028,"6966"
1029,"7000"
1030,"6996"
1031,"7044"
1032,"7123"
1033,"7259"
1034,"7272"
1035,"7466"
1036,"7490"
1037,"7624"
1038,"7917"
1039,"8030"
1040,"8129"
1041,"8423"
1042,"8585"
1043,"8801"
1044,"9411"
1045,"9621"
1046,"10231"
1047,"10643"
1048,"10957"
1049,"11506"
1050,"11938"
1051,"12149"
1052,"12626"
1053,"12802"
1054,"13093"
1055,"13330"
1056,"13702"
1057,"13612"
1058,"13414"
1059,"13290"
1060,"12995"
1061,"12429"
1062,"12201"
1063,"11653"
1064,"11067"
1065,"10816"
1066,"10499"
1067,"9848"
1068,"9775"
1069,"9691"
1070,"9287"
1071,"9104"
1072,"8916"
1073,"8611"
1074,"8571"
1075,"8396"
1076,"8235"
1077,"8019"
1078,"8111"
1079,"7857"
1080,"7506"
1081,"7366"
1082,"7165"
1083,"7151"
1084,"7034"
1085,"6838"
1086,"6582"
1087,"6553"
1088,"6684"
1089,"6390"
1090,"6234"
1091,"6322"
1092,"6065"
1093,"6034"
1094,"6000"
1095,"5988"
1096,"5827"
1097,"5798"
1098,"5664"
1099,"5715"
1100,"5602"
1101,"5640"
1102,"5450"
1103,"5541"
1104,"5485"
1105,"5518"
1106,"5374"
1107,"5306"
1108,"5237"
1109,"5289"
1110,"5249"
1111,"5189"
1112,"5120"
1113,"5047"
1114,"4932"
1115,"4942"
1116,"4722"
1117,"4930"
1118,"4994"
1119,"4884"
1120,"4900"
1121,"4811"
1122,"4877"
1123,"5009"
1124,"5040"
1125,"5131"
1126,"5196"
1127,"5358"
1128,"5443"
1129,"5715"
1130,"5801"
1131,"6012"
1132,"5962"
1133,"6004"
1134,"6181"
1135,"6040"
1136,"6132"
1137,"6072"
1138,"5731"
1139,"5523"
1140,"5484"
1141,"5085"
1142,"5137"
1143,"4966"
1144,"4842"
1145,"4735"
1146,"4772"
1147,"4583"
1148,"4540"
1149,"4572"
1150,"4597"
1151,"4492"
1152,"4472"
1153,"4569"
1154,"4706"
1155,"4534"
1156,"4578"
1157,"4544"
1158,"4532"
1159,"4569"
1160,"4520"
1161,"4514"
1162,"4380"
1163,"4494"
1164,"4415"
1165,"4268"
1166,"4262"
1167,"4298"
1168,"4213"
1169,"4189"
1170,"4153"
1171,"4280"
1172,"4195"
1173,"4250"
1174,"4178"
1175,"4186"
1176,"4309"
1177,"4161"
1178,"4234"
1179,"4236"
1180,"4234"
1181,"4259"
1182,"4384"
1183,"4458"
1184,"4500"
1185,"4533"
1186,"4539"
1187,"4718"
1188,"4718"
1189,"4652"
1190,"4629"
1191,"4626"
1192,"4601"
1193,"4619"
1194,"4529"
1195,"4213"
1196,"4269"
1197,"4203"
1198,"4177"
1199,"4127"
1200,"4044"
1201,"4112"
1202,"4018"
1203,"3948"
1204,"4204"
1205,"3919"
1206,"3836"
1207,"3932"
1208,"4031"
1209,"3964"
1210,"3891"
1211,"4025"
1212,"4043"
1213,"3929"
1214,"3871"
1215,"3817"
1216,"3895"
1217,"3951"
1218,"3820"
1219,"3895"
1220,"3822"
1221,"3735"
1222,"3623"
1223,"3728"
1224,"3777"
1225,"3723"
1226,"3646"
1227,"3689"
1228,"3660"
1229,"3500"
1230,"3665"
1231,"3631"
1232,"3753"
1233,"3593"
1234,"3833"
1235,"3553"
1236,"3557"
1237,"3542"
1238,"3571"
1239,"3549"
1240,"3585"
1241,"3595"
1242,"3506"
1243,"3675"
1244,"3582"
1245,"3533"
1246,"3585"
1247,"3461"
1248,"3388"
1249,"3520"
1250,"3632"
1251,"3504"
1252,"3488"
1253,"3499"
1254,"3604"
1255,"3594"
1256,"3587"
1257,"3493"
1258,"3485"
1259,"3481"
1260,"3526"
1261,"3518"
1262,"3474"
1263,"3452"
1264,"3578"
1265,"3484"
1266,"3439"
1267,"3614"
1268,"3403"
1269,"3451"
1270,"3371"
1271,"3281"
1272,"3364"
1273,"3296"
1274,"3378"
1275,"3261"
1276,"3195"
1277,"3372"
1278,"3337"
1279,"3203"
1280,"3270"
1281,"3210"
1282,"3235"
1283,"3338"
1284,"3141"
1285,"3339"
1286,"3187"
1287,"3197"
1288,"3163"
1289,"3214"
1290,"3214"
1291,"3128"
1292,"3158"
1293,"3119"
1294,"3083"
1295,"3165"
1296,"3098"
1297,"3054"
1298,"3057"
1299,"3176"
1300,"3020"
1301,"3175"
1302,"3020"
1303,"3154"
1304,"2925"
1305,"3041"
1306,"3070"
1307,"3051"
1308,"3022"
1309,"2986"
1310,"2988"
1311,"2985"
1312,"3052"
1313,"3020"
1314,"3027"
1315,"2923"
1316,"2993"
1317,"2934"
1318,"2876"
1319,"2814"
1320,"2931"
1321,"2949"
1322,"2948"
1323,"2821"
1324,"2862"
1325,"2837"
1326,"2954"
1327,"2939"
1328,"2875"
1329,"2857"
1330,"2842"
1331,"2771"
1332,"2861"
1333,"2866"
1334,"2727"
1335,"2822"
1336,"2750"
1337,"2851"
1338,"2831"
1339,"2723"
1340,"2688"
1341,"2784"
1342,"2739"
1343,"2766"
1344,"2794"
1345,"2729"
1346,"2585"
1347,"2700"
1348,"2714"
1349,"2700"
1350,"2724"
1351,"2586"
1352,"2781"
1353,"2778"
1354,"2637"
1355,"2839"
1356,"2616"
1357,"2596"
1358,"2579"
1359,"2587"
1360,"2627"
1361,"2596"
1362,"2609"
1363,"2640"
1364,"2536"
1365,"2544"
1366,"2613"
1367,"2511"
1368,"2544"
1369,"2510"
1370,"2556"
1371,"2547"
1372,"2549"
1373,"2606"
1374,"2537"
1375,"2515"
1376,"2543"
1377,"2430"
1378,"2487"
1379,"2541"
1380,"2514"
1381,"2500"
1382,"2512"
1383,"2344"
1384,"2454"
1385,"2452"
1386,"2382"
1387,"2386"
1388,"2376"
1389,"2437"
1390,"2324"
1391,"2390"
1392,"2379"
1393,"2317"
1394,"2356"
1395,"2296"
1396,"2341"
1397,"2451"
1398,"2333"
1399,"2430"
1400,"2358"
1401,"2331"
1402,"2294"
1403,"2360"
1404,"2444"
1405,"2379"
1406,"2430"
1407,"2387"
1408,"2438"
1409,"2501"
1410,"2476"
1411,"2461"
1412,"2560"
1413,"2616"
1414,"2478"
1415,"2619"
1416,"2428"
1417,"2581"
1418,"2650"
1419,"2565"
1420,"2510"
1421,"2628"
1422,"2591"
1423,"2591"
1424,"2600"
1425,"2626"
1426,"2653"
1427,"2550"
1428,"2595"
1429,"2704"
1430,"2672"
1431,"2551"
1432,"2508"
1433,"2411"
1434,"2414"
1435,"2344"
1436,"2278"
1437,"2291"
1438,"2327"
1439,"2247"
1440,"2169"
1441,"2112"
1442,"2012"
1443,"2106"
1444,"2061"
1445,"2017"
1446,"2005"
1447,"2052"
1448,"2034"
1449,"2022"
1450,"1910"
1451,"2042"
1452,"1936"
1453,"1909"
1454,"1965"
1455,"1918"
1456,"1939"
1457,"1945"
1458,"1844"
1459,"1890"
1460,"1930"
1461,"1914"
1462,"1862"
1463,"1831"
1464,"1925"
1465,"1888"
1466,"1831"
1467,"1778"
1468,"1758"
1469,"1798"
1470,"1853"
1471,"1770"
1472,"1812"
1473,"1777"
1474,"1804"
1475,"1785"
1476,"1817"
