Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PSC18647"
Duration Time,300.21
Ambient Temperature,"102.1"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"39931164"
Raw Accumulated Counts,"75878081"
Valid Count Last Packet,"117352"
Raw Count Last Packet,"220269"
Live Time,156.034943
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0475
Number of Channels,2048
Vacuum,1008
Channel#,Intensity
0,"4875"
1,"3952"
2,"3038"
3,"2044"
4,"810"
5,"193"
6,"36"
7,"32"
8,"18"
9,"11"
10,"7"
11,"9"
12,"5"
13,"5"
14,"4"
15,"6"
16,"3"
17,"6"
18,"3"
19,"4"
20,"4"
21,"2"
22,"2"
23,"2"
24,"1"
25,"4"
26,"3"
27,"1"
28,"6"
29,"12"
30,"78"
31,"373"
32,"1461"
33,"2905"
34,"3783"
35,"4173"
36,"4350"
37,"4333"
38,"4176"
39,"4137"
40,"4162"
41,"4051"
42,"4006"
43,"3968"
44,"3912"
45,"3921"
46,"3871"
47,"3898"
48,"3860"
49,"3770"
50,"3798"
51,"3644"
52,"3809"
53,"3784"
54,"3586"
55,"3564"
56,"3444"
57,"3456"
58,"3555"
59,"3528"
60,"3531"
61,"3405"
62,"3392"
63,"3389"
64,"3306"
65,"3256"
66,"3186"
67,"3089"
68,"3172"
69,"3242"
70,"3377"
71,"3382"
72,"3445"
73,"3523"
74,"3478"
75,"3360"
76,"3245"
77,"3323"
78,"3227"
79,"3188"
80,"3170"
81,"3138"
82,"3219"
83,"3203"
84,"3287"
85,"3240"
86,"3247"
87,"3371"
88,"3256"
89,"3204"
90,"3193"
91,"3180"
92,"3184"
93,"3211"
94,"3108"
95,"3188"
96,"3166"
97,"3215"
98,"3227"
99,"3219"
100,"3235"
101,"3264"
102,"3367"
103,"3335"
104,"3421"
105,"3348"
106,"3262"
107,"3289"
108,"3457"
109,"3490"
110,"3499"
111,"3587"
112,"3795"
113,"3946"
114,"4144"
115,"4174"
116,"4152"
117,"4143"
118,"4204"
119,"4189"
120,"4181"
121,"4092"
122,"4228"
123,"4259"
124,"4307"
125,"4423"
126,"4589"
127,"4983"
128,"5693"
129,"6856"
130,"8382"
131,"10692"
132,"13280"
133,"15681"
134,"16531"
135,"16602"
136,"15431"
137,"14224"
138,"13393"
139,"13571"
140,"14156"
141,"14925"
142,"15125"
143,"14897"
144,"14414"
145,"14581"
146,"14565"
147,"14505"
148,"14063"
149,"12661"
150,"10808"
151,"9110"
152,"7427"
153,"6279"
154,"5729"
155,"5546"
156,"5364"
157,"5434"
158,"5419"
159,"5316"
160,"5216"
161,"5077"
162,"5061"
163,"4887"
164,"4640"
165,"4715"
166,"4786"
167,"4681"
168,"4659"
169,"4667"
170,"4592"
171,"4549"
172,"4683"
173,"4507"
174,"4594"
175,"4597"
176,"4507"
177,"4574"
178,"4742"
179,"4849"
180,"4937"
181,"5280"
182,"5556"
183,"5755"
184,"5841"
185,"5867"
186,"5660"
187,"5498"
188,"5459"
189,"5192"
190,"5314"
191,"5142"
192,"5137"
193,"5313"
194,"5414"
195,"5564"
196,"5419"
197,"5633"
198,"5589"
199,"5593"
200,"5764"
201,"5846"
202,"5913"
203,"6050"
204,"5960"
205,"6035"
206,"6062"
207,"6103"
208,"6188"
209,"6179"
210,"6250"
211,"6291"
212,"6354"
213,"6347"
214,"6499"
215,"6535"
216,"6617"
217,"6539"
218,"6821"
219,"6931"
220,"7166"
221,"7389"
222,"7859"
223,"8268"
224,"9057"
225,"9504"
226,"10436"
227,"11929"
228,"13755"
229,"15921"
230,"18362"
231,"20268"
232,"20997"
233,"20389"
234,"18155"
235,"16166"
236,"13621"
237,"11830"
238,"10234"
239,"9355"
240,"9061"
241,"9050"
242,"8629"
243,"9089"
244,"9074"
245,"9495"
246,"9425"
247,"9392"
248,"9286"
249,"9324"
250,"9403"
251,"9428"
252,"9324"
253,"9365"
254,"9453"
255,"9591"
256,"9763"
257,"9611"
258,"10009"
259,"10127"
260,"10290"
261,"10857"
262,"11463"
263,"12119"
264,"12935"
265,"13689"
266,"14779"
267,"15970"
268,"17151"
269,"18011"
270,"18224"
271,"17825"
272,"17245"
273,"15999"
274,"14698"
275,"13867"
276,"12948"
277,"12646"
278,"12453"
279,"12243"
280,"12126"
281,"12316"
282,"12441"
283,"12173"
284,"12724"
285,"12997"
286,"13363"
287,"13599"
288,"14310"
289,"14870"
290,"15634"
291,"16617"
292,"17560"
293,"18452"
294,"19277"
295,"20207"
296,"20327"
297,"20467"
298,"20751"
299,"21306"
300,"21679"
301,"22341"
302,"23677"
303,"24814"
304,"26917"
305,"28900"
306,"32352"
307,"37667"
308,"46923"
309,"66696"
310,"107138"
311,"189277"
312,"339763"
313,"595386"
314,"989378"
315,"1522538"
316,"2155476"
317,"2794967"
318,"3313299"
319,"3575931"
320,"3525936"
321,"3167354"
322,"2600974"
323,"1941866"
324,"1334427"
325,"841523"
326,"491920"
327,"273311"
328,"146036"
329,"79719"
330,"46960"
331,"31928"
332,"24470"
333,"21182"
334,"19808"
335,"19109"
336,"18872"
337,"19244"
338,"20075"
339,"21478"
340,"23535"
341,"26568"
342,"32606"
343,"42858"
344,"60100"
345,"89498"
346,"135368"
347,"199970"
348,"279536"
349,"369452"
350,"452987"
351,"513856"
352,"539898"
353,"518979"
354,"461908"
355,"376598"
356,"284624"
357,"197956"
358,"128593"
359,"79184"
360,"47002"
361,"28071"
362,"17665"
363,"12630"
364,"10178"
365,"9204"
366,"8661"
367,"8632"
368,"8560"
369,"8827"
370,"9324"
371,"9369"
372,"9353"
373,"9258"
374,"8934"
375,"8095"
376,"7245"
377,"6267"
378,"5496"
379,"4869"
380,"4525"
381,"4137"
382,"3981"
383,"3890"
384,"3824"
385,"3664"
386,"3664"
387,"3626"
388,"3678"
389,"3620"
390,"3721"
391,"3649"
392,"3689"
393,"3957"
394,"4134"
395,"4397"
396,"4848"
397,"5351"
398,"5864"
399,"6270"
400,"7078"
401,"7093"
402,"7077"
403,"6726"
404,"6418"
405,"5861"
406,"5105"
407,"4614"
408,"4176"
409,"3957"
410,"3940"
411,"3804"
412,"3739"
413,"3623"
414,"3573"
415,"3396"
416,"3319"
417,"3109"
418,"2978"
419,"3017"
420,"2924"
421,"2897"
422,"2831"
423,"2713"
424,"2647"
425,"2787"
426,"2719"
427,"2760"
428,"2851"
429,"2894"
430,"2899"
431,"2931"
432,"2898"
433,"2707"
434,"2794"
435,"2806"
436,"2713"
437,"2749"
438,"2681"
439,"2745"
440,"2842"
441,"2758"
442,"3034"
443,"3038"
444,"3064"
445,"2998"
446,"3001"
447,"2937"
448,"2810"
449,"2888"
450,"2881"
451,"2748"
452,"2746"
453,"2895"
454,"2946"
455,"2899"
456,"2831"
457,"2862"
458,"2771"
459,"2826"
460,"2834"
461,"2866"
462,"2793"
463,"2826"
464,"2749"
465,"2779"
466,"2858"
467,"2818"
468,"2692"
469,"2724"
470,"2658"
471,"2653"
472,"2554"
473,"2509"
474,"2496"
475,"2479"
476,"2443"
477,"2464"
478,"2392"
479,"2376"
480,"2479"
481,"2447"
482,"2501"
483,"2421"
484,"2437"
485,"2406"
486,"2371"
487,"2434"
488,"2376"
489,"2449"
490,"2474"
491,"2321"
492,"2418"
493,"2408"
494,"2373"
495,"2452"
496,"2445"
497,"2386"
498,"2464"
499,"2426"
500,"2415"
501,"2426"
502,"2390"
503,"2406"
504,"2383"
505,"2402"
506,"2461"
507,"2265"
508,"2356"
509,"2371"
510,"2314"
511,"2355"
512,"2395"
513,"2304"
514,"2396"
515,"2294"
516,"2397"
517,"2282"
518,"2341"
519,"2365"
520,"2326"
521,"2359"
522,"2353"
523,"2392"
524,"2426"
525,"2346"
526,"2406"
527,"2382"
528,"2397"
529,"2434"
530,"2322"
531,"2379"
532,"2327"
533,"2279"
534,"2327"
535,"2300"
536,"2340"
537,"2304"
538,"2350"
539,"2285"
540,"2328"
541,"2383"
542,"2226"
543,"2383"
544,"2438"
545,"2382"
546,"2358"
547,"2441"
548,"2485"
549,"2502"
550,"2680"
551,"2727"
552,"2711"
553,"2657"
554,"2606"
555,"2492"
556,"2566"
557,"2485"
558,"2458"
559,"2377"
560,"2356"
561,"2307"
562,"2361"
563,"2297"
564,"2303"
565,"2262"
566,"2251"
567,"2353"
568,"2280"
569,"2254"
570,"2261"
571,"2165"
572,"2322"
573,"2297"
574,"2294"
575,"2210"
576,"2342"
577,"2233"
578,"2234"
579,"2285"
580,"2211"
581,"2326"
582,"2383"
583,"2391"
584,"2445"
585,"2468"
586,"2441"
587,"2514"
588,"2500"
589,"2499"
590,"2535"
591,"2440"
592,"2459"
593,"2505"
594,"2379"
595,"2384"
596,"2372"
597,"2351"
598,"2279"
599,"2278"
600,"2341"
601,"2225"
602,"2249"
603,"2288"
604,"2341"
605,"2373"
606,"2219"
607,"2357"
608,"2317"
609,"2365"
610,"2261"
611,"2376"
612,"2412"
613,"2431"
614,"2473"
615,"2473"
616,"2487"
617,"2552"
618,"2602"
619,"2621"
620,"2592"
621,"2597"
622,"2731"
623,"2650"
624,"2852"
625,"2892"
626,"3213"
627,"3481"
628,"4070"
629,"4864"
630,"6589"
631,"8967"
632,"12435"
633,"17067"
634,"22777"
635,"29840"
636,"36864"
637,"43219"
638,"49099"
639,"52315"
640,"53194"
641,"50886"
642,"46340"
643,"40166"
644,"33223"
645,"26145"
646,"19400"
647,"14168"
648,"10120"
649,"7239"
650,"5096"
651,"3865"
652,"3224"
653,"2896"
654,"2548"
655,"2356"
656,"2376"
657,"2383"
658,"2356"
659,"2496"
660,"2724"
661,"2970"
662,"3281"
663,"3939"
664,"4590"
665,"5884"
666,"7374"
667,"8991"
668,"11021"
669,"13069"
670,"14675"
671,"16235"
672,"16946"
673,"17033"
674,"16015"
675,"14919"
676,"12880"
677,"10553"
678,"8611"
679,"6632"
680,"5144"
681,"4028"
682,"3241"
683,"2647"
684,"2319"
685,"2028"
686,"1927"
687,"1864"
688,"1824"
689,"1879"
690,"1792"
691,"1762"
692,"1822"
693,"1753"
694,"1799"
695,"1789"
696,"1859"
697,"1919"
698,"1935"
699,"1998"
700,"2217"
701,"2297"
702,"2389"
703,"2499"
704,"2577"
705,"2697"
706,"2536"
707,"2632"
708,"2469"
709,"2328"
710,"2126"
711,"1978"
712,"1833"
713,"1755"
714,"1656"
715,"1571"
716,"1556"
717,"1607"
718,"1636"
719,"1619"
720,"1566"
721,"1567"
722,"1576"
723,"1610"
724,"1530"
725,"1426"
726,"1530"
727,"1469"
728,"1429"
729,"1477"
730,"1483"
731,"1476"
732,"1419"
733,"1403"
734,"1393"
735,"1442"
736,"1438"
737,"1449"
738,"1347"
739,"1381"
740,"1334"
741,"1342"
742,"1396"
743,"1385"
744,"1377"
745,"1384"
746,"1407"
747,"1293"
748,"1389"
749,"1428"
750,"1394"
751,"1352"
752,"1346"
753,"1338"
754,"1348"
755,"1370"
756,"1400"
757,"1407"
758,"1315"
759,"1360"
760,"1359"
761,"1318"
762,"1331"
763,"1325"
764,"1294"
765,"1326"
766,"1371"
767,"1300"
768,"1280"
769,"1286"
770,"1286"
771,"1277"
772,"1236"
773,"1291"
774,"1297"
775,"1257"
776,"1288"
777,"1266"
778,"1258"
779,"1257"
780,"1238"
781,"1271"
782,"1331"
783,"1290"
784,"1281"
785,"1272"
786,"1305"
787,"1253"
788,"1267"
789,"1260"
790,"1219"
791,"1222"
792,"1252"
793,"1219"
794,"1209"
795,"1288"
796,"1251"
797,"1205"
798,"1182"
799,"1224"
800,"1152"
801,"1189"
802,"1208"
803,"1172"
804,"1182"
805,"1163"
806,"1190"
807,"1191"
808,"1173"
809,"1168"
810,"1198"
811,"1192"
812,"1127"
813,"1219"
814,"1159"
815,"1180"
816,"1132"
817,"1165"
818,"1211"
819,"1243"
820,"1247"
