Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK-11300"
Duration Time,300.813
Ambient Temperature,"108.6"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"14609303"
Raw Accumulated Counts,"16736676"
Valid Count Last Packet,"45073"
Raw Count Last Packet,"51723"
Live Time,262.279999
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,19.9785
Number of Channels,2048
Vacuum,689
Channel#,Intensity
0,"8994"
1,"6999"
2,"4529"
3,"2741"
4,"1341"
5,"313"
6,"64"
7,"12"
8,"9"
9,"2"
10,"3"
11,"3"
12,"3"
13,"3"
14,"1"
15,"2"
16,"4"
17,"1"
18,"2"
19,"3"
20,"2"
21,"2"
22,"0"
23,"0"
24,"1"
25,"2"
26,"1"
27,"1"
28,"1"
29,"2"
30,"1"
31,"17"
32,"222"
33,"889"
34,"1512"
35,"1882"
36,"2084"
37,"2173"
38,"2035"
39,"2063"
40,"2051"
41,"2089"
42,"2085"
43,"2129"
44,"2221"
45,"2197"
46,"2122"
47,"2241"
48,"2248"
49,"2133"
50,"2074"
51,"1972"
52,"1932"
53,"1982"
54,"2043"
55,"2001"
56,"2005"
57,"1950"
58,"1965"
59,"1945"
60,"2018"
61,"1943"
62,"1916"
63,"1871"
64,"1897"
65,"1825"
66,"1713"
67,"1712"
68,"1785"
69,"1794"
70,"1790"
71,"1822"
72,"1817"
73,"1831"
74,"1868"
75,"1931"
76,"1849"
77,"1818"
78,"1803"
79,"1795"
80,"1901"
81,"2101"
82,"2799"
83,"4287"
84,"6418"
85,"9074"
86,"11148"
87,"11856"
88,"11009"
89,"8754"
90,"6207"
91,"4376"
92,"3214"
93,"2440"
94,"2184"
95,"2053"
96,"2190"
97,"2121"
98,"2045"
99,"2032"
100,"1898"
101,"1882"
102,"1775"
103,"1861"
104,"1765"
105,"1731"
106,"1768"
107,"1752"
108,"1769"
109,"1835"
110,"1968"
111,"2028"
112,"2197"
113,"2332"
114,"2587"
115,"2707"
116,"2746"
117,"2791"
118,"2645"
119,"2533"
120,"2476"
121,"2338"
122,"2336"
123,"2529"
124,"2490"
125,"2654"
126,"2705"
127,"3158"
128,"3788"
129,"5056"
130,"6713"
131,"9346"
132,"12938"
133,"16914"
134,"19285"
135,"20583"
136,"19377"
137,"17232"
138,"15248"
139,"14362"
140,"14487"
141,"15205"
142,"16219"
143,"16398"
144,"16559"
145,"16716"
146,"17565"
147,"17960"
148,"18138"
149,"16769"
150,"14124"
151,"11001"
152,"8304"
153,"6109"
154,"4614"
155,"4055"
156,"3977"
157,"4084"
158,"4290"
159,"4169"
160,"4087"
161,"3893"
162,"3602"
163,"3308"
164,"3300"
165,"3182"
166,"3266"
167,"3179"
168,"3190"
169,"3111"
170,"2964"
171,"2916"
172,"2848"
173,"2765"
174,"2890"
175,"2926"
176,"3239"
177,"3596"
178,"4458"
179,"6610"
180,"10174"
181,"15701"
182,"22797"
183,"30178"
184,"35180"
185,"36263"
186,"33295"
187,"27260"
188,"19889"
189,"13385"
190,"8590"
191,"5931"
192,"4417"
193,"3792"
194,"3773"
195,"4025"
196,"4566"
197,"5438"
198,"6671"
199,"7896"
200,"8510"
201,"8930"
202,"8671"
203,"7549"
204,"6731"
205,"5596"
206,"4758"
207,"4105"
208,"4013"
209,"3669"
210,"3831"
211,"3738"
212,"3791"
213,"3830"
214,"3822"
215,"3878"
216,"3892"
217,"4076"
218,"4017"
219,"4112"
220,"4259"
221,"4493"
222,"4661"
223,"4833"
224,"5248"
225,"5278"
226,"5697"
227,"5653"
228,"5831"
229,"6332"
230,"6665"
231,"7227"
232,"7577"
233,"7734"
234,"7634"
235,"7226"
236,"6472"
237,"5971"
238,"5541"
239,"5283"
240,"4958"
241,"5051"
242,"5190"
243,"5292"
244,"5433"
245,"5692"
246,"5722"
247,"5729"
248,"5770"
249,"5902"
250,"5784"
251,"5859"
252,"5993"
253,"5878"
254,"5977"
255,"6064"
256,"6126"
257,"6090"
258,"6270"
259,"6348"
260,"6432"
261,"6691"
262,"6752"
263,"7091"
264,"7581"
265,"8523"
266,"9521"
267,"10899"
268,"12787"
269,"14140"
270,"15404"
271,"16002"
272,"15534"
273,"14171"
274,"12574"
275,"11017"
276,"9607"
277,"8698"
278,"7945"
279,"7819"
280,"7583"
281,"7533"
282,"7551"
283,"7721"
284,"7830"
285,"7801"
286,"7949"
287,"7962"
288,"8350"
289,"8553"
290,"8759"
291,"9195"
292,"9760"
293,"10111"
294,"10702"
295,"11295"
296,"11655"
297,"11734"
298,"11784"
299,"11530"
300,"11310"
301,"11060"
302,"11101"
303,"11144"
304,"11186"
305,"11725"
306,"12056"
307,"12781"
308,"13984"
309,"16050"
310,"20108"
311,"28426"
312,"45832"
313,"78838"
314,"137709"
315,"230266"
316,"358861"
317,"517577"
318,"683223"
319,"820639"
320,"897324"
321,"894130"
322,"808210"
323,"663368"
324,"497646"
325,"339420"
326,"213823"
327,"124005"
328,"68456"
329,"37161"
330,"21223"
331,"14079"
332,"10900"
333,"9843"
334,"9296"
335,"9141"
336,"9171"
337,"9449"
338,"9502"
339,"9770"
340,"10144"
341,"10831"
342,"11723"
343,"12996"
344,"15676"
345,"19388"
346,"26287"
347,"37293"
348,"53210"
349,"73698"
350,"97538"
351,"120612"
352,"139250"
353,"148631"
354,"146431"
355,"132842"
356,"110656"
357,"85880"
358,"62263"
359,"43261"
360,"29576"
361,"21141"
362,"16081"
363,"13724"
364,"12878"
365,"12784"
366,"12645"
367,"13115"
368,"13875"
369,"14787"
370,"15812"
371,"16903"
372,"18521"
373,"18999"
374,"19156"
375,"18709"
376,"16805"
377,"14699"
378,"12482"
379,"10265"
380,"8769"
381,"7417"
382,"6833"
383,"6217"
384,"5989"
385,"5889"
386,"5874"
387,"5590"
388,"5767"
389,"5795"
390,"5875"
391,"5809"
392,"5837"
393,"6082"
394,"6040"
395,"6224"
396,"6372"
397,"6728"
398,"7107"
399,"7498"
400,"7988"
401,"8356"
402,"8549"
403,"8836"
404,"8499"
405,"8428"
406,"8173"
407,"7863"
408,"7631"
409,"7415"
410,"7381"
411,"7707"
412,"7894"
413,"7723"
414,"7690"
415,"7481"
416,"7261"
417,"6967"
418,"6605"
419,"6385"
420,"6233"
421,"5963"
422,"5827"
423,"6044"
424,"5855"
425,"5827"
426,"5836"
427,"5883"
428,"5993"
429,"5753"
430,"6043"
431,"5914"
432,"5932"
433,"5798"
434,"6097"
435,"6073"
436,"6088"
437,"5946"
438,"5911"
439,"6056"
440,"6200"
441,"6181"
442,"6258"
443,"6225"
444,"6261"
445,"6131"
446,"6365"
447,"6270"
448,"6227"
449,"6143"
450,"6105"
451,"6331"
452,"6128"
453,"6061"
454,"6060"
455,"6116"
456,"6231"
457,"6210"
458,"6196"
459,"6110"
460,"6154"
461,"6133"
462,"6246"
463,"6240"
464,"6369"
465,"6221"
466,"6192"
467,"6275"
468,"6220"
469,"6256"
470,"6150"
471,"6081"
472,"6137"
473,"6031"
474,"6132"
475,"6071"
476,"6170"
477,"6163"
478,"6179"
479,"6132"
480,"6286"
481,"6141"
482,"6244"
483,"6131"
484,"6047"
485,"6074"
486,"6197"
487,"6175"
488,"6075"
489,"6041"
490,"6239"
491,"6189"
492,"6388"
493,"6252"
494,"6310"
495,"6186"
496,"6108"
497,"6378"
498,"6280"
499,"6307"
500,"6195"
501,"6316"
502,"6246"
503,"6301"
504,"6464"
505,"6226"
506,"6251"
507,"6409"
508,"6224"
509,"6199"
510,"6222"
511,"6087"
512,"6103"
513,"6235"
514,"6080"
515,"6157"
516,"6095"
517,"6127"
518,"6027"
519,"6088"
520,"6023"
521,"6098"
522,"6172"
523,"6168"
524,"6036"
525,"6091"
526,"6147"
527,"6025"
528,"6044"
529,"6086"
530,"6050"
531,"6044"
532,"6036"
533,"5844"
534,"5939"
535,"5931"
536,"5935"
537,"5796"
538,"5785"
539,"5982"
540,"5810"
541,"5790"
542,"5789"
543,"5753"
544,"5702"
545,"5763"
546,"5748"
547,"5687"
548,"5717"
549,"5600"
550,"5673"
551,"5698"
552,"5578"
553,"5577"
554,"5859"
555,"5612"
556,"5558"
557,"5632"
558,"5548"
559,"5668"
560,"5604"
561,"5462"
562,"5619"
563,"5585"
564,"5569"
565,"5585"
566,"5638"
567,"5471"
568,"5395"
569,"5526"
570,"5520"
571,"5462"
572,"5371"
573,"5446"
574,"5302"
575,"5585"
576,"5454"
577,"5259"
578,"5310"
579,"5372"
580,"5411"
581,"5194"
582,"5233"
583,"5225"
584,"5192"
585,"5369"
586,"5497"
587,"5375"
588,"5282"
589,"5340"
590,"5349"
591,"5302"
592,"5283"
593,"5365"
594,"5313"
595,"5474"
596,"5220"
597,"5319"
598,"5137"
599,"5280"
600,"5294"
601,"5253"
602,"5072"
603,"5191"
604,"5256"
605,"5107"
606,"5006"
607,"5147"
