Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"MA1202400"
Duration Time,300.882
Ambient Temperature,"104.4"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"12589657"
Raw Accumulated Counts,"14122261"
Valid Count Last Packet,"39276"
Raw Count Last Packet,"44357"
Live Time,268.181091
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0517
Number of Channels,2048
Vacuum,685
Channel#,Intensity
0,"9048"
1,"7132"
2,"4569"
3,"3068"
4,"1401"
5,"263"
6,"44"
7,"12"
8,"9"
9,"5"
10,"2"
11,"4"
12,"5"
13,"5"
14,"1"
15,"3"
16,"3"
17,"4"
18,"2"
19,"2"
20,"0"
21,"2"
22,"2"
23,"3"
24,"2"
25,"2"
26,"0"
27,"1"
28,"1"
29,"0"
30,"2"
31,"45"
32,"417"
33,"1230"
34,"1953"
35,"2326"
36,"2586"
37,"2653"
38,"2591"
39,"2594"
40,"2671"
41,"2575"
42,"2668"
43,"2533"
44,"2588"
45,"2622"
46,"2663"
47,"2676"
48,"2667"
49,"2688"
50,"2624"
51,"2513"
52,"2546"
53,"2529"
54,"2561"
55,"2520"
56,"2495"
57,"2414"
58,"2516"
59,"2421"
60,"2443"
61,"2495"
62,"2469"
63,"2390"
64,"2219"
65,"2171"
66,"2242"
67,"2115"
68,"2239"
69,"2140"
70,"2217"
71,"2174"
72,"2274"
73,"2213"
74,"2207"
75,"2208"
76,"2181"
77,"2105"
78,"2103"
79,"2037"
80,"1979"
81,"1919"
82,"2050"
83,"2216"
84,"2397"
85,"2517"
86,"2681"
87,"2651"
88,"2576"
89,"2362"
90,"2456"
91,"2436"
92,"2602"
93,"2865"
94,"3534"
95,"4205"
96,"4853"
97,"5125"
98,"4851"
99,"4246"
100,"3527"
101,"3019"
102,"2576"
103,"2405"
104,"2355"
105,"2281"
106,"2316"
107,"2333"
108,"2335"
109,"2517"
110,"2646"
111,"3069"
112,"3351"
113,"3608"
114,"4066"
115,"4056"
116,"4049"
117,"3735"
118,"3386"
119,"3380"
120,"3013"
121,"2980"
122,"3022"
123,"3011"
124,"3289"
125,"3470"
126,"3786"
127,"4363"
128,"5564"
129,"7345"
130,"10356"
131,"13584"
132,"17750"
133,"21656"
134,"23845"
135,"23620"
136,"21981"
137,"19437"
138,"17557"
139,"17076"
140,"17845"
141,"18801"
142,"19376"
143,"19146"
144,"19003"
145,"19382"
146,"20109"
147,"20188"
148,"19616"
149,"17339"
150,"14244"
151,"11101"
152,"8503"
153,"6621"
154,"5677"
155,"5332"
156,"5263"
157,"5553"
158,"5769"
159,"5712"
160,"5578"
161,"5326"
162,"4870"
163,"5004"
164,"4842"
165,"5159"
166,"5125"
167,"5220"
168,"5184"
169,"5221"
170,"5188"
171,"5248"
172,"5372"
173,"5673"
174,"6298"
175,"7469"
176,"10214"
177,"16307"
178,"29646"
179,"54203"
180,"94927"
181,"151301"
182,"213848"
183,"267709"
184,"293509"
185,"282772"
186,"238029"
187,"175978"
188,"116432"
189,"67359"
190,"36200"
191,"18933"
192,"11649"
193,"9638"
194,"10873"
195,"15114"
196,"22119"
197,"31738"
198,"42486"
199,"52172"
200,"57464"
201,"55478"
202,"48812"
203,"37379"
204,"26646"
205,"17451"
206,"11006"
207,"7203"
208,"5312"
209,"4531"
210,"4274"
211,"4173"
212,"4172"
213,"4294"
214,"4296"
215,"4555"
216,"5033"
217,"5854"
218,"7817"
219,"11543"
220,"17689"
221,"26946"
222,"39148"
223,"51516"
224,"61016"
225,"65199"
226,"61708"
227,"52502"
228,"40123"
229,"28221"
230,"18599"
231,"11984"
232,"7954"
233,"6202"
234,"5373"
235,"4996"
236,"4989"
237,"5194"
238,"5234"
239,"5837"
240,"6517"
241,"7690"
242,"9608"
243,"11297"
244,"13512"
245,"15413"
246,"16376"
247,"15677"
248,"14536"
249,"12282"
250,"10228"
251,"8341"
252,"7049"
253,"6169"
254,"5682"
255,"5690"
256,"5458"
257,"5502"
258,"5515"
259,"5521"
260,"5622"
261,"5647"
262,"5703"
263,"5916"
264,"5923"
265,"6158"
266,"6054"
267,"6117"
268,"6065"
269,"6206"
270,"6299"
271,"6407"
272,"6457"
273,"6370"
274,"6548"
275,"6283"
276,"6543"
277,"6471"
278,"6483"
279,"6507"
280,"6684"
281,"6667"
282,"6714"
283,"6875"
284,"6875"
285,"7139"
286,"6949"
287,"7070"
288,"7056"
289,"7035"
290,"7297"
291,"7245"
292,"7332"
293,"7521"
294,"7614"
295,"7577"
296,"7581"
297,"7639"
298,"7603"
299,"7551"
300,"7516"
301,"7424"
302,"7461"
303,"7817"
304,"7873"
305,"7722"
306,"7944"
307,"8180"
308,"8361"
309,"8485"
310,"8851"
311,"8965"
312,"9449"
313,"9740"
314,"10361"
315,"11001"
316,"11915"
317,"12269"
318,"12966"
319,"13283"
320,"12897"
321,"12207"
322,"11627"
323,"10602"
324,"9580"
325,"9045"
326,"8627"
327,"8140"
328,"8224"
329,"8008"
330,"8155"
331,"8279"
332,"8408"
333,"8518"
334,"8475"
335,"8604"
336,"8827"
337,"9048"
338,"8876"
339,"8883"
340,"9018"
341,"9193"
342,"9387"
343,"9321"
344,"9552"
345,"9540"
346,"9617"
347,"9939"
348,"9855"
349,"9880"
350,"10046"
351,"9871"
352,"10228"
353,"10260"
354,"10573"
355,"10914"
356,"11359"
357,"12243"
358,"12708"
359,"13987"
360,"15018"
361,"16486"
362,"17310"
363,"18314"
364,"19334"
365,"19757"
366,"20544"
367,"20862"
368,"21808"
369,"23086"
370,"23953"
371,"24977"
372,"25617"
373,"24809"
374,"23481"
375,"21419"
376,"18753"
377,"15824"
378,"13529"
379,"11538"
380,"10329"
381,"9477"
382,"9018"
383,"9074"
384,"8815"
385,"8787"
386,"8728"
387,"8889"
388,"8869"
389,"8961"
390,"9239"
391,"9749"
392,"10473"
393,"11792"
394,"14198"
395,"17992"
396,"23562"
397,"30138"
398,"38008"
399,"46060"
400,"51954"
401,"55887"
402,"55606"
403,"51646"
404,"45269"
405,"37429"
406,"29715"
407,"23218"
408,"18606"
409,"14999"
410,"13156"
411,"12064"
412,"11190"
413,"10950"
414,"10371"
415,"10261"
416,"9833"
417,"9369"
418,"8911"
419,"8949"
420,"8463"
421,"8718"
422,"8579"
423,"8580"
424,"8733"
425,"8688"
426,"9077"
427,"9431"
428,"9778"
429,"9854"
430,"10343"
431,"10195"
432,"10226"
433,"9925"
434,"9891"
435,"9908"
436,"9941"
437,"9989"
438,"10474"
439,"11388"
440,"12284"
441,"13374"
442,"14706"
443,"15650"
444,"16124"
445,"16062"
446,"15443"
447,"14394"
448,"13501"
449,"12321"
450,"11200"
451,"10397"
452,"9635"
453,"9083"
454,"8955"
455,"8938"
456,"8860"
457,"8823"
458,"8841"
459,"8636"
460,"8800"
461,"8661"
462,"8842"
