Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PB35"
156,"6528"
157,"6200"
158,"6333"
159,"6445"
160,"6689"
161,"7376"
162,"8085"
163,"9065"
164,"10375"
165,"13486"
166,"18974"
167,"29182"
168,"46096"
169,"70082"
170,"97031"
171,"118302"
172,"128874"
173,"122564"
174,"102365"
175,"75631"
176,"52083"
177,"36098"
178,"30344"
179,"35691"
180,"49102"
181,"66532"
182,"84036"
183,"95158"
184,"97701"
185,"91007"
186,"78397"
187,"63490"
188,"49651"
189,"37825"
190,"28913"
191,"24384"
192,"23210"
193,"24657"
194,"26484"
195,"27915"
196,"26943"
197,"23672"
198,"19185"
199,"14538"
200,"10796"
201,"8641"
202,"7879"
203,"8223"
204,"9403"
205,"11035"
206,"11782"
207,"11483"
208,"10813"
209,"9302"
210,"7576"
211,"6313"
212,"5336"
213,"5072"
214,"5400"
215,"6080"
216,"7164"
217,"8208"
218,"9102"
219,"9414"
220,"9970"
221,"10050"
222,"9649"
223,"9364"
224,"8819"
225,"8017"
226,"7006"
227,"6076"
228,"5236"
229,"4593"
230,"4299"
231,"4038"
232,"3923"
233,"3901"
234,"4016"
235,"4135"
236,"4404"
237,"4650"
238,"5184"
239,"5523"
240,"6040"
241,"6373"
242,"6483"
243,"6278"
244,"6072"
245,"5851"
246,"5386"
247,"5005"
248,"4840"
249,"4553"
250,"4515"
251,"4505"
252,"4432"
253,"4490"
254,"4856"
255,"5077"
256,"5397"
257,"5605"
258,"5675"
259,"5837"
260,"5866"
261,"6062"
262,"6473"
263,"7605"
264,"9667"
265,"14115"
266,"20477"
267,"28823"
268,"38008"
269,"46088"
270,"50763"
271,"51046"
272,"46534"
273,"38603"
274,"29496"
275,"21193"
276,"14750"
277,"10204"
278,"7660"
279,"6358"
280,"5653"
281,"5300"
282,"5248"
283,"5233"
284,"5268"
285,"5428"
286,"5302"
287,"5646"
288,"5787"
289,"6032"
290,"6449"
291,"6844"
292,"7942"
293,"9157"
294,"10579"
295,"11568"
296,"12550"
297,"12954"
298,"12687"
299,"11860"
300,"10470"
301,"9086"
302,"7863"
303,"7089"
304,"6446"
305,"6044"
306,"6058"
307,"5949"
308,"6030"
309,"6178"
310,"6302"
311,"6425"
312,"6712"
313,"7072"
314,"7379"
315,"7890"
316,"8783"
317,"9411"
318,"10052"
319,"10350"
320,"10519"
321,"10350"
322,"9467"
323,"8914"
324,"8373"
325,"7512"
326,"7019"
327,"6725"
328,"6545"
329,"6584"
330,"6583"
331,"6643"
332,"6864"
333,"7054"
334,"7513"
335,"8111"
336,"9756"
337,"12915"
338,"19105"
339,"30008"
340,"48501"
341,"75784"
342,"111568"
343,"153442"
344,"194316"
345,"225556"
346,"239961"
347,"233175"
348,"206406"
349,"169216"
350,"127174"
351,"88214"
352,"57901"
353,"35614"
354,"22158"
355,"14616"
356,"10980"
357,"9089"
358,"8814"
359,"8741"
360,"9097"
361,"9844"
362,"10361"
363,"10959"
364,"11623"
365,"11864"
366,"12460"
367,"13403"
368,"14149"
369,"15295"
370,"16874"
371,"18572"
372,"20187"
373,"21340"
374,"21505"
375,"22343"
376,"23286"
377,"25260"
378,"28234"
379,"32515"
380,"37210"
381,"40945"
382,"42182"
383,"41498"
384,"37374"
385,"32191"
386,"25868"
387,"19613"
388,"14492"
389,"10915"
390,"8443"
391,"6921"
392,"6272"
393,"5655"
394,"5701"
395,"5617"
396,"5698"
397,"5848"
398,"6074"
399,"6270"
400,"6446"
401,"6508"
402,"6699"
403,"6657"
404,"6558"
405,"6599"
406,"6325"
407,"6471"
408,"6247"
409,"6431"
410,"6647"
411,"6629"
412,"6868"
413,"6774"
414,"6604"
415,"6577"
416,"6346"
417,"5974"
418,"5671"
419,"5656"
420,"5627"
421,"5659"
422,"6349"
423,"7082"
424,"8934"
425,"11639"
426,"15388"
427,"20374"
428,"25881"
429,"31328"
430,"35738"
431,"38283"
432,"37953"
433,"35480"
434,"31138"
435,"25602"
436,"19975"
437,"15114"
438,"11375"
439,"8614"
440,"6909"
441,"5789"
442,"5129"
443,"5002"
444,"4935"
445,"4886"
446,"4765"
447,"4674"
448,"4708"
449,"4760"
450,"4633"
451,"4629"
452,"4700"
453,"4788"
454,"4710"
455,"4783"
456,"4666"
457,"4705"
458,"4654"
459,"4808"
460,"4649"
461,"4782"
462,"4794"
463,"4718"
464,"4851"
465,"4843"
466,"4845"
467,"4876"
468,"4999"
469,"5125"
470,"5227"
471,"5546"
472,"5915"
473,"6539"
474,"7426"
475,"8181"
476,"9020"
477,"9731"
478,"10039"
479,"10004"
480,"9759"
481,"8963"
482,"8015"
483,"7256"
484,"6531"
485,"5956"
486,"5309"
487,"5195"
488,"4869"
489,"4746"
490,"4811"
491,"4694"
492,"4690"
493,"4682"
494,"4692"
495,"4617"
496,"4662"
497,"4639"
498,"4691"
499,"4631"
500,"4589"
501,"4710"
502,"4519"
503,"4529"
504,"4588"
505,"4436"
506,"4646"
507,"4556"
508,"4495"
509,"4687"
510,"4623"
511,"4571"
512,"4525"
513,"4564"
514,"4606"
515,"4516"
516,"4531"
517,"4615"
518,"4608"
519,"4716"
520,"4819"
521,"4582"
522,"4683"
523,"4588"
524,"4683"
525,"4614"
526,"4631"
527,"4622"
528,"4607"
529,"4350"
530,"4590"
531,"4592"
532,"4637"
533,"4531"
534,"4549"
535,"4451"
536,"4399"
537,"4436"
538,"4409"
539,"4417"
540,"4303"
541,"4336"
542,"4479"
543,"4454"
544,"4297"
545,"4235"
546,"4276"
547,"4365"
548,"4136"
549,"4373"
550,"4160"
551,"4263"
552,"4225"
553,"4231"
554,"4176"
555,"4316"
556,"4140"
557,"4287"
558,"4198"
559,"4302"
560,"4178"
561,"4102"
562,"4253"
563,"4119"
564,"4147"
565,"4156"
566,"4177"
567,"4161"
568,"4208"
569,"4197"
570,"4095"
571,"4111"
572,"4017"
573,"4119"
574,"4093"
575,"4115"
576,"4148"
577,"4108"
578,"4118"
579,"4135"
580,"4006"
581,"3987"
582,"4159"
583,"4090"
584,"4073"
585,"4093"
586,"4209"
587,"4217"
588,"4431"
589,"4401"
590,"4592"
591,"4697"
592,"5124"
593,"5098"
594,"5229"
595,"5384"
596,"5379"
597,"5232"
598,"5182"
599,"4875"
600,"4673"
601,"4477"
602,"4346"
603,"4159"
604,"3896"
605,"4016"
606,"3990"
607,"3950"
608,"3840"
609,"3869"
610,"3823"
611,"3766"
612,"3893"
613,"3776"
614,"3779"
615,"3872"
616,"3777"
617,"3808"
618,"3779"
619,"3762"
620,"3670"
621,"3624"
622,"3669"
623,"3731"
624,"3642"
625,"3593"
626,"3574"
627,"3579"
628,"3652"
629,"3602"
630,"3719"
631,"3573"
632,"3608"
633,"3591"
634,"3557"
635,"3572"
636,"3581"
637,"3607"
638,"3462"
639,"3387"
640,"3455"
641,"3360"
642,"3370"
643,"3484"
644,"3480"
645,"3424"
646,"3436"
647,"3529"
648,"3434"
649,"3380"
650,"3444"
651,"3397"
652,"3378"
653,"3515"
654,"3298"
655,"3243"
656,"3401"
657,"3367"
658,"3432"
659,"3370"
660,"3390"
661,"3379"
662,"3431"
663,"3464"
664,"3468"
665,"3497"
666,"3396"
667,"3457"
668,"3414"
669,"3345"
670,"3333"
671,"3370"
672,"3179"
673,"3142"
674,"3212"
675,"3226"
676,"3228"
677,"3166"
678,"3128"
679,"3180"
680,"3142"
681,"3034"
682,"3059"
683,"3060"
684,"3149"
685,"3155"
686,"3113"
687,"3143"
688,"3141"
689,"3130"
690,"3149"
691,"3279"
692,"3254"
693,"3109"
694,"3166"
695,"3148"
696,"3163"
697,"3092"
698,"3212"
699,"3229"
700,"3133"
701,"3288"
702,"3227"
703,"3418"
704,"3441"
705,"3455"
706,"3586"
707,"3422"
708,"3418"
709,"3432"
710,"3453"
711,"3242"
712,"3340"
713,"3213"
714,"2999"
715,"3052"
716,"2807"
717,"2829"
718,"2823"
719,"2845"
720,"2795"
721,"2824"
722,"2871"
723,"2978"
724,"2788"
725,"2744"
726,"2807"
727,"2729"
728,"2785"
729,"2854"
730,"2786"
731,"2687"
732,"2781"
733,"2684"
734,"2749"
735,"2671"
736,"2680"
737,"2601"
738,"2706"
739,"2720"
740,"2641"
741,"2581"
742,"2601"
743,"2625"
744,"2651"
745,"2599"
746,"2579"
747,"2419"
748,"2595"
749,"2604"
750,"2534"
751,"2633"
752,"2507"
753,"2488"
754,"2579"
755,"2526"
756,"2559"
757,"2429"
758,"2460"
759,"2557"
760,"2467"
761,"2373"
762,"2427"
763,"2453"
764,"2407"
765,"2502"
766,"2410"
767,"2344"
768,"2398"
769,"2420"
770,"2285"
771,"2424"
772,"2284"
773,"2341"
774,"2310"
775,"2351"
776,"2284"
777,"2428"
778,"2376"
779,"2453"
780,"2317"
781,"2357"
782,"2388"
783,"2236"
784,"2371"
785,"2213"
786,"2280"
787,"2256"
788,"2367"
789,"2342"
790,"2259"
791,"2300"
792,"2321"
793,"2239"
794,"2344"
795,"2214"
796,"2265"
797,"2201"
798,"2250"
799,"2173"
800,"2175"
801,"2302"
802,"2157"
803,"2157"
804,"2185"
805,"2096"
806,"2132"
807,"2126"
808,"2149"
809,"2093"
810,"2056"
811,"2155"
812,"2054"
813,"2050"
814,"2025"
815,"2051"
816,"2014"
817,"2091"
818,"1975"
819,"1976"
820,"2015"
821,"1978"
822,"1972"
823,"2068"
824,"2050"
825,"1876"
826,"1960"
827,"1993"
828,"2007"
829,"2034"
830,"1973"
831,"1913"
832,"1916"
833,"1925"
834,"1904"
835,"1952"
836,"1917"
837,"1873"
838,"1932"
839,"1811"
840,"1922"
841,"1992"
842,"1828"
843,"1876"
844,"1811"
845,"1891"
846,"1864"
847,"1823"
848,"1853"
849,"1817"
850,"1837"
851,"1806"
852,"1885"
853,"1840"
854,"1867"
855,"1867"
856,"1834"
857,"1876"
858,"1775"
859,"1802"
860,"1743"
861,"1780"
862,"1787"
863,"1841"
864,"1795"
865,"1794"
866,"1868"
867,"1713"
868,"1834"
869,"1836"
870,"1791"
871,"1959"
872,"1874"
873,"1820"
874,"1839"
875,"1829"
876,"1885"
877,"1785"
878,"1792"
879,"1799"
880,"1649"
881,"1797"
882,"1737"
883,"1760"
884,"1776"
885,"1769"
886,"1835"
887,"1685"
888,"1680"
889,"1683"
890,"1716"
891,"1750"
892,"1588"
893,"1698"
894,"1628"
895,"1777"
896,"1709"
897,"1784"
898,"1746"
899,"1738"
900,"1772"
901,"1724"
902,"1836"
903,"1693"
904,"1707"
905,"1799"
906,"1821"
907,"1795"
908,"1848"
909,"1772"
910,"1833"
911,"1795"
912,"1884"
913,"1785"
914,"1818"
915,"1848"
916,"1918"
917,"1921"
918,"1909"
919,"1945"
920,"2013"
921,"2070"
922,"2102"
923,"2097"
924,"2135"
925,"2240"
926,"2151"
927,"2215"
928,"2384"
929,"2483"
930,"2574"
931,"2625"
932,"2797"
933,"2966"
934,"2973"
935,"3150"
936,"3229"
937,"3354"
938,"3534"
939,"3617"
940,"3805"
941,"3923"
942,"4110"
943,"4228"
944,"4181"
945,"4429"
946,"4436"
947,"4577"
948,"4612"
949,"4648"
950,"4654"
951,"4548"
952,"4696"
953,"4542"
954,"4461"
955,"4358"
956,"4380"
957,"4181"
958,"4091"
959,"3972"
960,"3758"
961,"3706"
962,"3691"
963,"3448"
964,"3250"
965,"3111"
966,"2987"
967,"2766"
968,"2688"
969,"2578"
970,"2441"
971,"2338"
972,"2243"
973,"2234"
974,"2078"
975,"2055"
976,"1931"
977,"1840"
978,"1883"
979,"1754"
980,"1748"
981,"1661"
982,"1593"
983,"1568"
984,"1579"
985,"1528"
986,"1496"
987,"1415"
988,"1445"
989,"1500"
990,"1462"
991,"1465"
992,"1581"
993,"1617"
994,"1701"
995,"1767"
996,"1970"
997,"2209"
998,"2482"
999,"2742"
1000,"3200"
1001,"3579"
1002,"3932"
1003,"4323"
1004,"4604"
1005,"5037"
1006,"5313"
1007,"5457"
1008,"5785"
1009,"5563"
1010,"5644"
1011,"5289"
1012,"5090"
1013,"4619"
1014,"4183"
1015,"3669"
1016,"3191"
1017,"2577"
1018,"2344"
1019,"2017"
1020,"1696"
1021,"1551"
1022,"1337"
1023,"1273"
1024,"1150"
1025,"1145"
1026,"1126"
1027,"1100"
1028,"1022"
1029,"1049"
1030,"1042"
1031,"1086"
1032,"1056"
1033,"1066"
1034,"1028"
1035,"1064"
1036,"1054"
1037,"1095"
1038,"1150"
1039,"1209"
1040,"1290"
1041,"1531"
1042,"1605"
1043,"1720"
1044,"1886"
1045,"2139"
1046,"2371"
1047,"2716"
1048,"2980"
1049,"3330"
1050,"3669"
1051,"4041"
1052,"4221"
1053,"4609"
1054,"4717"
1055,"4928"
1056,"5124"
1057,"4993"
1058,"5134"
1059,"4896"
1060,"4617"
1061,"4393"
1062,"4059"
1063,"3696"
1064,"3096"
1065,"2894"
1066,"2446"
1067,"2219"
1068,"1940"
1069,"1691"
1070,"1519"
1071,"1460"
1072,"1299"
1073,"1320"
1074,"1214"
1075,"1190"
1076,"1224"
1077,"1183"
1078,"1170"
1079,"1104"
1080,"1070"
1081,"1086"
1082,"960"
1083,"1025"
1084,"1087"
1085,"1002"
1086,"1003"
1087,"988"
1088,"889"
1089,"940"
1090,"931"
1091,"906"
1092,"944"
1093,"922"
1094,"908"
1095,"887"
1096,"844"
1097,"839"
1098,"865"
1099,"835"
1100,"834"
1101,"856"
1102,"826"
1103,"818"
1104,"830"
1105,"795"
1106,"785"
1107,"765"
1108,"770"
1109,"781"
1110,"794"
1111,"768"
1112,"727"
1113,"805"
1114,"696"
1115,"733"
1116,"792"
1117,"769"
1118,"766"
1119,"722"
1120,"753"
1121,"736"
1122,"808"
1123,"814"
1124,"829"
1125,"846"
1126,"852"
1127,"890"
1128,"972"
1129,"1000"
1130,"1058"
1131,"1102"
1132,"1171"
1133,"1234"
1134,"1294"
1135,"1341"
1136,"1267"
1137,"1269"
1138,"1252"
1139,"1217"
1140,"1135"
1141,"1099"
1142,"1031"
1143,"962"
1144,"916"
1145,"854"
1146,"850"
1147,"859"
1148,"838"
1149,"793"
1150,"817"
1151,"850"
1152,"858"
1153,"866"
1154,"845"
1155,"837"
1156,"826"
1157,"850"
1158,"882"
1159,"889"
1160,"851"
1161,"794"
1162,"907"
1163,"879"
1164,"849"
1165,"822"
1166,"856"
1167,"813"
1168,"865"
1169,"818"
1170,"816"
1171,"824"
1172,"823"
1173,"787"
1174,"868"
1175,"824"
1176,"841"
1177,"797"
1178,"872"
1179,"879"
1180,"935"
1181,"937"
1182,"1048"
1183,"1004"
1184,"1119"
1185,"1211"
1186,"1298"
1187,"1398"
1188,"1395"
1189,"1514"
1190,"1472"
1191,"1360"
1192,"1375"
1193,"1364"
1194,"1334"
1195,"1242"
1196,"1132"
1197,"1101"
1198,"1036"
1199,"952"
1200,"911"
1201,"896"
1202,"860"
1203,"793"
1204,"803"
1205,"812"
1206,"877"
1207,"854"
1208,"845"
1209,"849"
1210,"862"
1211,"907"
1212,"861"
1213,"876"
1214,"909"
1215,"949"
1216,"924"
1217,"911"
1218,"881"
1219,"884"
1220,"822"
1221,"839"
1222,"847"
1223,"885"
1224,"816"
1225,"822"
1226,"859"
1227,"872"
1228,"904"
1229,"885"
1230,"898"
1231,"948"
1232,"972"
1233,"1021"
1234,"1145"
1235,"1344"
1236,"1492"
1237,"1815"
1238,"2237"
1239,"2938"
1240,"3825"
1241,"5034"
1242,"6666"
1243,"8516"
1244,"10972"
1245,"13626"
1246,"16716"
1247,"19724"
1248,"22855"
1249,"25708"
1250,"29108"
1251,"31742"
1252,"34116"
1253,"35949"
1254,"37783"
1255,"39948"
1256,"41176"
1257,"43960"
1258,"46466"
1259,"48911"
1260,"50458"
1261,"52266"
1262,"53109"
1263,"52306"
1264,"50998"
1265,"48506"
1266,"44697"
1267,"40071"
1268,"34744"
1269,"29868"
1270,"24228"
1271,"19574"
1272,"14953"
1273,"11408"
1274,"8329"
1275,"6091"
1276,"4412"
1277,"3126"
1278,"2165"
1279,"1628"
1280,"1263"
1281,"952"
1282,"757"
1283,"728"
1284,"639"
1285,"568"
1286,"500"
1287,"537"
1288,"480"
1289,"492"
1290,"430"
1291,"458"
1292,"464"
1293,"459"
1294,"428"
1295,"406"
1296,"432"
1297,"430"
1298,"408"
1299,"400"
1300,"407"
1301,"365"
1302,"430"
1303,"391"
1304,"383"
1305,"410"
1306,"379"
1307,"369"
1308,"387"
1309,"362"
1310,"376"
1311,"371"
1312,"385"
1313,"387"
1314,"398"
1315,"359"
1316,"323"
1317,"380"
1318,"372"
1319,"339"
1320,"371"
1321,"325"
1322,"336"
1323,"356"
1324,"352"
1325,"311"
1326,"341"
1327,"339"
1328,"325"
1329,"327"
1330,"354"
1331,"317"
1332,"294"
1333,"336"
1334,"345"
1335,"315"
1336,"290"
1337,"341"
1338,"302"
1339,"330"
1340,"299"
1341,"300"
1342,"272"
1343,"308"
1344,"303"
1345,"300"
1346,"305"
1347,"308"
1348,"269"
1349,"276"
1350,"292"
1351,"311"
1352,"290"
1353,"330"
1354,"274"
1355,"268"
1356,"284"
1357,"270"
1358,"279"
1359,"273"
1360,"271"
1361,"282"
1362,"292"
1363,"280"
1364,"271"
1365,"277"
1366,"291"
1367,"272"
1368,"279"
1369,"252"
1370,"292"
1371,"270"
1372,"271"
1373,"283"
1374,"264"
1375,"263"
1376,"285"
1377,"289"
1378,"282"
1379,"291"
1380,"272"
1381,"248"
1382,"234"
1383,"267"
1384,"283"
1385,"286"
1386,"293"
1387,"281"
1388,"288"
1389,"248"
1390,"278"
1391,"314"
1392,"316"
1393,"300"
1394,"278"
1395,"302"
1396,"317"
1397,"324"
1398,"282"
1399,"289"
1400,"307"
1401,"298"
1402,"351"
1403,"320"
1404,"378"
1405,"412"
1406,"468"
1407,"557"
1408,"700"
1409,"871"
1410,"1109"
1411,"1510"
1412,"1933"
1413,"2372"
1414,"3131"
1415,"3745"
1416,"4618"
1417,"5489"
1418,"6353"
1419,"7502"
1420,"8247"
1421,"8905"
1422,"9080"
1423,"9443"
1424,"9282"
1425,"8982"
1426,"8521"
1427,"7701"
1428,"7034"
1429,"6032"
1430,"5108"
1431,"4270"
1432,"3617"
1433,"2679"
1434,"2148"
1435,"1630"
1436,"1302"
1437,"1016"
1438,"814"
1439,"705"
1440,"604"
1441,"565"
1442,"549"
1443,"567"
1444,"601"
1445,"740"
1446,"838"
1447,"926"
1448,"1045"
1449,"1189"
1450,"1473"
1451,"1577"
1452,"1693"
1453,"1833"
1454,"1815"
1455,"1817"
1456,"1840"
1457,"1748"
1458,"1654"
1459,"1541"
1460,"1366"
1461,"1119"
1462,"959"
1463,"850"
1464,"666"
1465,"531"
1466,"466"
1467,"365"
1468,"324"
1469,"213"
1470,"212"
1471,"188"
1472,"154"
1473,"145"
1474,"122"
1475,"107"
1476,"105"
1477,"116"
1478,"123"
1479,"101"
1480,"108"
1481,"99"
1482,"87"
1483,"120"
1484,"111"
1485,"96"
1486,"105"
1487,"109"
1488,"123"
1489,"119"
1490,"108"
1491,"118"
1492,"96"
1493,"89"
1494,"114"
1495,"114"
1496,"113"
1497,"112"
1498,"102"
1499,"93"
1500,"96"
1501,"76"
1502,"84"
1503,"101"
1504,"105"
1505,"99"
1506,"87"
1507,"113"
1508,"97"
1509,"89"
1510,"81"
1511,"105"
1512,"100"
1513,"78"
1514,"92"
1515,"115"
1516,"85"
1517,"84"
1518,"92"
1519,"118"
1520,"103"
1521,"94"
1522,"94"
1523,"101"
1524,"85"
1525,"100"
1526,"82"
1527,"84"
1528,"95"
1529,"102"
1530,"105"
1531,"105"
1532,"96"
1533,"97"
1534,"96"
1535,"107"
1536,"87"
1537,"99"
1538,"92"
1539,"86"
1540,"92"
1541,"90"
1542,"83"
1543,"90"
1544,"105"
1545,"82"
1546,"85"
1547,"80"
1548,"75"
1549,"81"
1550,"90"
1551,"83"
1552,"91"
1553,"90"
1554,"86"
1555,"75"
1556,"63"
1557,"78"
1558,"60"
1559,"81"
1560,"90"
1561,"88"
1562,"65"
1563,"70"
1564,"84"
1565,"58"
1566,"75"
1567,"74"
1568,"68"
1569,"69"
1570,"79"
1571,"98"
1572,"66"
1573,"84"
1574,"67"
1575,"79"
1576,"84"
1577,"73"
1578,"70"
1579,"69"
1580,"78"
1581,"79"
1582,"66"
1583,"80"
1584,"77"
1585,"77"
1586,"86"
1587,"80"
1588,"103"
1589,"103"
1590,"96"
1591,"92"
1592,"86"
1593,"95"
1594,"98"
1595,"108"
1596,"93"
1597,"129"
1598,"108"
1599,"123"
1600,"124"
1601,"128"
1602,"119"
1603,"121"
1604,"112"
1605,"141"
1606,"136"
1607,"142"
1608,"137"
1609,"159"
1610,"129"
1611,"115"
1612,"123"
1613,"125"
1614,"132"
1615,"137"
1616,"116"
1617,"102"
1618,"97"
1619,"70"
1620,"81"
1621,"81"
1622,"70"
1623,"80"
1624,"67"
1625,"60"
1626,"58"
1627,"68"
1628,"75"
1629,"51"
1630,"62"
1631,"68"
1632,"72"
1633,"56"
1634,"70"
1635,"55"
1636,"58"
1637,"58"
1638,"56"
1639,"48"
1640,"64"
1641,"63"
1642,"60"
1643,"59"
1644,"55"
1645,"57"
1646,"57"
1647,"44"
1648,"64"
1649,"54"
1650,"47"
1651,"65"
1652,"62"
1653,"50"
1654,"53"
1655,"51"
1656,"49"
1657,"46"
1658,"48"
1659,"45"
1660,"49"
1661,"43"
1662,"53"
1663,"32"
1664,"39"
1665,"46"
1666,"39"
1667,"46"
1668,"42"
1669,"45"
1670,"48"
1671,"49"
1672,"51"
1673,"35"
1674,"40"
1675,"53"
1676,"44"
1677,"52"
1678,"51"
1679,"48"
1680,"36"
1681,"28"
1682,"31"
1683,"42"
1684,"44"
1685,"41"
1686,"37"
1687,"43"
1688,"42"
1689,"39"
1690,"37"
1691,"35"
1692,"33"
1693,"50"
1694,"39"
1695,"47"
1696,"58"
1697,"35"
1698,"46"
1699,"41"
1700,"35"
1701,"35"
1702,"39"
1703,"38"
1704,"39"
1705,"36"
1706,"43"
1707,"37"
1708,"20"
1709,"35"
1710,"26"
1711,"28"
1712,"39"
1713,"24"
1714,"30"
1715,"31"
1716,"21"
1717,"30"
1718,"30"
1719,"27"
1720,"26"
1721,"31"
1722,"28"
1723,"29"
1724,"30"
1725,"14"
1726,"29"
1727,"36"
1728,"25"
1729,"23"
1730,"29"
1731,"29"
1732,"29"
1733,"24"
1734,"19"
1735,"24"
1736,"31"
1737,"17"
1738,"17"
1739,"20"
1740,"21"
1741,"24"
1742,"17"
1743,"28"
1744,"27"
1745,"25"
1746,"21"
1747,"22"
1748,"19"
1749,"16"
1750,"12"
1751,"17"
1752,"26"
1753,"18"
1754,"15"
1755,"20"
1756,"14"
1757,"25"
1758,"13"
1759,"14"
1760,"24"
1761,"19"
1762,"19"
1763,"17"
1764,"24"
1765,"22"
1766,"18"
1767,"24"
1768,"33"
1769,"16"
1770,"19"
1771,"23"
1772,"28"
1773,"26"
1774,"24"
1775,"19"
1776,"17"
1777,"18"
1778,"16"
1779,"23"
1780,"17"
1781,"18"
1782,"21"
1783,"12"
1784,"10"
1785,"7"
1786,"17"
1787,"10"
1788,"10"
1789,"13"
1790,"15"
1791,"18"
1792,"12"
1793,"15"
1794,"8"
1795,"11"
1796,"13"
1797,"13"
1798,"13"
1799,"11"
1800,"8"
1801,"11"
1802,"14"
1803,"13"
1804,"13"
1805,"18"
1806,"14"
1807,"11"
1808,"10"
1809,"17"
1810,"17"
1811,"11"
1812,"14"
1813,"9"
1814,"14"
1815,"10"
1816,"13"
1817,"17"
1818,"12"
1819,"13"
1820,"12"
1821,"7"
1822,"15"
1823,"17"
1824,"9"
1825,"7"
1826,"10"
1827,"8"
1828,"9"
1829,"4"
1830,"12"
1831,"7"
1832,"5"
1833,"10"
1834,"15"
1835,"6"
1836,"12"
1837,"10"
1838,"3"
1839,"4"
1840,"9"
1841,"10"
1842,"5"
1843,"4"
1844,"8"
1845,"10"
1846,"11"
1847,"8"
1848,"4"
1849,"10"
1850,"8"
1851,"6"
1852,"5"
1853,"9"
1854,"7"
1855,"8"
1856,"9"
1857,"12"
1858,"6"
1859,"4"
1860,"7"
1861,"11"
1862,"5"
1863,"6"
1864,"6"
1865,"8"
1866,"9"
1867,"7"
1868,"5"
1869,"4"
1870,"13"
1871,"3"
1872,"4"
1873,"4"
1874,"3"
1875,"2"
1876,"6"
1877,"7"
1878,"6"
1879,"3"
1880,"7"
1881,"7"
1882,"7"
1883,"8"
1884,"2"
1885,"5"
1886,"4"
1887,"3"
1888,"5"
1889,"3"
1890,"7"
1891,"5"
1892,"13"
1893,"4"
1894,"7"
1895,"6"
1896,"9"
1897,"3"
1898,"6"
1899,"3"
1900,"2"
1901,"4"
1902,"7"
1903,"5"
1904,"7"
1905,"2"
1906,"2"
1907,"4"
1908,"3"
1909,"4"
1910,"2"
1911,"4"
1912,"4"
1913,"5"
1914,"3"
1915,"2"
1916,"2"
1917,"8"
1918,"2"
1919,"6"
1920,"6"
1921,"5"
1922,"0"
1923,"3"
1924,"2"
1925,"4"
1926,"3"
1927,"4"
1928,"8"
1929,"2"
1930,"6"
1931,"0"
1932,"3"
1933,"2"
1934,"11"
1935,"7"
1936,"2"
1937,"4"
1938,"2"
1939,"2"
1940,"4"
1941,"3"
1942,"3"
1943,"5"
1944,"3"
1945,"2"
1946,"5"
1947,"4"
1948,"3"
1949,"5"
1950,"4"
1951,"3"
1952,"2"
1953,"3"
1954,"3"
1955,"0"
1956,"1"
