Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK-40195"
Duration Time,300.214
Ambient Temperature,"101.7"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"17417300"
Raw Accumulated Counts,"20559481"
Valid Count Last Packet,"54171"
Raw Count Last Packet,"63388"
Live Time,253.748947
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0112
Number of Channels,2048
Vacuum,680
Channel#,Intensity
0,"8693"
1,"6801"
2,"4396"
3,"2694"
4,"1313"
5,"341"
6,"41"
7,"22"
8,"11"
9,"6"
10,"5"
11,"4"
12,"5"
13,"1"
14,"2"
15,"5"
16,"2"
17,"1"
18,"1"
19,"0"
20,"1"
21,"2"
22,"0"
23,"2"
24,"2"
25,"1"
26,"0"
27,"0"
28,"2"
29,"0"
30,"8"
31,"38"
32,"302"
33,"1034"
34,"1758"
35,"2105"
36,"2316"
37,"2482"
38,"2364"
39,"2332"
40,"2296"
41,"2303"
42,"2265"
43,"2319"
44,"2375"
45,"2377"
46,"2470"
47,"2503"
48,"2436"
49,"2365"
50,"2305"
51,"2289"
52,"2254"
53,"2284"
54,"2259"
55,"2230"
56,"2282"
57,"2279"
58,"2193"
59,"2228"
60,"2224"
61,"2119"
62,"2051"
63,"2111"
64,"2084"
65,"1986"
66,"1952"
67,"1936"
68,"1908"
69,"1957"
70,"1967"
71,"2031"
72,"2157"
73,"2285"
74,"2324"
75,"2332"
76,"2259"
77,"2225"
78,"2222"
79,"2220"
80,"2158"
81,"2099"
82,"2418"
83,"2740"
84,"3337"
85,"4031"
86,"4612"
87,"4726"
88,"4440"
89,"3817"
90,"3094"
91,"2615"
92,"2212"
93,"2204"
94,"1956"
95,"1926"
96,"1899"
97,"2001"
98,"2027"
99,"2066"
100,"2062"
101,"2100"
102,"2019"
103,"2011"
104,"2045"
105,"1937"
106,"1970"
107,"1941"
108,"2066"
109,"2098"
110,"2076"
111,"2170"
112,"2411"
113,"2588"
114,"2705"
115,"2909"
116,"2887"
117,"3024"
118,"2828"
119,"2739"
120,"2732"
121,"2632"
122,"2678"
123,"2741"
124,"2660"
125,"2952"
126,"3098"
127,"3478"
128,"4225"
129,"5354"
130,"7350"
131,"10141"
132,"13577"
133,"17011"
134,"19534"
135,"20224"
136,"19002"
137,"16732"
138,"15076"
139,"14664"
140,"15097"
141,"16097"
142,"16867"
143,"17073"
144,"16803"
145,"17183"
146,"17982"
147,"18565"
148,"18167"
149,"16532"
150,"13848"
151,"10725"
152,"8070"
153,"5858"
154,"4785"
155,"4541"
156,"4492"
157,"4823"
158,"5089"
159,"5621"
160,"6877"
161,"9005"
162,"12485"
163,"17031"
164,"21753"
165,"24421"
166,"24883"
167,"22197"
168,"17772"
169,"12640"
170,"8684"
171,"5902"
172,"4199"
173,"3727"
174,"3656"
175,"3875"
176,"4411"
177,"5275"
178,"6203"
179,"6903"
180,"7504"
181,"7718"
182,"8194"
183,"8444"
184,"8163"
185,"7932"
186,"7278"
187,"6207"
188,"5150"
189,"4304"
190,"3859"
191,"3550"
192,"3511"
193,"3465"
194,"3426"
195,"3557"
196,"3845"
197,"3908"
198,"4166"
199,"4284"
200,"4444"
201,"4363"
202,"4529"
203,"4443"
204,"4324"
205,"4237"
206,"4193"
207,"4116"
208,"4108"
209,"4249"
210,"4414"
211,"4341"
212,"4507"
213,"4630"
214,"4655"
215,"4821"
216,"4940"
217,"5399"
218,"6255"
219,"8238"
220,"11625"
221,"16124"
222,"22561"
223,"29224"
224,"34732"
225,"38746"
226,"37974"
227,"34310"
228,"28367"
229,"22531"
230,"17056"
231,"13715"
232,"11902"
233,"10370"
234,"9551"
235,"8667"
236,"7772"
237,"7244"
238,"6936"
239,"7085"
240,"7593"
241,"8015"
242,"9015"
243,"9950"
244,"11224"
245,"12215"
246,"12730"
247,"12721"
248,"12161"
249,"11160"
250,"9645"
251,"8595"
252,"7717"
253,"6999"
254,"6816"
255,"6443"
256,"6741"
257,"6931"
258,"7044"
259,"7066"
260,"7177"
261,"7384"
262,"7562"
263,"7926"
264,"8200"
265,"8235"
266,"8509"
267,"8837"
268,"9040"
269,"9374"
270,"9474"
271,"9623"
272,"9446"
273,"9111"
274,"8824"
275,"8625"
276,"8472"
277,"8508"
278,"8383"
279,"8206"
280,"8440"
281,"8440"
282,"8625"
283,"8559"
284,"8674"
285,"8881"
286,"9022"
287,"9297"
288,"10007"
289,"11131"
290,"12430"
291,"14557"
292,"16694"
293,"18629"
294,"19702"
295,"19977"
296,"19343"
297,"18066"
298,"16581"
299,"14748"
300,"13541"
301,"12584"
302,"12200"
303,"12260"
304,"12872"
305,"13111"
306,"13857"
307,"14958"
308,"16824"
309,"20286"
310,"27736"
311,"42989"
312,"74391"
313,"131920"
314,"227465"
315,"370821"
316,"558018"
317,"770012"
318,"970172"
319,"1112263"
320,"1157952"
321,"1095131"
322,"940560"
323,"736212"
324,"525852"
325,"342617"
326,"205859"
327,"115060"
328,"61898"
329,"33581"
330,"19692"
331,"13842"
332,"11081"
333,"10214"
334,"9826"
335,"9746"
336,"9846"
337,"9946"
338,"10301"
339,"10916"
340,"11400"
341,"12412"
342,"14038"
343,"16381"
344,"20200"
345,"27484"
346,"39149"
347,"56417"
348,"80187"
349,"109685"
350,"140080"
351,"167019"
352,"184579"
353,"186887"
354,"174198"
355,"150636"
356,"119690"
357,"88670"
358,"61157"
359,"40974"
360,"26889"
361,"19193"
362,"15013"
363,"13301"
364,"12793"
365,"12656"
366,"12937"
367,"13143"
368,"14409"
369,"15251"
370,"16677"
371,"18177"
372,"18824"
373,"19263"
374,"19156"
375,"17615"
376,"15534"
377,"13215"
378,"11101"
379,"9140"
380,"7803"
381,"6773"
382,"6283"
383,"6003"
384,"5824"
385,"5735"
386,"5628"
387,"5671"
388,"5631"
389,"5780"
390,"5747"
391,"5739"
392,"5846"
393,"6009"
394,"5931"
395,"6064"
396,"6262"
397,"6470"
398,"6841"
399,"7111"
400,"7320"
401,"7358"
402,"7631"
403,"7478"
404,"7562"
405,"7458"
406,"7397"
407,"7139"
408,"7187"
409,"7253"
410,"7448"
411,"7564"
412,"7550"
413,"7585"
414,"7368"
415,"7160"
416,"6929"
417,"6680"
418,"6231"
419,"5956"
420,"5855"
421,"5743"
422,"5721"
423,"5586"
424,"5755"
425,"5788"
426,"6033"
427,"6284"
428,"6569"
429,"6964"
430,"7294"
431,"7317"
432,"7405"
433,"7079"
434,"7079"
435,"6843"
436,"6341"
437,"6110"
438,"5923"
439,"5886"
440,"5725"
441,"5634"
442,"5702"
443,"5786"
444,"5849"
445,"5725"
446,"5720"
447,"5853"
448,"5763"
449,"5785"
450,"5497"
451,"5588"
452,"5813"
453,"5796"
454,"5935"
455,"5958"
456,"6004"
457,"6139"
458,"6160"
459,"6295"
460,"6435"
461,"6463"
462,"6437"
463,"6329"
464,"6326"
465,"6327"
466,"6235"
467,"6145"
468,"6136"
469,"5867"
470,"5935"
471,"5742"
472,"5923"
473,"5826"
474,"5898"
475,"5906"
476,"5930"
477,"6125"
478,"5891"
479,"6009"
480,"6059"
481,"5916"
482,"5847"
483,"5901"
484,"5985"
485,"5862"
486,"5853"
487,"5866"
488,"5867"
489,"5873"
490,"5853"
491,"5768"
492,"5802"
493,"5747"
494,"5756"
495,"5663"
496,"5801"
497,"5791"
498,"5678"
499,"5790"
500,"5622"
501,"5575"
502,"5584"
503,"5604"
504,"5605"
505,"5771"
506,"5740"
507,"5586"
508,"5585"
509,"5501"
510,"5512"
511,"5592"
512,"5577"
513,"5794"
514,"5633"
515,"5664"
516,"5617"
517,"5591"
