Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK-105005"
Duration Time,300.322
Ambient Temperature,"101.9"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"11041658"
Raw Accumulated Counts,"12204598"
Valid Count Last Packet,"34086"
Raw Count Last Packet,"37720"
Live Time,271.693054
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0325
Number of Channels,2048
Vacuum,691
Channel#,Intensity
0,"9191"
1,"7174"
2,"4724"
3,"3077"
4,"1498"
5,"353"
6,"49"
7,"9"
8,"11"
9,"2"
10,"4"
11,"3"
12,"7"
13,"2"
14,"0"
15,"1"
16,"0"
17,"1"
18,"1"
19,"4"
20,"2"
21,"1"
22,"0"
23,"3"
24,"1"
25,"2"
26,"1"
27,"0"
28,"0"
29,"1"
30,"1"
31,"44"
32,"331"
33,"1148"
34,"1796"
35,"2246"
36,"2568"
37,"2549"
38,"2542"
39,"2584"
40,"2584"
41,"2504"
42,"2493"
43,"2572"
44,"2600"
45,"2634"
46,"2695"
47,"2618"
48,"2673"
49,"2571"
50,"2534"
51,"2531"
52,"2467"
53,"2464"
54,"2459"
55,"2535"
56,"2492"
57,"2430"
58,"2480"
59,"2421"
60,"2426"
61,"2331"
62,"2360"
63,"2234"
64,"2271"
65,"2195"
66,"2170"
67,"2097"
68,"2149"
69,"2171"
70,"2185"
71,"2183"
72,"2280"
73,"2359"
74,"2363"
75,"2454"
76,"2574"
77,"2487"
78,"2525"
79,"2428"
80,"2415"
81,"2381"
82,"2316"
83,"2655"
84,"3131"
85,"3717"
86,"4172"
87,"4189"
88,"4031"
89,"3468"
90,"3021"
91,"2657"
92,"2677"
93,"2892"
94,"3234"
95,"3628"
96,"4482"
97,"4381"
98,"4239"
99,"3802"
100,"3460"
101,"2868"
102,"2555"
103,"2361"
104,"2314"
105,"2342"
106,"2265"
107,"2367"
108,"2416"
109,"2636"
110,"3107"
111,"3646"
112,"4697"
113,"5931"
114,"6793"
115,"7231"
116,"7148"
117,"6117"
118,"5154"
119,"4109"
120,"3564"
121,"3385"
122,"3319"
123,"3317"
124,"3432"
125,"3441"
126,"3718"
127,"4211"
128,"5111"
129,"6792"
130,"9280"
131,"12551"
132,"16541"
133,"20146"
134,"22545"
135,"22542"
136,"21142"
137,"18904"
138,"16870"
139,"16234"
140,"16923"
141,"18088"
142,"18641"
143,"18616"
144,"18604"
145,"19162"
146,"20191"
147,"20397"
148,"20115"
149,"18380"
150,"15145"
151,"11845"
152,"8652"
153,"6850"
154,"5609"
155,"5352"
156,"5266"
157,"5709"
158,"6244"
159,"7487"
160,"9594"
161,"13543"
162,"19645"
163,"27385"
164,"35032"
165,"39514"
166,"40322"
167,"35512"
168,"27573"
169,"19843"
170,"13416"
171,"8957"
172,"6541"
173,"5937"
174,"6311"
175,"7502"
176,"10036"
177,"15238"
178,"24369"
179,"41654"
180,"69547"
181,"107960"
182,"153812"
183,"194008"
184,"216555"
185,"214069"
186,"185574"
187,"140801"
188,"93865"
189,"56234"
190,"30673"
191,"16069"
192,"9150"
193,"7167"
194,"7321"
195,"9670"
196,"14124"
197,"19963"
198,"27073"
199,"33824"
200,"37547"
201,"37765"
202,"33760"
203,"26908"
204,"19684"
205,"13386"
206,"8758"
207,"5816"
208,"4452"
209,"3562"
210,"3327"
211,"3272"
212,"3376"
213,"3406"
214,"3540"
215,"3418"
216,"3803"
217,"3932"
218,"4305"
219,"4830"
220,"5985"
221,"7382"
222,"9131"
223,"11211"
224,"12692"
225,"13333"
226,"12875"
227,"11747"
228,"9880"
229,"8022"
230,"6336"
231,"5417"
232,"4776"
233,"4366"
234,"4285"
235,"4303"
236,"4305"
237,"4528"
238,"4671"
239,"4897"
240,"5216"
241,"5361"
242,"5713"
243,"6083"
244,"6457"
245,"6699"
246,"6863"
247,"6857"
248,"6678"
249,"6300"
250,"5955"
251,"5460"
252,"5010"
253,"4939"
254,"4904"
255,"4915"
256,"4905"
257,"5101"
258,"4972"
259,"4918"
260,"5026"
261,"5212"
262,"5192"
263,"5249"
264,"5242"
265,"5390"
266,"5537"
267,"5664"
268,"5944"
269,"5974"
270,"6036"
271,"6209"
272,"6339"
273,"6142"
274,"6173"
275,"6011"
276,"6122"
277,"6167"
278,"6089"
279,"6027"
280,"5997"
281,"5980"
282,"6032"
283,"6108"
284,"6180"
285,"6174"
286,"6118"
287,"6154"
288,"6356"
289,"6499"
290,"6619"
291,"6946"
292,"7277"
293,"7280"
294,"7596"
295,"7615"
296,"7463"
297,"7527"
298,"7165"
299,"6908"
300,"6644"
301,"6718"
302,"6537"
303,"6580"
304,"6312"
305,"6529"
306,"6569"
307,"6658"
308,"6850"
309,"7115"
310,"7455"
311,"8131"
312,"9189"
313,"11070"
314,"14024"
315,"18224"
316,"23470"
317,"29684"
318,"35204"
319,"39069"
320,"39691"
321,"37736"
322,"32644"
323,"26583"
324,"20686"
325,"15788"
326,"11996"
327,"9620"
328,"8153"
