Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK45030"
Duration Time,300.886
Ambient Temperature,"102.3"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"6694162"
Raw Accumulated Counts,"7095610"
Valid Count Last Packet,"21145"
Raw Count Last Packet,"22295"
Live Time,284.528168
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0513
Number of Channels,2048
Vacuum,680
Channel#,Intensity
0,"9752"
1,"7707"
2,"4814"
3,"2643"
4,"1093"
5,"306"
6,"37"
7,"9"
8,"4"
9,"6"
10,"3"
11,"1"
12,"0"
13,"2"
14,"3"
15,"2"
16,"2"
17,"3"
18,"0"
19,"0"
20,"1"
21,"1"
22,"1"
23,"0"
24,"3"
25,"1"
26,"1"
27,"0"
28,"0"
29,"0"
30,"0"
31,"15"
32,"132"
33,"581"
34,"966"
35,"1170"
36,"1341"
37,"1315"
38,"1310"
39,"1362"
40,"1301"
41,"1300"
42,"1331"
43,"1399"
44,"1375"
45,"1403"
46,"1520"
47,"1513"
48,"1552"
49,"1423"
50,"1346"
51,"1349"
52,"1321"
53,"1340"
54,"1422"
55,"1330"
56,"1386"
57,"1381"
58,"1373"
59,"1355"
60,"1437"
61,"1389"
62,"1423"
63,"1311"
64,"1180"
65,"1271"
66,"1155"
67,"1131"
68,"1146"
69,"1279"
70,"1183"
71,"1288"
72,"1350"
73,"1413"
74,"1463"
75,"1468"
76,"1405"
77,"1363"
78,"1332"
79,"1336"
80,"1287"
81,"1373"
82,"1491"
83,"1896"
84,"2299"
85,"3022"
86,"3587"
87,"3523"
88,"3160"
89,"2654"
90,"2117"
91,"1656"
92,"1482"
93,"1404"
94,"1333"
95,"1498"
96,"1510"
97,"1559"
98,"1642"
99,"1682"
100,"1570"
101,"1525"
102,"1479"
103,"1436"
104,"1526"
105,"1500"
106,"1621"
107,"1778"
108,"1860"
109,"2448"
110,"3673"
111,"5810"
112,"8898"
113,"12816"
114,"16166"
115,"17453"
116,"16393"
117,"13617"
118,"9680"
119,"6599"
120,"4702"
121,"3843"
122,"3730"
123,"3528"
124,"3465"
125,"3289"
126,"3306"
127,"3417"
128,"4345"
129,"5704"
130,"8295"
131,"11549"
132,"15778"
133,"19331"
134,"21934"
135,"22036"
136,"20121"
137,"17734"
138,"15624"
139,"14964"
140,"15518"
141,"16425"
142,"17146"
143,"17029"
144,"17254"
145,"17645"
146,"18779"
147,"19480"
148,"18872"
149,"16657"
150,"13128"
151,"9715"
152,"6839"
153,"4976"
154,"3892"
155,"3498"
156,"3657"
157,"3807"
158,"4183"
159,"4383"
160,"4880"
161,"5778"
162,"7296"
163,"9183"
164,"10812"
165,"12291"
166,"12153"
167,"10661"
168,"8601"
169,"6397"
170,"4555"
171,"3368"
172,"2761"
173,"2511"
174,"2567"
175,"2822"
176,"3281"
177,"4339"
178,"5812"
179,"8248"
180,"12043"
181,"16817"
182,"22305"
183,"26929"
184,"29639"
185,"28428"
186,"24244"
187,"18694"
188,"12880"
189,"8342"
190,"5440"
191,"3924"
192,"3067"
193,"3035"
194,"3150"
195,"3456"
196,"4164"
197,"4944"
198,"5951"
199,"6678"
200,"7053"
201,"7176"
202,"6711"
203,"5672"
204,"4802"
205,"4193"
206,"3639"
207,"3387"
208,"3112"
