Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PSC18729"
Duration Time,300.567
Ambient Temperature,"101.9"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"5940215"
Raw Accumulated Counts,"6252396"
Valid Count Last Packet,"18445"
Raw Count Last Packet,"19407"
Live Time,286.394104
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0854
Number of Channels,2048
Vacuum,686
Channel#,Intensity
0,"9883"
1,"7792"
2,"4741"
3,"2506"
4,"1082"
5,"250"
6,"35"
7,"12"
8,"5"
9,"1"
10,"1"
11,"1"
12,"2"
13,"1"
14,"6"
15,"0"
16,"0"
17,"0"
18,"1"
19,"0"
20,"2"
21,"0"
22,"0"
23,"0"
24,"0"
25,"1"
26,"0"
27,"0"
28,"1"
29,"0"
30,"0"
31,"10"
32,"102"
33,"364"
34,"773"
35,"944"
36,"1002"
37,"1096"
38,"1069"
39,"1072"
40,"1061"
41,"1063"
42,"1049"
43,"1120"
44,"1133"
45,"1178"
46,"1214"
47,"1312"
48,"1266"
49,"1183"
50,"1154"
51,"1094"
52,"1198"
53,"1138"
54,"1146"
55,"1163"
56,"1080"
57,"1126"
58,"1068"
59,"1126"
60,"1151"
61,"1161"
62,"1108"
63,"1017"
64,"1009"
65,"948"
66,"937"
67,"883"
68,"898"
69,"938"
70,"940"
71,"976"
72,"961"
73,"980"
74,"1051"
75,"1051"
76,"971"
77,"967"
78,"870"
79,"949"
80,"887"
81,"909"
82,"898"
83,"1000"
84,"1094"
85,"1115"
86,"1179"
87,"1228"
88,"1204"
89,"1039"
90,"1106"
91,"1005"
92,"919"
93,"879"
94,"940"
95,"937"
96,"889"
97,"950"
98,"1046"
99,"1020"
100,"1114"
101,"1122"
102,"1103"
103,"1108"
104,"1045"
105,"1100"
106,"1112"
107,"1129"
108,"1097"
109,"1224"
110,"1436"
111,"1806"
112,"2507"
113,"3179"
114,"3917"
115,"4251"
116,"4184"
117,"3757"
118,"3092"
119,"2614"
120,"2204"
121,"2084"
122,"1949"
123,"2021"
124,"2020"
125,"2229"
126,"2443"
127,"2790"
128,"3708"
129,"5178"
130,"7449"
131,"11045"
132,"15117"
133,"19128"
134,"21521"
135,"21965"
136,"20530"
137,"17774"
138,"15791"
139,"15103"
140,"15821"
141,"16951"
142,"17470"
143,"17636"
144,"18052"
145,"18425"
146,"19586"
147,"19963"
148,"19876"
149,"17647"
150,"14363"
151,"10595"
152,"7442"
153,"5169"
154,"4095"
155,"3526"
156,"3564"
157,"3622"
158,"3781"
159,"3771"
160,"3685"
161,"3266"
162,"3011"
163,"2738"
164,"2605"
165,"2523"
166,"2757"
167,"2720"
168,"2728"
169,"2617"
170,"2611"
171,"2290"
172,"2294"
173,"2199"
174,"2188"
175,"2289"
176,"2286"
177,"2326"
178,"2493"
179,"2616"
180,"2781"
181,"3238"
182,"3473"
183,"3960"
184,"3993"
185,"4169"
186,"3784"
187,"3689"
188,"3451"
189,"3349"
190,"3137"
191,"2990"
192,"2982"
193,"3010"
194,"3071"
195,"3169"
196,"3212"
197,"3312"
198,"3391"
199,"3631"
200,"3550"
201,"3616"
202,"3550"
203,"3633"
204,"3572"
205,"3609"
206,"3715"
207,"3694"
208,"3647"
209,"3717"
210,"3763"
211,"3788"
212,"3906"
213,"3893"
214,"3957"
215,"3979"
216,"4089"
217,"4158"
218,"4344"
219,"4505"
220,"4634"
221,"4711"
222,"4922"
223,"5034"
224,"5291"
225,"5224"
226,"5169"
227,"5190"
228,"4831"
229,"4804"
230,"4595"
231,"4663"
232,"4657"
233,"4804"
234,"4546"
235,"4634"
236,"4834"
237,"4731"
238,"4812"
239,"4962"
240,"4998"
241,"5020"
242,"5080"
243,"5050"
244,"5253"
245,"5201"
246,"5366"
247,"5241"
248,"5370"
249,"5429"
250,"5570"
251,"5428"
252,"5454"
253,"5450"
254,"5559"
255,"5655"
256,"5769"
257,"5714"
258,"6073"
259,"5974"
260,"6188"
261,"6152"
262,"6395"
263,"6405"
264,"6512"
265,"6781"
266,"6970"
267,"6916"
268,"7115"
269,"7154"
270,"7372"
271,"7622"
272,"7665"
273,"7733"
274,"7703"
275,"7787"
276,"7964"
277,"8266"
278,"8081"
279,"8269"
280,"8454"
281,"8571"
282,"8743"
283,"8880"
284,"9050"
285,"9090"
286,"9039"
287,"9277"
288,"9448"
289,"9662"
290,"9432"
291,"9593"
292,"9754"
293,"10100"
294,"9941"
295,"10014"
296,"10385"
297,"10069"
298,"10212"
299,"10045"
300,"10329"
301,"10051"
302,"10171"
303,"10103"
304,"10290"
305,"10232"
306,"10494"
307,"10631"
308,"11057"
309,"10953"
310,"11238"
311,"11844"
312,"12095"
313,"12626"
314,"13254"
315,"13937"
316,"14677"
317,"15647"
318,"16409"
319,"16836"
320,"16871"
321,"16112"
322,"15184"
323,"13834"
324,"12756"
325,"11618"
326,"11017"
327,"10443"
328,"10283"
329,"10083"
330,"9992"
331,"10068"
332,"10164"
333,"10225"
334,"10330"
335,"10260"
336,"10237"
337,"10435"
338,"10504"
339,"10569"
340,"10642"
341,"10890"
342,"10998"
343,"11005"
344,"11267"
345,"11077"
346,"11400"
347,"11515"
348,"11292"
349,"11570"
350,"11492"
351,"11712"
352,"11799"
353,"11855"
354,"12314"
355,"12890"
356,"13276"
357,"14188"
358,"14863"
359,"16128"
360,"17373"
361,"19076"
362,"20323"
363,"21612"
364,"22352"
365,"23126"
366,"23544"
367,"23557"
368,"23913"
369,"23880"
370,"24217"
371,"24851"
372,"25204"
373,"24471"
374,"23419"
375,"21515"
376,"19191"
377,"16455"
378,"14004"
379,"12228"
380,"10664"
381,"10010"
382,"9311"
383,"9076"
384,"9037"
385,"9071"
386,"9129"
387,"8910"
388,"8945"
389,"9012"
390,"9146"
391,"9215"
392,"9186"
393,"9524"
394,"9404"
395,"9743"
396,"9954"
397,"10273"
398,"10474"
399,"10712"
400,"10950"
401,"11323"
402,"11268"
403,"11394"
404,"11321"
405,"10965"
406,"10822"
407,"10662"
408,"10508"
409,"10402"
410,"10514"
411,"10387"
412,"10453"
413,"10160"
414,"9995"
415,"9862"
416,"9676"
417,"9364"
418,"8982"
419,"8895"
420,"8449"
421,"8475"
422,"8495"
423,"8499"
424,"8414"
425,"8352"
426,"8262"
427,"8402"
428,"8361"
429,"8707"
430,"8515"
431,"8670"
432,"8524"
433,"8590"
434,"8439"
435,"8520"
436,"8485"
437,"8382"
438,"8398"
439,"8236"
440,"8389"
441,"8463"
442,"8333"
443,"8460"
444,"8412"
445,"8494"
446,"8277"
447,"8302"
448,"8160"
449,"8287"
450,"8219"
451,"8144"
452,"8145"
453,"8155"
454,"8177"
455,"8122"
456,"8309"
457,"8234"
458,"8261"
459,"8210"
460,"8133"
461,"8135"
462,"8225"
463,"8140"
464,"8147"
465,"8190"
466,"8189"
467,"8185"
468,"8218"
469,"8250"
470,"8113"
471,"8179"
472,"8264"
473,"8010"
474,"8088"
475,"8231"
476,"8151"
477,"8164"
478,"8069"
479,"8125"
480,"8002"
481,"7918"
482,"8017"
483,"8263"
484,"8076"
485,"7942"
486,"8113"
487,"8122"
488,"7973"
489,"8025"
490,"7732"
491,"7904"
492,"7936"
493,"7926"
494,"7930"
495,"7956"
496,"7945"
497,"7808"
498,"7821"
499,"7881"
500,"7753"
501,"7710"
502,"7809"
503,"7657"
504,"7703"
505,"7667"
506,"7512"
507,"7705"
508,"7454"
509,"7651"
510,"7459"
511,"7525"
512,"7567"
513,"7670"
514,"7695"
515,"7364"
516,"7450"
517,"7341"
518,"7397"
519,"7461"
520,"7365"
521,"7378"
522,"7299"
523,"7425"
524,"7294"
525,"7319"
526,"7326"
527,"7202"
528,"7274"
529,"7219"
530,"7268"
531,"7238"
532,"7143"
533,"6948"
534,"7198"
535,"6887"
536,"7060"
537,"7112"
538,"7133"
539,"6885"
540,"6917"
541,"6784"
542,"6853"
543,"6950"
544,"7013"
545,"6821"
546,"6897"
547,"6671"
548,"7027"
549,"6760"
550,"6946"
551,"6648"
552,"6929"
553,"6624"
554,"6792"
555,"6719"
556,"6721"
557,"6654"
558,"6676"
559,"6611"
560,"6618"
561,"6657"
562,"6563"
563,"6597"
564,"6581"
565,"6671"
566,"6652"
567,"6460"
568,"6348"
569,"6477"
570,"6458"
571,"6363"
572,"6269"
573,"6452"
574,"6328"
575,"6373"
576,"6375"
577,"6393"
578,"6348"
579,"6213"
580,"6201"
581,"6237"
582,"6187"
583,"6133"
584,"6213"
585,"5961"
586,"6099"
587,"6226"
588,"5979"
589,"5931"
590,"6127"
591,"5945"
592,"5896"
593,"6004"
594,"6091"
595,"6003"
596,"5834"
597,"5740"
598,"5941"
599,"5942"
600,"5903"
601,"5741"
602,"5735"
603,"5709"
604,"5813"
605,"5776"
606,"5794"
607,"5643"
608,"5615"
609,"5618"
610,"5547"
611,"5494"
612,"5594"
613,"5413"
614,"5441"
615,"5379"
616,"5505"
617,"5398"
618,"5419"
619,"5284"
620,"5309"
621,"5290"
622,"5355"
623,"5231"
624,"5251"
625,"5162"
626,"5131"
627,"5187"
628,"5173"
629,"5196"
630,"5094"
631,"5114"
632,"5053"
633,"4953"
634,"4993"
635,"5064"
636,"5027"
637,"4904"
638,"4956"
639,"4804"
640,"5040"
641,"5070"
642,"4964"
643,"4855"
644,"4942"
645,"4743"
646,"4713"
647,"4746"
648,"4723"
649,"4742"
650,"4687"
651,"4638"
652,"4661"
653,"4731"
654,"4614"
655,"4529"
656,"4587"
657,"4616"
658,"4490"
659,"4516"
660,"4470"
661,"4519"
662,"4537"
663,"4383"
664,"4537"
665,"4329"
666,"4462"
667,"4402"
668,"4345"
669,"4343"
670,"4340"
671,"4243"
672,"4222"
673,"4305"
674,"4282"
675,"4314"
676,"4195"
677,"4228"
678,"4202"
679,"4180"
680,"4148"
681,"4165"
682,"4148"
683,"4266"
684,"4163"
685,"4139"
686,"4127"
687,"3941"
688,"4118"
689,"4058"
690,"3945"
691,"4062"
692,"4009"
693,"3934"
694,"4002"
695,"3997"
696,"3940"
697,"3868"
698,"3968"
699,"4087"
700,"3801"
701,"3828"
702,"3899"
703,"3891"
704,"3807"
705,"3759"
706,"3767"
707,"3840"
708,"3777"
709,"3841"
710,"3662"
711,"3810"
712,"3776"
713,"3718"
714,"3771"
715,"3564"
716,"3730"
717,"3621"
718,"3610"
719,"3600"
720,"3687"
721,"3621"
722,"3621"
723,"3550"
724,"3581"
725,"3574"
726,"3531"
727,"3500"
728,"3621"
729,"3599"
730,"3394"
731,"3548"
732,"3330"
733,"3482"
734,"3421"
735,"3397"
736,"3377"
737,"3405"
738,"3461"
739,"3395"
740,"3360"
741,"3378"
742,"3382"
743,"3229"
744,"3321"
745,"3251"
746,"3263"
747,"3167"
748,"3245"
749,"3296"
750,"3307"
751,"3152"
752,"3200"
753,"3212"
754,"3183"
755,"3234"
756,"3212"
757,"3179"
758,"3223"
759,"3175"
760,"3158"
761,"3167"
762,"3064"
763,"3111"
764,"3180"
765,"3062"
766,"2968"
767,"3017"
768,"3027"
769,"2897"
770,"3123"
771,"2971"
772,"3042"
773,"2903"
774,"2972"
775,"3003"
776,"2907"
777,"3003"
778,"2822"
779,"2916"
780,"2864"
781,"2955"
782,"2812"
783,"2817"
784,"2869"
785,"2864"
786,"2771"
787,"2860"
788,"2720"
789,"2909"
790,"2737"
791,"2824"
792,"2750"
793,"2668"
794,"2749"
795,"2702"
796,"2669"
797,"2615"
798,"2639"
799,"2603"
800,"2725"
801,"2606"
802,"2670"
803,"2559"
804,"2527"
805,"2583"
806,"2607"
807,"2620"
808,"2510"
809,"2535"
810,"2463"
811,"2432"
812,"2460"
813,"2506"
814,"2407"
815,"2431"
816,"2422"
817,"2403"
818,"2451"
819,"2405"
820,"2398"
821,"2361"
822,"2474"
823,"2402"
824,"2392"
825,"2437"
826,"2416"
827,"2458"
828,"2400"
829,"2431"
830,"2238"
831,"2280"
832,"2298"
833,"2392"
834,"2364"
835,"2384"
836,"2308"
837,"2310"
838,"2309"
839,"2243"
840,"2207"
841,"2270"
842,"2253"
843,"2253"
844,"2306"
845,"2120"
846,"2229"
847,"2153"
848,"2226"
849,"2231"
850,"2232"
851,"2159"
852,"2167"
853,"2166"
854,"2197"
855,"2199"
856,"2151"
857,"2160"
858,"2179"
859,"2168"
860,"2133"
861,"2203"
862,"2124"
863,"2144"
864,"2146"
865,"2015"
866,"2044"
867,"2064"
868,"2134"
869,"2067"
870,"2118"
871,"2111"
872,"2045"
873,"2132"
874,"2083"
875,"2104"
876,"2096"
877,"2080"
878,"2097"
879,"2036"
880,"2061"
881,"2140"
882,"2131"
883,"2110"
884,"2027"
885,"2091"
886,"2059"
887,"2044"
888,"2197"
889,"2048"
890,"1977"
891,"1984"
892,"2135"
893,"2159"
894,"2069"
895,"2237"
896,"2129"
897,"2158"
898,"2066"
899,"2122"
900,"2170"
901,"2138"
902,"2120"
903,"2201"
904,"2187"
905,"2134"
906,"2177"
907,"2172"
908,"2184"
909,"2282"
910,"2315"
911,"2260"
912,"2296"
913,"2301"
914,"2364"
915,"2382"
916,"2502"
917,"2571"
918,"2576"
919,"2701"
920,"2640"
921,"2813"
922,"2858"
923,"2934"
924,"3039"
925,"3178"
926,"3402"
927,"3555"
928,"3777"
929,"3982"
930,"4017"
931,"4417"
932,"4686"
933,"4934"
934,"5287"
935,"5447"
936,"5641"
937,"6085"
938,"6335"
939,"6744"
940,"7076"
941,"7027"
942,"7289"
943,"7500"
944,"7663"
945,"7893"
946,"8012"
947,"7987"
948,"8045"
949,"7914"
950,"8078"
951,"7693"
952,"7649"
953,"7406"
954,"7411"
955,"7186"
956,"6857"
957,"6700"
958,"6369"
959,"6190"
960,"5758"
961,"5445"
962,"5115"
963,"4881"
964,"4560"
965,"4332"
966,"4095"
967,"3802"
968,"3629"
969,"3397"
970,"3295"
971,"2996"
972,"2788"
973,"2651"
974,"2662"
975,"2492"
976,"2391"
977,"2305"
978,"2141"
979,"2139"
980,"2021"
981,"1935"
982,"1956"
983,"1940"
984,"1856"
985,"1802"
986,"1674"
987,"1762"
988,"1686"
989,"1577"
990,"1705"
991,"1646"
992,"1674"
993,"1543"
994,"1617"
995,"1597"
996,"1692"
997,"1698"
998,"1776"
999,"1824"
1000,"1953"
1001,"2037"
1002,"2083"
1003,"2171"
1004,"2373"
1005,"2395"
1006,"2422"
1007,"2506"
1008,"2498"
1009,"2512"
1010,"2450"
1011,"2332"
1012,"2318"
1013,"2218"
1014,"1953"
1015,"1844"
1016,"1793"
1017,"1594"
1018,"1442"
1019,"1398"
1020,"1359"
1021,"1303"
1022,"1218"
1023,"1136"
1024,"1228"
1025,"1256"
1026,"1125"
1027,"1199"
1028,"1214"
1029,"1179"
1030,"1252"
1031,"1221"
1032,"1224"
1033,"1177"
1034,"1273"
1035,"1240"
1036,"1320"
1037,"1325"
1038,"1247"
1039,"1343"
1040,"1380"
1041,"1437"
1042,"1574"
1043,"1500"
1044,"1604"
1045,"1682"
1046,"1801"
1047,"1883"
1048,"1880"
1049,"2123"
1050,"2143"
1051,"2177"
1052,"2199"
1053,"2163"
1054,"2383"
1055,"2402"
1056,"2407"
1057,"2430"
1058,"2343"
1059,"2425"
1060,"2303"
1061,"2237"
1062,"2269"
1063,"2130"
1064,"2092"
1065,"1989"
1066,"1944"
1067,"1795"
1068,"1733"
1069,"1705"
1070,"1633"
1071,"1652"
1072,"1556"
1073,"1538"
1074,"1559"
1075,"1420"
1076,"1405"
1077,"1429"
1078,"1315"
1079,"1378"
1080,"1304"
1081,"1195"
1082,"1200"
1083,"1206"
1084,"1157"
1085,"1098"
1086,"1185"
1087,"1111"
1088,"1061"
1089,"1029"
1090,"1028"
1091,"950"
1092,"933"
1093,"958"
1094,"972"
1095,"914"
1096,"979"
1097,"906"
1098,"899"
1099,"841"
1100,"879"
1101,"809"
1102,"836"
1103,"805"
1104,"856"
1105,"774"
1106,"804"
1107,"764"
1108,"772"
1109,"798"
1110,"789"
1111,"752"
1112,"773"
1113,"782"
1114,"787"
1115,"753"
1116,"757"
1117,"769"
1118,"752"
1119,"766"
1120,"706"
1121,"734"
1122,"725"
1123,"684"
1124,"703"
1125,"736"
1126,"712"
1127,"707"
1128,"780"
1129,"738"
1130,"751"
1131,"776"
1132,"789"
1133,"815"
1134,"786"
1135,"787"
1136,"794"
1137,"766"
1138,"730"
1139,"729"
1140,"771"
1141,"705"
1142,"688"
1143,"701"
