Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"WN0301609"
Duration Time,300.405
Ambient Temperature,"118.3"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"29158684"
Raw Accumulated Counts,"40742423"
Valid Count Last Packet,"87613"
Raw Count Last Packet,"122842"
Live Time,213.783081
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0356
Number of Channels,2048
Vacuum,699
Channel#,Intensity
0,"7095"
1,"5475"
2,"3842"
3,"2655"
4,"1203"
5,"261"
6,"72"
7,"20"
8,"12"
9,"7"
10,"7"
11,"5"
12,"4"
13,"3"
14,"7"
15,"2"
16,"5"
17,"1"
18,"3"
19,"2"
20,"4"
21,"3"
22,"3"
23,"0"
24,"1"
25,"3"
26,"0"
27,"1"
28,"1"
29,"4"
30,"22"
31,"133"
32,"814"
33,"1968"
34,"2830"
35,"3372"
36,"3499"
37,"3549"
38,"3548"
39,"3406"
40,"3430"
41,"3456"
42,"3362"
43,"3389"
44,"3360"
45,"3436"
46,"3504"
47,"3427"
48,"3463"
49,"3361"
50,"3255"
51,"3202"
52,"3237"
53,"3201"
54,"3343"
55,"3127"
56,"3347"
57,"3238"
58,"3161"
59,"3100"
60,"3120"
61,"3179"
62,"2926"
63,"3006"
64,"2884"
65,"2958"
66,"2889"
67,"2845"
68,"2875"
69,"2865"
70,"2857"
71,"2946"
72,"3139"
73,"3143"
74,"3042"
75,"3017"
76,"3017"
77,"2941"
78,"2957"
79,"2911"
80,"2856"
81,"2886"
82,"2854"
83,"3060"
84,"3116"
85,"3266"
86,"3612"
87,"3504"
88,"3417"
89,"3209"
90,"3129"
91,"3003"
92,"3010"
93,"3059"
94,"3072"
95,"3183"
96,"3470"
97,"3457"
98,"3384"
99,"3398"
100,"3429"
101,"3273"
102,"3283"
103,"3010"
104,"3098"
105,"2952"
106,"3034"
107,"2993"
108,"3204"
109,"3400"
110,"3704"
111,"4326"
112,"4985"
113,"6044"
114,"6649"
115,"6937"
116,"6807"
117,"6163"
118,"5403"
119,"4791"
120,"4220"
121,"4077"
122,"4026"
123,"4049"
124,"4119"
125,"4350"
126,"4523"
127,"4773"
128,"5881"
129,"7307"
130,"9442"
131,"12594"
132,"15895"
133,"19000"
134,"20970"
135,"20946"
136,"19400"
137,"17579"
138,"16012"
139,"15869"
140,"16655"
141,"17069"
142,"17310"
143,"17021"
144,"16599"
145,"16798"
146,"17227"
147,"17350"
148,"16900"
149,"15306"
150,"12903"
151,"10558"
152,"8430"
153,"7051"
154,"6334"
155,"6135"
156,"5818"
157,"5937"
158,"6161"
159,"6446"
160,"7016"
161,"7987"
162,"9842"
163,"11845"
164,"13755"
165,"15159"
166,"15003"
167,"13327"
168,"11150"
169,"9063"
170,"7068"
171,"5852"
172,"5326"
173,"5095"
174,"5091"
175,"5601"
176,"6270"
177,"7650"
178,"10522"
179,"14751"
180,"21802"
181,"31185"
182,"41100"
183,"49042"
184,"52860"
185,"50966"
186,"43406"
187,"33452"
188,"23420"
189,"15514"
190,"10650"
191,"8124"
192,"7200"
193,"7248"
194,"8275"
195,"9771"
196,"11458"
197,"13319"
198,"14986"
199,"15911"
200,"15789"
201,"15170"
202,"13724"
203,"11938"
204,"10566"
205,"9472"
206,"8616"
207,"8392"
208,"8478"
209,"8138"
210,"8135"
211,"8177"
212,"8288"
213,"9030"
214,"9946"
215,"11660"
216,"15776"
217,"22791"
218,"34772"
219,"51566"
220,"72580"
221,"93096"
222,"108806"
223,"112990"
224,"107561"
225,"90903"
226,"71014"
227,"50886"
228,"35368"
229,"24975"
230,"19337"
231,"17063"
232,"16182"
233,"16633"
234,"17995"
235,"21480"
236,"28474"
237,"38600"
238,"52033"
239,"66877"
240,"78749"
241,"85661"
242,"85745"
243,"79460"
244,"68959"
245,"57718"
246,"46776"
247,"37925"
248,"30455"
249,"24695"
250,"20587"
251,"17909"
252,"17836"
253,"19478"
254,"23317"
255,"27093"
256,"31005"
257,"33796"
258,"33808"
259,"31447"
260,"27370"
261,"22771"
262,"18667"
263,"15435"
264,"13220"
265,"11961"
266,"11460"
267,"11486"
268,"11522"
269,"12166"
270,"12972"
271,"14239"
272,"16082"
273,"18503"
274,"20802"
275,"22832"
276,"23630"
277,"23182"
278,"21820"
279,"19881"
280,"17566"
281,"15826"
282,"14911"
283,"15423"
284,"16953"
285,"20597"
286,"28966"
287,"44160"
288,"69556"
289,"109575"
290,"163972"
291,"230352"
292,"296636"
293,"349683"
294,"377682"
295,"368048"
296,"328084"
297,"266501"
298,"198263"
299,"135461"
300,"87209"
301,"55004"
302,"35711"
303,"25396"
304,"21047"
305,"19558"
306,"19937"
307,"21797"
308,"25415"
309,"33098"
310,"49585"
311,"82943"
312,"147019"
313,"258714"
314,"434996"
315,"680260"
316,"979860"
317,"1292823"
318,"1562692"
319,"1715990"
320,"1721321"
321,"1574575"
322,"1318294"
323,"1011854"
324,"716797"
325,"469466"
326,"289551"
327,"169507"
328,"96710"
329,"55322"
330,"33575"
331,"21672"
332,"16028"
333,"13335"
334,"12240"
335,"11483"
336,"11417"
337,"11528"
338,"11935"
339,"12343"
340,"13381"
341,"14899"
342,"17326"
343,"21338"
344,"28348"
345,"40824"
346,"59079"
347,"85717"
348,"120944"
349,"159512"
350,"197544"
351,"227188"
352,"240693"
353,"235410"
354,"212220"
355,"175031"
356,"134731"
357,"95943"
358,"64175"
359,"41328"
360,"27106"
361,"18616"
362,"14330"
363,"12397"
364,"11777"
365,"11329"
366,"11644"
367,"12244"
368,"12717"
369,"13444"
370,"14108"
371,"15140"
372,"15410"
373,"15372"
374,"15016"
375,"13401"
376,"11558"
377,"10038"
378,"8238"
379,"7281"
380,"6162"
381,"5716"
382,"5356"
383,"5138"
384,"5149"
385,"4975"
386,"5117"
387,"5058"
388,"5017"
389,"5017"
390,"5098"
391,"5208"
392,"5202"
393,"5403"
394,"5613"
395,"5981"
396,"6469"
397,"7246"
398,"7636"
399,"8470"
400,"8982"
401,"9427"
402,"9478"
403,"8948"
404,"8530"
405,"8140"
406,"7402"
407,"7012"
408,"6838"
409,"6592"
410,"6589"
411,"6600"
412,"6517"
413,"6377"
414,"6242"
415,"5999"
416,"5665"
417,"5437"
418,"5254"
419,"5026"
420,"4941"
421,"4928"
422,"4686"
423,"4921"
424,"5069"
425,"5305"
426,"5640"
427,"5932"
428,"6153"
429,"6551"
430,"6707"
431,"7063"
432,"6688"
433,"6479"
434,"6287"
435,"5919"
436,"5625"
437,"5436"
438,"5132"
439,"5164"
440,"5101"
441,"5121"
442,"5219"
443,"5306"
444,"5217"
445,"5302"
446,"5261"
447,"5102"
448,"5093"
449,"4900"
450,"4984"
451,"4943"
452,"4872"
453,"4894"
454,"4915"
455,"4978"
456,"5042"
457,"5042"
458,"5032"
459,"5189"
460,"5080"
461,"5030"
462,"4937"
463,"5017"
464,"5001"
465,"5165"
466,"5109"
467,"4926"
468,"4933"
469,"4963"
470,"4952"
471,"4940"
472,"4799"
473,"4896"
474,"5099"
475,"5021"
476,"5189"
477,"5186"
478,"5170"
