Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK-11416"
Duration Time,300.717
Ambient Temperature,"107.3"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"16530978"
Raw Accumulated Counts,"19289003"
Valid Count Last Packet,"51082"
Raw Count Last Packet,"59639"
Live Time,256.980133
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0746
Number of Channels,2048
Vacuum,689
Channel#,Intensity
0,"8759"
1,"6853"
2,"4668"
3,"2939"
4,"1568"
5,"361"
6,"33"
7,"17"
8,"8"
9,"6"
10,"4"
11,"2"
12,"4"
13,"7"
14,"2"
15,"0"
16,"3"
17,"1"
18,"1"
19,"3"
20,"2"
21,"0"
22,"4"
23,"1"
24,"3"
25,"2"
26,"3"
27,"4"
28,"0"
29,"2"
30,"2"
31,"31"
32,"312"
33,"1071"
34,"1890"
35,"2386"
36,"2664"
37,"2765"
38,"2829"
39,"2785"
40,"2715"
41,"2757"
42,"2795"
43,"2716"
44,"2909"
45,"2891"
46,"2975"
47,"3086"
48,"3158"
49,"3068"
50,"2932"
51,"3005"
52,"3033"
53,"3044"
54,"3043"
55,"3152"
56,"3052"
57,"2879"
58,"3055"
59,"3064"
60,"3001"
61,"3020"
62,"2970"
63,"2918"
64,"2821"
65,"2691"
66,"2821"
67,"2743"
68,"2871"
69,"2674"
70,"2727"
71,"2926"
72,"2931"
73,"2956"
74,"2878"
75,"2901"
76,"2813"
77,"2829"
78,"2788"
79,"2638"
80,"2625"
81,"2651"
82,"2652"
83,"2804"
84,"2926"
85,"3026"
86,"3084"
87,"3129"
88,"3166"
89,"3392"
90,"3551"
91,"4008"
92,"4769"
93,"6404"
94,"8714"
95,"11781"
96,"15038"
97,"17098"
98,"16703"
99,"14410"
100,"11084"
101,"8102"
102,"5908"
103,"4683"
104,"4025"
105,"4069"
106,"4028"
107,"3956"
108,"4203"
109,"4375"
110,"4887"
111,"5337"
112,"5944"
113,"6535"
114,"6708"
115,"6572"
116,"6294"
117,"6028"
118,"5382"
119,"5106"
120,"4968"
121,"4827"
122,"4890"
123,"4848"
124,"5030"
125,"5258"
126,"5391"
127,"5684"
128,"6431"
129,"7617"
130,"9856"
131,"12922"
132,"17471"
133,"21909"
134,"26468"
135,"27832"
136,"27234"
137,"24481"
138,"21473"
139,"19931"
140,"20024"
141,"20851"
142,"21925"
143,"22264"
144,"22025"
145,"21517"
146,"22050"
147,"22800"
148,"22807"
149,"21669"
150,"19064"
151,"16142"
152,"13226"
153,"10922"
154,"9407"
155,"8976"
156,"8978"
157,"9159"
158,"9610"
159,"9930"
160,"10078"
161,"10145"
162,"9914"
163,"10117"
164,"9988"
165,"10366"
166,"10690"
167,"10837"
168,"11191"
169,"11523"
170,"11914"
171,"12446"
172,"13331"
173,"14534"
174,"16434"
175,"19997"
176,"25939"
177,"41004"
178,"75019"
179,"145669"
180,"275524"
181,"478808"
182,"747362"
183,"1034013"
184,"1255599"
185,"1338972"
186,"1252901"
187,"1027003"
188,"739946"
189,"468604"
190,"264917"
191,"134503"
192,"65655"
193,"36154"
194,"28886"
195,"35071"
196,"53152"
197,"82223"
198,"120998"
199,"163256"
200,"196927"
201,"211716"
202,"202412"
203,"172570"
204,"128770"
205,"85626"
206,"51375"
207,"28148"
208,"14429"
209,"7571"
210,"4529"
211,"3410"
212,"3026"
213,"2932"
214,"2837"
215,"2903"
216,"2785"
217,"2905"
218,"2829"
219,"2846"
220,"2982"
221,"3159"
222,"3220"
223,"3347"
224,"3434"
225,"3385"
226,"3448"
227,"3443"
228,"3377"
229,"3325"
230,"3151"
231,"3053"
232,"3027"
233,"2986"
234,"3010"
235,"3042"
236,"3137"
237,"3157"
238,"3086"
239,"3072"
240,"3143"
241,"3164"
242,"3221"
243,"3291"
244,"3190"
245,"3256"
246,"3391"
247,"3281"
248,"3383"
249,"3408"
250,"3294"
251,"3279"
252,"3368"
253,"3325"
254,"3243"
255,"3432"
256,"3296"
257,"3406"
258,"3371"
259,"3432"
260,"3489"
261,"3495"
262,"3487"
263,"3551"
264,"3573"
265,"3599"
266,"3450"
267,"3636"
268,"3624"
269,"3706"
270,"3748"
271,"3728"
272,"3834"
273,"3841"
274,"3689"
275,"3876"
276,"3761"
277,"3824"
278,"3709"
279,"3972"
280,"4072"
281,"4073"
282,"4032"
283,"4066"
284,"4113"
285,"4051"
286,"4132"
287,"4042"
288,"4147"
289,"4095"
290,"4138"
291,"4178"
292,"4379"
293,"4299"
294,"4381"
295,"4555"
296,"4429"
297,"4622"
298,"4509"
299,"4655"
300,"4580"
301,"4703"
302,"4577"
303,"4676"
304,"4634"
305,"4713"
306,"4747"
307,"4809"
308,"4891"
309,"5065"
310,"5078"
311,"5305"
312,"5416"
313,"5657"
314,"6043"
315,"6387"
316,"7151"
317,"7742"
318,"8637"
319,"9241"
320,"9732"
321,"9972"
322,"9443"
323,"8569"
324,"7995"
325,"7160"
326,"6430"
327,"5892"
328,"5566"
329,"5333"
330,"5254"
331,"5156"
332,"5210"
333,"5250"
334,"5273"
335,"5209"
336,"5183"
337,"5184"
338,"5340"
339,"5305"
340,"5443"
341,"5420"
342,"5565"
343,"5430"
344,"5580"
345,"5670"
346,"5780"
347,"5980"
348,"5789"
349,"5885"
350,"5972"
351,"6178"
352,"6103"
353,"6351"
354,"6251"
355,"6215"
356,"6492"
357,"6569"
358,"6710"
359,"7143"
360,"7429"
361,"7878"
362,"8803"
363,"9605"
364,"10434"
365,"11264"
366,"12431"
367,"13580"
368,"14667"
369,"15956"
370,"17032"
371,"17871"
372,"18388"
373,"18314"
374,"17693"
375,"16596"
376,"14804"
377,"12780"
378,"10861"
379,"8947"
380,"7727"
381,"6593"
382,"6050"
383,"5763"
384,"5873"
385,"5861"
386,"5920"
387,"6102"
388,"5967"
389,"5806"
390,"5477"
391,"5207"
392,"5095"
393,"4957"
394,"4944"
395,"4849"
396,"5072"
397,"5041"
398,"5324"
399,"5339"
400,"5540"
401,"5766"
402,"5891"
403,"5953"
404,"5867"
405,"5970"
406,"5863"
407,"5925"
408,"5571"
409,"5731"
410,"5715"
411,"5764"
412,"6012"
413,"6010"
414,"5936"
415,"5967"
416,"5916"
417,"5653"
418,"5144"
419,"5208"
420,"4898"
421,"4805"
422,"4556"
423,"4695"
424,"4553"
425,"4565"
426,"4594"
427,"4560"
428,"4746"
429,"4706"
430,"4683"
431,"4721"
432,"4657"
433,"4845"
434,"4694"
435,"4814"
436,"4819"
437,"4640"
438,"4743"
439,"4831"
440,"4659"
441,"4737"
442,"4723"
443,"4715"
444,"4872"
445,"4815"
446,"4667"
447,"4740"
448,"4766"
449,"4835"
450,"4648"
451,"4779"
452,"4703"
453,"4815"
454,"4679"
455,"4775"
456,"4659"
457,"4661"
458,"4787"
459,"4652"
460,"4663"
461,"4566"
462,"4703"
463,"4766"
464,"4733"
465,"4718"
466,"4719"
467,"4758"
468,"4833"
469,"4769"
470,"4691"
471,"4729"
472,"4690"
473,"4825"
474,"4772"
475,"4698"
476,"4881"
477,"4818"
478,"4865"
479,"4799"
480,"4723"
481,"4812"
482,"4761"
483,"4797"
484,"4854"
485,"4877"
486,"4866"
487,"4891"
488,"4818"
489,"4752"
490,"4891"
491,"4879"
492,"4849"
493,"4917"
494,"4909"
495,"4780"
496,"4937"
497,"4831"
498,"4881"
499,"4948"
500,"4847"
501,"4825"
502,"4892"
503,"4906"
504,"4887"
505,"4861"
506,"4848"
507,"4962"
508,"4826"
509,"4887"
510,"4821"
511,"4834"
512,"4995"
513,"4808"
514,"4806"
515,"5012"
516,"4823"
517,"4732"
518,"4746"
519,"4860"
520,"4893"
521,"4814"
522,"4798"
523,"4726"
524,"4800"
525,"4838"
526,"4748"
527,"4843"
528,"4851"
529,"4816"
530,"4931"
531,"4770"
532,"4772"
533,"4731"
534,"4636"
535,"4763"
536,"4718"
537,"4701"
538,"4693"
539,"4587"
540,"4613"
541,"4726"
542,"4667"
543,"4705"
544,"4636"
545,"4630"
546,"4660"
547,"4684"
548,"4576"
549,"4634"
550,"4701"
551,"4637"
552,"4709"
553,"4600"
554,"4605"
555,"4741"
556,"4691"
557,"4616"
558,"4583"
559,"4694"
560,"4716"
561,"4622"
562,"4661"
563,"4679"
564,"4468"
565,"4491"
566,"4708"
567,"4434"
568,"4643"
569,"4519"
570,"4567"
571,"4565"
572,"4502"
573,"4516"
574,"4518"
575,"4471"
576,"4542"
577,"4623"
578,"4595"
579,"4458"
580,"4529"
581,"4586"
582,"4693"
583,"4559"
584,"4673"
585,"4530"
