Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK-36004"
Duration Time,300.191
Ambient Temperature,"104.6"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"12860348"
Raw Accumulated Counts,"14433432"
Valid Count Last Packet,"40093"
Raw Count Last Packet,"44968"
Live Time,267.168854
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,19.986
Number of Channels,2048
Vacuum,680
Channel#,Intensity
0,"9082"
1,"7228"
2,"4577"
3,"2881"
4,"1525"
5,"355"
6,"63"
7,"28"
8,"15"
9,"6"
10,"4"
11,"6"
12,"7"
13,"3"
14,"4"
15,"2"
16,"1"
17,"1"
18,"2"
19,"4"
20,"4"
21,"2"
22,"3"
23,"1"
24,"1"
25,"0"
26,"1"
27,"0"
28,"2"
29,"0"
30,"2"
31,"22"
32,"216"
33,"904"
34,"1493"
35,"1959"
36,"2239"
37,"2292"
38,"2230"
39,"2348"
40,"2237"
41,"2221"
42,"2272"
43,"2298"
44,"2368"
45,"2440"
46,"2567"
47,"2466"
48,"2589"
49,"2452"
50,"2376"
51,"2486"
52,"2479"
53,"2403"
54,"2361"
55,"2531"
56,"2502"
57,"2413"
58,"2481"
59,"2486"
60,"2480"
61,"2520"
62,"2391"
63,"2401"
64,"2335"
65,"2274"
66,"2265"
67,"2264"
68,"2291"
69,"2291"
70,"2301"
71,"2278"
72,"2334"
73,"2396"
74,"2402"
75,"2457"
76,"2375"
77,"2349"
78,"2278"
79,"2305"
80,"2284"
81,"2217"
82,"2236"
83,"2351"
84,"2443"
85,"2598"
86,"2768"
87,"2873"
88,"2965"
89,"2893"
90,"2960"
91,"3359"
92,"3895"
93,"5085"
94,"6653"
95,"9034"
96,"11213"
97,"13130"
98,"13324"
99,"12376"
100,"10593"
101,"8650"
102,"6940"
103,"5324"
104,"4327"
105,"3758"
106,"3642"
107,"3554"
108,"3467"
109,"3616"
110,"3896"
111,"4327"
112,"4720"
113,"5210"
114,"5558"
115,"5653"
116,"5313"
117,"4933"
118,"4623"
119,"4262"
120,"4038"
121,"3994"
122,"3811"
123,"4055"
124,"4027"
125,"4329"
126,"4455"
127,"4990"
128,"5708"
129,"6972"
130,"8805"
131,"12196"
132,"16299"
133,"20166"
134,"23305"
135,"24211"
136,"22866"
137,"20376"
138,"18410"
139,"17447"
140,"17906"
141,"18997"
142,"20012"
143,"20127"
144,"20024"
145,"20113"
146,"21318"
147,"22114"
148,"21633"
149,"20379"
150,"17625"
151,"14125"
152,"11313"
153,"9179"
154,"7903"
155,"7548"
156,"7580"
157,"7693"
158,"7907"
159,"8304"
160,"8437"
161,"8357"
162,"8960"
163,"9451"
164,"9953"
165,"10727"
166,"11102"
167,"10878"
168,"10417"
169,"10226"
170,"10115"
171,"10127"
172,"10407"
173,"11229"
174,"12356"
175,"15222"
176,"20626"
177,"33067"
178,"60663"
179,"117812"
180,"218520"
181,"370766"
182,"562509"
183,"751365"
184,"881315"
185,"902415"
186,"811937"
187,"638028"
188,"439797"
189,"266837"
190,"144299"
191,"71765"
192,"35273"
193,"21204"
194,"19987"
195,"26986"
196,"41382"
197,"63978"
198,"91799"
199,"119919"
200,"139890"
201,"145538"
