Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"WNW0101707"
Duration Time,300.712
Ambient Temperature,"107.5"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"18924249"
Raw Accumulated Counts,"22850394"
Valid Count Last Packet,"57148"
Raw Count Last Packet,"68992"
Live Time,248.304962
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0266
Number of Channels,2048
Vacuum,691
Channel#,Intensity
0,"8145"
1,"6539"
2,"4508"
3,"3252"
4,"1559"
5,"326"
6,"69"
7,"13"
8,"12"
9,"12"
10,"12"
11,"6"
12,"5"
13,"3"
14,"4"
15,"8"
16,"4"
17,"4"
18,"3"
19,"4"
20,"3"
21,"4"
22,"1"
23,"3"
24,"0"
25,"1"
26,"0"
27,"1"
28,"1"
29,"2"
30,"10"
31,"111"
32,"696"
33,"1888"
34,"2912"
35,"3421"
36,"3749"
37,"3780"
38,"3554"
39,"3696"
40,"3604"
41,"3640"
42,"3547"
43,"3413"
44,"3547"
45,"3532"
46,"3612"
47,"3702"
48,"3568"
49,"3613"
50,"3454"
51,"3600"
52,"3501"
53,"3533"
54,"3549"
55,"3699"
56,"3674"
57,"3599"
58,"3598"
59,"3608"
60,"3644"
61,"3790"
62,"3698"
63,"3580"
64,"3536"
65,"3445"
66,"3385"
67,"3530"
68,"3465"
69,"3528"
70,"3501"
71,"3482"
72,"3563"
73,"3696"
74,"3663"
75,"3639"
76,"3630"
77,"3504"
78,"3563"
79,"3532"
80,"3496"
81,"3566"
82,"3635"
83,"3879"
84,"4566"
85,"4940"
86,"5335"
87,"5279"
88,"5379"
89,"4952"
90,"4659"
91,"4433"
92,"4709"
93,"5350"
94,"6182"
95,"7295"
96,"8289"
97,"8821"
98,"8539"
99,"7735"
100,"6755"
101,"5878"
102,"5303"
103,"5406"
104,"5114"
105,"5353"
106,"5832"
107,"6449"
108,"8072"
109,"11724"
110,"19043"
111,"32757"
112,"52505"
113,"77039"
114,"98602"
115,"107645"
116,"101200"
117,"81941"
118,"57662"
119,"36373"
120,"22808"
121,"15932"
122,"13132"
123,"12092"
124,"10627"
125,"9088"
126,"7763"
127,"6832"
128,"6269"
129,"7116"
130,"9048"
131,"11667"
132,"15176"
133,"18423"
134,"20369"
135,"20605"
136,"19161"
137,"16987"
138,"14866"
139,"14219"
140,"14647"
141,"15435"
142,"16019"
143,"16024"
144,"16004"
145,"16728"
146,"17804"
147,"18412"
148,"18023"
149,"16375"
150,"13698"
151,"10842"
152,"8374"
153,"6852"
154,"6158"
155,"5815"
156,"5785"
157,"6073"
158,"6263"
159,"6713"
160,"7197"
161,"8209"
162,"9592"
163,"11345"
164,"13505"
165,"14718"
166,"14765"
167,"13364"
168,"11845"
169,"9970"
170,"8361"
171,"7717"
172,"7217"
173,"7341"
174,"8441"
175,"10464"
176,"14436"
177,"23581"
178,"43399"
179,"80435"
180,"140923"
181,"227475"
182,"327406"
183,"413531"
184,"461854"
185,"453724"
186,"389285"
187,"295654"
188,"195346"
189,"115486"
190,"62535"
191,"32117"
192,"17236"
193,"12446"
194,"13361"
195,"17939"
196,"26821"
197,"39404"
198,"53669"
199,"67311"
200,"74757"
201,"74140"
202,"65890"
203,"52092"
204,"36452"
205,"23811"
206,"14387"
207,"8443"
208,"5409"
209,"4013"
210,"3445"
211,"3193"
212,"3175"
213,"3131"
214,"3083"
215,"3055"
216,"3077"
217,"3219"
218,"3247"
219,"3299"
220,"3402"
221,"3641"
222,"3769"
223,"3896"
224,"4140"
225,"4026"
226,"4034"
227,"3975"
228,"3800"
229,"3597"
230,"3533"
231,"3469"
232,"3464"
233,"3307"
234,"3358"
235,"3418"
236,"3382"
237,"3536"
238,"3510"
239,"3554"
240,"3522"
241,"3620"
242,"3788"
243,"3770"
244,"3885"
245,"3966"
246,"3827"
247,"3822"
248,"3955"
249,"3869"
250,"3933"
251,"3878"
252,"3930"
253,"4011"
254,"3893"
255,"4012"
256,"4023"
257,"4115"
258,"4164"
259,"4059"
260,"4376"
261,"4170"
262,"4272"
263,"4203"
264,"4443"
265,"4517"
266,"4578"
267,"4680"
268,"4865"
269,"4814"
270,"4919"
271,"5030"
272,"5021"
273,"4948"
274,"4950"
275,"4865"
276,"4880"
277,"4933"
278,"5075"
279,"5022"
280,"4896"
281,"5051"
282,"5079"
283,"5221"
284,"5104"
285,"5129"
286,"5235"
287,"5366"
288,"5381"
289,"5547"
290,"5597"
291,"5812"
292,"5991"
293,"6179"
294,"6299"
295,"6321"
296,"6383"
297,"6405"
298,"6441"
299,"6415"
300,"6345"
301,"6095"
302,"6217"
303,"6034"
304,"6147"
305,"6262"
306,"6139"
307,"6356"
308,"6652"
309,"6885"
310,"7077"
311,"7583"
312,"8129"
313,"8850"
314,"9966"
315,"11269"
316,"12884"
317,"14219"
318,"15349"
319,"16196"
320,"16097"
321,"15518"
322,"13972"
323,"12248"
324,"10521"
325,"8912"
326,"8070"
327,"7385"
328,"6975"
329,"6735"
330,"6569"
331,"6703"
332,"6544"
333,"6758"
334,"6749"
335,"6915"
336,"6880"
337,"6924"
338,"7092"
339,"7193"
340,"7162"
341,"7449"
342,"7412"
343,"7645"
344,"7887"
345,"7964"
346,"7999"
347,"8135"
348,"8320"
349,"8596"
350,"8689"
351,"9032"
352,"9181"
353,"9170"
354,"9112"
355,"9301"
356,"9491"
357,"9647"
358,"9973"
359,"10394"
360,"11004"
361,"11584"
362,"12324"
363,"13158"
364,"13927"
365,"14373"
366,"15262"
367,"16045"
368,"17291"
369,"18573"
370,"19993"
371,"21759"
372,"22211"
373,"22597"
374,"21958"
375,"20530"
376,"18069"
377,"15553"
378,"13509"
379,"11216"
380,"10243"
381,"9555"
382,"9085"
383,"8769"
384,"8939"
385,"9321"
386,"9382"
387,"9761"
388,"10168"
389,"11056"
390,"12299"
391,"15153"
392,"20988"
393,"31857"
394,"50762"
395,"83014"
396,"129877"
397,"192095"
398,"266523"
399,"346995"
400,"415477"
401,"459659"
402,"472771"
403,"447039"
404,"391647"
405,"315904"
406,"238607"
407,"165862"
408,"108553"
409,"67994"
410,"41638"
411,"26177"
412,"17682"
413,"13407"
414,"11235"
415,"9985"
416,"9289"
417,"8673"
418,"8266"
419,"7880"
420,"7662"
421,"7689"
422,"7653"
423,"7516"
424,"7671"
425,"7677"
426,"7914"
427,"8031"
428,"8294"
429,"8218"
430,"8562"
431,"8768"
432,"9177"
433,"9441"
434,"10098"
435,"11106"
436,"13150"
437,"16182"
438,"21257"
439,"28661"
440,"38203"
441,"49692"
442,"60874"
443,"71718"
444,"78842"
445,"80905"
446,"77873"
447,"69999"
448,"59173"
449,"47145"
450,"35781"
451,"26070"
452,"18954"
453,"13587"
454,"10491"
455,"8552"
456,"7546"
457,"6959"
458,"6751"
459,"6643"
460,"6467"
461,"6624"
462,"6554"
463,"6570"
464,"6499"
465,"6716"
466,"6564"
467,"6586"
468,"6620"
469,"6518"
470,"6587"
471,"6569"
472,"6559"
473,"6571"
474,"6739"
475,"6867"
476,"6723"
477,"6621"
478,"6670"
479,"6962"
480,"6702"
481,"6845"
482,"6784"
483,"6654"
484,"6749"
485,"6864"
486,"6848"
487,"6836"
488,"6783"
489,"6912"
490,"6841"
491,"6787"
492,"6904"
493,"6809"
494,"6924"
495,"6887"
496,"6939"
497,"6901"
498,"6894"
499,"6969"
500,"6927"
501,"7084"
502,"7075"
503,"6768"
504,"6969"
505,"6882"
506,"7016"
507,"6976"
508,"7016"
509,"6922"
510,"6964"
511,"6904"
512,"7018"
513,"7109"
514,"7184"
515,"7220"
516,"7096"
517,"7323"
518,"7210"
519,"7232"
520,"7404"
521,"7296"
522,"7110"
523,"7219"
524,"7067"
525,"7096"
526,"7071"
527,"7167"
528,"7246"
529,"7150"
530,"7077"
531,"7289"
532,"7169"
533,"7162"
534,"7095"
535,"7017"
536,"7251"
537,"7180"
538,"7050"
539,"7124"
540,"7019"
541,"7162"
542,"7187"
543,"7234"
544,"7021"
545,"7092"
546,"7036"
547,"7197"
548,"7179"
549,"7304"
550,"7216"
551,"7161"
552,"7070"
553,"7065"
554,"7177"
555,"7235"
556,"7249"
557,"7168"
558,"7338"
559,"7117"
560,"7248"
561,"7327"
562,"7223"
