Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PM-460"
Duration Time,300.751
Ambient Temperature,"114.3"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"12016596"
Raw Accumulated Counts,"13360924"
Valid Count Last Packet,"37178"
Raw Count Last Packet,"41577"
Live Time,270.395935
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0077
Number of Channels,2048
Vacuum,684
Channel#,Intensity
0,"9265"
1,"7264"
2,"4666"
3,"2561"
4,"1181"
5,"290"
6,"43"
7,"12"
8,"8"
9,"2"
10,"2"
11,"4"
12,"2"
13,"0"
14,"2"
15,"1"
16,"3"
17,"1"
18,"0"
19,"1"
20,"2"
21,"2"
22,"1"
23,"1"
24,"1"
25,"2"
26,"1"
27,"1"
28,"0"
29,"1"
30,"1"
31,"14"
32,"175"
33,"634"
34,"1108"
35,"1383"
36,"1552"
37,"1562"
38,"1627"
39,"1560"
40,"1593"
41,"1618"
42,"1652"
43,"1603"
44,"1653"
45,"1713"
46,"1775"
47,"1790"
48,"1804"
49,"1704"
50,"1720"
51,"1647"
52,"1628"
53,"1677"
54,"1689"
55,"1657"
56,"1673"
57,"1691"
58,"1668"
59,"1660"
60,"1687"
61,"1648"
62,"1665"
63,"1587"
64,"1506"
65,"1511"
66,"1488"
67,"1553"
68,"1482"
69,"1476"
70,"1530"
71,"1530"
72,"1589"
73,"1687"
74,"1776"
75,"1603"
76,"1574"
77,"1582"
78,"1506"
79,"1492"
80,"1478"
81,"1513"
82,"1563"
83,"1646"
84,"1680"
85,"1752"
86,"1787"
87,"1855"
88,"1892"
89,"1816"
90,"1758"
91,"1765"
92,"1821"
93,"1866"
94,"2090"
95,"2691"
96,"3698"
97,"5353"
98,"7746"
99,"10175"
100,"11673"
101,"11630"
102,"10021"
103,"7544"
104,"5366"
105,"3809"
106,"2975"
107,"2573"
108,"2324"
109,"2143"
110,"2028"
111,"2144"
112,"2281"
113,"2397"
114,"2697"
115,"2827"
116,"2850"
117,"2790"
118,"2687"
119,"2411"
120,"2385"
121,"2269"
122,"2257"
123,"2193"
124,"2385"
125,"2411"
126,"2710"
127,"2996"
128,"3878"
129,"5084"
130,"7095"
131,"9859"
132,"13214"
133,"16754"
134,"19316"
135,"19629"
136,"18388"
137,"15833"
138,"13655"
139,"12737"
140,"13157"
141,"13756"
142,"14266"
143,"14556"
144,"15302"
145,"15791"
146,"17464"
147,"18606"
148,"18397"
149,"16521"
150,"13523"
151,"10153"
152,"7095"
153,"5162"
154,"3926"
155,"3490"
156,"3521"
157,"3762"
158,"3946"
159,"3805"
160,"3764"
161,"3455"
162,"3371"
163,"3160"
164,"3145"
165,"3010"
166,"3081"
167,"3034"
168,"2953"
169,"2741"
170,"2628"
171,"2549"
172,"2444"
173,"2397"
174,"2331"
175,"2352"
176,"2433"
177,"2687"
178,"2912"
179,"3454"
180,"4215"
181,"5350"
182,"6825"
183,"8000"
184,"8742"
185,"8830"
186,"7929"
187,"6671"
188,"5326"
189,"4315"
190,"3578"
191,"3197"
192,"3099"
193,"2979"
194,"3036"
195,"3261"
196,"3276"
197,"3488"
198,"3665"
199,"4030"
200,"4124"
201,"4491"
202,"4746"
203,"5112"
204,"5636"
205,"6361"
206,"7003"
207,"7196"
208,"7062"
209,"6523"
210,"5884"
211,"5134"
212,"4504"
213,"4037"
214,"3772"
215,"3639"
216,"3629"
217,"3756"
218,"3873"
219,"3915"
220,"3962"
221,"4221"
222,"4444"
223,"4705"
224,"4893"
225,"4920"
226,"5095"
227,"4914"
228,"4679"
229,"4693"
230,"4510"
231,"4380"
232,"4342"
233,"4562"
234,"4600"
235,"4698"
236,"4911"
237,"4936"
238,"4819"
239,"4927"
240,"4839"
241,"4773"
242,"4779"
243,"4750"
244,"4870"
245,"4941"
246,"4978"
247,"4885"
248,"5129"
249,"4960"
250,"5024"
251,"5065"
252,"5103"
253,"5305"
254,"5317"
255,"5227"
256,"5242"
257,"5500"
258,"5435"
259,"5447"
260,"5491"
261,"5692"
262,"5604"
263,"5755"
264,"5875"
265,"5962"
266,"6252"
267,"6534"
268,"6842"
269,"6697"
270,"7067"
271,"7244"
272,"7211"
273,"7344"
274,"7535"
275,"7566"
276,"7999"
277,"8134"
278,"8539"
279,"8876"
280,"9334"
281,"10219"
282,"11005"
283,"12359"
284,"15127"
285,"20399"
286,"31853"
287,"55394"
288,"100859"
289,"175939"
290,"289764"
291,"437711"
292,"604678"
293,"756947"
294,"856004"
295,"875099"
296,"809951"
297,"676864"
298,"513093"
299,"351749"
300,"219070"
301,"124909"
302,"66636"
303,"34652"
304,"18611"
305,"11955"
306,"8881"
307,"8095"
308,"7629"
309,"7869"
310,"8071"
311,"8619"
312,"9224"
313,"10291"
314,"11987"
315,"14787"
316,"19407"
317,"26550"
318,"37132"
319,"52802"
320,"72097"
321,"96227"
322,"118393"
323,"136192"
324,"145052"
325,"141464"
326,"126093"
327,"103678"
328,"77496"
329,"54060"
330,"35247"
331,"21323"
332,"13136"
333,"8422"
334,"6045"
335,"4761"
336,"4414"
337,"4172"
338,"4158"
339,"4148"
340,"4151"
341,"4318"
342,"4473"
343,"4678"
344,"4731"
345,"4932"
346,"4822"
347,"4853"
348,"5029"
349,"5066"
350,"5070"
351,"5107"
352,"5137"
353,"5160"
354,"5037"
355,"5056"
356,"5206"
357,"5332"
358,"5536"
359,"5940"
360,"6135"
361,"6903"
362,"7210"
363,"7604"
364,"8065"
365,"8366"
366,"8837"
367,"9053"
368,"9326"
369,"9754"
370,"10423"
371,"11008"
372,"11404"
373,"11301"
374,"10817"
375,"10321"
376,"9108"
377,"7809"
378,"6571"
379,"5541"
380,"4586"
381,"4221"
382,"3896"
383,"3844"
384,"3709"
385,"3734"
386,"3702"
387,"3587"
388,"3541"
389,"3501"
390,"3562"
391,"3646"
392,"3644"
393,"3710"
394,"3864"
395,"3822"
396,"3893"
397,"4216"
398,"4265"
399,"4331"
400,"4451"
401,"4682"
402,"4684"
403,"4618"
404,"4669"
405,"4410"
406,"4386"
407,"4512"
408,"4328"
409,"4236"
410,"4400"
411,"4259"
412,"4352"
413,"4357"
414,"4221"
415,"4085"
416,"3961"
417,"3665"
418,"3558"
419,"3573"
420,"3527"
421,"3424"
422,"3420"
423,"3343"
424,"3295"
425,"3402"
426,"3396"
427,"3425"
428,"3503"
429,"3553"
430,"3712"
431,"3714"
432,"3716"
433,"3624"
434,"3610"
435,"3650"
436,"3552"
437,"3416"
438,"3452"
439,"3434"
440,"3423"
441,"3400"
442,"3442"
443,"3481"
444,"3525"
445,"3573"
446,"3415"
447,"3375"
448,"3506"
449,"3360"
450,"3375"
451,"3376"
452,"3306"
453,"3230"
454,"3276"
455,"3391"
456,"3365"
457,"3293"
458,"3347"
459,"3423"
460,"3439"
461,"3326"
462,"3504"
463,"3314"
464,"3444"
465,"3318"
466,"3385"
467,"3412"
468,"3405"
469,"3313"
470,"3436"
471,"3320"
472,"3331"
473,"3386"
474,"3443"
475,"3406"
476,"3462"
477,"3370"
478,"3470"
479,"3292"
480,"3309"
481,"3462"
482,"3434"
483,"3385"
484,"3373"
485,"3347"
486,"3348"
487,"3370"
488,"3428"
489,"3336"
490,"3328"
491,"3284"
492,"3396"
493,"3354"
494,"3276"
495,"3324"
496,"3387"
497,"3314"
498,"3296"
499,"3212"
500,"3359"
501,"3391"
502,"3311"
503,"3352"
504,"3251"
505,"3242"
506,"3311"
507,"3292"
508,"3288"
509,"3326"
510,"3352"
511,"3217"
512,"3274"
513,"3278"
514,"3234"
515,"3208"
516,"3284"
517,"3277"
518,"3327"
519,"3250"
520,"3256"
521,"3334"
522,"3154"
523,"3296"
524,"3195"
525,"3287"
526,"3265"
527,"3203"
528,"3291"
529,"3245"
530,"3173"
531,"3124"
532,"3315"
533,"3236"
534,"3166"
535,"3237"
536,"3282"
537,"3234"
538,"3233"
539,"3109"
540,"3224"
541,"3141"
542,"3175"
543,"3248"
544,"3244"
545,"3122"
546,"3086"
547,"3145"
548,"3055"
549,"3087"
550,"3117"
551,"3162"
552,"3132"
553,"3121"
554,"3078"
555,"3050"
556,"3094"
557,"3050"
558,"3015"
559,"3107"
560,"3106"
561,"3058"
562,"3010"
563,"3017"
564,"3085"
565,"3072"
566,"3042"
567,"2980"
568,"2944"
569,"3095"
570,"3004"
571,"3037"
572,"3026"
573,"2977"
574,"3115"
575,"2979"
576,"2941"
577,"3040"
578,"3042"
579,"3011"
580,"3076"
581,"3169"
582,"3132"
583,"3360"
584,"3526"
585,"3765"
586,"3827"
587,"4157"
588,"4336"
589,"4566"
590,"4440"
591,"4475"
592,"4432"
593,"4237"
594,"4093"
595,"3638"
596,"3458"
597,"3221"
598,"3121"
599,"3129"
600,"2961"
601,"2894"
602,"2885"
603,"2781"
604,"2915"
605,"2882"
606,"2864"
607,"2827"
608,"2787"
609,"2765"
610,"2884"
611,"2862"
612,"2940"
613,"3054"
614,"2962"
615,"3122"
616,"3101"
617,"3320"
618,"3220"
619,"3240"
620,"3212"
621,"3287"
622,"3169"
623,"3091"
624,"2984"
625,"2950"
626,"2895"
627,"2750"
628,"2815"
629,"2727"
630,"2766"
631,"2831"
632,"2789"
633,"2667"
634,"2689"
635,"2741"
636,"2633"
637,"2632"
638,"2563"
639,"2553"
640,"2725"
641,"2590"
642,"2636"
643,"2569"
644,"2745"
645,"2630"
646,"2582"
647,"2691"
648,"2486"
649,"2641"
650,"2615"
651,"2628"
652,"2640"
653,"2616"
654,"2543"
655,"2495"
656,"2435"
657,"2535"
658,"2552"
659,"2508"
660,"2505"
661,"2586"
662,"2574"
663,"2475"
664,"2475"
665,"2531"
666,"2507"
667,"2448"
668,"2460"
669,"2510"
670,"2428"
671,"2468"
672,"2399"
673,"2437"
674,"2467"
675,"2511"
676,"2515"
677,"2396"
678,"2419"
679,"2364"
680,"2400"
681,"2425"
682,"2331"
683,"2404"
684,"2437"
685,"2364"
686,"2328"
687,"2330"
688,"2295"
689,"2350"
690,"2333"
691,"2285"
692,"2340"
693,"2431"
694,"2385"
695,"2336"
696,"2381"
697,"2370"
698,"2397"
699,"2304"
700,"2288"
701,"2392"
702,"2255"
703,"2282"
704,"2409"
705,"2362"
706,"2345"
707,"2276"
708,"2307"
709,"2312"
710,"2268"
711,"2240"
712,"2258"
713,"2271"
714,"2189"
715,"2123"
716,"2258"
717,"2222"
718,"2178"
719,"2202"
720,"2168"
721,"2128"
722,"2191"
723,"2238"
724,"2127"
725,"2184"
726,"2143"
727,"2134"
728,"2113"
729,"2193"
730,"2110"
731,"2081"
732,"2149"
733,"2039"
734,"2151"
735,"2091"
736,"2111"
737,"1983"
738,"2133"
739,"2143"
740,"2105"
741,"2115"
742,"1975"
743,"2100"
744,"2030"
745,"2044"
746,"2105"
747,"2098"
748,"2015"
749,"2052"
750,"2093"
751,"2065"
752,"2041"
753,"2066"
754,"2013"
755,"1957"
756,"1931"
757,"2037"
758,"2042"
759,"2010"
760,"1988"
761,"2041"
762,"1965"
763,"2058"
764,"2037"
765,"1951"
766,"2032"
767,"1983"
768,"1997"
769,"1963"
770,"1908"
771,"1923"
772,"1895"
773,"1905"
774,"1931"
775,"1917"
776,"1910"
777,"1913"
778,"1916"
779,"1932"
780,"1936"
781,"1933"
782,"1937"
783,"1882"
784,"1932"
785,"1918"
786,"1951"
787,"1947"
788,"1982"
789,"1878"
790,"1895"
791,"1859"
792,"1949"
793,"1918"
794,"1810"
795,"1800"
796,"1852"
797,"1852"
798,"1878"
799,"1849"
800,"1862"
801,"1796"
802,"1790"
803,"1788"
804,"1796"
805,"1817"
806,"1772"
807,"1745"
808,"1859"
809,"1768"
810,"1793"
811,"1741"
812,"1717"
813,"1712"
814,"1669"
815,"1737"
816,"1784"
817,"1656"
818,"1687"
819,"1720"
820,"1723"
821,"1664"
822,"1690"
823,"1708"
824,"1704"
825,"1701"
826,"1638"
827,"1669"
828,"1670"
829,"1737"
830,"1659"
831,"1627"
832,"1705"
833,"1671"
834,"1666"
835,"1696"
836,"1556"
837,"1649"
838,"1609"
839,"1626"
840,"1647"
841,"1596"
842,"1628"
843,"1717"
844,"1660"
845,"1607"
846,"1641"
847,"1633"
848,"1683"
849,"1581"
850,"1571"
851,"1608"
852,"1567"
853,"1588"
854,"1572"
855,"1551"
856,"1649"
857,"1599"
858,"1570"
859,"1609"
860,"1618"
861,"1577"
862,"1526"
863,"1582"
864,"1583"
865,"1546"
866,"1588"
867,"1588"
868,"1594"
869,"1570"
870,"1597"
871,"1480"
872,"1631"
873,"1642"
874,"1549"
875,"1570"
876,"1634"
877,"1566"
878,"1547"
879,"1613"
880,"1550"
881,"1659"
882,"1516"
883,"1560"
884,"1533"
885,"1586"
886,"1517"
887,"1529"
888,"1616"
889,"1614"
890,"1623"
891,"1606"
892,"1607"
893,"1519"
894,"1588"
895,"1602"
896,"1586"
897,"1660"
898,"1681"
899,"1557"
900,"1631"
901,"1589"
902,"1675"
903,"1587"
904,"1641"
905,"1657"
906,"1661"
907,"1638"
908,"1741"
909,"1761"
910,"1729"
911,"1808"
912,"1702"
913,"1732"
914,"1729"
915,"1791"
916,"1839"
917,"1855"
918,"1893"
919,"1882"
920,"2053"
921,"1993"
922,"2066"
923,"2074"
924,"2179"
925,"2201"
926,"2285"
927,"2332"
928,"2478"
929,"2577"
930,"2657"
931,"2846"
932,"3035"
933,"3144"
934,"3233"
935,"3379"
936,"3627"
937,"3826"
938,"3922"
939,"4257"
940,"4420"
941,"4668"
942,"4796"
943,"4882"
944,"5165"
945,"5285"
946,"5367"
947,"5626"
948,"5559"
949,"5825"
950,"5785"
951,"5834"
952,"5708"
953,"5860"
954,"5743"
955,"5663"
956,"5494"
957,"5287"
958,"5138"
959,"4861"
960,"4666"
961,"4602"
962,"4378"
963,"4224"
964,"3930"
965,"3655"
966,"3495"
967,"3377"
968,"3186"
969,"3149"
970,"2875"
971,"2780"
972,"2551"
973,"2408"
974,"2242"
975,"2227"
976,"2072"
977,"1879"
978,"1968"
979,"1962"
980,"1760"
981,"1786"
982,"1649"
983,"1628"
984,"1548"
985,"1458"
986,"1508"
987,"1502"
988,"1389"
989,"1381"
990,"1336"
991,"1392"
992,"1443"
993,"1360"
994,"1394"
995,"1484"
996,"1607"
997,"1709"
998,"1829"
999,"1873"
1000,"2174"
1001,"2314"
1002,"2503"
1003,"2619"
1004,"2880"
1005,"3129"
1006,"3186"
1007,"3314"
1008,"3316"
1009,"3403"
1010,"3424"
1011,"3320"
1012,"3120"
1013,"2867"
1014,"2623"
1015,"2418"
1016,"2166"
1017,"1892"
1018,"1728"
1019,"1457"
1020,"1402"
1021,"1287"
1022,"1123"
1023,"1082"
1024,"1071"
1025,"1028"
1026,"1029"
1027,"994"
1028,"972"
1029,"1029"
1030,"1077"
1031,"1017"
1032,"1056"
1033,"991"
1034,"1094"
1035,"1082"
1036,"1055"
1037,"1033"
1038,"1080"
1039,"1062"
1040,"1138"
1041,"1107"
1042,"1206"
1043,"1171"
1044,"1311"
1045,"1332"
1046,"1345"
1047,"1488"
1048,"1497"
1049,"1612"
1050,"1676"
1051,"1804"
1052,"1845"
1053,"1929"
1054,"2019"
1055,"2019"
1056,"2025"
1057,"2103"
1058,"2100"
1059,"2003"
1060,"2005"
1061,"2021"
1062,"1873"
1063,"1893"
1064,"1816"
1065,"1772"
1066,"1667"
1067,"1617"
1068,"1564"
1069,"1534"
1070,"1454"
1071,"1461"
1072,"1437"
1073,"1326"
1074,"1379"
1075,"1251"
1076,"1335"
1077,"1218"
1078,"1219"
1079,"1195"
1080,"1195"
1081,"1165"
1082,"1113"
1083,"1055"
1084,"1036"
1085,"1052"
1086,"1024"
1087,"1020"
1088,"998"
1089,"949"
1090,"900"
1091,"964"
1092,"956"
1093,"893"
1094,"927"
1095,"879"
1096,"860"
1097,"924"
1098,"841"
1099,"811"
1100,"851"
1101,"817"
1102,"835"
1103,"834"
1104,"798"
1105,"782"
1106,"715"
1107,"766"
1108,"714"
1109,"725"
1110,"716"
1111,"709"
1112,"752"
1113,"699"
1114,"698"
1115,"702"
1116,"682"
1117,"694"
1118,"730"
1119,"651"
1120,"651"
1121,"666"
1122,"704"
1123,"696"
1124,"702"
1125,"691"
1126,"670"
1127,"687"
1128,"714"
1129,"819"
1130,"808"
1131,"829"
1132,"878"
1133,"842"
1134,"860"
1135,"889"
1136,"919"
1137,"902"
1138,"909"
1139,"843"
1140,"848"
1141,"816"
1142,"743"
1143,"715"
1144,"673"
1145,"695"
1146,"633"
1147,"608"
1148,"651"
1149,"600"
1150,"610"
1151,"586"
1152,"620"
1153,"586"
1154,"608"
1155,"609"
1156,"674"
1157,"614"
1158,"651"
1159,"581"
1160,"595"
1161,"567"
1162,"615"
1163,"577"
1164,"555"
1165,"571"
1166,"523"
1167,"524"
1168,"509"
1169,"547"
1170,"509"
1171,"529"
1172,"569"
1173,"508"
1174,"466"
1175,"552"
1176,"576"
1177,"558"
1178,"525"
1179,"538"
1180,"579"
1181,"528"
1182,"545"
1183,"588"
1184,"594"
1185,"593"
1186,"591"
1187,"605"
1188,"622"
1189,"592"
1190,"621"
1191,"592"
1192,"602"
1193,"626"
1194,"617"
1195,"557"
1196,"568"
1197,"525"
1198,"561"
1199,"538"
1200,"505"
1201,"512"
1202,"507"
1203,"456"
1204,"509"
1205,"468"
1206,"517"
1207,"441"
1208,"459"
1209,"508"
1210,"472"
1211,"457"
1212,"486"
1213,"501"
1214,"526"
1215,"498"
1216,"462"
1217,"497"
1218,"483"
1219,"484"
1220,"461"
1221,"489"
1222,"469"
1223,"464"
1224,"446"
1225,"436"
1226,"473"
1227,"459"
1228,"430"
1229,"456"
1230,"434"
1231,"447"
1232,"444"
1233,"478"
1234,"392"
1235,"445"
1236,"430"
1237,"425"
1238,"426"
1239,"450"
1240,"429"
1241,"441"
1242,"435"
1243,"439"
1244,"427"
1245,"430"
1246,"448"
1247,"454"
1248,"459"
1249,"420"
1250,"406"
1251,"454"
1252,"409"
1253,"444"
1254,"409"
1255,"408"
1256,"407"
1257,"416"
1258,"419"
1259,"378"
1260,"384"
1261,"406"
1262,"413"
1263,"432"
1264,"408"
1265,"410"
1266,"384"
1267,"395"
1268,"401"
1269,"439"
1270,"394"
1271,"414"
1272,"361"
1273,"389"
1274,"395"
1275,"385"
1276,"386"
1277,"386"
1278,"386"
1279,"349"
1280,"399"
1281,"379"
1282,"397"
1283,"366"
1284,"380"
1285,"410"
1286,"378"
1287,"363"
1288,"395"
1289,"388"
1290,"360"
1291,"365"
1292,"364"
1293,"367"
1294,"359"
1295,"375"
1296,"366"
1297,"335"
1298,"353"
1299,"361"
1300,"356"
1301,"379"
1302,"349"
1303,"362"
1304,"331"
1305,"364"
1306,"320"
1307,"346"
1308,"342"
1309,"345"
1310,"344"
1311,"315"
1312,"338"
1313,"341"
1314,"322"
1315,"344"
1316,"317"
1317,"329"
1318,"305"
1319,"356"
1320,"312"
1321,"324"
1322,"326"
1323,"308"
1324,"342"
1325,"300"
1326,"298"
1327,"296"
1328,"296"
1329,"307"
1330,"304"
1331,"304"
1332,"333"
1333,"333"
1334,"335"
1335,"301"
1336,"276"
1337,"296"
1338,"322"
1339,"314"
1340,"289"
1341,"303"
1342,"287"
1343,"297"
1344,"281"
1345,"302"
1346,"338"
1347,"291"
1348,"311"
1349,"284"
1350,"318"
1351,"280"
1352,"271"
1353,"271"
1354,"301"
1355,"284"
1356,"285"
1357,"310"
1358,"272"
1359,"297"
1360,"263"
1361,"302"
1362,"311"
1363,"294"
1364,"296"
1365,"248"
1366,"249"
1367,"269"
1368,"289"
1369,"253"
1370,"260"
1371,"262"
1372,"264"
1373,"261"
1374,"268"
1375,"279"
1376,"252"
1377,"277"
1378,"257"
1379,"247"
1380,"246"
1381,"252"
1382,"255"
1383,"235"
1384,"261"
1385,"227"
1386,"253"
1387,"255"
1388,"246"
1389,"238"
1390,"254"
1391,"262"
1392,"247"
1393,"247"
1394,"232"
1395,"265"
1396,"248"
1397,"268"
1398,"256"
1399,"226"
1400,"230"
1401,"230"
1402,"226"
1403,"245"
1404,"211"
1405,"223"
1406,"230"
1407,"239"
1408,"224"
1409,"224"
1410,"215"
1411,"244"
1412,"205"
1413,"223"
1414,"232"
1415,"184"
1416,"242"
1417,"235"
1418,"232"
1419,"220"
1420,"205"
1421,"206"
1422,"232"
1423,"212"
1424,"194"
1425,"236"
1426,"204"
1427,"222"
1428,"220"
1429,"229"
1430,"202"
1431,"216"
1432,"216"
1433,"231"
1434,"206"
1435,"202"
1436,"204"
1437,"177"
1438,"190"
1439,"187"
1440,"204"
1441,"196"
1442,"199"
1443,"202"
1444,"195"
1445,"217"
1446,"196"
1447,"190"
1448,"168"
1449,"202"
1450,"186"
1451,"201"
1452,"201"
1453,"192"
1454,"206"
1455,"221"
1456,"183"
1457,"219"
1458,"166"
1459,"218"
1460,"225"
1461,"193"
1462,"181"
1463,"173"
1464,"190"
1465,"174"
1466,"178"
1467,"151"
1468,"186"
1469,"199"
1470,"162"
1471,"183"
1472,"196"
1473,"202"
1474,"149"
1475,"197"
1476,"164"
1477,"175"
1478,"173"
1479,"190"
1480,"179"
1481,"159"
1482,"164"
1483,"183"
1484,"158"
1485,"159"
1486,"177"
1487,"180"
1488,"164"
1489,"186"
1490,"166"
1491,"150"
1492,"154"
1493,"176"
1494,"168"
1495,"162"
1496,"177"
1497,"159"
1498,"163"
1499,"138"
1500,"149"
1501,"145"
1502,"153"
1503,"146"
1504,"152"
1505,"144"
1506,"136"
1507,"148"
1508,"125"
1509,"154"
1510,"156"
1511,"150"
1512,"150"
1513,"152"
1514,"136"
1515,"136"
1516,"151"
1517,"148"
1518,"135"
1519,"149"
1520,"136"
1521,"133"
1522,"138"
1523,"124"
1524,"137"
1525,"142"
1526,"137"
1527,"116"
1528,"147"
1529,"133"
1530,"141"
1531,"149"
1532,"141"
1533,"151"
1534,"138"
1535,"126"
1536,"129"
1537,"146"
1538,"114"
1539,"123"
1540,"128"
1541,"144"
1542,"132"
1543,"123"
1544,"129"
1545,"139"
1546,"124"
1547,"123"
1548,"112"
1549,"123"
1550,"120"
1551,"119"
1552,"115"
1553,"125"
1554,"115"
1555,"127"
1556,"120"
1557,"112"
1558,"109"
1559,"117"
1560,"112"
1561,"121"
1562,"119"
1563,"118"
1564,"98"
1565,"110"
1566,"96"
1567,"118"
1568,"105"
1569,"129"
1570,"97"
1571,"106"
1572,"109"
1573,"110"
1574,"110"
1575,"120"
1576,"118"
1577,"123"
1578,"107"
1579,"103"
1580,"111"
1581,"102"
1582,"124"
1583,"108"
1584,"100"
1585,"110"
1586,"107"
1587,"94"
1588,"99"
1589,"97"
1590,"117"
1591,"90"
1592,"99"
1593,"96"
1594,"102"
1595,"98"
1596,"90"
1597,"93"
1598,"102"
1599,"88"
1600,"99"
1601,"92"
1602,"101"
1603,"95"
1604,"95"
1605,"81"
1606,"96"
1607,"98"
1608,"94"
1609,"85"
1610,"90"
1611,"85"
1612,"100"
1613,"84"
1614,"82"
1615,"80"
1616,"78"
1617,"97"
1618,"83"
1619,"95"
1620,"72"
1621,"79"
1622,"63"
1623,"72"
1624,"89"
1625,"89"
1626,"76"
1627,"93"
1628,"62"
1629,"62"
1630,"86"
1631,"93"
1632,"65"
1633,"88"
1634,"72"
1635,"72"
1636,"80"
