Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PM535"
Duration Time,300.811
Ambient Temperature,"110.2"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"11851093"
Raw Accumulated Counts,"13172445"
Valid Count Last Packet,"36879"
Raw Count Last Packet,"41027"
Live Time,270.503906
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.017
Number of Channels,2048
Vacuum,689
Channel#,Intensity
0,"9220"
1,"7440"
2,"4621"
3,"2879"
4,"1269"
5,"317"
6,"49"
7,"13"
8,"8"
9,"5"
10,"1"
11,"1"
12,"1"
13,"1"
14,"2"
15,"1"
16,"1"
17,"0"
18,"2"
19,"0"
20,"1"
21,"3"
22,"0"
23,"1"
24,"0"
25,"2"
26,"1"
27,"1"
28,"1"
29,"1"
30,"2"
31,"26"
32,"229"
33,"870"
34,"1442"
35,"1715"
36,"1968"
37,"1990"
38,"1962"
39,"2016"
40,"2049"
41,"1999"
42,"1992"
43,"2013"
44,"2106"
45,"2255"
46,"2147"
47,"2341"
48,"2321"
49,"2214"
50,"2163"
51,"2186"
52,"2141"
53,"2270"
54,"2243"
55,"2212"
56,"2158"
57,"2246"
58,"2217"
59,"2278"
60,"2146"
61,"2257"
62,"2157"
63,"2198"
64,"1984"
65,"2026"
66,"2061"
67,"1933"
68,"1960"
69,"1981"
70,"2056"
71,"2171"
72,"2014"
73,"2135"
74,"2095"
75,"2110"
76,"2114"
77,"2038"
78,"1999"
79,"1999"
80,"2000"
81,"2024"
82,"1985"
83,"2140"
84,"2254"
85,"2384"
86,"2498"
87,"2656"
88,"2703"
89,"2721"
90,"2792"
91,"2935"
92,"3414"
93,"4298"
94,"5948"
95,"8002"
96,"10367"
97,"12559"
98,"14171"
99,"14632"
100,"14416"
101,"12851"
102,"10593"
103,"7983"
104,"6023"
105,"4427"
106,"3791"
107,"3446"
108,"3504"
109,"3307"
110,"3473"
111,"3726"
112,"4057"
113,"4410"
114,"4711"
115,"4560"
116,"4509"
117,"4233"
118,"3940"
119,"3714"
120,"3462"
121,"3494"
122,"3423"
123,"3589"
124,"3625"
125,"3766"
126,"4123"
127,"4680"
128,"5774"
129,"7623"
130,"9938"
131,"13301"
132,"17300"
133,"21333"
134,"24086"
135,"24793"
136,"22924"
137,"20372"
138,"18066"
139,"17253"
140,"17801"
