Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK-40200"
Duration Time,300.39
Ambient Temperature,"99.0"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"18041018"
Raw Accumulated Counts,"21470854"
Valid Count Last Packet,"55201"
Raw Count Last Packet,"65976"
Live Time,251.739990
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0125
Number of Channels,2048
Vacuum,680
Channel#,Intensity
0,"8507"
1,"6862"
2,"4380"
3,"2840"
4,"1523"
5,"373"
6,"39"
7,"12"
8,"11"
9,"3"
10,"4"
11,"8"
12,"2"
13,"4"
14,"4"
15,"1"
16,"3"
17,"4"
18,"4"
19,"0"
20,"0"
21,"1"
22,"2"
23,"2"
24,"0"
25,"1"
26,"0"
27,"2"
28,"6"
29,"1"
30,"0"
31,"43"
32,"365"
33,"1373"
34,"2098"
35,"2690"
36,"2910"
37,"2935"
38,"2954"
39,"3005"
40,"3031"
41,"2871"
42,"2938"
43,"2919"
44,"2922"
45,"2936"
46,"3029"
47,"3141"
48,"3074"
49,"3044"
50,"2986"
51,"3002"
52,"2974"
53,"2963"
54,"2911"
55,"3073"
56,"2950"
57,"2912"
58,"2973"
59,"2924"
60,"2965"
61,"2885"
62,"2955"
63,"2785"
64,"2837"
65,"2722"
66,"2749"
67,"2587"
68,"2748"
69,"2707"
70,"2697"
71,"2736"
72,"2858"
73,"2913"
74,"2821"
75,"2928"
76,"2853"
77,"2697"
78,"2693"
79,"2679"
80,"2608"
81,"2667"
82,"2712"
83,"2714"
84,"2934"
85,"3215"
86,"3281"
87,"3400"
88,"3341"
89,"3292"
90,"3285"
91,"3483"
92,"3966"
93,"4722"
94,"6199"
95,"7781"
96,"9284"
97,"9934"
98,"9694"
99,"8423"
100,"6599"
101,"5175"
102,"4243"
103,"3719"
104,"3429"
105,"3508"
106,"3578"
107,"3594"
108,"3960"
109,"4385"
110,"5404"
111,"7237"
112,"9678"
113,"12840"
114,"15652"
115,"16940"
116,"16134"
117,"13918"
118,"10895"
119,"8063"
120,"6336"
121,"5530"
122,"5406"
123,"5077"
124,"5117"
125,"4921"
126,"5124"
127,"5261"
128,"6000"
129,"6882"
130,"9128"
131,"12013"
132,"15262"
133,"19107"
134,"21473"
135,"22191"
136,"20834"
137,"18559"
138,"16990"
139,"16550"
140,"17289"
141,"18488"
142,"19201"
143,"18946"
144,"18983"
145,"19245"
146,"20356"
147,"20828"
148,"20400"
149,"18981"
150,"16053"
151,"12975"
152,"10407"
153,"8443"
154,"7373"
155,"6920"
156,"6962"
157,"7449"
158,"7464"
159,"7579"
160,"7613"
161,"7674"
162,"7713"
163,"7957"
164,"8254"
165,"8469"
166,"8672"
167,"8675"
168,"8645"
169,"8505"
170,"8666"
171,"8651"
172,"9040"
173,"9734"
174,"10804"
175,"13190"
176,"18125"
177,"29673"
178,"54694"
179,"103861"
180,"188547"
181,"310392"
182,"456824"
183,"593480"
184,"675795"
185,"671082"
186,"588776"
187,"450291"
188,"301862"
189,"179156"
190,"96381"
191,"47822"
192,"25228"
193,"16849"
194,"17591"
195,"23943"
196,"36447"
197,"54589"
198,"75862"
199,"96808"
200,"110096"
201,"111088"
202,"99541"
203,"79156"
204,"56030"
205,"35714"
206,"21346"
207,"12111"
208,"7363"
209,"5166"
210,"4211"
211,"3873"
212,"3806"
213,"3772"
214,"3837"
215,"3745"
216,"4059"
217,"4225"
218,"4640"
219,"5672"
220,"7281"
221,"9747"
222,"13230"
223,"16699"
224,"20162"
225,"22138"
226,"21956"
227,"19577"
228,"16742"
229,"13289"
230,"10803"
231,"8996"
232,"7762"
233,"7184"
234,"6552"
235,"6066"
236,"5620"
237,"5138"
238,"4902"
239,"4901"
240,"4891"
241,"5248"
242,"5634"
243,"6107"
244,"6867"
245,"7472"
246,"7854"
247,"7776"
248,"7463"
249,"6966"
250,"6283"
251,"5978"
252,"5357"
253,"5006"
254,"4936"
255,"4895"
256,"4878"
257,"4928"
258,"4933"
259,"4948"
260,"5089"
261,"5096"
262,"5365"
263,"5351"
264,"5478"
265,"5660"
266,"5694"
267,"5803"
268,"5950"
269,"6005"
270,"6108"
271,"6294"
272,"6063"
273,"6110"
274,"6039"
275,"5917"
276,"5934"
277,"5913"
278,"5859"
279,"5949"
280,"6108"
281,"6012"
282,"5997"
283,"6153"
284,"6153"
285,"6268"
286,"6437"
287,"6418"
288,"6737"
289,"7038"
290,"7396"
291,"7829"
292,"8557"
293,"8947"
294,"9259"
295,"9546"
296,"9579"
297,"9214"
298,"9097"
299,"8636"
300,"8447"
301,"8471"
302,"8476"
303,"8616"
304,"9034"
305,"9210"
306,"9887"
307,"10425"
308,"11431"
309,"13687"
310,"18075"
311,"26771"
312,"44910"
313,"78027"
314,"133128"
315,"215399"
316,"322783"
317,"443995"
318,"559047"
319,"641141"
320,"668156"
321,"630875"
322,"542380"
323,"425188"
324,"304168"
325,"198694"
326,"119804"
327,"68072"
328,"36906"
329,"20933"
330,"13321"
331,"9951"
332,"8556"
333,"7941"
334,"7755"
335,"7498"
336,"7905"
337,"8026"
338,"8051"
339,"8334"
340,"8805"
341,"9322"
342,"9954"
343,"11354"
344,"13893"
345,"17808"
346,"24489"
347,"34089"
348,"47771"
349,"64179"
350,"82092"
351,"97872"
352,"107713"
353,"109214"
354,"102968"
355,"88688"
356,"71813"
357,"53592"
358,"38223"
359,"26820"
360,"19192"
361,"14770"
362,"12484"
363,"11725"
364,"11911"
365,"12187"
366,"12605"
367,"13042"
368,"13950"
369,"14917"
370,"15853"
371,"16850"
372,"17430"
373,"17577"
374,"17048"
375,"15495"
376,"13605"
377,"11545"
378,"9990"
379,"8008"
380,"6985"
381,"6173"
382,"5759"
383,"5472"
384,"5610"
385,"5532"
