Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PSC18720"
Duration Time,300.162
Ambient Temperature,"104.1"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"8270952"
Raw Accumulated Counts,"8879318"
Valid Count Last Packet,"25764"
Raw Count Last Packet,"27512"
Live Time,279.903961
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0191
Number of Channels,2048
Vacuum,687
Channel#,Intensity
0,"9710"
1,"7618"
2,"4588"
3,"2596"
4,"1121"
5,"266"
6,"40"
7,"15"
8,"6"
9,"2"
10,"3"
11,"3"
12,"3"
13,"2"
14,"1"
15,"1"
16,"1"
17,"1"
18,"1"
19,"0"
20,"0"
21,"0"
22,"1"
23,"2"
24,"1"
25,"0"
26,"1"
27,"0"
28,"0"
29,"0"
30,"0"
31,"10"
32,"125"
33,"523"
34,"928"
35,"1196"
36,"1264"
37,"1341"
38,"1387"
39,"1289"
40,"1348"
41,"1282"
42,"1341"
43,"1352"
44,"1356"
45,"1390"
46,"1513"
47,"1502"
48,"1489"
49,"1466"
50,"1394"
51,"1413"
52,"1319"
53,"1379"
54,"1419"
55,"1387"
56,"1303"
57,"1398"
58,"1356"
59,"1348"
60,"1367"
61,"1379"
62,"1307"
63,"1227"
64,"1266"
65,"1168"
66,"1104"
67,"1178"
68,"1104"
69,"1160"
70,"1167"
71,"1191"
72,"1310"
73,"1372"
74,"1384"
75,"1373"
76,"1403"
77,"1307"
78,"1340"
79,"1377"
80,"1325"
81,"1230"
82,"1285"
83,"1364"
84,"1589"
85,"1769"
86,"2016"
87,"2026"
88,"1855"
89,"1761"
90,"1585"
91,"1512"
92,"1466"
93,"1495"
94,"1680"
95,"1822"
96,"2110"
97,"2115"
98,"2201"
99,"2064"
100,"1906"
101,"1690"
102,"1600"
103,"1491"
104,"1376"
105,"1400"
106,"1298"
107,"1351"
108,"1480"
109,"1455"
110,"1636"
111,"1821"
112,"2011"
113,"2314"
114,"2639"
115,"2786"
116,"2671"
117,"2586"
118,"2415"
119,"2267"
120,"2170"
121,"2183"
122,"2131"
123,"2233"
124,"2230"
125,"2343"
126,"2601"
127,"3114"
128,"3951"
129,"5238"
130,"7670"
131,"11009"
132,"14747"
133,"18293"
134,"21401"
135,"21777"
136,"19904"
137,"17412"
138,"15528"
139,"14968"
140,"15573"
141,"16789"
142,"17271"
143,"17590"
144,"17563"
145,"18086"
146,"19265"
147,"19958"
148,"19566"
149,"17505"
150,"14227"
151,"10800"
152,"7581"
153,"5613"
154,"4578"
155,"4205"
156,"4017"
157,"4252"
158,"4691"
159,"5106"
160,"5845"
161,"7129"
162,"9147"
163,"12246"
164,"15159"
165,"17254"
166,"17168"
167,"15778"
168,"12848"
169,"9666"
170,"6924"
171,"5168"
172,"4195"
173,"3810"
174,"3804"
175,"4497"
176,"5459"
177,"7493"
178,"11423"
179,"18131"
180,"29372"
181,"45527"
182,"64298"
183,"81636"
184,"91485"
185,"90496"
186,"79343"
187,"60551"
188,"41442"
189,"25043"
190,"14380"
191,"8262"
192,"5430"
193,"4508"
194,"4717"
195,"5794"
196,"7467"
197,"10137"
198,"13036"
199,"15444"
200,"17545"
201,"17667"
202,"16387"
