Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"WN0301003"
Duration Time,300.359
Ambient Temperature,"114.7"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"16241130"
Raw Accumulated Counts,"18958648"
Valid Count Last Packet,"49903"
Raw Count Last Packet,"58061"
Live Time,256.815948
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0617
Number of Channels,2048
Vacuum,690
Channel#,Intensity
0,"8582"
1,"6845"
2,"4703"
3,"3183"
4,"1551"
5,"341"
6,"61"
7,"12"
8,"5"
9,"6"
10,"6"
11,"4"
12,"4"
13,"2"
14,"3"
15,"3"
16,"2"
17,"3"
18,"5"
19,"2"
20,"2"
21,"1"
22,"2"
23,"1"
24,"3"
25,"3"
26,"1"
27,"2"
28,"0"
29,"4"
30,"7"
31,"84"
32,"570"
33,"1699"
34,"2534"
35,"3075"
36,"3440"
37,"3452"
38,"3475"
39,"3402"
40,"3399"
41,"3430"
42,"3401"
43,"3376"
44,"3536"
45,"3615"
46,"3529"
47,"3594"
48,"3450"
49,"3384"
50,"3448"
51,"3320"
52,"3424"
53,"3360"
54,"3403"
55,"3374"
56,"3413"
57,"3382"
58,"3351"
59,"3280"
60,"3323"
61,"3319"
62,"3204"
63,"3180"
64,"3211"
65,"3006"
66,"2929"
67,"3095"
68,"2960"
69,"2987"
70,"3040"
71,"3092"
72,"3111"
73,"3122"
74,"3245"
75,"3032"
76,"3131"
77,"3104"
78,"3034"
79,"2953"
80,"2854"
81,"2933"
82,"2925"
83,"3254"
84,"3200"
85,"3462"
86,"3768"
87,"3830"
88,"3733"
89,"3770"
90,"3728"
91,"3913"
92,"4490"
93,"5604"
94,"7250"
95,"9164"
96,"11015"
97,"11821"
98,"11094"
99,"9369"
100,"7176"
101,"5476"
102,"4517"
103,"3964"
104,"3656"
105,"3560"
106,"3608"
107,"3674"
108,"3854"
109,"4265"
110,"4675"
111,"5194"
112,"5878"
113,"6620"
114,"7070"
115,"7175"
116,"6808"
117,"6222"
118,"5618"
119,"5050"
120,"4763"
121,"4516"
122,"4778"
123,"4702"
124,"4930"
125,"5176"
126,"5804"
127,"6852"
128,"9114"
129,"11698"
130,"14410"
131,"18010"
132,"21768"
133,"24187"
134,"25347"
135,"24907"
136,"22616"
137,"19851"
138,"18195"
139,"17846"
140,"18710"
141,"19818"
142,"20212"
143,"20113"
144,"19725"
145,"20004"
146,"21021"
147,"21237"
148,"20436"
149,"18530"
150,"15737"
151,"12960"
152,"10413"
153,"8713"
154,"7825"
155,"7652"
156,"7707"
157,"8147"
158,"8444"
159,"8589"
160,"9484"
161,"10328"
162,"11833"
163,"13940"
164,"15885"
165,"16752"
166,"16984"
167,"16040"
168,"14361"
169,"12656"
170,"11296"
171,"10680"
172,"10934"
173,"11610"
174,"13294"
175,"16896"
176,"24686"
177,"41584"
178,"78467"
179,"148205"
180,"262341"
181,"419001"
182,"596736"
183,"750225"
184,"826951"
185,"800741"
186,"678720"
187,"504917"
188,"330517"
189,"192652"
190,"100853"
191,"50447"
192,"27388"
193,"20608"
194,"22828"
195,"32938"
196,"50072"
197,"73873"
198,"100624"
199,"123580"
200,"135822"
201,"133298"
202,"115310"
203,"89434"
204,"61539"
205,"38153"
206,"21791"
207,"12151"
208,"7184"
209,"4943"
210,"4116"
211,"3644"
212,"3660"
213,"3522"
214,"3572"
215,"3605"
216,"3660"
217,"3798"
218,"3877"
219,"4210"
220,"4607"
221,"5142"
222,"5409"
223,"5809"
224,"5848"
225,"5586"
226,"5363"
227,"4843"
228,"4575"
229,"4246"
230,"3947"
231,"3911"
232,"3785"
233,"3782"
234,"3800"
235,"3867"
236,"4148"
237,"4335"
238,"4415"
239,"4755"
240,"4915"
241,"4878"
242,"5063"
243,"5131"
244,"4868"
245,"4812"
246,"4645"
247,"4556"
248,"4565"
249,"4282"
250,"4377"
251,"4317"
252,"4403"
253,"4317"
254,"4440"
255,"4578"
256,"4496"
257,"4663"
258,"4654"
259,"4749"
260,"4664"
261,"4723"
262,"4539"
263,"4554"
264,"4634"
265,"4657"
266,"4761"
267,"4790"
268,"4825"
269,"4790"
270,"4752"
271,"4983"
272,"4990"
273,"4953"
274,"5189"
275,"5160"
276,"5203"
277,"5222"
278,"5305"
279,"5271"
280,"5212"
281,"5227"
282,"5286"
283,"5184"
284,"5375"
285,"5402"
286,"5521"
287,"5509"
288,"5711"
289,"5711"
290,"5792"
291,"6197"
292,"6299"
293,"6314"
294,"6513"
295,"6581"
296,"6482"
297,"6433"
298,"6246"
299,"6307"
300,"6174"
301,"6117"
302,"5973"
303,"6039"
304,"6023"
305,"6001"
306,"6159"
307,"6311"
308,"6583"
309,"6506"
310,"6833"
311,"7162"
312,"7869"
313,"8451"
314,"9668"
315,"11210"
316,"13062"
317,"14873"
318,"16425"
319,"17364"
320,"17585"
321,"16491"
322,"14542"
323,"12710"
324,"10621"
325,"9151"
326,"8055"
327,"7311"
328,"6833"
329,"6728"
330,"6674"
331,"6688"
332,"6806"
333,"6895"
334,"6725"
335,"6711"
336,"6858"
337,"6888"
338,"6981"
339,"6983"
340,"7283"
341,"7303"
342,"7277"
343,"7633"
344,"7903"
345,"7899"
346,"8146"
347,"8319"
348,"8569"
349,"8603"
350,"9074"
351,"9142"
352,"9294"
353,"9152"
354,"9366"
355,"9449"
356,"9474"
357,"9688"
358,"10098"
359,"10790"
360,"11443"
361,"12241"
362,"12961"
363,"13667"
364,"14816"
365,"15735"
366,"16482"
367,"17631"
368,"18559"
369,"19617"
370,"20549"
371,"21712"
372,"22123"
373,"21854"
374,"20193"
375,"18132"
376,"15900"
377,"13417"
378,"11287"
379,"9436"
380,"8290"
381,"7585"
382,"7217"
383,"7177"
384,"6987"
385,"7150"
386,"7097"
387,"6974"
388,"6926"
389,"6891"
390,"6805"
391,"6705"
392,"6762"
393,"6642"
394,"6979"
395,"7027"
396,"7099"
397,"7384"
398,"7490"
399,"7924"
400,"8004"
401,"8073"
402,"8149"
403,"8300"
404,"8040"
405,"8220"
406,"7940"
407,"7937"
408,"7819"
409,"7843"
410,"7993"
411,"7955"
412,"8054"
413,"8026"
414,"7902"
415,"7600"
416,"7401"
417,"7160"
418,"6714"
419,"6701"
420,"6623"
421,"6620"
422,"6275"
423,"6567"
424,"6695"
425,"6939"
426,"7349"
427,"7669"
428,"8009"
429,"8117"
430,"8358"
431,"8643"
432,"8422"
433,"8328"
434,"7968"
435,"7905"
436,"7507"
437,"7247"
438,"7010"
439,"6811"
440,"6736"
441,"6913"
442,"6859"
443,"6929"
444,"6987"
445,"7020"
446,"6800"
447,"6907"
448,"6871"
449,"7035"
450,"6993"
451,"6908"
452,"6770"
453,"7000"
454,"6994"
455,"6929"
456,"7004"
457,"6984"
458,"7080"
459,"6992"
460,"6935"
461,"7139"
462,"7020"
463,"7089"
464,"7135"
465,"7231"
466,"7066"
467,"7363"
468,"6945"
469,"7179"
470,"7274"
471,"7277"
472,"7269"
473,"7397"
474,"7400"
475,"7449"
476,"7622"
477,"7532"
478,"7628"
479,"7456"
480,"7604"
481,"7660"
482,"7572"
483,"7411"
484,"7512"
485,"7230"
486,"7347"
487,"7391"
488,"7278"
489,"7319"
490,"7274"
491,"7406"
492,"7175"
493,"7373"
494,"7229"
495,"7230"
496,"7242"
497,"7106"
498,"7274"
499,"7319"
500,"7323"
501,"7381"
502,"7394"
503,"7332"
504,"7509"
505,"7530"
506,"7403"
507,"7400"
508,"7326"
509,"7332"
510,"7274"
511,"7363"
512,"7240"
513,"7352"
514,"7264"
515,"7391"
516,"7472"
517,"7444"
518,"7335"
519,"7440"
520,"7437"
521,"7356"
522,"7431"
523,"7531"
524,"7498"
525,"7347"
526,"7574"
527,"7541"
528,"7426"
529,"7417"
530,"7644"
531,"7498"
532,"7590"
533,"7211"
534,"7323"
535,"7306"
536,"7374"
537,"7449"
538,"7473"
539,"7433"
540,"7439"
541,"7484"
542,"7304"
543,"7400"
544,"7327"
545,"7407"
546,"7378"
547,"7451"
548,"7445"
549,"7455"
550,"7574"
551,"7408"
552,"7533"
553,"7526"
554,"7412"
555,"7549"
556,"7453"
557,"7404"
558,"7416"
559,"7439"
560,"7512"
561,"7520"
562,"7370"
563,"7484"
564,"7402"
565,"7314"
566,"7351"
567,"7518"
568,"7449"
569,"7543"
570,"7427"
571,"7482"
572,"7492"
573,"7439"
574,"7535"
575,"7437"
576,"7515"
577,"7533"
578,"7512"
579,"7580"
580,"7693"
581,"7702"
582,"7682"
583,"7841"
584,"8179"
585,"8487"
586,"9095"
587,"10282"
588,"11896"
589,"13691"
590,"15351"
591,"17662"
592,"19639"
593,"21056"
594,"22258"
595,"22460"
596,"21944"
597,"20310"
598,"18625"
599,"16236"
600,"14433"
601,"12347"
602,"10723"
603,"9470"
604,"8749"
605,"8197"
606,"7623"
607,"7604"
608,"7620"
609,"7503"
610,"7342"
611,"7196"
612,"7360"
613,"7380"
614,"7315"
615,"7341"
616,"7267"
617,"7264"
618,"7305"
619,"7460"
620,"7280"
621,"7326"
622,"7455"
623,"7297"
624,"7459"
625,"7518"
626,"7272"
627,"7431"
628,"7343"
629,"7325"
630,"7448"
631,"7386"
632,"7391"
633,"7201"
634,"7278"
635,"7419"
636,"7281"
637,"7342"
638,"7454"
639,"7219"
640,"7293"
641,"7272"
642,"7351"
643,"7304"
644,"7178"
645,"7302"
646,"7182"
647,"7339"
648,"7276"
649,"7318"
650,"7257"
651,"7260"
652,"7212"
653,"7323"
654,"7324"
655,"7458"
656,"7606"
657,"7745"
658,"8165"
659,"8562"
660,"8810"
661,"9408"
662,"9339"
663,"9577"
664,"9754"
665,"9603"
666,"9483"
667,"9367"
668,"8895"
669,"8509"
670,"8189"
671,"7880"
672,"7897"
673,"7366"
674,"7281"
675,"7324"
676,"7191"
677,"7146"
678,"7113"
679,"6985"
680,"7002"
681,"6888"
682,"6892"
683,"6794"
684,"6872"
685,"7001"
686,"6973"
687,"6958"
688,"6856"
689,"6927"
690,"6888"
691,"6882"
692,"6801"
693,"7042"
694,"6841"
695,"7270"
696,"7275"
697,"7495"
698,"7840"
699,"8143"
700,"8648"
701,"9186"
702,"9537"
703,"10570"
704,"10890"
705,"11213"
706,"11358"
707,"11337"
708,"11016"
709,"10882"
710,"10002"
711,"9561"
712,"8907"
713,"8482"
714,"7863"
715,"7340"
716,"7122"
717,"7013"
718,"6870"
719,"6612"
720,"6779"
721,"6629"
722,"6762"
723,"6724"
724,"6639"
725,"6580"
726,"6570"
727,"6525"
728,"6695"
729,"6638"
730,"6592"
731,"6626"
732,"6519"
733,"6599"
734,"6622"
735,"6583"
736,"6611"
737,"6556"
738,"6465"
739,"6535"
740,"6571"
741,"6577"
742,"6521"
743,"6647"
744,"6448"
745,"6701"
746,"6631"
747,"6631"
748,"6580"
749,"6548"
750,"6352"
751,"6403"
752,"6438"
753,"6507"
754,"6434"
755,"6362"
756,"6437"
757,"6422"
758,"6398"
759,"6417"
760,"6396"
761,"6365"
762,"6312"
763,"6450"
764,"6493"
765,"6388"
766,"6260"
767,"6396"
768,"6420"
769,"6411"
770,"6279"
771,"6453"
772,"6302"
773,"6363"
774,"6280"
775,"6361"
776,"6407"
777,"6413"
778,"6545"
779,"6522"
780,"6412"
781,"6479"
782,"6702"
783,"6790"
784,"6843"
785,"6901"
786,"7060"
787,"6995"
788,"7239"
789,"7133"
790,"7175"
791,"7192"
792,"7134"
793,"6890"
794,"6866"
795,"6770"
796,"6596"
797,"6495"
798,"6401"
799,"6368"
800,"6305"
801,"6271"
802,"6239"
803,"6133"
804,"6226"
805,"6047"
806,"5996"
807,"6228"
808,"6080"
809,"6115"
810,"5991"
811,"6074"
812,"5902"
813,"5927"
814,"6010"
815,"6088"
816,"6073"
817,"5959"
818,"5844"
819,"5883"
820,"5801"
821,"5864"
822,"5821"
823,"5811"
824,"6056"
825,"5861"
826,"6002"
827,"5781"
828,"5823"
829,"6057"
830,"5769"
831,"5721"
832,"6089"
833,"5974"
834,"6009"
835,"5906"
836,"5835"
837,"5838"
838,"5765"
839,"5784"
840,"5817"
841,"5837"
842,"5881"
843,"5857"
844,"5846"
845,"5737"
846,"5679"
847,"5761"
848,"5744"
849,"5862"
850,"5698"
851,"5863"
852,"5804"
853,"5810"
854,"5784"
855,"5933"
856,"5731"
857,"5778"
858,"5797"
859,"5705"
860,"5814"
861,"5804"
862,"5808"
863,"5797"
864,"5906"
865,"5765"
866,"5704"
867,"5842"
868,"5928"
869,"5900"
870,"5819"
871,"5767"
872,"5855"
873,"5964"
874,"5942"
875,"5977"
876,"5951"
877,"5963"
878,"5839"
879,"6025"
880,"6007"
881,"6039"
882,"6032"
883,"5961"
884,"6059"
885,"6036"
886,"6080"
887,"6114"
888,"6160"
889,"6133"
890,"6335"
891,"6189"
892,"6357"
893,"6258"
894,"6327"
895,"6311"
896,"6358"
897,"6511"
898,"6417"
899,"6358"
900,"6482"
901,"6591"
902,"6555"
903,"6739"
904,"6656"
905,"6778"
906,"6847"
907,"6825"
908,"6910"
909,"6963"
910,"7135"
911,"7170"
912,"7262"
913,"7352"
914,"7426"
915,"7491"
916,"7751"
917,"7902"
918,"8208"
919,"8202"
920,"8517"
921,"8697"
922,"8904"
923,"9296"
924,"9708"
925,"9816"
926,"10615"
927,"11112"
928,"11528"
929,"11830"
930,"12469"
931,"13161"
932,"13895"
933,"14871"
934,"15219"
935,"15995"
936,"16651"
937,"17560"
938,"18331"
939,"19188"
940,"19876"
941,"20195"
942,"20805"
943,"21527"
944,"22171"
945,"22555"
946,"22695"
947,"23369"
948,"22952"
949,"23289"
950,"23158"
951,"23149"
952,"22444"
953,"22249"
954,"21790"
955,"21313"
956,"20894"
957,"20267"
958,"19447"
959,"18951"
960,"17679"
961,"17033"
962,"16359"
963,"15359"
964,"14691"
965,"13942"
966,"13155"
967,"12517"
968,"12065"
969,"11401"
970,"10865"
971,"10184"
972,"9520"
973,"9308"
974,"8984"
975,"8527"
976,"8171"
977,"7849"
978,"7658"
979,"7374"
980,"7105"
981,"6928"
982,"6744"
983,"6646"
984,"6386"
985,"6269"
986,"6156"
987,"6109"
988,"5950"
989,"5814"
990,"5938"
991,"5948"
992,"5968"
993,"6099"
994,"6336"
995,"6661"
996,"7225"
997,"7677"
998,"8275"
999,"8920"
1000,"9734"
1001,"10502"
1002,"11374"
1003,"12003"
1004,"12782"
1005,"13005"
1006,"13668"
1007,"13830"
1008,"13985"
1009,"13900"
1010,"13071"
1011,"12608"
1012,"11722"
1013,"10990"
1014,"9940"
1015,"8874"
1016,"7912"
1017,"7376"
1018,"6594"
1019,"5960"
1020,"5523"
1021,"5238"
1022,"5073"
1023,"4990"
1024,"4839"
1025,"4720"
1026,"4829"
1027,"4730"
1028,"4799"
1029,"4651"
1030,"4977"
1031,"4988"
1032,"4947"
1033,"4907"
1034,"4981"
1035,"5263"
1036,"5311"
1037,"5299"
1038,"5415"
1039,"5570"
1040,"5594"
1041,"5864"
1042,"5992"
1043,"6364"
1044,"6529"
1045,"6945"
1046,"7312"
1047,"7608"
1048,"8003"
1049,"8199"
1050,"8632"
1051,"8871"
1052,"9125"
1053,"9416"
1054,"9471"
1055,"9634"
1056,"9853"
1057,"9835"
1058,"9831"
1059,"9545"
1060,"9373"
1061,"9161"
1062,"8702"
1063,"8347"
1064,"8107"
1065,"7609"
1066,"7443"
1067,"7279"
1068,"7102"
1069,"6719"
1070,"6574"
1071,"6414"
1072,"6253"
1073,"6181"
1074,"6160"
1075,"6015"
1076,"5953"
1077,"5782"
1078,"5621"
1079,"5596"
1080,"5344"
1081,"5374"
1082,"5250"
1083,"5052"
1084,"5144"
1085,"4959"
1086,"4964"
1087,"4826"
1088,"4766"
1089,"4506"
1090,"4626"
1091,"4388"
1092,"4575"
1093,"4342"
1094,"4347"
1095,"4261"
1096,"4158"
1097,"4168"
1098,"4186"
1099,"3998"
1100,"4177"
1101,"4122"
1102,"4009"
1103,"3847"
1104,"3938"
1105,"3866"
1106,"3769"
1107,"3855"
1108,"3836"
1109,"3767"
1110,"3735"
1111,"3763"
1112,"3739"
1113,"3618"
1114,"3630"
1115,"3565"
1116,"3715"
1117,"3552"
1118,"3663"
1119,"3498"
1120,"3480"
1121,"3506"
1122,"3501"
1123,"3773"
1124,"3569"
1125,"3633"
1126,"3836"
1127,"3916"
1128,"3945"
1129,"4253"
1130,"4315"
1131,"4541"
1132,"4674"
1133,"4638"
1134,"4700"
1135,"4588"
1136,"4524"
1137,"4509"
1138,"4509"
1139,"4160"
1140,"4126"
1141,"3922"
1142,"3824"
1143,"3664"
1144,"3556"
1145,"3450"
1146,"3366"
1147,"3324"
1148,"3347"
1149,"3398"
1150,"3206"
1151,"3370"
1152,"3294"
1153,"3328"
1154,"3367"
1155,"3328"
1156,"3208"
1157,"3257"
1158,"3280"
1159,"3220"
1160,"3259"
1161,"3380"
1162,"3180"
1163,"3174"
1164,"3177"
1165,"3233"
1166,"3069"
1167,"3022"
1168,"3164"
1169,"3005"
1170,"3007"
1171,"3079"
1172,"2973"
1173,"2949"
1174,"3047"
1175,"3071"
1176,"2946"
1177,"3078"
1178,"3059"
1179,"3037"
1180,"3070"
1181,"3125"
1182,"3187"
1183,"3213"
1184,"3174"
1185,"3377"
1186,"3411"
1187,"3340"
1188,"3449"
1189,"3433"
1190,"3485"
1191,"3365"
1192,"3194"
1193,"3312"
1194,"3244"
1195,"3196"
