Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PM-020"
Duration Time,300.551
Ambient Temperature,"102.1"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"15656362"
Raw Accumulated Counts,"18075165"
Valid Count Last Packet,"48869"
Raw Count Last Packet,"55997"
Live Time,259.987854
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0245
Number of Channels,2048
Vacuum,678
Channel#,Intensity
0,"8921"
1,"6938"
2,"4298"
3,"2494"
4,"1165"
5,"280"
6,"46"
7,"16"
8,"8"
9,"5"
10,"4"
11,"1"
12,"0"
13,"1"
14,"2"
15,"2"
16,"3"
17,"1"
18,"0"
19,"2"
20,"0"
21,"0"
22,"0"
23,"1"
24,"0"
25,"0"
26,"1"
27,"0"
28,"2"
29,"0"
30,"3"
31,"16"
32,"217"
33,"777"
34,"1310"
35,"1609"
36,"1678"
37,"1720"
38,"1782"
39,"1700"
40,"1655"
41,"1679"
42,"1819"
43,"1756"
44,"1811"
45,"1788"
46,"1883"
47,"1780"
48,"1888"
49,"1840"
50,"1744"
51,"1629"
52,"1652"
53,"1701"
54,"1664"
55,"1671"
56,"1652"
57,"1626"
58,"1664"
59,"1645"
60,"1581"
61,"1622"
62,"1581"
63,"1556"
64,"1455"
65,"1417"
66,"1420"
67,"1451"
68,"1496"
69,"1416"
70,"1474"
71,"1498"
72,"1519"
73,"1571"
74,"1534"
75,"1476"
76,"1528"
77,"1530"
78,"1463"
79,"1438"
80,"1430"
81,"1428"
82,"1432"
83,"1380"
84,"1516"
85,"1529"
86,"1588"
87,"1557"
88,"1566"
89,"1514"
90,"1467"
91,"1478"
92,"1489"
93,"1427"
94,"1402"
95,"1513"
96,"1584"
97,"1675"
98,"1688"
99,"1837"
100,"1931"
101,"1866"
102,"1824"
103,"1740"
104,"1755"
105,"1674"
106,"1599"
107,"1668"
108,"1676"
109,"1674"
110,"1886"
111,"1895"
112,"2161"
113,"2308"
114,"2495"
115,"2517"
116,"2739"
117,"2539"
118,"2498"
119,"2444"
120,"2323"
121,"2319"
122,"2214"
123,"2271"
124,"2424"
125,"2432"
126,"2676"
127,"3128"
128,"3614"
129,"4932"
130,"6779"
131,"9437"
132,"12939"
133,"16197"
134,"18502"
135,"18903"
136,"17767"
137,"15533"
138,"13655"
139,"13166"
140,"13734"
141,"14569"
142,"15387"
143,"15795"
144,"15959"
145,"16984"
146,"18212"
147,"19128"
148,"18846"
149,"16920"
150,"13671"
151,"9999"
152,"6992"
153,"5018"
154,"3990"
155,"3422"
156,"3518"
157,"3557"
158,"3745"
159,"3837"
160,"3583"
161,"3353"
162,"2978"
163,"2833"
164,"2625"
165,"2601"
166,"2572"
167,"2538"
168,"2520"
169,"2348"
170,"2272"
171,"2303"
172,"2221"
173,"2043"
174,"2176"
175,"2086"
176,"2247"
177,"2361"
178,"2529"
179,"2777"
180,"3315"
181,"3883"
182,"4725"
183,"5268"
184,"5666"
185,"5824"
186,"5383"
187,"4485"
188,"3879"
189,"3343"
190,"2903"
191,"2742"
192,"2710"
193,"2638"
194,"2639"
195,"2667"
196,"2666"
197,"2867"
198,"2976"
199,"3050"
200,"3230"
201,"3038"
202,"3024"
203,"3004"
204,"2882"
205,"2751"
206,"2769"
207,"2761"
208,"2738"
209,"2806"
210,"2758"
211,"2859"
212,"2858"
213,"2951"
214,"3071"
215,"3060"
216,"3123"
217,"3148"
218,"3188"
219,"3262"
220,"3321"
221,"3490"
222,"3672"
223,"3829"
224,"3862"
225,"4075"
226,"3800"
227,"3731"
228,"3648"
229,"3482"
230,"3299"
231,"3353"
232,"3184"
233,"3246"
234,"3221"
235,"3312"
236,"3413"
237,"3295"
238,"3369"
239,"3426"
240,"3432"
241,"3463"
242,"3618"
243,"3636"
244,"3696"
245,"3714"
246,"3816"
247,"3695"
248,"3909"
249,"3794"
250,"3743"
251,"3824"
252,"3877"
253,"3985"
254,"3931"
255,"4034"
256,"3986"
257,"4060"
258,"4132"
259,"4218"
260,"4282"
261,"4203"
262,"4273"
263,"4221"
264,"4252"
265,"4207"
266,"4220"
267,"4328"
268,"4196"
269,"4363"
270,"4330"
271,"4307"
272,"4265"
273,"4226"
274,"4182"
275,"4110"
276,"4059"
277,"4105"
278,"3954"
279,"4011"
280,"3898"
281,"4022"
282,"3979"
283,"3817"
284,"4061"
285,"3996"
286,"4034"
287,"4044"
288,"4216"
289,"4154"
290,"4199"
291,"4286"
292,"4351"
293,"4481"
294,"4562"
295,"4395"
296,"4601"
297,"4449"
298,"4427"
299,"4347"
300,"4375"
301,"4500"
302,"4440"
303,"4351"
304,"4432"
305,"4476"
306,"4353"
307,"4373"
308,"4643"
309,"4593"
310,"4699"
311,"4945"
312,"5064"
313,"5138"
314,"5510"
315,"5834"
316,"6253"
317,"6460"
318,"6937"
319,"7095"
320,"7339"
321,"7064"
322,"6599"
323,"6267"
324,"5935"
325,"5404"
326,"5289"
327,"5180"
328,"5088"
329,"5181"
330,"5038"
331,"4993"
332,"5186"
333,"5151"
334,"5301"
335,"5377"
336,"5551"
337,"5743"
338,"6005"
339,"6371"
340,"6678"
341,"7066"
342,"7470"
343,"7860"
344,"8118"
345,"7999"
346,"7795"
347,"7580"
348,"7236"
349,"6908"
350,"6694"
351,"6421"
352,"6463"
353,"6379"
354,"6390"
355,"6513"
356,"6795"
357,"6891"
358,"6986"
359,"7210"
360,"7657"
361,"8082"
362,"8534"
363,"8808"
364,"9281"
365,"9452"
366,"9886"
367,"10178"
368,"10748"
369,"11327"
370,"12173"
371,"12982"
372,"13424"
373,"13556"
374,"13164"
375,"12512"
376,"11168"
377,"9882"
378,"8564"
379,"7608"
380,"6810"
381,"6287"
382,"6011"
383,"5950"
384,"5848"
385,"5978"
386,"6026"
387,"6050"
388,"6123"
389,"6416"
390,"6348"
391,"6538"
392,"6474"
393,"6631"
394,"6869"
395,"6924"
396,"7023"
397,"7168"
398,"7425"
399,"7641"
400,"7918"
401,"8135"
402,"8352"
403,"8390"
404,"8731"
405,"8606"
406,"8812"
407,"8884"
408,"9243"
409,"9624"
410,"9696"
411,"10367"
412,"10870"
413,"11311"
414,"11757"
415,"12290"
416,"13083"
417,"14002"
418,"15632"
419,"18890"
420,"24888"
421,"37102"
422,"59950"
423,"101429"
424,"169327"
425,"272599"
426,"417138"
427,"595283"
428,"792760"
429,"980959"
430,"1129651"
431,"1202220"
432,"1185196"
433,"1082791"
434,"916494"
435,"720102"
436,"525903"
437,"354191"
438,"224208"
439,"132399"
440,"74039"
441,"40285"
442,"22260"
443,"13199"
444,"8813"
445,"7025"
446,"6024"
447,"5580"
448,"5427"
449,"5294"
450,"5108"
451,"5093"
452,"5087"
453,"5104"
454,"5364"
455,"5254"
456,"5299"
457,"5284"
458,"5669"
459,"5689"
460,"6191"
461,"6305"
462,"6635"
463,"6966"
464,"7502"
465,"8052"
466,"8967"
467,"10402"
468,"12628"
469,"16951"
470,"23824"
471,"34639"
472,"50072"
473,"71267"
474,"96141"
475,"123829"
476,"149044"
477,"168411"
478,"177352"
479,"174348"
480,"160062"
481,"135894"
482,"108606"
483,"80886"
484,"57390"
485,"37791"
486,"23515"
487,"14491"
488,"8699"
489,"5421"
490,"3737"
491,"2751"
492,"2381"
493,"2163"
494,"2081"
495,"1938"
496,"1957"
497,"1911"
498,"1891"
499,"1940"
500,"1884"
501,"1825"
502,"1969"
503,"1885"
504,"1830"
505,"1762"
506,"1865"
507,"1787"
508,"1854"
509,"1909"
510,"1784"
511,"1830"
512,"1783"
513,"1784"
514,"1788"
515,"1692"
516,"1855"
517,"1771"
518,"1827"
519,"1747"
520,"1749"
521,"1719"
522,"1741"
523,"1779"
524,"1784"
525,"1789"
526,"1790"
527,"1746"
528,"1693"
529,"1687"
530,"1742"
531,"1719"
532,"1623"
533,"1713"
534,"1735"
535,"1660"
536,"1678"
537,"1613"
538,"1591"
539,"1699"
540,"1678"
541,"1622"
542,"1634"
543,"1574"
544,"1621"
545,"1611"
546,"1635"
547,"1601"
548,"1648"
549,"1577"
550,"1653"
551,"1578"
552,"1597"
553,"1607"
554,"1626"
555,"1593"
556,"1613"
557,"1614"
558,"1617"
559,"1559"
560,"1654"
561,"1640"
562,"1578"
563,"1647"
564,"1683"
565,"1679"
566,"1634"
567,"1740"
568,"1639"
569,"1719"
570,"1649"
571,"1628"
572,"1632"
573,"1708"
574,"1666"
575,"1687"
576,"1651"
577,"1648"
578,"1670"
579,"1624"
580,"1601"
581,"1718"
582,"1588"
583,"1568"
584,"1548"
585,"1450"
586,"1477"
587,"1460"
588,"1489"
589,"1446"
590,"1467"
591,"1483"
592,"1467"
593,"1417"
594,"1399"
595,"1410"
596,"1466"
597,"1427"
598,"1459"
599,"1378"
600,"1443"
601,"1447"
602,"1416"
603,"1365"
604,"1419"
605,"1364"
606,"1381"
607,"1408"
608,"1365"
609,"1376"
610,"1442"
611,"1361"
612,"1341"
613,"1386"
614,"1382"
615,"1376"
616,"1328"
617,"1363"
618,"1354"
619,"1298"
620,"1316"
621,"1260"
622,"1347"
623,"1320"
624,"1251"
625,"1304"
626,"1285"
627,"1250"
628,"1312"
629,"1295"
630,"1240"
631,"1234"
632,"1211"
633,"1301"
634,"1237"
635,"1266"
636,"1188"
637,"1194"
638,"1226"
639,"1202"
640,"1230"
641,"1162"
642,"1185"
643,"1190"
644,"1202"
645,"1215"
646,"1180"
647,"1169"
648,"1188"
649,"1218"
650,"1169"
651,"1198"
652,"1144"
653,"1102"
654,"1174"
655,"1171"
656,"1147"
657,"1184"
658,"1169"
659,"1171"
660,"1141"
661,"1186"
662,"1128"
663,"1071"
664,"1096"
665,"1106"
666,"1168"
667,"1120"
668,"1113"
669,"1076"
670,"1048"
671,"1087"
672,"1089"
673,"1131"
674,"1123"
675,"1048"
676,"1115"
677,"1087"
678,"1069"
679,"1060"
680,"1030"
681,"1141"
682,"1039"
683,"997"
684,"1028"
685,"1057"
686,"1013"
687,"1112"
688,"1011"
689,"1008"
690,"1018"
691,"1050"
692,"1100"
693,"1077"
694,"987"
695,"966"
696,"1026"
697,"1011"
698,"1025"
699,"1006"
700,"1015"
701,"1008"
702,"1020"
703,"976"
704,"1003"
705,"994"
706,"989"
707,"1025"
708,"924"
709,"923"
710,"1016"
711,"971"
712,"970"
713,"951"
714,"934"
715,"961"
716,"923"
717,"975"
718,"900"
719,"937"
720,"857"
721,"992"
722,"1003"
723,"1004"
724,"928"
725,"959"
726,"899"
727,"943"
728,"929"
729,"913"
730,"888"
731,"917"
732,"951"
733,"837"
734,"910"
735,"880"
736,"841"
737,"924"
738,"858"
739,"848"
740,"916"
741,"862"
742,"838"
743,"878"
744,"916"
745,"893"
746,"886"
747,"886"
748,"831"
749,"875"
750,"853"
751,"843"
752,"822"
753,"823"
754,"790"
755,"888"
756,"844"
757,"827"
758,"849"
759,"853"
760,"776"
761,"809"
762,"858"
763,"844"
764,"848"
765,"801"
766,"796"
767,"872"
768,"814"
769,"761"
770,"814"
771,"782"
772,"769"
773,"794"
774,"780"
775,"802"
776,"782"
777,"795"
778,"815"
779,"779"
780,"758"
781,"734"
782,"797"
783,"786"
784,"847"
785,"799"
786,"774"
787,"761"
788,"752"
789,"741"
790,"718"
791,"730"
792,"792"
793,"749"
794,"750"
795,"725"
796,"741"
797,"751"
798,"769"
799,"729"
800,"777"
801,"788"
802,"809"
803,"733"
804,"685"
805,"736"
806,"791"
807,"717"
808,"720"
809,"714"
810,"713"
811,"750"
812,"664"
813,"710"
814,"708"
815,"683"
816,"744"
817,"707"
