Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK-372141"
Duration Time,300.393
Ambient Temperature,"113.8"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"10874091"
Raw Accumulated Counts,"11989117"
Valid Count Last Packet,"34190"
Raw Count Last Packet,"37632"
Live Time,272.453888
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,19.9899
Number of Channels,2048
Vacuum,679
Channel#,Intensity
0,"9377"
1,"7381"
2,"4689"
3,"2999"
4,"1539"
5,"309"
6,"55"
7,"11"
8,"6"
9,"3"
10,"6"
11,"3"
12,"1"
13,"1"
14,"1"
15,"2"
16,"4"
17,"1"
18,"1"
19,"1"
20,"0"
21,"2"
22,"2"
23,"1"
24,"1"
25,"0"
26,"0"
27,"0"
28,"0"
29,"2"
30,"2"
31,"38"
32,"278"
33,"970"
34,"1591"
35,"2011"
36,"2207"
37,"2347"
38,"2400"
39,"2354"
40,"2346"
41,"2374"
42,"2386"
43,"2396"
44,"2333"
45,"2478"
46,"2485"
47,"2517"
48,"2459"
49,"2483"
50,"2404"
51,"2383"
52,"2375"
53,"2233"
54,"2425"
55,"2364"
56,"2334"
57,"2280"
58,"2310"
59,"2273"
60,"2291"
61,"2347"
62,"2348"
63,"2276"
64,"2162"
65,"2095"
66,"2190"
67,"2124"
68,"2039"
69,"2095"
70,"2111"
71,"2222"
72,"2226"
73,"2242"
74,"2440"
75,"2394"
76,"2362"
77,"2366"
78,"2267"
79,"2273"
80,"2336"
81,"2533"
82,"2662"
83,"2998"
84,"3199"
85,"3476"
86,"3476"
87,"3304"
88,"3038"
89,"2925"
90,"2796"
91,"2664"
92,"2860"
93,"3415"
94,"4023"
95,"4655"
96,"5669"
97,"6353"
98,"7040"
99,"7256"
100,"7270"
101,"6561"
102,"5762"
103,"4665"
104,"3942"
105,"3369"
106,"3105"
107,"3039"
108,"3028"
109,"2987"
110,"2982"
111,"3222"
112,"3524"
113,"3886"
114,"4190"
115,"4388"
116,"4447"
117,"4238"
118,"3929"
119,"3681"
120,"3374"
121,"3265"
122,"3281"
123,"3326"
124,"3428"
125,"3661"
126,"3962"
127,"5035"
128,"6507"
129,"8582"
130,"11529"
131,"14763"
132,"18612"
133,"21974"
134,"23912"
135,"24262"
136,"22333"
137,"19870"
138,"17635"
139,"16505"
140,"17311"
141,"18308"
142,"19136"
143,"19127"
144,"19061"
145,"19103"
146,"19973"
147,"20880"
148,"20781"
149,"19444"
150,"16710"
151,"14563"
152,"11593"
153,"9369"
154,"7916"
155,"6971"
156,"6426"
157,"6407"
158,"6802"
159,"7115"
160,"7841"
161,"9208"
162,"11514"
163,"14578"
164,"18276"
165,"21589"
166,"25259"
167,"30320"
168,"38990"
169,"51632"
170,"66410"
171,"80358"
172,"87678"
173,"84470"
174,"72841"
175,"56928"
176,"42167"
177,"34584"
178,"37652"
179,"54928"
180,"89031"
181,"137952"
182,"196751"
183,"251442"
184,"281914"
185,"283490"
186,"251580"
