Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"WN0301322"
Duration Time,300.785
Ambient Temperature,"118.3"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"14293157"
Raw Accumulated Counts,"16378468"
Valid Count Last Packet,"43121"
Raw Count Last Packet,"49640"
Live Time,262.468079
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0414
Number of Channels,2048
Vacuum,687
Channel#,Intensity
0,"8686"
1,"6860"
2,"4692"
3,"3165"
4,"1397"
5,"335"
6,"59"
7,"14"
8,"14"
9,"7"
10,"7"
11,"5"
12,"3"
13,"4"
14,"2"
15,"2"
16,"1"
17,"2"
18,"1"
19,"1"
20,"3"
21,"1"
22,"1"
23,"3"
24,"1"
25,"0"
26,"3"
27,"1"
28,"1"
29,"1"
30,"2"
31,"102"
32,"646"
33,"1715"
34,"2492"
35,"2988"
36,"3256"
37,"3290"
38,"3350"
39,"3264"
40,"3195"
41,"3097"
42,"3150"
43,"3266"
44,"3127"
45,"3289"
46,"3362"
47,"3185"
48,"3290"
49,"3085"
50,"2986"
51,"3038"
52,"2985"
53,"2896"
54,"2914"
55,"3007"
56,"2971"
57,"2947"
58,"2909"
59,"2982"
60,"2922"
61,"2871"
62,"2856"
63,"2791"
64,"2588"
65,"2600"
66,"2651"
67,"2529"
68,"2528"
69,"2483"
70,"2521"
71,"2694"
72,"2661"
73,"2790"
74,"2724"
75,"2607"
76,"2608"
77,"2612"
78,"2544"
79,"2425"
80,"2507"
81,"2427"
82,"2513"
83,"2906"
84,"3503"
85,"4040"
86,"4661"
87,"4501"
88,"4135"
89,"3683"
90,"3035"
91,"2812"
92,"2502"
93,"2282"
94,"2240"
95,"2273"
96,"2360"
97,"2324"
98,"2419"
99,"2428"
100,"2363"
101,"2263"
102,"2334"
103,"2361"
104,"2279"
105,"2292"
106,"2286"
107,"2323"
108,"2490"
109,"2723"
110,"3229"
111,"4353"
112,"5881"
113,"7702"
114,"8897"
115,"9735"
116,"9114"
117,"7908"
118,"6248"
119,"4698"
120,"4030"
121,"3598"
122,"3482"
123,"3448"
124,"3419"
125,"3473"
126,"3549"
127,"4064"
128,"4994"
129,"6481"
130,"9060"
131,"12293"
132,"16569"
133,"20009"
134,"21916"
135,"22081"
136,"20179"
137,"17806"
138,"16205"
139,"15568"
140,"15966"
141,"17138"
142,"17403"
143,"17258"
144,"17356"
145,"17566"
146,"18572"
147,"18562"
148,"17903"
149,"15936"
150,"12777"
151,"10020"
152,"7383"
153,"5506"
154,"4512"
155,"4335"
156,"4190"
157,"4392"
158,"4561"
159,"4842"
160,"5380"
161,"6003"
162,"7186"
163,"9028"
164,"10581"
165,"11946"
166,"11844"
167,"10418"
168,"8677"
169,"6585"
170,"5025"
171,"3900"
172,"3187"
173,"3076"
174,"2918"
175,"3157"
176,"3649"
177,"4193"
178,"5055"
179,"6426"
180,"8071"
181,"10572"
182,"13339"
183,"15511"
184,"16630"
185,"16039"
186,"13915"
187,"11099"
188,"8364"
189,"6097"
190,"4620"
191,"3814"
192,"3630"
193,"3630"
194,"3676"
195,"4029"
196,"4650"
197,"4950"
198,"5408"
199,"5734"
200,"5813"
201,"5624"
202,"5280"
203,"4885"
204,"4509"
205,"4257"
206,"4014"
207,"3944"
208,"3974"
209,"4116"
210,"4199"
211,"4274"
212,"4310"
213,"4226"
214,"4323"
215,"4182"
216,"4347"
217,"4612"
218,"4869"
219,"5900"
220,"7409"
221,"9301"
222,"11965"
223,"15168"
224,"17181"
225,"17974"
226,"17272"
227,"15535"
228,"12642"
229,"9864"
230,"7904"
231,"6322"
232,"5423"
233,"4951"
234,"4816"
235,"4610"
236,"4612"
237,"4807"
238,"4990"
239,"4923"
240,"5412"
241,"5629"
242,"6077"
243,"6351"
244,"7093"
245,"7314"
246,"7483"
247,"7523"
248,"7398"
249,"6845"
250,"6481"
251,"6053"
252,"5769"
253,"5556"
254,"5430"
255,"5565"
256,"5747"
257,"5705"
258,"5829"
259,"5904"
260,"5887"
261,"6175"
262,"6013"
263,"6270"
264,"6338"
265,"6402"
266,"6486"
267,"6719"
268,"6939"
269,"6916"
270,"7095"
271,"7263"
272,"7065"
273,"7042"
274,"7048"
275,"6936"
276,"6839"
277,"6873"
278,"6868"
279,"6947"
280,"6926"
281,"7212"
282,"7099"
283,"7251"
284,"7129"
285,"7313"
286,"7141"
287,"7269"
288,"7328"
289,"7393"
290,"7754"
291,"7849"
292,"7860"
293,"8016"
294,"8067"
295,"8231"
296,"8064"
297,"8169"
298,"7820"
299,"7951"
300,"8014"
301,"7937"
302,"7816"
303,"7824"
304,"8030"
305,"8007"
306,"8201"
307,"8492"
308,"8666"
309,"9236"
310,"9881"
311,"11114"
312,"13447"
313,"17164"
314,"23344"
315,"31912"
316,"42292"
317,"52732"
318,"62496"
319,"67913"
320,"68113"
321,"62803"
322,"53425"
323,"42525"
324,"31757"
325,"22751"
326,"16807"
327,"12610"
328,"10317"
329,"9150"
330,"8872"
331,"8580"
332,"8610"
333,"8643"
334,"8735"
335,"8694"
336,"8680"
337,"8916"
338,"8968"
339,"9191"
340,"9278"
341,"9448"
342,"9709"
343,"10151"
344,"10471"
345,"10983"
346,"11699"
347,"12951"
348,"14250"
349,"15871"
350,"17349"
351,"18611"
352,"19415"
353,"19029"
354,"18956"
355,"17794"
356,"16252"
357,"15450"
358,"14888"
359,"14983"
360,"15166"
361,"15837"
362,"16615"
363,"17452"
364,"18288"
365,"18953"
366,"19540"
367,"20287"
368,"21450"
369,"23066"
370,"24446"
371,"26306"
372,"26754"
373,"26717"
374,"25399"
375,"23504"
376,"20465"
377,"17415"
378,"14612"
379,"12518"
380,"11038"
381,"9976"
382,"9386"
383,"9083"
384,"8938"
385,"8851"
386,"8925"
387,"8910"
388,"9277"
389,"9491"
390,"9387"
391,"10003"
392,"10711"
393,"12153"
394,"14511"
395,"18158"
396,"23328"
397,"30070"
398,"37614"
399,"45664"
400,"52559"
401,"56413"
402,"56610"
403,"53468"
404,"47089"
405,"39882"
406,"32008"
407,"25193"
408,"19979"
409,"16484"
410,"14159"
411,"13104"
412,"12414"
413,"12083"
414,"11803"
415,"11106"
416,"10983"
417,"10480"
418,"10045"
419,"9807"
420,"9422"
421,"9254"
422,"9358"
423,"9445"
424,"9416"
425,"9522"
426,"9505"
427,"9601"
428,"9761"
429,"9756"
430,"10010"
431,"10043"
432,"10024"
433,"10217"
434,"10125"
435,"10240"
436,"10296"
437,"10749"
438,"11215"
439,"12297"
440,"13166"
441,"14556"
442,"15528"
443,"16512"
444,"17335"
445,"17445"
446,"16874"
447,"16053"
448,"15194"
449,"13718"
450,"12507"
451,"11741"
452,"11330"
453,"10664"
454,"10310"
455,"10358"
456,"10455"
457,"10451"
458,"10645"
459,"10986"
460,"11087"
461,"10991"
462,"11120"
463,"11211"
464,"10955"
465,"10996"
466,"10885"
467,"10648"
468,"10688"
469,"10435"
470,"10448"
471,"10391"
472,"10491"
473,"10421"
474,"10472"
475,"10425"
476,"10540"
477,"10630"
478,"10687"
479,"10661"
480,"10317"
481,"10520"
482,"10589"
483,"10542"
484,"10479"
485,"10320"
486,"10430"
487,"10418"
488,"10758"
489,"10601"
490,"10533"
491,"10502"
492,"10622"
493,"10836"
494,"10611"
495,"10624"
496,"10402"
497,"10742"
498,"10578"
499,"10722"
500,"10666"
501,"10470"
502,"10726"
503,"10585"
504,"10731"
505,"10616"
506,"10773"
507,"10834"
508,"10659"
509,"10691"
510,"10959"
511,"10766"
512,"10855"
513,"10797"
514,"10769"
515,"10793"
516,"10936"
517,"10708"
518,"10787"
519,"10820"
520,"10817"
521,"10746"
522,"11016"
523,"10995"
524,"11068"
525,"11031"
526,"11207"
527,"11106"
528,"11271"
529,"11013"
530,"10947"
531,"10880"
532,"10692"
533,"10831"
534,"10691"
535,"10713"
536,"10775"
537,"10653"
538,"10764"
539,"10739"
540,"10809"
541,"11066"
542,"10767"
543,"10800"
544,"10719"
545,"10750"
546,"10706"
547,"10666"
548,"10783"
549,"10702"
550,"10735"
551,"10763"
552,"10721"
553,"10742"
554,"10967"
555,"10742"
556,"10856"
557,"10922"
558,"10782"
559,"10690"
560,"11013"
561,"10831"
562,"10812"
563,"10831"
564,"10837"
565,"10781"
566,"10850"
567,"10816"
568,"10915"
569,"10937"
570,"10882"
571,"11125"
572,"10742"
573,"11039"
574,"10991"
575,"11283"
576,"10986"
577,"11208"
578,"11086"
579,"11083"
580,"11185"
581,"11425"
582,"11443"
583,"11777"
584,"12362"
585,"13154"
586,"14460"
587,"16647"
588,"19419"
589,"22644"
590,"26900"
591,"30934"
592,"35324"
593,"38431"
594,"40383"
595,"40592"
596,"39785"
597,"36973"
598,"32880"
599,"28937"
600,"24529"
601,"21041"
602,"17643"
603,"15218"
604,"13489"
605,"12390"
606,"11644"
607,"11341"
608,"11112"
609,"11042"
610,"11056"
611,"10829"
612,"10959"
613,"10789"
614,"10899"
615,"10570"
616,"10910"
617,"10863"
618,"10914"
619,"10898"
620,"10757"
621,"10885"
622,"10867"
623,"10857"
624,"11047"
625,"10959"
626,"10969"
627,"10991"
628,"11165"
629,"11008"
630,"11054"
631,"11353"
632,"11068"
633,"11282"
634,"11049"
635,"10963"
636,"11031"
637,"10990"
638,"10957"
639,"10961"
640,"11052"
641,"11078"
642,"11148"
643,"11150"
644,"11225"
645,"11271"
646,"11217"
647,"11392"
648,"11372"
649,"11399"
650,"11410"
651,"11440"
652,"11356"
653,"11289"
654,"11530"
655,"11439"
656,"11743"
657,"12460"
658,"13112"
659,"13830"
660,"14697"
661,"15218"
662,"16090"
663,"16518"
664,"17187"
665,"17246"
666,"17194"
667,"16667"
668,"16131"
669,"15446"
670,"14954"
671,"13877"
672,"13388"
673,"12684"
674,"12228"
675,"11768"
676,"11605"
677,"11137"
678,"10994"
679,"10854"
680,"10809"
681,"10756"
682,"10494"
683,"10670"
684,"10826"
685,"10588"
686,"10645"
687,"10526"
688,"10708"
689,"10445"
690,"10644"
691,"10520"
692,"10558"
693,"10415"
694,"10676"
695,"10572"
696,"10652"
697,"10850"
698,"11199"
699,"11414"
700,"11610"
701,"11951"
702,"12165"
703,"12699"
704,"13014"
705,"13217"
706,"13343"
707,"13755"
708,"13284"
709,"13207"
710,"12542"
711,"12034"
712,"11786"
713,"11496"
714,"11122"
715,"10860"
716,"10516"
717,"10623"
718,"10591"
719,"10366"
720,"10296"
721,"10406"
722,"10190"
723,"10201"
724,"10374"
725,"10301"
726,"10359"
727,"10283"
728,"10184"
729,"10163"
730,"10141"
731,"10119"
732,"10150"
733,"10076"
734,"10234"
735,"10154"
736,"10111"
737,"10376"
738,"10211"
739,"10336"
740,"10304"
741,"10556"
742,"10709"
743,"10810"
744,"10698"
745,"10898"
746,"10781"
747,"11165"
748,"10742"
749,"10842"
750,"10475"
751,"10718"
752,"10371"
753,"10269"
754,"10299"
755,"10161"
756,"10101"
757,"10254"
758,"10300"
759,"10029"
760,"9891"
761,"10130"
762,"10204"
763,"9885"
764,"9833"
765,"9735"
766,"9844"
767,"9866"
768,"9770"
769,"10114"
770,"9878"
771,"9765"
772,"9912"
773,"9835"
774,"10063"
775,"10248"
776,"10119"
777,"10560"
778,"10827"
779,"11216"
780,"11552"
781,"11989"
782,"12543"
783,"12922"
784,"13156"
785,"13658"
786,"13663"
787,"14022"
788,"13777"
789,"13554"
790,"12943"
791,"12590"
792,"12341"
793,"11776"
794,"11310"
795,"10697"
796,"10428"
797,"10114"
798,"10023"
799,"9765"
800,"9705"
801,"9540"
802,"9663"
803,"9773"
804,"9686"
805,"9794"
806,"9869"
807,"9638"
808,"9519"
809,"9652"
810,"9642"
811,"9507"
812,"9638"
813,"9565"
814,"9367"
815,"9441"
816,"9540"
817,"9451"
818,"9473"
819,"9415"
820,"9540"
821,"9613"
822,"9811"
823,"9537"
824,"9694"
825,"9867"
826,"9962"
827,"9885"
828,"9789"
829,"9897"
830,"9918"
831,"9854"
832,"9864"
833,"9563"
834,"9605"
835,"9460"
836,"9458"
837,"9544"
838,"9434"
839,"9317"
840,"9393"
841,"9229"
842,"9130"
843,"9146"
844,"9245"
845,"9413"
846,"9250"
847,"9387"
848,"9497"
849,"9141"
850,"9267"
851,"9104"
852,"9204"
853,"9257"
854,"9213"
855,"9106"
856,"9357"
857,"9135"
858,"9301"
859,"9385"
860,"9264"
861,"9251"
862,"9284"
863,"9343"
864,"9339"
865,"9317"
866,"9114"
867,"9452"
868,"9376"
869,"9321"
870,"9374"
871,"9316"
872,"9531"
873,"9491"
874,"9637"
875,"9667"
876,"9763"
877,"9712"
878,"10012"
879,"10221"
880,"10274"
881,"10231"
882,"10302"
883,"10188"
884,"10080"
885,"10216"
886,"10301"
887,"10208"
888,"10098"
889,"10330"
890,"9871"
891,"10268"
892,"10302"
893,"10324"
894,"10275"
895,"10484"
896,"10429"
897,"10500"
898,"10763"
899,"10675"
900,"10708"
901,"10815"
902,"10989"
903,"11013"
904,"11087"
905,"11210"
906,"11397"
907,"11349"
908,"11698"
909,"11668"
910,"11737"
911,"12092"
