Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"15"
Duration Time,60.2599
Ambient Temperature,"99.2"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"2418610"
Raw Accumulated Counts,"2704509"
Valid Count Last Packet,"37558"
Raw Count Last Packet,"42127"
Live Time,53.882004
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0858
Number of Channels,2048
Vacuum,683
Channel#,Intensity
0,"1910"
1,"1412"
2,"879"
3,"572"
4,"290"
5,"60"
6,"12"
7,"2"
8,"1"
9,"0"
10,"1"
11,"2"
12,"0"
13,"0"
14,"1"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"2"
21,"1"
22,"0"
23,"0"
24,"0"
25,"0"
26,"0"
27,"0"
28,"0"
29,"0"
30,"0"
31,"9"
32,"84"
33,"230"
34,"341"
35,"436"
36,"500"
37,"483"
38,"431"
39,"521"
40,"469"
41,"479"
42,"506"
43,"506"
44,"493"
45,"527"
46,"497"
47,"544"
48,"513"
49,"500"
50,"479"
51,"497"
52,"458"
53,"461"
54,"483"
55,"512"
56,"439"
57,"483"
58,"451"
59,"448"
60,"457"
61,"472"
62,"474"
63,"438"
64,"437"
65,"424"
66,"423"
67,"404"
68,"405"
69,"431"
70,"415"
71,"484"
72,"470"
73,"472"
74,"499"
75,"485"
76,"472"
77,"437"
78,"456"
79,"392"
80,"434"
81,"490"
82,"694"
83,"967"
84,"1386"
85,"1891"
86,"2159"
87,"2129"
88,"1856"
89,"1394"
90,"989"
91,"758"
92,"629"
93,"542"
94,"519"
95,"566"
96,"585"
97,"562"
98,"583"
99,"566"
100,"549"
101,"463"
102,"447"
103,"462"
104,"426"
105,"471"
106,"432"
107,"484"
108,"526"
109,"585"
110,"720"
111,"1050"
112,"1450"
113,"1971"
114,"2349"
115,"2461"
116,"2337"
117,"1877"
118,"1538"
119,"1145"
120,"952"
121,"929"
122,"871"
123,"910"
124,"894"
125,"896"
126,"1088"
127,"1342"
128,"1692"
129,"2273"
130,"2875"
131,"3624"
132,"4237"
133,"4653"
134,"5052"
135,"4604"
136,"4313"
137,"3752"
138,"3286"
139,"3155"
140,"3357"
141,"3363"
142,"3395"
143,"3287"
144,"3318"
145,"3412"
146,"3694"
147,"3765"
148,"3624"
149,"3079"
150,"2368"
151,"1847"
152,"1356"
153,"1086"
154,"969"
155,"953"
156,"949"
157,"950"
158,"983"
159,"1083"
160,"1105"
161,"1243"
162,"1464"
163,"1838"
164,"2093"
165,"2168"
166,"2051"
167,"1842"
168,"1512"
169,"1215"
170,"967"
171,"811"
172,"781"
173,"789"
174,"816"
175,"885"
176,"1129"
177,"1596"
178,"2503"
179,"4244"
180,"6715"
181,"9718"
182,"13021"
183,"15768"
184,"16494"
185,"15228"
186,"12368"
187,"9115"
188,"5611"
189,"3466"
190,"2039"
191,"1425"
192,"1139"
193,"1094"
194,"1352"
195,"1631"
196,"2138"
197,"2690"
198,"3116"
199,"3669"
200,"3720"
201,"3549"
202,"3071"
203,"2377"
204,"1910"
205,"1432"
206,"1153"
207,"973"
208,"970"
209,"940"
210,"983"
211,"1056"
212,"1090"
213,"1308"
214,"1528"
215,"1872"
216,"2692"
217,"4254"
218,"7004"
219,"11612"
220,"18206"
221,"26637"
222,"35671"
223,"42935"
224,"47021"
225,"45687"
226,"40196"
227,"31265"
228,"21858"
229,"13917"
230,"8001"
231,"4520"
232,"2574"
233,"1913"
234,"1746"
235,"2062"
236,"2807"
237,"3917"
238,"5150"
239,"6808"
240,"8044"
241,"9244"
242,"9872"
243,"10132"
244,"10132"
245,"9912"
246,"9193"
247,"8208"
248,"6651"
249,"5151"
250,"3925"
251,"2887"
252,"2318"
253,"2112"
254,"2170"
255,"2569"
256,"2732"
257,"2785"
258,"2653"
259,"2483"
260,"2029"
261,"1790"
262,"1494"
263,"1236"
264,"1189"
265,"1119"
266,"1106"
267,"1044"
268,"1089"
269,"1196"
270,"1293"
271,"1385"
272,"1573"
273,"1738"
274,"1858"
275,"1919"
276,"1895"
277,"1928"
278,"1791"
279,"1578"
280,"1467"
281,"1387"
282,"1268"
283,"1262"
284,"1294"
285,"1279"
286,"1355"
287,"1461"
288,"1573"
289,"1560"
290,"1536"
291,"1528"
292,"1412"
293,"1395"
294,"1284"
295,"1298"
296,"1287"
297,"1296"
298,"1295"
299,"1263"
300,"1226"
301,"1226"
302,"1235"
303,"1241"
304,"1231"
305,"1265"
306,"1229"
307,"1270"
308,"1354"
309,"1344"
310,"1382"
311,"1487"
312,"1585"
313,"1882"
314,"2281"
315,"2687"
316,"3162"
317,"3622"
318,"4031"
319,"4168"
320,"3823"
321,"3507"
322,"3024"
323,"2533"
324,"2016"
325,"1750"
326,"1520"
327,"1354"
328,"1308"
329,"1284"
330,"1295"
331,"1281"
332,"1285"
333,"1312"
334,"1292"
335,"1331"
336,"1320"
337,"1324"
338,"1320"
339,"1417"
340,"1378"
341,"1401"
342,"1440"
343,"1452"
344,"1485"
345,"1522"
346,"1563"
347,"1674"
348,"1689"
349,"1665"
350,"1771"
351,"1809"
352,"1795"
353,"1903"
354,"1811"
355,"1807"
356,"1846"
357,"1870"
358,"1969"
359,"1906"
360,"2105"
361,"2215"
362,"2375"
363,"2493"
364,"2521"
365,"2675"
366,"2867"
367,"3092"
368,"3224"
369,"3649"
370,"3990"
371,"4147"
372,"4418"
373,"4242"
374,"3842"
375,"3474"
376,"2883"
377,"2388"
378,"1965"
379,"1703"
380,"1520"
381,"1382"
382,"1339"
383,"1298"
384,"1335"
385,"1402"
386,"1323"
387,"1344"
388,"1324"
389,"1415"
390,"1422"
391,"1526"
392,"1620"
393,"1975"
394,"2425"
395,"3231"
396,"4075"
397,"5079"
398,"6194"
399,"7282"
400,"7895"
401,"7981"
402,"7629"
403,"6874"
404,"5889"
405,"4719"
406,"3729"
407,"2975"
408,"2410"
409,"2157"
410,"2024"
411,"1838"
412,"1775"
413,"1759"
414,"1693"
415,"1575"
416,"1533"
417,"1391"
418,"1373"
419,"1343"
420,"1363"
421,"1301"
422,"1356"
423,"1323"
424,"1435"
425,"1393"
426,"1448"
427,"1446"
428,"1490"
429,"1509"
430,"1499"
431,"1547"
432,"1546"
433,"1480"
434,"1447"
435,"1444"
436,"1503"
437,"1546"
438,"1635"
439,"1841"
440,"1842"
441,"2116"
442,"2194"
443,"2221"
444,"2329"
445,"2167"
446,"2125"
447,"1991"
448,"1797"
449,"1762"
450,"1515"
451,"1553"
452,"1469"
453,"1496"
454,"1452"
455,"1462"
456,"1434"
457,"1375"
458,"1383"
459,"1365"
460,"1415"
461,"1459"
462,"1443"
463,"1439"
464,"1464"
465,"1429"
466,"1416"
467,"1460"
468,"1489"
469,"1472"
470,"1489"
471,"1459"
472,"1494"
473,"1476"
474,"1455"
475,"1528"
476,"1505"
477,"1470"
478,"1489"
479,"1458"
480,"1479"
481,"1502"
482,"1459"
483,"1406"
484,"1394"
485,"1485"
486,"1436"
487,"1565"
488,"1445"
489,"1458"
490,"1528"
491,"1512"
492,"1512"
493,"1473"
494,"1451"
495,"1447"
496,"1554"
497,"1464"
498,"1540"
499,"1474"
500,"1457"
501,"1562"
502,"1466"
503,"1476"
504,"1509"
505,"1526"
506,"1509"
507,"1549"
508,"1538"
509,"1612"
510,"1586"
511,"1580"
512,"1612"
513,"1688"
514,"1761"
515,"1921"
516,"2240"
517,"2880"
518,"3684"
519,"4714"
520,"6123"
521,"7682"
522,"9189"
523,"10179"
524,"11126"
525,"11276"
526,"11144"
527,"9892"
528,"8632"
529,"7216"
530,"5751"
531,"4475"
532,"3596"
533,"2723"
534,"2302"
535,"2067"
536,"1922"
537,"1977"
538,"1926"
539,"1861"
540,"1958"
541,"1851"
542,"1854"
543,"1786"
544,"1697"
545,"1640"
546,"1583"
547,"1536"
548,"1462"
549,"1509"
550,"1497"
551,"1404"
552,"1494"
553,"1451"
554,"1423"
555,"1396"
556,"1469"
557,"1372"
558,"1438"
559,"1422"
560,"1377"
561,"1466"
562,"1422"
563,"1462"
564,"1468"
565,"1466"
566,"1439"
567,"1441"
568,"1485"
569,"1451"
570,"1515"
571,"1471"
572,"1491"
573,"1480"
574,"1498"
575,"1568"
576,"1579"
577,"1771"
578,"1985"
579,"2034"
580,"2391"
581,"2561"
582,"2809"
583,"3027"
584,"3146"
585,"3149"
586,"3095"
587,"2899"
588,"2571"
589,"2354"
590,"2131"
591,"1899"
592,"1718"
593,"1634"
594,"1479"
595,"1384"
596,"1358"
597,"1425"
598,"1442"
599,"1390"
600,"1319"
601,"1371"
602,"1378"
603,"1395"
604,"1410"
605,"1365"
606,"1378"
607,"1341"
608,"1330"
609,"1355"
610,"1342"
611,"1327"
612,"1394"
613,"1419"
614,"1360"
615,"1340"
616,"1356"
617,"1345"
618,"1277"
619,"1370"
620,"1328"
621,"1346"
622,"1388"
623,"1386"
624,"1433"
625,"1313"
626,"1296"
627,"1368"
628,"1388"
629,"1304"
630,"1302"
631,"1386"
632,"1405"
633,"1371"
634,"1350"
635,"1421"
636,"1421"
637,"1344"
638,"1365"
639,"1407"
640,"1393"
641,"1346"
642,"1392"
643,"1525"
644,"1544"
645,"1585"
646,"1628"
647,"1597"
648,"1607"
649,"1577"
650,"1567"
651,"1592"
652,"1498"
653,"1523"
654,"1482"
655,"1398"
656,"1385"
657,"1452"
658,"1364"
659,"1395"
660,"1415"
661,"1490"
662,"1487"
663,"1546"
664,"1544"
665,"1538"
666,"1612"
667,"1613"
668,"1602"
669,"1560"
670,"1514"
671,"1431"
672,"1404"
673,"1392"
674,"1350"
675,"1376"
676,"1360"
677,"1354"
678,"1317"
679,"1277"
680,"1350"
681,"1272"
682,"1290"
683,"1323"
684,"1279"
685,"1246"
686,"1263"
687,"1334"
688,"1281"
689,"1334"
690,"1367"
691,"1258"
692,"1246"
693,"1293"
694,"1297"
695,"1343"
696,"1376"
697,"1410"
698,"1353"
699,"1370"
700,"1478"
701,"1561"
702,"1540"
703,"1594"
704,"1564"
705,"1682"
706,"1565"
707,"1569"
708,"1548"
709,"1494"
710,"1418"
711,"1417"
712,"1336"
713,"1366"
714,"1338"
715,"1258"
716,"1259"
717,"1241"
718,"1247"
719,"1274"
720,"1284"
721,"1304"
722,"1247"
723,"1259"
724,"1211"
725,"1273"
726,"1240"
727,"1221"
728,"1250"
729,"1145"
730,"1217"
731,"1191"
732,"1194"
733,"1213"
734,"1128"
735,"1230"
736,"1299"
737,"1252"
738,"1215"
739,"1259"
740,"1300"
741,"1205"
742,"1314"
743,"1236"
744,"1233"
745,"1255"
746,"1263"
747,"1249"
748,"1307"
749,"1300"
750,"1200"
751,"1213"
752,"1300"
753,"1260"
754,"1192"
755,"1274"
756,"1225"
757,"1202"
758,"1191"
759,"1203"
760,"1165"
761,"1225"
762,"1213"
763,"1212"
764,"1240"
765,"1237"
766,"1183"
767,"1217"
768,"1198"
769,"1097"
770,"1187"
771,"1179"
772,"1171"
773,"1117"
774,"1172"
775,"1299"
776,"1274"
777,"1358"
778,"1387"
779,"1462"
780,"1589"
781,"1708"
782,"1706"
783,"1813"
784,"1795"
785,"1828"
786,"1867"
787,"1774"
788,"1679"
789,"1607"
790,"1587"
791,"1491"
792,"1387"
793,"1322"
794,"1309"
795,"1195"
796,"1133"
797,"1098"
798,"1129"
799,"1063"
800,"1081"
801,"1115"
802,"1071"
803,"1096"
804,"1059"
805,"1050"
806,"1066"
807,"1115"
808,"1100"
809,"1129"
810,"1123"
811,"1089"
