Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PM-084"
Duration Time,300.307
Ambient Temperature,"117.6"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"8144905"
Raw Accumulated Counts,"8762072"
Valid Count Last Packet,"25411"
Raw Count Last Packet,"27338"
Live Time,279.475006
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0147
Number of Channels,2048
Vacuum,685
Channel#,Intensity
0,"9460"
1,"7637"
2,"4798"
3,"3021"
4,"1377"
5,"339"
6,"59"
7,"22"
8,"7"
9,"9"
10,"3"
11,"2"
12,"2"
13,"3"
14,"1"
15,"4"
16,"4"
17,"1"
18,"0"
19,"1"
20,"3"
21,"0"
22,"2"
23,"1"
24,"1"
25,"2"
26,"1"
27,"1"
28,"0"
29,"1"
30,"3"
31,"30"
32,"279"
33,"927"
34,"1523"
35,"1908"
36,"2089"
37,"2169"
38,"2154"
39,"2095"
40,"2141"
41,"2003"
42,"2022"
43,"2083"
44,"2054"
45,"2073"
46,"2187"
47,"2203"
48,"2165"
49,"2214"
50,"2143"
51,"2092"
52,"2106"
53,"2085"
54,"2075"
55,"2193"
56,"2190"
57,"2179"
58,"2268"
59,"2242"
60,"2336"
61,"2290"
62,"2221"
63,"2261"
64,"2247"
65,"2512"
66,"2616"
67,"2938"
68,"3059"
69,"3381"
70,"3393"
71,"3182"
72,"2977"
73,"2716"
74,"2678"
75,"2699"
76,"2611"
77,"2840"
78,"2978"
79,"2925"
80,"2890"
81,"2779"
82,"2768"
83,"2630"
84,"2710"
85,"2704"
86,"2772"
87,"2872"
88,"2850"
89,"2728"
90,"2689"
91,"2532"
92,"2514"
93,"2476"
94,"2551"
95,"2625"
96,"2669"
97,"2760"
98,"2787"
99,"3082"
100,"3200"
101,"3187"
102,"3248"
103,"3151"
104,"3148"
105,"3151"
106,"3185"
107,"3474"
108,"3992"
109,"5143"
110,"8000"
111,"13122"
112,"21054"
113,"31234"
114,"40244"
115,"45161"
116,"42717"
117,"34841"
118,"25182"
119,"16669"
120,"10516"
121,"7962"
122,"7068"
123,"6807"
124,"6390"
125,"5802"
126,"5071"
127,"4524"
128,"4759"
129,"5747"
130,"7469"
131,"10388"
132,"13771"
133,"17769"
134,"20502"
135,"21784"
136,"20584"
137,"18822"
138,"17045"
139,"16160"
140,"16430"
141,"16541"
142,"16605"
143,"16680"
144,"17216"
145,"18441"
146,"20005"
147,"21383"
148,"21901"
149,"20966"
150,"20234"
151,"21914"
152,"28674"
153,"42564"
154,"61476"
155,"82553"
156,"96703"
157,"100100"
158,"90695"
159,"71844"
160,"52488"
161,"39661"
162,"35267"
163,"39327"
164,"47784"
165,"56529"
166,"61319"
167,"59710"
168,"53268"
169,"44225"
170,"35019"
171,"27157"
172,"21554"
173,"18296"
174,"17057"
175,"17207"
176,"17317"
177,"16718"
178,"15095"
179,"12723"
180,"10436"
181,"8908"
182,"8464"
183,"8908"
184,"9681"
185,"10157"
186,"9886"
187,"8703"
188,"7141"
189,"5518"
190,"4301"
191,"3299"
192,"3244"
193,"3168"
194,"3480"
195,"3838"
196,"4375"
197,"4661"
198,"4748"
199,"4554"
200,"4193"
201,"3836"
202,"3330"
203,"3172"
204,"2676"
205,"2523"
206,"2410"
207,"2483"
208,"2393"
209,"2371"
210,"2397"
211,"2259"
212,"2363"
213,"2298"
214,"2409"
215,"2328"
216,"2395"
217,"2417"
218,"2565"
219,"2668"
220,"2854"
221,"3226"
222,"3443"
223,"3637"
224,"3927"
225,"3975"
226,"3873"
227,"3624"
228,"3252"
229,"2997"
230,"2620"
231,"2597"
232,"2495"
233,"2539"
234,"2396"
235,"2450"
236,"2595"
237,"2526"
238,"2646"
239,"2776"
240,"2843"
241,"2924"
242,"3043"
243,"2991"
244,"3030"
245,"3051"
246,"3122"
247,"3071"
248,"2999"
249,"2931"
250,"3047"
251,"2987"
252,"2965"
253,"2961"
254,"3040"
255,"3088"
256,"3082"
257,"3224"
258,"3183"
259,"3227"
260,"3359"
261,"3291"
262,"3173"
263,"3254"
264,"3369"
265,"3381"
266,"3423"
267,"3507"
268,"3587"
269,"3480"
270,"3518"
271,"3614"
272,"3555"
273,"3662"
274,"3741"
275,"3708"
276,"3731"
277,"3792"
278,"3639"
279,"3805"
280,"3824"
281,"3680"
282,"3694"
283,"3841"
284,"3852"
285,"3965"
286,"3958"
287,"3887"
288,"3947"
289,"3933"
290,"4119"
291,"4243"
292,"4380"
293,"4428"
294,"4366"
295,"4468"
296,"4446"
297,"4303"
298,"4362"
299,"4373"
300,"4255"
301,"4186"
302,"4195"
303,"4331"
304,"4291"
305,"4254"
306,"4337"
307,"4408"
308,"4450"
309,"4515"
310,"4633"
311,"4671"
312,"4855"
313,"5082"
314,"5417"
315,"5756"
316,"6258"
317,"6696"
318,"7065"
319,"7468"
320,"7483"
321,"7412"
322,"6825"
323,"6197"
