Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK50080"
Duration Time,300.732
Ambient Temperature,"104.6"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"13451152"
Raw Accumulated Counts,"15181663"
Valid Count Last Packet,"41858"
Raw Count Last Packet,"47270"
Live Time,266.278137
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0271
Number of Channels,2048
Vacuum,766
Channel#,Intensity
0,"9111"
1,"7160"
2,"4651"
3,"2842"
4,"1285"
5,"335"
6,"43"
7,"17"
8,"8"
9,"4"
10,"2"
11,"6"
12,"2"
13,"1"
14,"3"
15,"2"
16,"0"
17,"1"
18,"3"
19,"0"
20,"3"
21,"1"
22,"1"
23,"1"
24,"0"
25,"1"
26,"2"
27,"3"
28,"0"
29,"1"
30,"3"
31,"32"
32,"304"
33,"975"
34,"1581"
35,"2084"
36,"2177"
37,"2192"
38,"2226"
39,"2223"
40,"2204"
41,"2152"
42,"2241"
43,"2327"
44,"2215"
45,"2335"
46,"2307"
47,"2249"
48,"2349"
49,"2305"
50,"2241"
51,"2187"
52,"2231"
53,"2276"
54,"2219"
55,"2205"
56,"2182"
57,"2117"
58,"2243"
59,"2186"
60,"2238"
61,"2088"
62,"2122"
63,"2038"
64,"2013"
65,"1891"
66,"1967"
67,"1922"
68,"1948"
69,"1975"
70,"2107"
71,"2220"
72,"2264"
73,"2361"
74,"2452"
75,"2498"
76,"2261"
77,"2157"
78,"2057"
79,"1937"
80,"1968"
81,"1981"
82,"2067"
83,"2032"
84,"2221"
85,"2281"
86,"2372"
87,"2256"
88,"2242"
89,"2098"
90,"2057"
91,"2038"
92,"1944"
93,"1955"
94,"1874"
95,"2001"
96,"2084"
97,"2067"
98,"2121"
99,"2158"
100,"2148"
101,"2144"
102,"1999"
103,"2108"
104,"2101"
105,"2137"
106,"2067"
107,"2096"
108,"2159"
109,"2210"
110,"2231"
111,"2391"
112,"2582"
113,"2895"
114,"3117"
115,"3225"
116,"3233"
117,"3208"
118,"3160"
119,"2912"
120,"2894"
121,"2948"
122,"2954"
123,"2897"
124,"3069"
125,"3202"
126,"3495"
127,"3917"
128,"4876"
129,"6406"
130,"8745"
131,"12042"
132,"16083"
133,"20526"
134,"24044"
135,"25785"
136,"25711"
