Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"WN0301098"
Duration Time,300.886
Ambient Temperature,"114.7"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"13695878"
Raw Accumulated Counts,"15557261"
Valid Count Last Packet,"42554"
Raw Count Last Packet,"48380"
Live Time,264.604004
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.054
Number of Channels,2048
Vacuum,690
Channel#,Intensity
0,"9087"
1,"6981"
2,"4677"
3,"3191"
4,"1545"
5,"331"
6,"52"
7,"19"
8,"9"
9,"7"
10,"9"
11,"5"
12,"4"
13,"8"
14,"0"
15,"2"
16,"1"
17,"1"
18,"2"
19,"1"
20,"4"
21,"1"
22,"0"
23,"4"
24,"1"
25,"1"
26,"3"
27,"1"
28,"2"
29,"3"
30,"6"
31,"74"
32,"539"
33,"1551"
34,"2394"
35,"2807"
36,"2958"
37,"3150"
38,"3093"
39,"2973"
40,"2885"
41,"2994"
42,"3185"
43,"3046"
44,"3157"
45,"3117"
46,"3211"
47,"3095"
48,"3157"
49,"3070"
50,"2945"
51,"2918"
52,"2973"
53,"3107"
54,"3077"
55,"2959"
56,"3048"
57,"3041"
58,"3011"
59,"3069"
60,"3037"
61,"3053"
62,"2918"
63,"2915"
64,"2842"
65,"2733"
66,"2757"
67,"2755"
68,"2661"
69,"2842"
70,"2787"
71,"2782"
72,"2815"
73,"2822"
74,"3011"
75,"2965"
76,"2868"
77,"2722"
78,"2758"
79,"2595"
80,"2679"
81,"2652"
82,"2734"
83,"2766"
84,"2992"
85,"3294"
86,"3464"
87,"3388"
88,"3429"
89,"3290"
90,"3212"
91,"3345"
92,"3571"
93,"4135"
94,"5099"
95,"6146"
96,"7086"
97,"7457"
98,"7157"
99,"6358"
100,"5280"
101,"4341"
102,"3879"
103,"3631"
104,"3497"
105,"3488"
106,"3803"
107,"3979"
108,"4671"
109,"5944"
110,"8851"
111,"13790"
112,"21285"
113,"30338"
114,"37693"
115,"41323"
116,"38648"
117,"31313"
118,"22614"
119,"15021"
120,"10391"
121,"8123"
122,"7258"
123,"6902"
124,"6663"
125,"6336"
126,"6390"
127,"7058"
128,"8463"
129,"11059"
130,"14139"
131,"17679"
132,"20886"
133,"23425"
134,"24761"
135,"23857"
136,"21624"
137,"19089"
138,"17262"
139,"16964"
140,"17633"
141,"18621"
142,"19012"
143,"18822"
144,"19087"
145,"19019"
146,"19760"
147,"20406"
148,"19070"
149,"17738"
150,"14352"
151,"11469"
152,"8738"
153,"7108"
154,"6069"
155,"5797"
156,"5728"
157,"5998"
158,"6253"
159,"6432"
160,"6326"
161,"6623"
162,"7019"
163,"7660"
164,"8492"
165,"8633"
166,"8823"
167,"8678"
168,"7811"
169,"7523"
170,"6799"
171,"6573"
172,"6712"
173,"7064"
174,"8038"
175,"9731"
176,"13790"
177,"23000"
178,"41779"
179,"78598"
180,"138723"
181,"221994"
182,"317640"
183,"398631"
184,"438173"
185,"425783"
186,"360854"
187,"269099"
188,"176327"
189,"103404"
190,"54473"
191,"27995"
192,"15493"
193,"11983"
194,"13561"
195,"18888"
196,"27880"
197,"40865"
198,"55036"
199,"68201"
200,"75475"
201,"73691"
202,"64750"
203,"50069"
204,"35131"
205,"22601"
206,"13511"
207,"8279"
208,"5570"
209,"4277"
210,"3951"
211,"3629"
212,"3632"
213,"3620"
214,"3644"
215,"3708"
216,"3683"
217,"3576"
218,"3658"
219,"3813"
220,"3824"
221,"4084"
222,"4318"
223,"4538"
224,"4429"
225,"4540"
226,"4483"
227,"4334"
228,"4339"
229,"4024"
230,"3855"
231,"3791"
232,"3820"
233,"3772"
234,"3703"
235,"3828"
236,"3749"
237,"3850"
238,"3924"
239,"3850"
240,"4086"
241,"4049"
242,"4052"
