Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"LP001"
Duration Time,300.709
Ambient Temperature,"110.0"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"37973717"
Raw Accumulated Counts,"66017447"
Valid Count Last Packet,"108696"
Raw Count Last Packet,"194199"
Live Time,171.130112
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0468
Number of Channels,2048
Vacuum,682
Channel#,Intensity
0,"5262"
1,"4414"
2,"3230"
3,"2157"
4,"824"
5,"180"
6,"60"
7,"36"
8,"19"
9,"10"
10,"12"
11,"6"
12,"4"
13,"3"
14,"2"
15,"8"
16,"6"
17,"2"
18,"4"
19,"6"
20,"6"
21,"3"
22,"6"
23,"3"
24,"5"
25,"1"
26,"2"
27,"2"
28,"3"
29,"6"
30,"52"
31,"301"
32,"1154"
33,"2397"
34,"3266"
35,"3703"
36,"4013"
37,"3879"
38,"3753"
39,"3756"
40,"3675"
41,"3580"
42,"3521"
43,"3571"
44,"3565"
45,"3611"
46,"3613"
47,"3481"
48,"3616"
49,"3481"
50,"3438"
51,"3284"
52,"3205"
53,"3357"
54,"3176"
55,"3281"
56,"3198"
57,"3175"
58,"3174"
59,"3097"
60,"3187"
61,"3120"
62,"3063"
63,"3061"
64,"2934"
65,"2927"
66,"2864"
67,"2919"
68,"2847"
69,"2940"
70,"2832"
71,"3143"
72,"3201"
73,"3194"
74,"3256"
75,"3174"
76,"3024"
77,"3087"
78,"2833"
79,"2906"
80,"2917"
81,"2822"
82,"2914"
83,"2906"
84,"3125"
85,"3265"
86,"3223"
87,"3281"
88,"3246"
89,"3194"
90,"3017"
91,"2991"
92,"2892"
93,"2932"
94,"3106"
95,"3164"
96,"3195"
97,"3406"
98,"3305"
99,"3331"
100,"3223"
101,"3200"
102,"3076"
103,"3098"
104,"2986"
105,"3032"
106,"3216"
107,"3164"
108,"3134"
109,"3235"
110,"3424"
111,"3493"
112,"3847"
113,"3811"
114,"3994"
115,"4112"
116,"4113"
117,"4073"
118,"3971"
119,"3861"
120,"3841"
121,"4005"
122,"3900"
123,"3919"
124,"4005"
125,"4221"
126,"4506"
127,"4935"
128,"5709"
129,"6812"
130,"8478"
131,"10769"
132,"13411"
133,"15491"
134,"16798"
135,"16575"
136,"15248"
137,"14428"
138,"13403"
139,"13775"
140,"14553"
141,"15105"
142,"15415"
143,"15302"
144,"14990"
145,"14966"
146,"15554"
147,"15351"
148,"14821"
149,"13162"
150,"11287"
151,"9453"
152,"7529"
153,"6464"
154,"5810"
155,"5394"
156,"5383"
157,"5323"
158,"5345"
159,"5424"
160,"5386"
161,"5311"
162,"5413"
163,"5666"
164,"5691"
165,"5839"
166,"5811"
167,"5646"
168,"5422"
169,"5127"
170,"4806"
171,"4610"
172,"4520"
173,"4445"
174,"4685"
175,"4867"
176,"5369"
177,"6608"
178,"8322"
179,"12229"
180,"17634"
181,"25102"
182,"32998"
183,"39086"
184,"41319"
185,"39618"
186,"33527"
187,"25719"
188,"18803"
189,"12848"
190,"8883"
191,"7110"
192,"6045"
193,"6036"
194,"6158"
195,"6715"
196,"7673"
197,"8871"
198,"10176"
199,"11114"
200,"11641"
201,"11335"
202,"10380"
203,"9318"
204,"7941"
205,"7144"
206,"6570"
207,"6129"
208,"5953"
