Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK-114205"
Duration Time,300.027
Ambient Temperature,"106.6"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"10969437"
Raw Accumulated Counts,"12119491"
Valid Count Last Packet,"34054"
Raw Count Last Packet,"37956"
Live Time,271.645050
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0218
Number of Channels,2048
Vacuum,694
Channel#,Intensity
0,"9294"
1,"7272"
2,"4639"
3,"3076"
4,"1466"
5,"332"
6,"55"
7,"23"
8,"10"
9,"4"
10,"7"
11,"4"
12,"4"
13,"1"
14,"4"
15,"3"
16,"2"
17,"2"
18,"2"
19,"2"
20,"0"
21,"0"
22,"2"
23,"0"
24,"0"
25,"0"
26,"0"
27,"3"
28,"1"
29,"2"
30,"1"
31,"48"
32,"337"
33,"1133"
34,"1780"
35,"2253"
36,"2439"
37,"2539"
38,"2476"
39,"2500"
40,"2366"
41,"2408"
42,"2471"
43,"2406"
44,"2470"
45,"2458"
46,"2532"
47,"2639"
48,"2539"
49,"2534"
50,"2340"
51,"2310"
52,"2355"
53,"2352"
54,"2415"
55,"2394"
56,"2225"
57,"2277"
58,"2309"
59,"2269"
60,"2320"
61,"2309"
62,"2204"
63,"2132"
64,"2144"
65,"2092"
66,"1996"
67,"1970"
68,"1970"
69,"2081"
70,"2068"
71,"2027"
72,"2284"
73,"2248"
74,"2360"
75,"2529"
76,"2689"
77,"2771"
78,"2898"
79,"2790"
80,"2548"
81,"2450"
82,"2320"
83,"2687"
84,"3183"
85,"3625"
86,"4354"
87,"4415"
88,"4119"
89,"3491"
90,"2947"
91,"2573"
92,"2269"
93,"2147"
94,"1950"
95,"1938"
96,"1898"
97,"2011"
98,"1894"
99,"1983"
100,"1958"
101,"2028"
102,"2049"
103,"1976"
104,"1986"
105,"1904"
106,"1900"
107,"2028"
108,"1938"
109,"2119"
110,"2083"
111,"2226"
112,"2365"
113,"2635"
114,"2777"
115,"3014"
116,"3137"
117,"2993"
118,"2762"
119,"2670"
120,"2620"
121,"2685"
122,"2557"
123,"2651"
124,"2693"
125,"2890"
126,"3243"
127,"3492"
128,"4400"
129,"5869"
130,"8228"
131,"11262"
132,"15153"
133,"19292"
134,"21512"
135,"22135"
136,"20458"
137,"17901"
138,"16028"
139,"15434"
140,"15811"
141,"17108"
142,"17169"
143,"17515"
144,"17782"
145,"17719"
146,"18716"
147,"19657"
148,"19053"
149,"17138"
150,"14213"
151,"10733"
152,"8058"
153,"5953"
154,"5097"
155,"4746"
156,"4948"
157,"5585"
158,"6756"
159,"8997"
160,"13678"
161,"22266"
162,"35183"
163,"52126"
164,"68031"
165,"78126"
166,"78774"
167,"69580"
168,"53112"
169,"36668"
170,"22194"
171,"12896"
172,"7757"
173,"5577"
174,"5421"
175,"6738"
176,"8796"
177,"10958"
178,"13630"
179,"15049"
180,"15301"
181,"13884"
182,"12096"
183,"9611"
184,"7680"
185,"6089"
186,"4976"
187,"4133"
188,"3627"
189,"3200"
190,"2981"
191,"2945"
192,"2937"
193,"2831"
194,"2901"
195,"2836"
196,"2992"
197,"3019"
198,"3232"
199,"3193"
200,"3416"
201,"3380"
202,"3339"
203,"3497"
204,"3435"
205,"3349"
206,"3467"
207,"3399"
208,"3450"
209,"3492"
210,"3586"
211,"3528"
212,"3613"
213,"3591"
214,"3767"
215,"3799"
216,"4025"
217,"4402"
218,"5103"
219,"6340"
220,"8857"
221,"12337"
222,"17005"
223,"22064"
224,"26090"
225,"28362"
226,"27568"
227,"24211"
228,"19487"
229,"14571"
230,"10720"
231,"7893"
232,"5963"
233,"5194"
234,"4625"
235,"4549"
236,"4691"
237,"4827"
238,"4893"
239,"5156"
240,"5536"
241,"6403"
242,"7302"
243,"8238"
244,"9681"
245,"10783"
246,"11809"
247,"11954"
248,"11308"
249,"10434"
250,"9199"
251,"8059"
252,"7015"
253,"6258"
254,"5967"
255,"5851"
256,"5804"
257,"5977"
258,"6007"
259,"6062"
260,"6561"
261,"7120"
262,"8583"
263,"11265"
264,"16561"
265,"25979"
266,"39421"
267,"55850"
268,"74448"
269,"91247"
270,"99820"
271,"99056"
272,"89655"
273,"73685"
274,"55051"
275,"38011"
276,"24628"
277,"16097"
278,"11072"
279,"8357"
280,"7286"
281,"6624"
282,"6561"
283,"6492"
284,"6305"
285,"6603"
286,"6680"
287,"6773"
288,"7167"
289,"7429"
290,"7904"
291,"9215"
292,"11095"
293,"13396"
294,"16293"
295,"18865"
296,"20822"
297,"21460"
298,"20907"
299,"19309"
300,"16302"
301,"13767"
302,"10986"
303,"9418"
304,"7898"
305,"7378"
306,"7019"
307,"6985"
308,"7098"
309,"7380"
310,"7765"
311,"8865"
312,"10721"
313,"14223"
314,"19324"
315,"27344"
316,"36938"
317,"48103"
318,"58227"
319,"65353"
320,"67147"
321,"62744"
322,"54921"
323,"43571"
324,"32673"
325,"23066"
326,"16227"
327,"11697"
328,"9076"
329,"7873"
330,"7205"
331,"6903"
332,"6685"
333,"6846"
334,"6999"
335,"6920"
336,"7007"
337,"7087"
338,"7093"
339,"7207"
340,"7407"
341,"7657"
342,"7878"
343,"8023"
344,"8364"
345,"8850"
346,"9622"
347,"10484"
348,"11673"
349,"13151"
350,"14778"
351,"15830"
352,"16780"
353,"17114"
354,"16325"
355,"15601"
356,"14128"
357,"12899"
358,"12143"
359,"11780"
360,"11685"
361,"12085"
362,"12862"
363,"13324"
364,"13907"
365,"14599"
366,"14984"
367,"15959"
368,"16664"
369,"18048"
370,"19605"
371,"21229"
372,"22079"
373,"22760"
374,"22153"
375,"20323"
376,"17972"
377,"15191"
378,"12788"
379,"10509"
380,"9053"
381,"7988"
382,"7191"
383,"6909"
384,"6829"
385,"6886"
386,"6722"
387,"6752"
388,"6835"
389,"6844"
390,"6809"
391,"7028"
392,"6861"
393,"7149"
394,"7337"
395,"7545"
396,"7979"
397,"8539"
398,"9093"
399,"9698"
400,"10268"
401,"10976"
402,"10974"
403,"10872"
404,"10693"
405,"10297"
406,"9796"
407,"9239"
408,"8966"
409,"8994"
410,"9131"
411,"9226"
412,"9201"
413,"9436"
414,"9154"
415,"8705"
416,"8532"
417,"8139"
418,"7697"
419,"7558"
420,"7196"
421,"7016"
422,"6905"
423,"7023"
424,"6916"
425,"6942"
426,"7061"
427,"6903"
428,"7196"
429,"7238"
430,"7200"
431,"7355"
432,"7302"
433,"7271"
434,"7216"
435,"7288"
436,"7174"
437,"7229"
438,"7417"
439,"7235"
440,"7381"
441,"7394"
442,"7544"
443,"7768"
444,"7641"
445,"7837"
446,"7632"
447,"7631"
448,"7784"
449,"7616"
450,"7564"
451,"7663"
452,"7491"
453,"7586"
454,"7588"
455,"7555"
456,"7453"
457,"7695"
458,"7849"
459,"7789"
460,"7793"
461,"7820"
462,"7749"
463,"7780"
464,"7767"
465,"7778"
466,"7696"
467,"7596"
468,"7434"
469,"7593"
470,"7415"
471,"7454"
472,"7538"
473,"7475"
474,"7386"
475,"7279"
476,"7338"
477,"7382"
478,"7483"
479,"7558"
480,"7345"
481,"7457"
482,"7503"
483,"7401"
484,"7452"
485,"7397"
486,"7347"
487,"7479"
488,"7297"
489,"7432"
490,"7349"
491,"7448"
492,"7373"
493,"7390"
494,"7484"
495,"7387"
496,"7435"
497,"7382"
498,"7392"
499,"7328"
500,"7230"
501,"7389"
502,"7253"
503,"7375"
504,"7221"
505,"7420"
506,"7221"
507,"7298"
508,"7391"
509,"7165"
510,"7492"
511,"7390"
512,"7326"
513,"7342"
514,"7197"
515,"7383"
516,"7356"
517,"7418"
518,"7391"
519,"7218"
520,"7280"
521,"7200"
522,"7338"
523,"7423"
524,"7399"
525,"7422"
526,"7439"
527,"7253"
528,"7480"
529,"7311"
530,"7308"
531,"7298"
532,"7417"
533,"7137"
534,"7240"
535,"7146"
536,"7175"
537,"7015"
538,"7094"
539,"7197"
540,"6953"
541,"7110"
542,"7173"
543,"7138"
544,"7075"
545,"7230"
546,"7281"
547,"7032"
548,"7058"
549,"7025"
550,"7063"
551,"7140"
552,"7027"
553,"7030"
554,"7186"
555,"7091"
556,"6991"
557,"6967"
558,"6948"
559,"7036"
560,"7077"
561,"7094"
562,"7051"
563,"7073"
564,"7234"
565,"7025"
566,"7014"
567,"6993"
568,"6925"
569,"6951"
570,"6927"
571,"6837"
572,"7053"
573,"6905"
574,"6896"
575,"6853"
576,"6833"
577,"6929"
578,"6807"
579,"6879"
580,"6799"
581,"6887"
582,"6686"
583,"6839"
584,"6951"
585,"6957"
586,"6928"
587,"7003"
588,"6819"
589,"6846"
590,"6831"
591,"6797"
592,"6879"
593,"6983"
594,"6923"
595,"6891"
596,"6977"
597,"6857"
598,"6783"
599,"6848"
600,"6860"
601,"6784"
602,"6772"
603,"6905"
604,"6871"
605,"6920"
606,"6968"
607,"7057"
608,"6896"
609,"6922"
610,"6886"
611,"6916"
612,"6856"
613,"6869"
614,"6781"
615,"6962"
616,"6905"
617,"6871"
618,"6832"
619,"6869"
620,"6831"
621,"6880"
622,"6852"
623,"6633"
624,"6884"
625,"6791"
626,"6862"
627,"6967"
628,"6950"
629,"6966"
630,"6947"
631,"6973"
632,"6848"
633,"6843"
634,"6941"
635,"6942"
636,"6955"
637,"6857"
638,"6868"
639,"6831"
640,"6867"
641,"6785"
642,"6753"
643,"6770"
644,"6721"
645,"6782"
646,"6773"
647,"6702"
648,"6724"
649,"6797"
650,"6667"
651,"6873"
652,"6809"
653,"6668"
654,"6707"
655,"6859"
656,"6930"
657,"6633"
658,"6973"
659,"7097"
660,"7263"
661,"7442"
662,"7756"
663,"8101"
664,"8771"
665,"9098"
666,"9447"
667,"9753"
668,"9780"
669,"9825"
670,"9602"
671,"9325"
672,"8954"
673,"8642"
674,"8108"
675,"7688"
676,"7299"
677,"7085"
678,"6879"
679,"6641"
680,"6582"
681,"6716"
682,"6624"
683,"6533"
684,"6581"
685,"6618"
686,"6512"
687,"6413"
688,"6655"
689,"6614"
690,"6384"
691,"6589"
692,"6528"
693,"6556"
694,"6388"
695,"6568"
696,"6618"
697,"6496"
698,"6673"
699,"6702"
700,"6804"
701,"6757"
702,"7064"
703,"6998"
704,"6963"
705,"6961"
706,"7180"
707,"7334"
708,"7133"
709,"7029"
710,"6954"
711,"6818"
712,"6837"
713,"6679"
714,"6610"
715,"6472"
716,"6530"
717,"6391"
718,"6227"
719,"6296"
720,"6255"
721,"6251"
722,"6232"
723,"6230"
724,"6248"
725,"6170"
726,"6324"
727,"6198"
728,"6196"
729,"6265"
730,"6267"
731,"6165"
732,"6117"
733,"6258"
734,"6314"
735,"6310"
736,"6161"
737,"6161"
738,"6330"
739,"6292"
740,"6388"
741,"6390"
742,"6497"
743,"6507"
744,"6482"
745,"6805"
746,"6707"
747,"6739"
748,"6626"
749,"6718"
750,"6590"
751,"6333"
752,"6359"
753,"6355"
754,"6215"
755,"6169"
756,"6180"
757,"6118"
758,"5985"
759,"6124"
760,"6091"
761,"6037"
762,"5910"
763,"5856"
764,"5919"
765,"6113"
766,"6082"
767,"5822"
768,"5790"
769,"5946"
770,"5745"
771,"5944"
772,"5964"
773,"5899"
774,"5943"
775,"6183"
776,"6125"
777,"6282"
778,"6424"
779,"6756"
780,"6982"
781,"7388"
782,"7688"
783,"7948"
784,"8272"
785,"8521"
786,"8810"
787,"8909"
788,"9077"
789,"8807"
790,"8441"
791,"7985"
792,"7643"
793,"7326"
794,"6914"
795,"6692"
796,"6483"
797,"6146"
798,"5981"
799,"5991"
800,"5778"
801,"5929"
802,"5735"
803,"5679"
804,"5799"
805,"5652"
806,"5711"
807,"5596"
808,"5598"
809,"5544"
810,"5665"
811,"5563"
812,"5536"
813,"5653"
814,"5586"
815,"5656"
816,"5555"
817,"5593"
818,"5622"
819,"5640"
820,"5664"
821,"5717"
822,"5782"
823,"5588"
824,"5649"
825,"5645"
826,"5646"
827,"5564"
828,"5633"
829,"5750"
830,"5539"
831,"5568"
832,"5587"
833,"5648"
834,"5625"
835,"5527"
836,"5605"
837,"5577"
838,"5472"
839,"5513"
840,"5587"
841,"5533"
842,"5528"
843,"5470"
844,"5560"
845,"5498"
846,"5520"
847,"5627"
848,"5609"
849,"5420"
850,"5499"
851,"5566"
852,"5360"
853,"5483"
854,"5543"
855,"5673"
856,"5570"
857,"5743"
858,"5704"
859,"5741"
860,"5594"
861,"5622"
862,"5615"
863,"5575"
864,"5691"
865,"5609"
866,"5538"
867,"5652"
868,"5702"
869,"5680"
870,"5681"
871,"5798"
872,"5824"
873,"5981"
874,"5740"
875,"5897"
876,"5885"
877,"6027"
878,"6076"
879,"6044"
880,"6184"
881,"6292"
882,"6252"
883,"6349"
884,"6325"
885,"6338"
886,"6297"
887,"6404"
888,"6321"
889,"6345"
890,"6175"
891,"6252"
892,"6084"
893,"6391"
894,"6119"
895,"6287"
896,"6331"
897,"6347"
898,"6448"
899,"6555"
900,"6495"
901,"6533"
902,"6717"
903,"6683"
904,"6637"
905,"6789"
906,"6847"
907,"6775"
908,"6975"
909,"6989"
910,"7080"
911,"7298"
912,"7337"
913,"7297"
914,"7496"
915,"7607"
916,"7804"
917,"8054"
918,"8196"
919,"8442"
920,"8524"
921,"8946"
922,"8749"
923,"9209"
924,"9720"
925,"9998"
926,"10257"
927,"10631"
928,"11053"
929,"11654"
930,"12127"
931,"12674"
932,"13221"
933,"13857"
934,"14305"
935,"15017"
936,"15516"
937,"16286"
938,"16871"
939,"17514"
940,"18024"
941,"18550"
942,"19157"
943,"19622"
944,"20074"
945,"20591"
946,"20822"
947,"21054"
948,"21139"
949,"20957"
950,"21018"
951,"20739"
952,"20825"
953,"20501"
954,"20279"
955,"19639"
956,"19430"
957,"18720"
958,"18081"
959,"17495"
960,"17039"
961,"16173"
962,"15637"
963,"14893"
964,"14384"
965,"13795"
966,"13058"
967,"12463"
968,"12202"
969,"11560"
970,"10766"
971,"10525"
972,"9943"
973,"9522"
974,"9348"
975,"9033"
976,"8437"
977,"8289"
978,"8046"
979,"7648"
980,"7443"
981,"7311"
982,"7103"
983,"6970"
984,"6761"
985,"6505"
986,"6408"
987,"6334"
988,"6291"
989,"6029"
990,"6014"
991,"6069"
992,"6095"
993,"6265"
994,"6236"
995,"6435"
996,"6928"
997,"7523"
998,"7798"
999,"8439"
1000,"9038"
1001,"9996"
1002,"10679"
1003,"11219"
1004,"11792"
1005,"12501"
1006,"12811"
1007,"13443"
1008,"13642"
1009,"13668"
1010,"13301"
1011,"12908"
1012,"12243"
1013,"11411"
1014,"10225"
1015,"9590"
