Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK45010"
Duration Time,300.137
Ambient Temperature,"114.9"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"7640011"
Raw Accumulated Counts,"8167526"
Valid Count Last Packet,"24056"
Raw Count Last Packet,"25733"
Live Time,281.188995
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0321
Number of Channels,2048
Vacuum,694
Channel#,Intensity
0,"9663"
1,"7589"
2,"4697"
3,"2701"
4,"1222"
5,"283"
6,"38"
7,"9"
8,"3"
9,"5"
10,"1"
11,"3"
12,"1"
13,"2"
14,"2"
15,"2"
16,"0"
17,"1"
18,"1"
19,"2"
20,"0"
21,"1"
22,"0"
23,"1"
24,"2"
25,"1"
26,"0"
27,"0"
28,"1"
29,"0"
30,"0"
31,"17"
32,"197"
33,"597"
34,"1120"
35,"1347"
36,"1481"
37,"1491"
38,"1437"
39,"1489"
40,"1462"
41,"1413"
42,"1448"
43,"1528"
44,"1553"
45,"1632"
46,"1648"
47,"1676"
48,"1661"
49,"1627"
50,"1434"
51,"1530"
52,"1436"
53,"1462"
54,"1525"
55,"1517"
56,"1509"
57,"1431"
58,"1478"
59,"1504"
60,"1556"
61,"1438"
62,"1432"
63,"1383"
64,"1310"
65,"1324"
66,"1263"
67,"1269"
68,"1231"
69,"1247"
70,"1236"
71,"1418"
72,"1422"
73,"1494"
74,"1482"
75,"1489"
76,"1385"
77,"1375"
78,"1405"
79,"1329"
80,"1295"
81,"1391"
82,"1690"
83,"2137"
84,"2876"
85,"3766"
86,"4367"
87,"4534"
88,"4132"
89,"3244"
90,"2577"
91,"2052"
92,"1682"
93,"1459"
94,"1478"
95,"1375"
96,"1391"
97,"1422"
98,"1493"
99,"1570"
100,"1565"
101,"1469"
102,"1564"
103,"1421"
104,"1474"
105,"1428"
106,"1560"
107,"1653"
108,"1864"
109,"2337"
110,"3336"
111,"5179"
112,"7829"
113,"11613"
114,"14525"
115,"16150"
116,"15688"
117,"12888"
118,"9208"
119,"6417"
120,"4499"
121,"3710"
122,"3595"
123,"3450"
124,"3357"
125,"3203"
126,"3190"
127,"3425"
128,"4112"
129,"5573"
130,"7828"
131,"11092"
132,"15203"
133,"19311"
134,"21695"
135,"22180"
136,"20531"
137,"17832"
138,"15836"
139,"15103"
140,"15813"
141,"16997"
142,"17441"
143,"17425"
144,"17616"
145,"18034"
146,"18589"
147,"19235"
148,"18675"
149,"17026"
150,"13572"
151,"10144"
152,"7319"
153,"5213"
154,"4109"
155,"3707"
156,"3608"
157,"3815"
158,"3965"
159,"4237"
160,"4348"
161,"4940"
162,"5805"
163,"7200"
164,"8489"
165,"9483"
166,"9564"
167,"8541"
168,"7190"
169,"5468"
170,"4116"
171,"3119"
172,"2627"
173,"2378"
174,"2380"
175,"2530"
176,"2750"
177,"3135"
178,"3708"
179,"4505"
180,"5667"
181,"7221"
182,"8756"
183,"10218"
184,"11328"
185,"10931"
186,"9776"
187,"8105"
188,"6140"
189,"4663"
190,"3619"
191,"2981"
192,"2832"
193,"2705"
194,"2795"
195,"2935"
196,"3169"
197,"3420"
