Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK489621"
Duration Time,300.39
Ambient Temperature,"108.2"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"38055916"
Raw Accumulated Counts,"66602467"
Valid Count Last Packet,"112304"
Raw Count Last Packet,"196210"
Live Time,169.757965
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0516
Number of Channels,2048
Vacuum,512
Channel#,Intensity
0,"5339"
1,"4252"
2,"3192"
3,"2168"
4,"893"
5,"199"
6,"41"
7,"34"
8,"19"
9,"13"
10,"10"
11,"10"
12,"1"
13,"6"
14,"4"
15,"5"
16,"1"
17,"4"
18,"3"
19,"1"
20,"4"
21,"4"
22,"5"
23,"2"
24,"2"
25,"4"
26,"4"
27,"2"
28,"1"
29,"11"
30,"45"
31,"352"
32,"1199"
33,"2662"
34,"3419"
35,"3880"
36,"4046"
37,"4183"
38,"3943"
39,"3947"
40,"3961"
41,"3760"
42,"3818"
43,"3745"
44,"3677"
45,"3637"
46,"3786"
47,"3717"
48,"3715"
49,"3651"
50,"3564"
51,"3571"
52,"3513"
53,"3646"
54,"3384"
55,"3499"
56,"3375"
57,"3299"
58,"3330"
59,"3318"
60,"3373"
61,"3308"
62,"3327"
63,"3186"
64,"3173"
65,"3183"
66,"3056"
67,"3145"
68,"3184"
69,"3122"
70,"3092"
71,"3143"
72,"3168"
73,"3367"
74,"3341"
75,"3275"
76,"3285"
77,"3136"
78,"3087"
79,"3053"
80,"2950"
81,"2981"
82,"3046"
83,"3290"
84,"3270"
85,"3204"
86,"3402"
87,"3294"
88,"3379"
89,"3277"
90,"3220"
91,"3249"
92,"3319"
93,"3406"
94,"3627"
95,"3793"
96,"4088"
97,"4124"
98,"3959"
99,"3875"
100,"3701"
101,"3456"
102,"3376"
103,"3375"
104,"3205"
105,"3198"
106,"3176"
107,"3374"
108,"3414"
109,"3468"
110,"3652"
111,"3608"
112,"3928"
113,"4229"
114,"4342"
115,"4379"
116,"4363"
117,"4260"
118,"4247"
119,"4047"
120,"4188"
121,"4051"
122,"4049"
123,"4173"
124,"4241"
125,"4319"
126,"4553"
127,"5058"
128,"5798"
129,"7019"
130,"8513"
131,"10785"
132,"13337"
133,"15389"
134,"16640"
135,"16627"
136,"15271"
137,"14005"
138,"13297"
139,"13227"
140,"14333"
141,"14890"
142,"15207"
143,"14861"
144,"14627"
145,"14878"
146,"15337"
147,"15395"
148,"14741"
149,"13338"
150,"11561"
151,"9371"
152,"7820"
153,"6823"
154,"5882"
155,"5723"
156,"5887"
157,"5720"
158,"5990"
159,"5824"
160,"5728"
161,"5822"
162,"5805"
163,"5920"
164,"6082"
165,"6261"
166,"6104"
167,"5877"
168,"5746"
169,"5504"
170,"5427"
171,"5311"
172,"5187"
173,"5392"
174,"5816"
175,"6373"
176,"7836"
177,"11002"
178,"16810"
179,"27996"
180,"43979"
181,"65656"
182,"88494"
183,"106448"
184,"112585"
185,"105412"
186,"88517"
187,"65912"
188,"44397"
189,"27511"
190,"16855"
191,"11093"
192,"8289"
193,"7468"
194,"7895"
195,"9612"
196,"12107"
197,"15079"
198,"18315"
199,"21211"
200,"21882"
201,"21814"
202,"19015"
203,"15846"
204,"12280"
205,"9609"
206,"7990"
207,"6787"
208,"6190"
209,"6104"
210,"5838"
211,"6008"
212,"5820"
213,"5939"
214,"5974"
215,"6024"
216,"6321"
217,"6316"
218,"6718"
219,"7045"
220,"7612"
221,"8552"
222,"9616"
223,"10593"
224,"11669"
225,"12393"
226,"12952"
227,"13642"
228,"14647"
229,"15780"
230,"17555"
231,"19051"
232,"18790"
233,"18320"
234,"16512"
235,"14439"
236,"12021"
237,"10184"
238,"9050"
239,"8414"
240,"7967"
241,"8001"
242,"8052"
243,"8136"
244,"8674"
245,"8711"
246,"8882"
247,"8949"
248,"8921"
249,"8879"
250,"8725"
251,"8389"
252,"8466"
253,"8498"
254,"8633"
255,"8771"
256,"8957"
257,"8995"
258,"9244"
259,"9473"
260,"9875"
261,"10358"
262,"10635"
263,"11176"
264,"11176"
265,"11432"
266,"11758"
267,"11414"
268,"11538"
269,"11415"
270,"11474"
271,"11392"
272,"11398"
273,"11389"
274,"11346"
275,"11592"
276,"11539"
277,"11445"
278,"11463"
279,"11667"
280,"11883"
281,"11862"
282,"11616"
283,"12022"
284,"12151"
285,"12576"
286,"12850"
287,"13803"
288,"14821"
289,"16806"
290,"18964"
291,"21915"
292,"24445"
293,"26395"
294,"27806"
295,"27609"
296,"26387"
297,"25228"
298,"23539"
299,"22049"
300,"21203"
301,"21264"
302,"21779"
303,"23038"
304,"24424"
305,"26801"
306,"29594"
307,"34665"
308,"43367"
