Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"WN0301095"
Duration Time,300.903
Ambient Temperature,"114.3"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"16676575"
Raw Accumulated Counts,"19543143"
Valid Count Last Packet,"51713"
Raw Count Last Packet,"60085"
Live Time,256.149994
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0698
Number of Channels,2048
Vacuum,693
Channel#,Intensity
0,"8650"
1,"6843"
2,"4681"
3,"3110"
4,"1539"
5,"331"
6,"53"
7,"14"
8,"12"
9,"7"
10,"10"
11,"6"
12,"5"
13,"2"
14,"3"
15,"4"
16,"2"
17,"5"
18,"1"
19,"4"
20,"1"
21,"4"
22,"2"
23,"3"
24,"1"
25,"1"
26,"0"
27,"1"
28,"0"
29,"4"
30,"6"
31,"82"
32,"589"
33,"1688"
34,"2583"
35,"3206"
36,"3358"
37,"3419"
38,"3405"
39,"3340"
40,"3361"
41,"3383"
42,"3353"
43,"3305"
44,"3418"
45,"3457"
46,"3525"
47,"3677"
48,"3557"
49,"3529"
50,"3410"
51,"3449"
52,"3460"
53,"3419"
54,"3526"
55,"3350"
56,"3427"
57,"3479"
58,"3459"
59,"3599"
60,"3497"
61,"3346"
62,"3398"
63,"3143"
64,"3092"
65,"3238"
66,"3214"
67,"3054"
68,"3120"
69,"3091"
70,"3110"
71,"3150"
72,"3159"
73,"3150"
74,"3301"
75,"3198"
76,"3093"
77,"3153"
78,"3019"
79,"3002"
80,"2854"
81,"2955"
82,"3054"
83,"3241"
84,"3292"
85,"3595"
86,"3703"
87,"3858"
88,"3819"
89,"3792"
90,"3853"
91,"4187"
92,"4795"
93,"6247"
94,"8241"
95,"10592"
96,"12543"
97,"13546"
98,"12745"
99,"10594"
100,"8134"
101,"6136"
102,"4679"
103,"4015"
104,"3936"
105,"3855"
106,"3913"
107,"3901"
108,"4039"
109,"4354"
110,"4721"
111,"5433"
112,"5956"
113,"6424"
114,"6659"
115,"6670"
116,"6348"
117,"5943"
118,"5420"
119,"5058"
120,"4778"
121,"4795"
122,"4744"
123,"4861"
124,"4894"
125,"5080"
126,"5450"
127,"5932"
128,"6660"
129,"8331"
130,"10893"
131,"14132"
132,"17681"
133,"21288"
134,"23506"
135,"23879"
136,"21748"
137,"19880"
138,"17972"
139,"18068"
140,"18657"
141,"20047"
142,"20570"
143,"20238"
144,"20343"
145,"21075"
146,"21622"
147,"21992"
148,"21360"
149,"19427"
150,"16610"
151,"13756"
152,"11050"
153,"9382"
154,"8442"
155,"8402"
156,"8509"
157,"8737"
158,"8809"
159,"9100"
160,"9503"
161,"9988"
162,"10500"
163,"11355"
164,"12242"
165,"13150"
166,"13249"
167,"12969"
168,"12141"
169,"11631"
170,"11452"
171,"11433"
172,"12123"
173,"12853"
174,"15215"
175,"19137"
176,"28128"
177,"48469"
178,"92693"
179,"174802"
180,"311550"
181,"497960"
182,"710926"
183,"892947"
184,"985279"
185,"951904"
186,"806582"
187,"601163"
188,"392927"
189,"228202"
190,"119723"
191,"59458"
192,"31922"
193,"22891"
194,"26244"
195,"38089"
196,"58231"
197,"86444"
198,"118340"
199,"145356"
200,"161108"
201,"157275"
202,"136365"
203,"105468"
204,"72766"
205,"44393"
206,"25306"
207,"13732"
208,"7640"
209,"5137"
210,"4146"
211,"3635"
212,"3621"
213,"3551"
214,"3505"
215,"3457"
216,"3566"
217,"3523"
218,"3514"
219,"3627"
220,"3775"
221,"4056"
222,"4208"
223,"4415"
224,"4535"
225,"4544"
226,"4421"
227,"4492"
228,"4218"
229,"3984"
230,"3870"
231,"3784"
232,"3789"
233,"3748"
234,"3717"
235,"3847"
236,"3829"
237,"3925"
238,"3982"
239,"4020"
240,"4046"
241,"4045"
242,"4124"
243,"4161"
244,"4136"
245,"4151"
246,"4210"
247,"4208"
248,"4113"
249,"4034"
250,"4172"
251,"4238"
252,"4207"
253,"4230"
254,"4127"
255,"4243"
256,"4247"
257,"4337"
258,"4328"
259,"4267"
260,"4312"
261,"4377"
262,"4423"
263,"4475"
264,"4439"
265,"4462"
266,"4516"
267,"4680"
268,"4801"
269,"4743"
270,"4918"
271,"4778"
272,"4979"
273,"4870"
274,"4743"
275,"4872"
276,"4870"
277,"5080"
278,"4956"
279,"4936"
280,"4954"
281,"5070"
282,"5276"
283,"5097"
284,"5124"
285,"5292"
286,"5250"
287,"5350"
288,"5438"
289,"5580"
290,"5708"
291,"5862"
292,"5866"
293,"6111"
294,"6107"
295,"6095"
296,"6081"
297,"5995"
298,"5987"
299,"5841"
300,"5928"
301,"5710"
302,"5818"
303,"5775"
304,"5940"
305,"6034"
306,"6186"
307,"6140"
308,"6250"
309,"6310"
310,"6674"
311,"7182"
312,"7519"
313,"8299"
314,"9584"
315,"11080"
316,"12975"
317,"15041"
318,"16526"
319,"17639"
320,"17535"
321,"16419"
322,"14667"
323,"12572"
324,"10738"
325,"9026"
326,"7824"
327,"7067"
328,"6843"
329,"6433"
330,"6461"
331,"6429"
332,"6415"
333,"6593"
334,"6526"
335,"6589"
336,"6777"
337,"6648"
338,"6752"
339,"6967"
340,"7081"
341,"7079"
342,"7310"
343,"7377"
344,"7557"
345,"7744"
346,"7799"
347,"7862"
348,"8297"
349,"8376"
350,"8749"
351,"8878"
352,"9197"
353,"9053"
354,"9281"
355,"9183"
356,"9285"
357,"9519"
358,"9758"
359,"10206"
360,"10970"
361,"11910"
362,"12860"
363,"13517"
364,"14523"
365,"15612"
366,"16533"
367,"17545"
368,"18548"
369,"19949"
370,"20972"
371,"21820"
372,"22195"
373,"21721"
374,"20199"
375,"18164"
376,"15618"
377,"13287"
378,"10794"
379,"9392"
380,"8160"
381,"7533"
382,"7309"
383,"6964"
384,"7030"
385,"7135"
386,"7090"
387,"6884"
388,"6884"
389,"6726"
390,"6629"
391,"6550"
392,"6506"
393,"6496"
394,"6436"
395,"6657"
396,"6865"
397,"7108"
398,"7258"
399,"7499"
400,"7586"
401,"7650"
402,"7904"
403,"7760"
404,"7714"
405,"7521"
406,"7342"
407,"7483"
408,"7371"
409,"7636"
410,"7612"
411,"7564"
412,"7620"
413,"7666"
414,"7322"
415,"7130"
416,"6727"
417,"6672"
418,"6510"
419,"6293"
420,"6228"
421,"6060"
422,"6108"
423,"6016"
424,"6159"
425,"6055"
426,"6186"
427,"6448"
428,"6480"
429,"6632"
430,"6636"
431,"6747"
432,"6664"
433,"6732"
434,"6592"
435,"6610"
436,"6441"
437,"6335"
438,"6360"
439,"6278"
440,"6246"
441,"6383"
442,"6540"
443,"6378"
444,"6480"
445,"6358"
446,"6509"
447,"6621"
448,"6541"
449,"6424"
450,"6677"
451,"6628"
452,"6420"
453,"6559"
454,"6539"
455,"6589"
456,"6627"
457,"6629"
458,"6566"
459,"6520"
460,"6593"
461,"6661"
462,"6745"
463,"6503"
464,"6592"
465,"6562"
466,"6596"
467,"6619"
468,"6729"
469,"6483"
470,"6694"
471,"6650"
472,"6729"
473,"6633"
474,"6668"
475,"6808"
476,"6818"
477,"6760"
478,"6880"
479,"6819"
480,"6831"
481,"6689"
482,"6825"
483,"6889"
484,"6717"
485,"6762"
486,"6671"
487,"6540"
488,"6599"
489,"6625"
490,"6866"
491,"6681"
492,"6814"
493,"6869"
494,"6872"
495,"6780"
496,"6804"
497,"6897"
498,"6689"
499,"6738"
500,"6781"
501,"6646"
502,"6682"
503,"6821"
504,"6843"
505,"7045"
506,"6800"
507,"6830"
