Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK-56200"
Duration Time,300.098
Ambient Temperature,"107.3"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"9023190"
Raw Accumulated Counts,"9771553"
Valid Count Last Packet,"27982"
Raw Count Last Packet,"30141"
Live Time,277.273895
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0495
Number of Channels,2048
Vacuum,687
Channel#,Intensity
0,"9389"
1,"7602"
2,"4657"
3,"2767"
4,"1289"
5,"327"
6,"37"
7,"10"
8,"2"
9,"2"
10,"6"
11,"6"
12,"3"
13,"2"
14,"1"
15,"0"
16,"3"
17,"2"
18,"1"
19,"1"
20,"3"
21,"0"
22,"1"
23,"1"
24,"1"
25,"1"
26,"0"
27,"1"
28,"0"
29,"0"
30,"0"
31,"25"
32,"238"
33,"819"
34,"1295"
35,"1594"
36,"1821"
37,"1813"
38,"1792"
39,"1851"
40,"1785"
41,"1662"
42,"1721"
43,"1766"
44,"1750"
45,"1856"
46,"1839"
47,"2049"
48,"1933"
49,"1896"
50,"1753"
51,"1828"
52,"1768"
53,"1799"
54,"1825"
55,"1865"
56,"1802"
57,"1882"
58,"1860"
59,"1889"
60,"1821"
61,"1871"
62,"1868"
63,"1760"
64,"1703"
65,"1654"
66,"1708"
67,"1686"
68,"1706"
69,"1701"
70,"1668"
71,"1734"
72,"1788"
73,"1761"
74,"1726"
75,"1685"
76,"1656"
77,"1677"
78,"1740"
79,"1691"
80,"1575"
81,"1632"
82,"1708"
83,"1755"
84,"1860"
85,"2049"
86,"2129"
87,"2090"
88,"2005"
89,"1945"
90,"1879"
91,"1746"
92,"1753"
93,"1729"
94,"1727"
95,"1771"
96,"1863"
97,"1892"
98,"1968"
99,"2236"
100,"2293"
101,"2351"
102,"2368"
103,"2422"
104,"2416"
105,"2534"
106,"2708"
107,"2896"
108,"3578"
109,"5117"
110,"8447"
111,"14892"
112,"24639"
113,"37348"
114,"49014"
115,"55563"
116,"52933"
117,"43877"
118,"31390"
119,"20139"
120,"12898"
121,"9038"
122,"7441"
123,"7048"
124,"6550"
125,"5594"
126,"4711"
127,"4356"
128,"4521"
129,"5629"
130,"7747"
131,"10921"
132,"15108"
133,"18976"
134,"21663"
135,"22284"
136,"21163"
137,"18266"
138,"15949"
139,"15274"
140,"15745"
141,"16656"
142,"17397"
143,"17381"
144,"17441"
145,"17636"
146,"18438"
