Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"MA1202018"
Duration Time,300.244
Ambient Temperature,"109.8"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"19999626"
Raw Accumulated Counts,"24358283"
Valid Count Last Packet,"61645"
Raw Count Last Packet,"75291"
Live Time,245.665985
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0477
Number of Channels,2048
Vacuum,688
Channel#,Intensity
0,"8147"
1,"6509"
2,"4519"
3,"3130"
4,"1493"
5,"331"
6,"51"
7,"20"
8,"11"
9,"13"
10,"5"
11,"6"
12,"8"
13,"5"
14,"4"
15,"1"
16,"3"
17,"1"
18,"5"
19,"2"
20,"1"
21,"2"
22,"0"
23,"0"
24,"1"
25,"2"
26,"1"
27,"0"
28,"0"
29,"1"
30,"6"
31,"78"
32,"579"
33,"1667"
34,"2667"
35,"3045"
36,"3429"
37,"3571"
38,"3397"
39,"3349"
40,"3421"
41,"3425"
42,"3273"
43,"3345"
44,"3436"
45,"3469"
46,"3561"
47,"3503"
48,"3453"
49,"3442"
50,"3343"
51,"3231"
52,"3249"
53,"3382"
54,"3363"
55,"3323"
56,"3234"
57,"3254"
58,"3208"
59,"3268"
60,"3339"
61,"3248"
62,"3259"
63,"3254"
64,"3031"
65,"3033"
66,"3081"
67,"3067"
68,"2944"
69,"3037"
70,"3152"
71,"3084"
72,"3168"
73,"3211"
74,"3265"
75,"3114"
76,"3114"
77,"3099"
78,"2909"
79,"3056"
80,"3058"
81,"2950"
82,"3061"
83,"3052"
84,"3250"
85,"3279"
86,"3571"
87,"3362"
88,"3454"
89,"3352"
90,"3163"
91,"3160"
92,"3222"
93,"3422"
94,"3723"
95,"3914"
96,"4388"
97,"4470"
98,"4368"
99,"4080"
100,"3803"
101,"3517"
102,"3256"
103,"3141"
104,"3145"
105,"3158"
106,"3126"
107,"3250"
108,"3248"
109,"3333"
110,"3538"
111,"3818"
112,"4136"
113,"4348"
114,"4684"
115,"4924"
116,"4762"
117,"4588"
118,"4433"
119,"4303"
120,"4143"
121,"4055"
122,"4212"
123,"4201"
124,"4363"
125,"4612"
126,"4853"
127,"5347"
128,"6359"
129,"7822"
130,"10476"
131,"14061"
132,"18476"
133,"22946"
134,"26466"
135,"28661"
136,"29149"
137,"28362"
138,"27661"
139,"26321"
140,"25045"
141,"24009"
142,"22549"
143,"21040"
144,"19975"
145,"20179"
146,"20422"
147,"20357"
148,"20072"
149,"17917"
150,"15176"
151,"11881"
152,"9676"
153,"8151"
154,"7312"
155,"7194"
156,"7381"
157,"7866"
158,"8139"
159,"8221"
160,"8010"
161,"7557"
162,"7018"
163,"6671"
164,"6412"
165,"6419"
166,"6514"
167,"6406"
168,"6381"
169,"6562"
170,"6388"
171,"6381"
172,"6453"
173,"6677"
174,"6861"
175,"7607"
176,"8918"
177,"12195"
178,"18699"
179,"31352"
180,"51052"
181,"78466"
182,"108255"
183,"134467"
184,"147116"
185,"142077"
186,"119927"
187,"90728"
188,"61566"
189,"38235"
190,"23019"
191,"14873"
192,"11234"
193,"10342"
194,"11227"
195,"12881"
196,"16265"
197,"20712"
198,"25523"
199,"29706"
200,"32363"
201,"31201"
202,"28441"
203,"23892"
204,"19501"
205,"15640"
206,"12963"
207,"11954"
208,"11553"
209,"11601"
210,"12111"
211,"12803"
212,"13829"
213,"15324"
214,"17119"
215,"20904"
216,"29483"
217,"48105"
