Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"MA1202278"
Duration Time,300.711
Ambient Temperature,"102.6"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"36888275"
Raw Accumulated Counts,"62039306"
Valid Count Last Packet,"107200"
Raw Count Last Packet,"182936"
Live Time,177.032104
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.055
Number of Channels,2048
Vacuum,685
Channel#,Intensity
0,"5711"
1,"4429"
2,"3356"
3,"2337"
4,"886"
5,"227"
6,"49"
7,"22"
8,"16"
9,"12"
10,"13"
11,"7"
12,"4"
13,"8"
14,"6"
15,"3"
16,"6"
17,"4"
18,"5"
19,"2"
20,"3"
21,"4"
22,"1"
23,"4"
24,"2"
25,"2"
26,"5"
27,"4"
28,"3"
29,"12"
30,"58"
31,"320"
32,"1314"
33,"2724"
34,"3763"
35,"4104"
36,"4322"
37,"4422"
38,"4289"
39,"4164"
40,"4209"
41,"4111"
42,"4144"
43,"4113"
44,"4121"
45,"4018"
46,"4063"
47,"4023"
48,"4045"
49,"3837"
50,"3838"
51,"3726"
52,"3865"
53,"3785"
54,"3795"
55,"3570"
56,"3673"
57,"3656"
58,"3549"
59,"3633"
60,"3501"
61,"3535"
62,"3546"
63,"3458"
64,"3417"
65,"3343"
66,"3301"
67,"3259"
68,"3221"
69,"3301"
70,"3359"
71,"3400"
72,"3401"
73,"3526"
74,"3432"
75,"3432"
76,"3393"
77,"3471"
78,"3318"
79,"3208"
80,"3208"
81,"3240"
82,"3230"
83,"3404"
84,"3368"
85,"3525"
86,"3564"
87,"3627"
88,"3439"
89,"3384"
90,"3255"
91,"3292"
92,"3571"
93,"3448"
94,"3675"
95,"3964"
96,"4060"
97,"4110"
98,"4162"
99,"3881"
100,"3713"
101,"3577"
102,"3400"
103,"3436"
104,"3427"
105,"3403"
106,"3433"
107,"3481"
108,"3601"
109,"3541"
110,"3763"
111,"3981"
112,"4224"
113,"4373"
114,"4511"
115,"4702"
116,"4695"
117,"4517"
118,"4337"
119,"4273"
120,"4188"
121,"4338"
122,"4276"
123,"4393"
124,"4485"
125,"4684"
126,"4934"
127,"5269"
128,"5928"
129,"7540"
130,"9331"
131,"11929"
132,"14757"
133,"16913"
134,"18260"
135,"18313"
136,"16780"
137,"15224"
138,"14543"
139,"14663"
140,"15394"
141,"16228"
142,"16532"
143,"16123"
144,"15775"
145,"15763"
146,"15969"
147,"16194"
148,"15345"
149,"13744"
150,"11817"
151,"9699"
152,"7893"
153,"6767"
154,"6199"
155,"5726"
156,"5904"
157,"6032"
158,"5941"
159,"5694"
160,"5755"
161,"5747"
162,"5441"
163,"5373"
164,"5380"
165,"5365"
166,"5388"
167,"5361"
168,"5302"
169,"5389"
170,"5435"
171,"5301"
172,"5296"
173,"5439"
174,"5618"
175,"6264"
176,"7405"
177,"10105"
178,"15691"
179,"25431"
180,"40036"
181,"59336"
182,"79197"
183,"94661"
184,"99655"
185,"93708"
186,"78729"
187,"58108"
188,"38814"
189,"24383"
190,"15608"
191,"10084"
192,"8072"
193,"7289"
194,"7911"
195,"9372"
196,"11550"
197,"14652"
198,"17493"
199,"20124"
200,"21304"
201,"20560"
202,"18345"
203,"15118"
204,"12039"
205,"9370"
206,"7893"
207,"6820"
208,"6315"
209,"6128"
210,"6141"
211,"6152"
212,"6019"
213,"6049"
214,"6255"
215,"6384"
216,"6392"
217,"6480"
218,"6709"
219,"7209"
220,"7829"
221,"8740"
222,"9675"
223,"10796"
224,"11749"
225,"12304"
226,"12864"
227,"13753"
228,"14429"
229,"15741"
230,"17288"
231,"18405"
232,"18769"
233,"18074"
234,"16391"
235,"14152"
236,"12066"
237,"10507"
238,"9376"
239,"8682"
240,"8288"
241,"8417"
242,"8558"
243,"8830"
244,"8938"
245,"9312"
246,"9169"
247,"9323"
248,"9250"
249,"9224"
250,"8897"
251,"8997"
252,"8950"
253,"8968"
254,"8881"
255,"9177"
256,"9157"
257,"9235"
258,"9488"
259,"9662"
260,"9906"
261,"10391"
262,"10595"
263,"11067"
264,"11768"
265,"12061"
266,"12836"
267,"13366"
268,"14008"
269,"14478"
270,"14516"
271,"14281"
272,"13615"
273,"13201"
274,"12212"
275,"12043"
276,"11950"
277,"11560"
278,"11461"
279,"11567"
280,"11787"
281,"11830"
282,"11806"
283,"12052"
284,"12143"
285,"12619"
286,"13146"
287,"13994"
288,"15508"
289,"17985"
290,"20520"
291,"23801"
292,"27455"
293,"30130"
294,"31197"
295,"31282"
296,"29656"
297,"27241"
298,"25376"
299,"23154"
300,"21941"
301,"21680"
302,"21822"
303,"22986"
304,"24115"
305,"26749"
306,"29558"
307,"34255"
308,"42633"
309,"61223"
310,"98372"
311,"172670"
312,"310187"
313,"542022"
314,"892760"
315,"1362341"
316,"1918645"
317,"2461297"
318,"2885086"
319,"3087385"
320,"3010414"
321,"2672746"
322,"2160270"
323,"1600311"
324,"1083782"
325,"674715"
326,"391839"
327,"214904"
328,"113915"
329,"62904"
330,"37603"
331,"26609"
332,"21287"
333,"18797"
334,"17918"
335,"17256"
336,"17648"
337,"18090"
338,"18543"
339,"20077"
340,"21850"
341,"24830"
342,"30513"
343,"40000"
344,"56683"
345,"83542"
346,"124486"
347,"182057"
348,"254747"
349,"331250"
350,"402612"
351,"452985"
352,"469627"
353,"447462"
354,"392862"
355,"316453"
356,"236722"
357,"163473"
358,"105955"
359,"65606"
360,"39235"
361,"24408"
362,"16527"
363,"12838"
364,"10919"
365,"10245"
366,"10312"
367,"10308"
368,"10457"
369,"11007"
370,"11423"
371,"11859"
372,"11854"
373,"11676"
374,"10872"
375,"9952"
376,"8559"
377,"7554"
378,"6657"
379,"5791"
380,"5177"
381,"4795"
382,"4545"
383,"4471"
384,"4453"
385,"4350"
386,"4245"
387,"4242"
388,"4363"
389,"4193"
390,"4264"
391,"4432"
392,"4362"
393,"4635"
394,"4833"
395,"5238"
396,"5797"
397,"6426"
398,"7080"
399,"7908"
400,"8461"
401,"8623"
402,"8648"
403,"8127"
404,"7586"
405,"6820"
406,"6256"
407,"5797"
408,"5325"
409,"5064"
410,"4992"
411,"4983"
412,"4829"
413,"4736"
414,"4704"
415,"4524"
416,"4251"
417,"4223"
418,"4261"
419,"3883"
420,"3851"
421,"3778"
422,"3745"
423,"3746"
424,"3868"
425,"3982"
426,"4221"
427,"4493"
428,"4682"
429,"4803"
430,"4742"
431,"4915"
432,"4701"
433,"4653"
434,"4463"
435,"4207"
436,"3964"
437,"4003"
438,"3937"
439,"3962"
440,"3878"
441,"3971"
442,"4027"
443,"4017"
444,"4223"
445,"4069"
446,"4038"
447,"3970"
448,"3865"
449,"3861"
450,"3868"
451,"3783"
452,"3879"
453,"3761"
454,"3900"
455,"3849"
456,"3897"
457,"3915"
458,"3838"
459,"3876"
460,"3913"
461,"3844"
462,"3807"
463,"3907"
464,"3777"
465,"3764"
466,"3722"
467,"3701"
468,"3732"
469,"3733"
470,"3720"
471,"3549"
472,"3719"
473,"3685"
474,"3577"
475,"3685"
476,"3694"
477,"3737"
478,"3674"
479,"3598"
480,"3714"
481,"3659"
482,"3547"
483,"3627"
484,"3441"
485,"3622"
486,"3650"
487,"3531"
488,"3467"
489,"3501"
490,"3472"
491,"3525"
492,"3578"
493,"3578"
494,"3631"
495,"3686"
496,"3680"
497,"3946"
498,"4245"
