Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"WN0301119"
Duration Time,300.189
Ambient Temperature,"111.3"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"16993579"
Raw Accumulated Counts,"19996934"
Valid Count Last Packet,"52107"
Raw Count Last Packet,"61744"
Live Time,254.459961
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0509
Number of Channels,2048
Vacuum,685
Channel#,Intensity
0,"8560"
1,"6666"
2,"4554"
3,"3225"
4,"1495"
5,"378"
6,"59"
7,"13"
8,"16"
9,"8"
10,"5"
11,"1"
12,"6"
13,"2"
14,"5"
15,"2"
16,"5"
17,"3"
18,"2"
19,"1"
20,"4"
21,"3"
22,"1"
23,"0"
24,"1"
25,"5"
26,"0"
27,"3"
28,"0"
29,"3"
30,"7"
31,"91"
32,"602"
33,"1679"
34,"2425"
35,"3074"
36,"3386"
37,"3537"
38,"3470"
39,"3505"
40,"3361"
41,"3437"
42,"3389"
43,"3476"
44,"3421"
45,"3535"
46,"3595"
47,"3548"
48,"3603"
49,"3529"
50,"3453"
51,"3525"
52,"3507"
53,"3441"
54,"3491"
55,"3576"
56,"3446"
57,"3528"
58,"3509"
59,"3456"
60,"3479"
61,"3414"
62,"3295"
63,"3286"
64,"3197"
65,"3117"
66,"3197"
67,"3150"
68,"3122"
69,"3121"
70,"3119"
71,"3202"
72,"3407"
73,"3301"
74,"3277"
75,"3320"
76,"3308"
77,"3216"
78,"3117"
79,"3072"
80,"3056"
81,"3063"
82,"3109"
83,"3244"
84,"3518"
85,"3768"
86,"4076"
87,"4044"
88,"4117"
89,"4104"
90,"4190"
91,"4451"
92,"5089"
93,"6573"
94,"8659"
95,"11411"
96,"13614"
97,"14335"
98,"13686"
99,"11567"
100,"8845"
101,"6439"
102,"5152"
103,"4430"
104,"4007"
105,"3981"
106,"3962"
107,"4205"
108,"4343"
109,"4719"
110,"5254"
111,"5784"
112,"6625"
113,"7397"
114,"7731"
115,"7839"
116,"7500"
117,"6836"
118,"6035"
119,"5396"
120,"5064"
121,"5086"
122,"4901"
123,"5138"
124,"5184"
125,"5278"
126,"5647"
127,"6053"
128,"7067"
129,"8470"
130,"11056"
131,"14426"
132,"17765"
133,"21426"
134,"23488"
135,"23473"
136,"21995"
137,"19869"
138,"18116"
139,"17906"
140,"18991"
141,"20039"
142,"20318"
143,"20199"
144,"20416"
145,"20711"
146,"21497"
147,"21939"
148,"21447"
149,"19739"
150,"16996"
151,"13783"
152,"11554"
153,"9873"
154,"8960"
155,"8731"
156,"8900"
157,"8909"
158,"9385"
159,"9647"
160,"9913"
161,"10470"
162,"11356"
163,"12446"
164,"13558"
165,"14181"
166,"14310"
167,"13930"
168,"13272"
169,"12496"
170,"12226"
171,"12440"
172,"12702"
173,"14252"
174,"16380"
175,"20645"
176,"30438"
177,"52814"
178,"101160"
179,"191463"
180,"338471"
181,"545246"
182,"774408"
183,"973434"
184,"1070216"
185,"1034095"
186,"873607"
187,"650513"
188,"424299"
189,"246512"
190,"128812"
191,"63475"
192,"34168"
193,"25330"
194,"28445"
195,"40937"
196,"63155"
197,"93333"
198,"127701"
199,"156803"
200,"172826"
201,"168653"
202,"146279"
203,"111797"
204,"76505"
205,"47218"
206,"26715"
207,"14260"
208,"7933"
209,"5099"
210,"4115"
211,"3603"
212,"3641"
213,"3501"
214,"3506"
215,"3416"
216,"3564"
217,"3646"
218,"3912"
219,"4286"
220,"4903"
221,"5642"
222,"6167"
223,"6926"
224,"6970"
225,"6979"
226,"6647"
227,"6030"
228,"5283"
229,"4763"
230,"4218"
231,"3842"
232,"3800"
233,"3777"
234,"3711"
235,"3742"
236,"3876"
237,"4118"
238,"4420"
239,"4518"
240,"4919"
241,"4992"
242,"5000"
243,"5053"
244,"5134"
245,"4931"
246,"4816"
247,"4611"
248,"4362"
249,"4253"
250,"4229"
251,"4200"
252,"4212"
253,"4175"
254,"4114"
255,"4341"
256,"4237"
257,"4337"
258,"4392"
259,"4396"
260,"4351"
261,"4248"
262,"4149"
263,"4223"
264,"4210"
265,"4280"
266,"4349"
267,"4445"
268,"4503"
269,"4479"
270,"4648"
271,"4717"
272,"4667"
273,"4749"
274,"4682"
275,"4721"
276,"4793"
277,"4881"
278,"4936"
279,"4777"
280,"4880"
281,"4815"
282,"4951"
283,"5049"
284,"5027"
285,"5026"
286,"5134"
287,"5240"
288,"5352"
289,"5741"
290,"6158"
291,"6736"
292,"7115"
293,"7506"
294,"7756"
295,"7869"
296,"7456"
297,"7194"
298,"6708"
299,"6266"
300,"5973"
301,"5635"
302,"5589"
303,"5508"
304,"5481"
305,"5625"
306,"5608"
307,"5795"
308,"5771"
309,"6060"
310,"6234"
311,"6612"
312,"7137"
313,"7805"
314,"8793"
315,"10606"
316,"12235"
317,"14211"
318,"15553"
319,"16696"
320,"16649"
321,"15642"
322,"14059"
323,"12108"
324,"10542"
325,"8803"
326,"7520"
327,"6952"
328,"6465"
329,"6032"
330,"5961"
331,"6117"
332,"6238"
333,"6241"
334,"6175"
335,"6193"
336,"6247"
337,"6374"
338,"6144"
339,"6529"
340,"6484"
341,"6678"
342,"6748"
343,"6853"
344,"7256"
345,"7355"
346,"7506"
347,"7511"
348,"7770"
349,"7887"
350,"8095"
351,"8429"
352,"8496"
353,"8684"
354,"8621"
355,"8681"
356,"8670"
357,"8595"
358,"9131"
359,"9515"
360,"10259"
361,"11045"
362,"11874"
363,"12791"
364,"13634"
365,"14346"
366,"15501"
367,"16680"
368,"17730"
369,"18953"
370,"20237"
371,"21266"
372,"21549"
373,"20599"
374,"19307"
375,"17248"
376,"14678"
377,"12386"
378,"10309"
379,"8821"
380,"7598"
381,"7057"
382,"6738"
383,"6735"
384,"6756"
385,"6734"
386,"6628"
387,"6564"
388,"6500"
389,"6269"
390,"6177"
391,"6189"
392,"6101"
393,"6040"
394,"6065"
395,"6191"
396,"6433"
397,"6663"
398,"6782"
399,"6911"
400,"7100"
401,"7367"
402,"7247"
403,"7347"
404,"7224"
405,"6992"
406,"7056"
407,"6779"
408,"6952"
409,"6882"
410,"7024"
411,"7044"
412,"7075"
413,"6972"
414,"6796"
415,"6619"
416,"6447"
417,"6212"
418,"5928"
419,"5922"
420,"5674"
421,"5707"
422,"5530"
423,"5700"
424,"5704"
425,"5603"
426,"5835"
427,"6029"
428,"5966"
429,"6096"
430,"6297"
431,"6402"
432,"6247"
433,"6120"
434,"6183"
435,"6058"
436,"6117"
437,"5988"
438,"6002"
439,"5989"
440,"5829"
441,"5964"
442,"6150"
443,"6148"
444,"6086"
445,"6008"
446,"6193"
447,"6016"
448,"6148"
449,"6008"
450,"6112"
451,"6113"
452,"6057"
453,"6061"
454,"6155"
455,"5985"
456,"6044"
457,"6135"
458,"6088"
459,"6102"
460,"6140"
461,"6170"
462,"6167"
463,"6348"
464,"6193"
465,"6281"
466,"6066"
467,"6283"
468,"6145"
469,"6166"
470,"6160"
471,"6210"
472,"6260"
473,"6195"
474,"6186"
475,"6294"
476,"6328"
477,"6352"
478,"6402"
479,"6213"
480,"6412"
481,"6337"
482,"6240"
483,"6295"
484,"6302"
485,"6222"
486,"6330"
487,"6311"
488,"6173"
489,"6194"
490,"6362"
491,"6291"
492,"6196"
493,"6261"
494,"6196"
495,"6210"
496,"6302"
497,"6262"
498,"6309"
499,"6273"
500,"6312"
501,"6266"
502,"6186"
503,"6183"
504,"6284"
505,"6395"
506,"6255"
507,"6191"
508,"6342"
509,"6289"
510,"6247"
511,"6278"
512,"6147"
513,"6255"
514,"6214"
515,"6319"
516,"6440"
517,"6312"
518,"6268"
519,"6352"
520,"6192"
521,"6355"
522,"6337"
523,"6283"
524,"6370"
525,"6434"
526,"6255"
527,"6395"
528,"6404"
529,"6592"
530,"6266"
531,"6420"
532,"6301"
533,"6242"
534,"6203"
535,"6297"
536,"6335"
537,"6284"
538,"6332"
539,"6366"
540,"6320"
541,"6420"
542,"6288"
543,"6084"
544,"6339"
545,"6349"
546,"6353"
547,"6327"
548,"6177"
549,"6394"
550,"6167"
551,"6376"
552,"6271"
553,"6240"
554,"6461"
555,"6257"
556,"6228"
557,"6278"
558,"6378"
559,"6252"
560,"6254"
561,"6266"
562,"6330"
563,"6154"
564,"6223"
565,"6106"
566,"6258"
567,"6358"
568,"6149"
569,"6333"
570,"6321"
571,"6083"
572,"6188"
573,"6200"
574,"6130"
575,"6210"
576,"6155"
577,"6266"
578,"6260"
579,"6157"
580,"6257"
581,"6246"
582,"6349"
583,"6275"
584,"6524"
585,"6807"
586,"7028"
587,"7515"
588,"8009"
589,"8759"
590,"9543"
591,"10621"
592,"11217"
593,"12007"
594,"12535"
595,"12420"
596,"12026"
597,"11440"
598,"10807"
599,"9763"
600,"8907"
601,"8024"
602,"7588"
603,"6993"
604,"6629"
605,"6475"
606,"6372"
607,"6171"
608,"6175"
609,"6170"
610,"6120"
611,"6121"
612,"6146"
613,"6210"
614,"6144"
615,"6173"
616,"6227"
617,"6035"
618,"6254"
619,"6093"
620,"6050"
621,"6171"
622,"6050"
623,"6210"
624,"6110"
625,"6210"
626,"6048"
627,"6106"
628,"6156"
629,"6032"
630,"6266"
631,"6129"
632,"6055"
633,"5939"
634,"6104"
635,"6130"
636,"6032"
637,"5991"
638,"6066"
639,"6186"
640,"5878"
641,"6021"
642,"6197"
643,"6103"
644,"5910"
645,"5977"
646,"5853"
647,"5970"
648,"6113"
649,"6057"
650,"5935"
651,"6011"
652,"6053"
653,"6002"
654,"5897"
655,"6035"
656,"6268"
657,"6261"
658,"6363"
659,"6434"
660,"6654"
661,"6805"
662,"7076"
663,"6865"
664,"6993"
665,"6977"
666,"6856"
667,"6803"
668,"6582"
669,"6447"
670,"6344"
671,"6253"
672,"6141"
673,"6160"
674,"5974"
675,"5883"
676,"5907"
677,"5842"
678,"5822"
679,"5827"
680,"5856"
681,"5791"
682,"5814"
683,"5739"
684,"5704"
685,"5757"
686,"5640"
687,"5655"
688,"5795"
689,"5620"
690,"5833"
691,"5884"
692,"5841"
693,"5948"
694,"6185"
695,"6623"
696,"7126"
697,"7774"
698,"8987"
699,"10065"
700,"11504"
701,"13262"
702,"15236"
703,"17038"
704,"18476"
705,"19315"
706,"20126"
707,"19676"
708,"19271"
709,"17571"
710,"16237"
711,"14019"
712,"12255"
713,"10485"
714,"8930"
715,"7850"
716,"6946"
717,"6404"
718,"6103"
719,"5526"
720,"5572"
721,"5544"
722,"5306"
723,"5485"
724,"5324"
725,"5420"
726,"5337"
727,"5274"
728,"5422"
729,"5302"
730,"5307"
731,"5251"
732,"5303"
733,"5258"
734,"5388"
735,"5400"
736,"5380"
737,"5458"
738,"5317"
739,"5480"
740,"5341"
741,"5462"
742,"5408"
743,"5288"
744,"5463"
745,"5496"
746,"5471"
747,"5444"
748,"5296"
749,"5347"
750,"5319"
751,"5356"
752,"5335"
753,"5338"
754,"5267"
755,"5301"
756,"5131"
757,"5082"
758,"5192"
759,"5143"
760,"5120"
761,"5152"
762,"5082"
763,"5115"
764,"5105"
765,"5059"
766,"5130"
767,"5203"
768,"5020"
769,"5109"
770,"4988"
771,"5118"
772,"5114"
773,"5180"
774,"5074"
775,"5041"
776,"5099"
777,"5129"
778,"5129"
779,"5257"
780,"5323"
781,"5422"
782,"5615"
783,"5731"
784,"6101"
785,"6302"
786,"6599"
787,"6907"
788,"7146"
789,"7412"
790,"7688"
791,"7446"
792,"7312"
793,"7083"
794,"7106"
795,"6614"
796,"6304"
797,"6024"
798,"5688"
799,"5526"
800,"5528"
801,"5342"
802,"5292"
803,"5311"
804,"5260"
805,"5165"
806,"5027"
807,"5048"
808,"5053"
809,"5008"
810,"4834"
811,"4919"
812,"4886"
813,"4774"
814,"4729"
815,"4856"
816,"4614"
817,"4792"
818,"4755"
819,"4769"
820,"4677"
821,"4766"
822,"4710"
823,"4539"
824,"4734"
825,"4745"
826,"4548"
827,"4725"
828,"4883"
829,"4712"
830,"4635"
831,"4749"
832,"4761"
833,"4687"
834,"4615"
835,"4674"
836,"4721"
837,"4627"
838,"4665"
839,"4683"
840,"4655"
841,"4606"
842,"4550"
843,"4576"
844,"4521"
845,"4641"
846,"4563"
847,"4612"
848,"4726"
849,"4597"
850,"4593"
851,"4610"
852,"4604"
853,"4587"
854,"4636"
855,"4718"
856,"4615"
857,"4622"
858,"4590"
859,"4499"
860,"4632"
861,"4661"
862,"4580"
863,"4796"
864,"4536"
865,"4635"
866,"4669"
867,"4721"
868,"4594"
869,"4676"
870,"4589"
871,"4606"
872,"4696"
873,"4699"
874,"4715"
875,"4603"
876,"4781"
877,"4636"
878,"4729"
879,"4679"
880,"4663"
881,"4619"
882,"4686"
883,"4694"
884,"4801"
