Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK50016"
Duration Time,300.562
Ambient Temperature,"110.7"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"15065819"
Raw Accumulated Counts,"17308125"
Valid Count Last Packet,"46256"
Raw Count Last Packet,"53508"
Live Time,261.237976
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0111
Number of Channels,2048
Vacuum,1014
Channel#,Intensity
0,"8920"
1,"7034"
2,"4433"
3,"2638"
4,"1206"
5,"263"
6,"50"
7,"20"
8,"4"
9,"9"
10,"12"
11,"4"
12,"1"
13,"0"
14,"1"
15,"0"
16,"0"
17,"4"
18,"1"
19,"0"
20,"3"
21,"2"
22,"0"
23,"0"
24,"2"
25,"0"
26,"1"
27,"0"
28,"0"
29,"0"
30,"1"
31,"23"
32,"243"
33,"936"
34,"1418"
35,"1832"
36,"2038"
37,"2083"
38,"2036"
39,"2090"
40,"1908"
41,"1974"
42,"1949"
43,"1960"
44,"2127"
45,"2086"
46,"2186"
47,"2294"
48,"2135"
49,"2160"
50,"2013"
51,"2023"
52,"1979"
53,"1970"
54,"1987"
55,"1996"
56,"1899"
57,"1983"
58,"1961"
59,"1894"
60,"1925"
61,"2024"
62,"1917"
63,"1820"
64,"1797"
65,"1817"
66,"1768"
67,"1758"
68,"1718"
69,"1725"
70,"1825"
71,"1882"
72,"1903"
73,"1894"
74,"1976"
75,"2052"
76,"1947"
77,"1895"
78,"1934"
79,"1938"
80,"1922"
81,"2039"
82,"2252"
83,"2705"
84,"3636"
85,"4599"
86,"5515"
87,"5535"
88,"5123"
89,"4194"
90,"3377"
91,"2748"
92,"2380"
93,"2242"
94,"2352"
95,"2303"
96,"2493"
97,"2548"
98,"2657"
99,"2382"
100,"2348"
101,"2119"
102,"2058"
103,"1999"
104,"1868"
105,"1970"
106,"1980"
107,"2020"
108,"2001"
109,"2078"
110,"2208"
111,"2326"
112,"2514"
113,"2729"
114,"2996"
115,"3171"
116,"3154"
117,"3019"
118,"2942"
119,"2796"
120,"2825"
121,"2786"
122,"2670"
123,"2713"
124,"2868"
125,"2976"
126,"3446"
127,"3680"
128,"4539"
129,"6137"
130,"8292"
131,"11271"
132,"15140"
133,"19389"
134,"22280"
135,"23607"
136,"22994"
137,"21185"
138,"19877"
139,"18693"
140,"18615"
141,"18959"
142,"18999"
143,"18630"
144,"18346"
145,"18021"
146,"18959"
147,"19340"
148,"19008"
149,"17147"
150,"14450"
151,"11454"
152,"8573"
153,"6558"
154,"5484"
155,"5176"
156,"5185"
157,"5445"
158,"5928"
159,"6476"
160,"7148"
161,"8523"
162,"11166"
163,"14307"
164,"17587"
165,"20162"
166,"20489"
167,"18851"
168,"16111"
169,"13274"
170,"10892"
171,"9368"
172,"8468"
173,"7831"
174,"7350"
175,"7123"
176,"7321"
177,"8571"
178,"11640"
179,"17121"
180,"25957"
181,"38651"
182,"54010"
183,"68561"
184,"76934"
185,"76689"
186,"67842"
187,"52846"
188,"37297"
189,"23829"
190,"14956"
191,"9409"
192,"6951"
193,"6061"
194,"6524"
