Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"WN0301599"
Duration Time,300.453
Ambient Temperature,"114.5"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"20008197"
Raw Accumulated Counts,"24522351"
Valid Count Last Packet,"60163"
Raw Count Last Packet,"73426"
Live Time,244.762787
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0452
Number of Channels,2048
Vacuum,692
Channel#,Intensity
0,"8114"
1,"6397"
2,"4380"
3,"3083"
4,"1233"
5,"270"
6,"52"
7,"27"
8,"16"
9,"6"
10,"10"
11,"5"
12,"3"
13,"4"
14,"5"
15,"3"
16,"7"
17,"3"
18,"2"
19,"1"
20,"2"
21,"0"
22,"3"
23,"1"
24,"0"
25,"2"
26,"2"
27,"1"
28,"0"
29,"6"
30,"12"
31,"138"
32,"871"
33,"1903"
34,"2835"
35,"3299"
36,"3492"
37,"3527"
38,"3534"
39,"3466"
40,"3356"
41,"3432"
42,"3287"
43,"3259"
44,"3317"
45,"3352"
46,"3341"
47,"3417"
48,"3228"
49,"3215"
50,"3078"
51,"3084"
52,"3118"
53,"3028"
54,"3111"
55,"3090"
56,"2956"
57,"2997"
58,"2960"
59,"3010"
60,"2889"
61,"2858"
62,"2842"
63,"2819"
64,"2594"
65,"2675"
66,"2685"
67,"2550"
68,"2563"
69,"2508"
70,"2686"
71,"2607"
72,"2656"
73,"2695"
74,"2649"
75,"2664"
76,"2601"
77,"2632"
78,"2499"
79,"2349"
80,"2458"
81,"2446"
82,"2516"
83,"2734"
84,"3058"
85,"3461"
86,"3765"
87,"3759"
88,"3561"
89,"3208"
90,"2823"
91,"2604"
92,"2525"
93,"2503"
94,"2537"
95,"2701"
96,"2792"
97,"2814"
98,"2808"
99,"2774"
100,"2578"
101,"2566"
102,"2395"
103,"2425"
104,"2298"
105,"2393"
106,"2401"
107,"2307"
108,"2317"
109,"2517"
110,"2584"
111,"2956"
112,"3035"
113,"3472"
114,"3784"
115,"3877"
116,"3890"
117,"3629"
118,"3442"
119,"3191"
120,"3037"
121,"3051"
122,"2967"
123,"3016"
124,"3053"
125,"3308"
126,"3587"
127,"4192"
128,"5163"
129,"6779"
130,"9019"
131,"12298"
132,"15978"
133,"19054"
134,"20737"
135,"20750"
136,"19253"
137,"17001"
138,"15493"
139,"15265"
140,"15775"
141,"16479"
142,"17324"
143,"16731"
144,"16937"
145,"17066"
146,"17638"
147,"17920"
148,"17119"
149,"15317"
150,"12610"
151,"9658"
152,"7112"
153,"5624"
154,"4690"
155,"4331"
156,"4519"
157,"4571"
158,"4760"
159,"4824"
160,"5054"
161,"5177"
162,"5961"
163,"6866"
164,"7759"
165,"8095"
166,"8149"
167,"7375"
168,"6403"
169,"5183"
170,"4374"
171,"3638"
172,"3510"
173,"3420"
174,"3545"
175,"3822"
176,"4471"
177,"5760"
178,"8392"
179,"13026"
180,"20349"
181,"30128"
182,"40614"
183,"49301"
184,"53568"
185,"51324"
186,"43434"
187,"32594"
188,"22273"
189,"14203"
190,"8942"
191,"6060"
192,"5125"
193,"4789"
194,"5221"
195,"6174"
196,"7301"
197,"8935"
198,"10539"
199,"11826"
200,"12548"
201,"12085"
202,"10863"
203,"9060"
204,"7457"
205,"5891"
206,"5072"
207,"4708"
208,"4543"
209,"4655"
210,"4787"
211,"4836"
212,"4884"
213,"4848"
214,"4631"
215,"4569"
216,"4765"
217,"4989"
218,"5464"
219,"6548"
220,"8201"
221,"10817"
222,"14153"
223,"17284"
224,"19837"
225,"20741"
226,"19637"
227,"17326"
228,"14161"
229,"11203"
230,"8786"
231,"7019"
232,"5919"
233,"5515"
234,"5299"
235,"5062"
236,"4887"
237,"4903"
238,"5095"
239,"5155"
240,"5489"
241,"5788"
242,"6117"
243,"6904"
244,"7474"
245,"7833"
246,"8240"
247,"8347"
248,"7803"
249,"7321"
250,"6784"
251,"6463"
252,"5938"
253,"5984"
254,"5746"
255,"5966"
256,"5718"
257,"5980"
258,"6097"
259,"6073"
260,"6195"
261,"6227"
262,"6331"
263,"6237"
264,"6481"
265,"6785"
266,"6707"
267,"6839"
268,"7142"
269,"7213"
270,"7356"
271,"7169"
272,"7232"
273,"7259"
274,"7115"
275,"7034"
276,"7042"
277,"7045"
278,"6934"
279,"7041"
280,"7005"
281,"7002"
282,"6993"
283,"7131"
284,"7060"
285,"7313"
286,"7338"
287,"7341"
288,"7513"
289,"7595"
290,"7842"
291,"7941"
292,"8361"
293,"8437"
294,"8733"
295,"8730"
296,"8720"
297,"8516"
298,"8369"
299,"8349"
300,"8096"
301,"8225"
302,"8160"
303,"8174"
304,"8661"
305,"8592"
306,"8993"
307,"9166"
308,"9641"
309,"10599"
310,"12432"
311,"16175"
312,"22719"
313,"34430"
314,"52731"
315,"77749"
316,"108426"
317,"140606"
318,"166253"
319,"180773"
320,"179532"
321,"163033"
322,"135761"
323,"104073"
324,"73669"
325,"48726"
326,"31236"
327,"20357"
328,"13984"
329,"10994"
330,"9533"
331,"9012"
332,"8544"
333,"8637"
334,"8544"
335,"8684"
336,"8727"
337,"8933"
338,"9149"
339,"9269"
340,"9585"
