Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"WNW0101016"
Duration Time,300.06
Ambient Temperature,"106.8"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"24910749"
Raw Accumulated Counts,"32631703"
Valid Count Last Packet,"75419"
Raw Count Last Packet,"98347"
Live Time,228.063965
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0222
Number of Channels,2048
Vacuum,689
Channel#,Intensity
0,"7410"
1,"6003"
2,"4114"
3,"2850"
4,"1311"
5,"294"
6,"41"
7,"21"
8,"13"
9,"10"
10,"7"
11,"8"
12,"4"
13,"7"
14,"0"
15,"2"
16,"3"
17,"1"
18,"4"
19,"3"
20,"2"
21,"4"
22,"3"
23,"5"
24,"4"
25,"1"
26,"0"
27,"1"
28,"1"
29,"5"
30,"11"
31,"128"
32,"768"
33,"1952"
34,"2839"
35,"3332"
36,"3672"
37,"3609"
38,"3734"
39,"3753"
40,"3642"
41,"3635"
42,"3556"
43,"3614"
44,"3706"
45,"3715"
46,"3647"
47,"3694"
48,"3540"
49,"3606"
50,"3468"
51,"3349"
52,"3531"
53,"3429"
54,"3453"
55,"3357"
56,"3357"
57,"3327"
58,"3392"
59,"3238"
60,"3352"
61,"3292"
62,"3273"
63,"3200"
64,"3013"
65,"3090"
66,"3043"
67,"3041"
68,"3045"
69,"2901"
70,"3163"
71,"3353"
72,"3407"
73,"3708"
74,"4183"
75,"4929"
76,"5836"
77,"6381"
78,"6720"
79,"6509"
80,"5679"
81,"4799"
82,"4092"
83,"3927"
84,"3938"
85,"4357"
86,"4711"
87,"4634"
88,"4539"
89,"4250"
90,"4122"
91,"3987"
92,"3882"
93,"3793"
94,"3690"
95,"3506"
96,"3399"
97,"3392"
98,"3458"
99,"3248"
100,"3408"
101,"3372"
102,"3378"
103,"3292"
104,"3374"
105,"3513"
106,"3437"
107,"3501"
108,"3465"
109,"3613"
110,"3912"
111,"4255"
112,"4879"
113,"5587"
114,"6252"
115,"6632"
116,"6464"
117,"5924"
118,"5485"
119,"5037"
120,"4529"
121,"4467"
122,"4483"
123,"4501"
124,"4500"
125,"4717"
126,"4978"
127,"5622"
128,"6661"
129,"8233"
130,"10750"
131,"14026"
132,"18154"
133,"21891"
134,"24448"
135,"24653"
136,"23108"
137,"20410"
138,"18605"
139,"18106"
140,"18393"
141,"19926"
142,"20308"
143,"20157"
144,"19738"
145,"19858"
146,"19927"
147,"20444"
148,"19518"
149,"17984"
150,"15606"
151,"13125"
152,"10818"
153,"9596"
154,"8933"
155,"9166"
156,"9962"
157,"12577"
158,"18018"
159,"29587"
160,"53160"
161,"95280"
162,"156411"
163,"231249"
164,"300695"
165,"342395"
166,"343418"
167,"297275"
168,"226035"
169,"150506"
170,"88927"
171,"48269"
172,"26411"
173,"17319"
174,"16795"
175,"21828"
176,"30439"
177,"40792"
178,"49727"
179,"55457"
180,"54932"
181,"49512"
182,"41550"
183,"33260"
184,"25718"
185,"19272"
186,"14716"
187,"11078"
188,"8119"
189,"5881"
190,"4517"
191,"4045"
192,"3626"
193,"3488"
194,"3563"
195,"3691"
196,"3839"
197,"4137"
198,"4442"
199,"4939"
200,"5085"
201,"5145"
202,"4882"
203,"4549"
204,"4203"
205,"3796"
206,"3907"
207,"3576"
208,"3632"
209,"3542"
210,"3547"
211,"3607"
212,"3655"
213,"3732"
214,"3683"
215,"3766"
216,"3698"
217,"3772"
218,"3880"
219,"4073"
220,"4245"
221,"4464"
222,"4747"
223,"4853"
224,"4936"
225,"4990"
226,"4778"
227,"4689"
228,"4557"
229,"4345"
230,"4185"
231,"4167"
232,"4163"
233,"4023"
234,"4077"
235,"4269"
236,"4257"
237,"4334"
238,"4475"
239,"4718"
240,"4742"
241,"4984"
242,"5040"
243,"4992"
244,"5127"
245,"5175"
246,"5271"
247,"5224"
248,"5382"
249,"5483"
250,"5522"
251,"5668"
252,"6015"
253,"6276"
254,"7078"
255,"7983"
256,"8753"
257,"9601"
258,"10097"
259,"10100"
260,"9810"
261,"9048"
262,"8274"
263,"7714"
264,"7303"
265,"7234"
266,"7236"
267,"7670"
268,"8100"
269,"8361"
270,"8653"
271,"8737"
272,"8611"
273,"8069"
274,"7801"
275,"7462"
276,"7060"
277,"6810"
278,"6676"
279,"6658"
280,"6658"
281,"6590"
282,"6659"
283,"6754"
284,"6884"
285,"6859"
286,"7019"
287,"6887"
288,"7473"
289,"7307"
290,"7787"
291,"7760"
292,"8263"
293,"8301"
294,"8684"
295,"8997"
296,"8886"
297,"8695"
298,"8814"
299,"8525"
300,"8527"
301,"8264"
302,"8523"
303,"8174"
304,"8271"
305,"8327"
306,"8423"
307,"8656"
308,"8627"
309,"8778"
310,"9207"
311,"9360"
312,"9701"
313,"10186"
314,"10968"
315,"11481"
316,"12292"
317,"13436"
318,"14640"
319,"14828"
320,"15102"
321,"14866"
322,"14437"
323,"13875"
324,"13007"
325,"12737"
326,"12492"
327,"12583"
328,"12933"
329,"13394"
330,"14281"
331,"14768"
332,"15917"
333,"17965"
334,"20138"
335,"25395"
336,"36198"
337,"58141"
338,"101371"
339,"177221"
340,"299469"
341,"476468"
342,"704315"
343,"959494"
344,"1199588"
345,"1374638"
346,"1441949"
347,"1383389"
348,"1215019"
349,"977239"
350,"721512"
351,"489096"
352,"305548"
353,"178057"
354,"99151"
355,"55080"
356,"31841"
357,"21132"
358,"16524"
359,"14896"
360,"14384"
361,"14789"
362,"15306"
363,"15833"
364,"16733"
365,"17143"
366,"18188"
367,"18847"
368,"20369"
369,"22112"
370,"24457"
371,"26953"
372,"30726"
373,"35057"
374,"42679"
375,"53480"
376,"71035"
377,"96205"
378,"127478"
379,"163417"
380,"196214"
381,"222171"
382,"230306"
383,"223889"
384,"200610"
385,"164849"
386,"126828"
387,"91086"
388,"61314"
389,"39120"
390,"24199"
391,"15238"
392,"10200"
393,"7861"
394,"6669"
395,"6368"
396,"6340"
397,"6547"
398,"7010"
399,"7364"
400,"7743"
401,"7997"
402,"8171"
403,"8038"
404,"7671"
405,"7682"
406,"7109"
407,"6697"
408,"6587"
409,"6412"
410,"6556"
411,"6463"
412,"6531"
413,"6489"
414,"6377"
415,"6153"
416,"6082"
417,"5760"
418,"5498"
419,"5389"
420,"5132"
421,"5014"
422,"5171"
423,"5096"
424,"5086"
425,"5011"
426,"5070"
427,"5229"
428,"5237"
429,"5193"
430,"5188"
431,"5283"
432,"5291"
433,"5313"
434,"5331"
435,"5274"
436,"5199"
437,"4983"
438,"5177"
439,"5165"
440,"5070"
441,"5064"
442,"5158"
443,"5357"
444,"5185"
445,"5368"
446,"5344"
447,"5217"
448,"5236"
449,"5164"
450,"5088"
451,"4902"
452,"5006"
453,"4876"
454,"4822"
455,"4828"
456,"4910"
457,"4862"
458,"4928"
459,"5034"
460,"4974"
461,"4930"
462,"5008"
463,"4909"
464,"4961"
465,"5049"
466,"4911"
467,"5022"
468,"4962"
469,"5079"
470,"4984"
471,"5017"
472,"5027"
473,"4992"
474,"5123"
475,"5161"
476,"5150"
477,"5180"
478,"5383"
479,"5207"
480,"5230"
481,"5386"
482,"5433"
483,"5310"
484,"5390"
