Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"WN0301317"
Duration Time,300.832
Ambient Temperature,"117.0"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"34330299"
Raw Accumulated Counts,"53565697"
Valid Count Last Packet,"100607"
Raw Count Last Packet,"159132"
Live Time,191.281006
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0446
Number of Channels,2048
Vacuum,691
Channel#,Intensity
0,"6141"
1,"4890"
2,"3512"
3,"2415"
4,"984"
5,"242"
6,"56"
7,"32"
8,"22"
9,"17"
10,"7"
11,"7"
12,"6"
13,"3"
14,"4"
15,"6"
16,"2"
17,"4"
18,"2"
19,"4"
20,"1"
21,"5"
22,"1"
23,"2"
24,"0"
25,"1"
26,"0"
27,"1"
28,"1"
29,"4"
30,"33"
31,"230"
32,"956"
33,"2253"
34,"3119"
35,"3467"
36,"3677"
37,"3750"
38,"3609"
39,"3602"
40,"3662"
41,"3531"
42,"3491"
43,"3508"
44,"3549"
45,"3585"
46,"3500"
47,"3444"
48,"3432"
49,"3317"
50,"3271"
51,"3345"
52,"3276"
53,"3253"
54,"3308"
55,"3267"
56,"3326"
57,"3200"
58,"3027"
59,"3112"
60,"3123"
61,"3139"
62,"3099"
63,"2904"
64,"2997"
65,"2943"
66,"2824"
67,"2887"
68,"2860"
69,"2893"
70,"2863"
71,"3043"
72,"3139"
73,"3257"
74,"3229"
75,"3058"
76,"2941"
77,"2911"
78,"2941"
79,"2823"
80,"2832"
81,"2975"
82,"2912"
83,"3234"
84,"3359"
85,"3722"
86,"3918"
87,"3777"
88,"3789"
89,"3487"
90,"3154"
91,"3017"
92,"2838"
93,"2901"
94,"2863"
95,"2918"
96,"2928"
97,"2902"
98,"2974"
99,"2997"
100,"3016"
101,"2966"
102,"2909"
103,"2975"
104,"2909"
105,"2950"
106,"2985"
107,"2876"
108,"3057"
109,"3140"
110,"3188"
111,"3337"
112,"3775"
113,"3999"
114,"4270"
115,"4396"
116,"4335"
117,"4395"
118,"3948"
119,"3814"
120,"3648"
121,"3601"
122,"3831"
123,"3924"
124,"3979"
125,"3928"
126,"4225"
127,"4686"
128,"5576"
129,"6761"
130,"8687"
131,"11524"
132,"14449"
133,"17248"
134,"18563"
135,"18561"
136,"16879"
137,"15446"
138,"14599"
139,"14289"
140,"15301"
141,"15828"
142,"16479"
143,"15931"
144,"15782"
145,"15697"
146,"15838"
147,"15948"
148,"15190"
149,"13818"
150,"11549"
151,"9365"
152,"7609"
153,"6332"
154,"5499"
155,"5095"
156,"5203"
157,"5281"
158,"5167"
159,"5227"
160,"5395"
161,"5575"
162,"5945"
163,"6323"
164,"6821"
165,"7079"
166,"7217"
167,"6640"
168,"5832"
169,"5375"
170,"4749"
171,"4264"
172,"4140"
173,"4107"
174,"4148"
175,"4174"
