Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK-111405"
Duration Time,300.396
Ambient Temperature,"104.6"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"21734707"
Raw Accumulated Counts,"27087658"
Valid Count Last Packet,"66347"
Raw Count Last Packet,"82611"
Live Time,240.271881
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0159
Number of Channels,2048
Vacuum,687
Channel#,Intensity
0,"8103"
1,"6270"
2,"4211"
3,"2731"
4,"1303"
5,"297"
6,"48"
7,"16"
8,"11"
9,"12"
10,"6"
11,"4"
12,"2"
13,"1"
14,"5"
15,"3"
16,"3"
17,"0"
18,"1"
19,"1"
20,"2"
21,"0"
22,"1"
23,"0"
24,"0"
25,"0"
26,"1"
27,"3"
28,"2"
29,"3"
30,"4"
31,"69"
32,"391"
33,"1369"
34,"2093"
35,"2439"
36,"2703"
37,"2763"
38,"2799"
39,"2751"
40,"2695"
41,"2653"
42,"2689"
43,"2732"
44,"2783"
45,"2745"
46,"2780"
47,"2817"
48,"2836"
49,"2757"
50,"2593"
51,"2592"
52,"2577"
53,"2622"
54,"2636"
55,"2625"
56,"2596"
57,"2524"
58,"2512"
59,"2499"
60,"2469"
61,"2512"
62,"2500"
63,"2354"
64,"2245"
65,"2316"
66,"2292"
67,"2221"
68,"2186"
69,"2174"
70,"2307"
71,"2330"
72,"2404"
73,"2385"
74,"2433"
75,"2376"
76,"2292"
77,"2381"
78,"2267"
79,"2237"
80,"2188"
81,"2314"
82,"2563"
83,"2947"
84,"3595"
85,"4153"
86,"4572"
87,"4694"
88,"4345"
89,"3684"
90,"3181"
91,"2835"
92,"2515"
93,"2347"
94,"2291"
95,"2332"
96,"2297"
97,"2362"
98,"2419"
99,"2410"
100,"2525"
101,"2422"
102,"2308"
103,"2337"
104,"2267"
105,"2252"
106,"2278"
107,"2340"
108,"2253"
109,"2314"
110,"2479"
111,"2505"
112,"2866"
113,"2952"
114,"3262"
115,"3414"
116,"3451"
117,"3267"
118,"3070"
119,"3052"
120,"3004"
121,"2980"
122,"2855"
123,"2916"
124,"3045"
125,"3221"
126,"3389"
127,"3791"
128,"4516"
129,"5718"
130,"7709"
131,"10580"
132,"13732"
133,"16980"
134,"18720"
135,"19176"
136,"17720"
137,"16016"
138,"14305"
139,"13940"
140,"14859"
141,"15643"
142,"15749"
143,"16149"
144,"16089"
145,"16653"
146,"17441"
147,"18062"
148,"17637"
149,"15815"
150,"13367"
151,"10389"
152,"7802"
153,"6017"
154,"5027"
155,"4505"
156,"4429"
157,"4603"
158,"4732"
159,"4743"
160,"4645"
161,"4717"
162,"4763"
163,"5128"
164,"5646"
165,"5762"
166,"6070"
167,"5727"
168,"5009"
169,"4552"
170,"4015"
171,"3648"
172,"3283"
173,"3245"
174,"3373"
175,"3351"
176,"3580"
177,"4024"
178,"4622"
179,"5978"
180,"7901"
181,"10978"
182,"14174"
183,"16990"
184,"18650"
185,"18786"
186,"16556"
187,"13392"
188,"10213"
189,"7380"
190,"5423"
191,"4336"
192,"3965"
193,"3750"
194,"3853"
195,"4011"
196,"4444"
197,"4868"
198,"5532"
199,"5834"
200,"6326"
201,"6291"
202,"6158"
203,"5585"
204,"5222"
205,"4883"
206,"4613"
207,"4407"
208,"4296"
209,"4244"
210,"4312"
211,"4256"
212,"4404"
213,"4489"
214,"4443"
215,"4544"
216,"4765"
217,"5300"
218,"5847"
219,"7029"
220,"8975"
221,"11841"
222,"15558"
223,"20019"
224,"23735"
225,"25427"
226,"25445"
227,"23273"
228,"20083"
229,"16968"
230,"14586"
231,"13028"
232,"12222"
233,"11321"
234,"10387"
235,"9285"
236,"8216"
237,"7286"
238,"6847"
239,"6550"
240,"6644"
241,"7243"
242,"7628"
243,"8354"
244,"9121"
245,"9732"
246,"10184"
247,"10415"
248,"10112"
249,"9916"
250,"9505"
251,"9264"
252,"8622"
253,"8478"
254,"8181"
255,"7934"
256,"7485"
257,"7379"
258,"7452"
259,"7265"
260,"7366"
261,"7598"
262,"7760"
263,"7963"
264,"8099"
265,"8120"
266,"8121"
267,"7832"
268,"7579"
269,"7567"
270,"7404"
271,"7361"
272,"7394"
273,"7360"
274,"7226"
275,"7423"
276,"7547"
277,"7518"
278,"7669"
279,"7776"
280,"7778"
281,"7802"
282,"8019"
283,"8010"
284,"8283"
285,"8440"
286,"9007"
287,"10079"
288,"11639"
289,"14707"
290,"18974"
291,"24381"
292,"30293"
293,"35848"
294,"39089"
295,"40084"
296,"37264"
297,"33246"
298,"27870"
299,"22833"
300,"18996"
301,"16395"
302,"14977"
303,"14645"
304,"15339"
305,"16120"
306,"17369"
307,"19168"
308,"22155"
309,"27328"
310,"38423"
311,"61518"
312,"106617"
313,"189723"
314,"327002"
315,"526311"
316,"789051"
317,"1077087"
318,"1345746"
319,"1526486"
320,"1580933"
321,"1483506"
322,"1267842"
323,"986171"
324,"700334"
325,"455792"
326,"271809"
327,"152695"
328,"81104"
329,"43347"
330,"24750"
331,"16080"
332,"12637"
333,"10940"
334,"10337"
335,"10024"
336,"10402"
337,"10579"
338,"10726"
339,"11148"
340,"12243"
341,"13132"
342,"15036"
343,"18002"
344,"23515"
345,"32980"
346,"48502"
347,"72421"
348,"103991"
349,"142693"
350,"182044"
351,"216092"
352,"237266"
353,"239155"
354,"221431"
355,"189443"
356,"149198"
357,"108370"
358,"73651"
359,"47899"
360,"30446"
361,"20239"
362,"14826"
363,"12105"
364,"10961"
365,"10740"
366,"10738"
367,"11137"
368,"11485"
369,"11960"
370,"12400"
371,"13063"
372,"13266"
373,"13225"
374,"12790"
375,"11698"
376,"10492"
377,"9042"
378,"7551"
379,"6451"
380,"5532"
381,"4957"
382,"4542"
383,"4385"
384,"4196"
385,"4206"
386,"4221"
387,"4324"
388,"4243"
389,"4349"
390,"4389"
391,"4373"
392,"4629"
393,"4670"
394,"4826"
395,"5038"
396,"5266"
397,"5628"
398,"5803"
399,"5965"
400,"6086"
401,"6308"
402,"6361"
403,"6331"
404,"6156"
405,"6448"
406,"6198"
407,"6356"
408,"6444"
409,"6538"
410,"6766"
411,"7177"
412,"7412"
413,"7444"
414,"7468"
415,"7449"
416,"7080"
417,"6626"
418,"6369"
419,"6129"
420,"5691"
421,"5312"
422,"5279"
423,"5217"
424,"5332"
425,"5758"
426,"6368"
427,"7180"
428,"8332"
429,"9296"
430,"10147"
431,"10573"
432,"10306"
433,"10033"
434,"9153"
435,"8028"
