Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PM-493"
Duration Time,300.055
Ambient Temperature,"113.4"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"17992178"
Raw Accumulated Counts,"21336610"
Valid Count Last Packet,"55280"
Raw Count Last Packet,"65486"
Live Time,252.555023
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.01
Number of Channels,2048
Vacuum,686
Channel#,Intensity
0,"8589"
1,"6734"
2,"4430"
3,"2605"
4,"1203"
5,"270"
6,"56"
7,"16"
8,"14"
9,"4"
10,"4"
11,"3"
12,"3"
13,"1"
14,"4"
15,"2"
16,"3"
17,"3"
18,"0"
19,"3"
20,"0"
21,"3"
22,"0"
23,"0"
24,"3"
25,"0"
26,"0"
27,"1"
28,"0"
29,"0"
30,"4"
31,"26"
32,"242"
33,"969"
34,"1533"
35,"1860"
36,"2113"
37,"2082"
38,"2077"
39,"2068"
40,"2106"
41,"2098"
42,"2116"
43,"2075"
44,"2102"
45,"2094"
46,"2156"
47,"2139"
48,"2225"
49,"2169"
50,"2068"
51,"1964"
52,"1982"
53,"2035"
54,"2088"
55,"2040"
56,"2032"
57,"1923"
58,"1957"
59,"2000"
60,"1984"
61,"2014"
62,"1883"
63,"1848"
64,"1804"
65,"1866"
66,"1797"
67,"1741"
68,"1817"
69,"1823"
70,"1893"
71,"1916"
72,"1973"
73,"2154"
74,"2070"
75,"2142"
76,"2045"
77,"1983"
78,"1897"
79,"1896"
80,"1879"
81,"1932"
82,"2245"
83,"2384"
84,"2966"
85,"3516"
86,"4096"
87,"4116"
88,"3847"
89,"3363"
90,"2810"
91,"2393"
92,"2145"
93,"2108"
94,"2021"
95,"2233"
96,"2318"
97,"2573"
98,"2689"
99,"2847"
100,"2793"
101,"2835"
102,"2715"
103,"2401"
104,"2281"
105,"2168"
106,"2159"
107,"2121"
108,"2100"
109,"2206"
110,"2236"
111,"2411"
112,"2632"
113,"2814"
114,"2889"
115,"3220"
116,"3138"
117,"3092"
118,"3057"
119,"2823"
120,"2696"
121,"2674"
122,"2671"
123,"2702"
124,"2930"
125,"2866"
126,"3174"
127,"3565"
128,"4212"
129,"5462"
130,"7342"
131,"10045"
132,"13492"
133,"17263"
134,"19685"
135,"19987"
136,"18920"
137,"16565"
138,"14555"
139,"13774"
140,"14105"
141,"15315"
142,"15619"
143,"15884"
144,"15905"
145,"16474"
146,"17773"
147,"18382"
148,"18025"
149,"16766"
150,"13758"
151,"10413"
152,"7804"
153,"5543"
154,"4481"
155,"4134"
156,"4197"
157,"4320"
158,"4492"
159,"4647"
160,"4787"
161,"5003"
162,"5501"
163,"6230"
164,"7044"
165,"7770"
166,"7636"
167,"7170"
168,"6305"
169,"5279"
170,"4271"
171,"3682"
172,"3431"
173,"3161"
174,"3286"
175,"3548"
176,"3796"
177,"4562"
178,"6056"
179,"8796"
180,"13355"
181,"19915"
182,"27161"
183,"34204"
184,"38324"
185,"38161"
186,"33584"
187,"26194"
188,"18933"
189,"12289"
190,"8022"
191,"5563"
192,"4502"
193,"4043"
194,"4255"
195,"4438"
196,"5200"
197,"6009"
198,"7329"
199,"8319"
200,"9232"
201,"9250"
202,"8922"
203,"7860"
204,"7038"
205,"6151"
206,"5539"
207,"5263"
208,"4947"
209,"4847"
210,"4703"
211,"4405"
212,"4276"
213,"4284"
214,"4214"
215,"4252"
216,"4277"
217,"4411"
218,"4609"
219,"4817"
220,"5390"
221,"5880"
222,"6707"
223,"7586"
224,"8094"
225,"8424"
226,"8629"
227,"8738"
228,"8501"
229,"8479"
230,"9064"
231,"9393"
232,"9588"
233,"9404"
234,"9188"
235,"8545"
236,"7591"
237,"6840"
238,"6302"
239,"5988"
240,"6083"
241,"6327"
242,"6534"
243,"6949"
244,"7579"
245,"8187"
246,"8573"
247,"8961"
248,"8889"
249,"8369"
250,"7808"
251,"7269"
252,"6770"
253,"6436"
254,"6270"
255,"6085"
256,"6090"
257,"6233"
258,"6309"
259,"6372"
260,"6516"
261,"6626"
262,"6644"
263,"6791"
264,"7116"
265,"6923"
266,"7271"
267,"7359"
268,"7675"
269,"7558"
270,"7774"
271,"7918"
272,"7933"
273,"7824"
274,"7873"
275,"7738"
276,"7931"
277,"7778"
278,"7955"
279,"7913"
280,"8141"
281,"8465"
282,"8501"
283,"9066"
284,"9678"
285,"11274"
286,"14250"
287,"20335"
288,"32108"
289,"51379"
290,"79650"
291,"117542"
292,"158583"
293,"195255"
294,"218890"
295,"222625"
296,"206016"
297,"172858"
298,"132573"
299,"93205"
300,"61699"
301,"38954"
302,"25730"
303,"18609"
304,"15472"
305,"14681"
306,"14693"
307,"15608"
308,"17656"
309,"21915"
310,"30385"
311,"48216"
312,"84649"
313,"149798"
314,"258969"
315,"421980"
316,"633633"
317,"870243"
318,"1093989"
319,"1251318"
320,"1304289"
321,"1237752"
322,"1066045"
323,"842203"
324,"608340"
325,"404428"
326,"250141"
327,"144761"
328,"80648"
329,"44606"
330,"25468"
331,"15896"
332,"11440"
333,"8981"
334,"8023"
335,"7793"
336,"7733"
337,"7671"
338,"8074"
339,"8505"
340,"9009"
341,"9852"
342,"11030"
343,"13366"
344,"17124"
345,"23727"
346,"34249"
347,"50480"
348,"72615"
349,"99892"
350,"126988"
351,"151699"
352,"167374"
353,"169822"
354,"158188"
355,"134967"
356,"106669"
357,"77325"
358,"52991"
359,"33986"
360,"21565"
361,"14396"
362,"10595"
363,"8484"
364,"7934"
365,"7524"
366,"7690"
367,"7882"
368,"7928"
369,"8475"
370,"9069"
371,"9638"
372,"9892"
373,"9851"
374,"9541"
375,"8872"
376,"7819"
377,"6735"
378,"5538"
379,"4789"
380,"4185"
381,"3753"
382,"3467"
383,"3341"
384,"3225"
385,"3236"
386,"3263"
387,"3133"
388,"3139"
389,"3250"
390,"3188"
391,"3282"
392,"3320"
393,"3395"
394,"3463"
395,"3742"
396,"3887"
397,"4393"
398,"4822"
399,"5365"
400,"5811"
401,"5938"
402,"6246"
403,"6048"
404,"5784"
405,"5391"
406,"4953"
407,"4594"
408,"4332"
409,"4170"
410,"4013"
411,"3910"
412,"3937"
413,"3919"
414,"3735"
415,"3642"
416,"3576"
417,"3262"
418,"3230"
419,"3199"
420,"2950"
421,"3094"
422,"2899"
423,"2827"
424,"3107"
425,"3101"
426,"3287"
427,"3422"
428,"3598"
429,"3838"
430,"4035"
431,"4178"
432,"4104"
433,"4005"
434,"3882"
435,"3669"
436,"3492"
437,"3193"
438,"3189"
439,"3036"
440,"3008"
441,"2925"
442,"3049"
443,"3084"
444,"3235"
445,"3214"
446,"3178"
447,"3103"
448,"3086"
449,"3071"
450,"2920"
451,"3031"
452,"2914"
453,"2830"
454,"2930"
455,"2930"
456,"2969"
457,"2932"
458,"2849"
459,"2863"
460,"2892"
461,"2931"
462,"2955"
463,"2949"
464,"3007"
465,"2955"
466,"2957"
467,"2982"
468,"2889"
469,"2945"
470,"2888"
471,"2921"
472,"2989"
473,"3016"
474,"2931"
475,"2830"
476,"2909"
477,"3040"
478,"2993"
479,"3002"
480,"2964"
481,"2931"
482,"2914"
483,"2992"
484,"2888"
485,"2866"
486,"2824"
487,"2758"
488,"2814"
489,"2721"
490,"2722"
491,"2739"
492,"2788"
493,"2747"
494,"2728"
495,"2713"
496,"2835"
497,"2799"
498,"2810"
499,"2747"
500,"2700"
501,"2852"
502,"2920"
503,"2861"
504,"2859"
505,"2970"
506,"2926"
507,"2932"
508,"2774"
509,"2811"
510,"2752"
511,"2745"
512,"2741"
513,"2670"
514,"2615"
515,"2781"
516,"2717"
517,"2741"
518,"2782"
519,"2843"
520,"3073"
521,"3188"
522,"3316"
523,"3507"
524,"3712"
525,"3828"
526,"3989"
527,"4008"
528,"3905"
529,"3673"
530,"3510"
531,"3345"
532,"3249"
533,"3014"
534,"2883"
535,"2852"
536,"2693"
537,"2641"
538,"2697"
539,"2710"
540,"2622"
541,"2690"
542,"2639"
543,"2637"
544,"2561"
545,"2609"
546,"2557"
547,"2604"
548,"2610"
549,"2642"
550,"2511"
551,"2616"
552,"2493"
553,"2539"
554,"2624"
555,"2563"
556,"2524"
557,"2500"
558,"2443"
559,"2550"
560,"2475"
561,"2541"
562,"2604"
563,"2548"
564,"2544"
565,"2577"
566,"2584"
567,"2443"
568,"2523"
569,"2572"
570,"2476"
571,"2469"
572,"2412"
573,"2416"
574,"2511"
575,"2439"
576,"2450"
577,"2421"
578,"2576"
579,"2583"
580,"2434"
581,"2496"
582,"2426"
583,"2561"
584,"2538"
585,"2496"
586,"2656"
587,"2549"
588,"2667"
589,"2592"
590,"2572"
591,"2591"
592,"2475"
593,"2518"
594,"2400"
595,"2425"
596,"2423"
597,"2482"
598,"2468"
599,"2322"
600,"2354"
601,"2435"
602,"2393"
603,"2376"
604,"2376"
605,"2429"
606,"2429"
607,"2499"
608,"2515"
609,"2643"
610,"2832"
611,"2923"
612,"3258"
613,"3480"
614,"3410"
615,"3471"
616,"3510"
617,"3305"
618,"3243"
619,"3217"
620,"3068"
621,"2757"
622,"2636"
623,"2495"
624,"2471"
625,"2495"
626,"2369"
627,"2338"
628,"2494"
629,"2535"
630,"2594"
631,"2779"
632,"2846"
633,"3234"
634,"3413"
635,"3974"
636,"4330"
637,"4790"
638,"5447"
639,"5791"
640,"5994"
641,"6013"
642,"5839"
643,"5631"
644,"5079"
645,"4530"
646,"3952"
647,"3561"
648,"3044"
649,"2844"
650,"2565"
651,"2403"
652,"2284"
653,"2178"
654,"2161"
655,"2073"
656,"2059"
657,"1985"
658,"2084"
659,"2093"
660,"2028"
661,"2097"
662,"2092"
663,"2115"
664,"2151"
665,"2230"
666,"2176"
667,"2400"
668,"2458"
669,"2638"
670,"2671"
671,"2876"
672,"2878"
673,"2969"
674,"2918"
675,"2854"
676,"2731"
677,"2521"
678,"2466"
679,"2332"
680,"2194"
681,"2074"
682,"2098"
683,"2027"
684,"1961"
685,"1949"
686,"1915"
687,"1893"
688,"1984"
689,"1814"
690,"1936"
691,"1937"
692,"1942"
693,"1983"
694,"2017"
695,"2095"
696,"2209"
697,"2325"
698,"2757"
699,"3031"
700,"3577"
701,"3963"
702,"4744"
703,"5248"
704,"5927"
705,"6409"
706,"6865"
707,"6885"
708,"6770"
709,"6509"
710,"5963"
711,"5294"
712,"4675"
713,"3952"
714,"3335"
715,"2955"
716,"2414"
717,"2153"
718,"2057"
719,"1833"
720,"1815"
721,"1700"
722,"1709"
723,"1762"
724,"1685"
725,"1697"
726,"1725"
727,"1655"
728,"1734"
729,"1665"
730,"1627"
731,"1655"
732,"1705"
733,"1606"
734,"1724"
735,"1654"
736,"1621"
737,"1669"
738,"1646"
739,"1718"
740,"1650"
741,"1692"
742,"1808"
743,"1791"
744,"1803"
745,"1838"
746,"1855"
747,"1847"
748,"1756"
749,"1818"
750,"1754"
751,"1695"
