Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PM020"
Duration Time,300.386
Ambient Temperature,"111.3"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"42121083"
Raw Accumulated Counts,"98399018"
Valid Count Last Packet,"116449"
Raw Count Last Packet,"268263"
Live Time,126.787018
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0272
Number of Channels,2048
Vacuum,689
Channel#,Intensity
0,"3717"
1,"2994"
2,"2127"
3,"1227"
4,"371"
5,"136"
6,"42"
7,"20"
8,"18"
9,"14"
10,"13"
11,"14"
12,"6"
13,"1"
14,"6"
15,"7"
16,"3"
17,"6"
18,"7"
19,"3"
20,"3"
21,"4"
22,"6"
23,"5"
24,"1"
25,"3"
26,"2"
27,"5"
28,"7"
29,"35"
30,"186"
31,"657"
32,"1632"
33,"2625"
34,"3121"
35,"3246"
36,"3279"
37,"3116"
38,"3063"
39,"3054"
40,"2915"
41,"3065"
42,"2936"
43,"2808"
44,"2896"
45,"2802"
46,"2695"
47,"2756"
48,"2612"
49,"2694"
50,"2659"
51,"2603"
52,"2569"
53,"2578"
54,"2541"
55,"2493"
56,"2500"
57,"2365"
58,"2347"
59,"2417"
60,"2435"
61,"2273"
62,"2293"
63,"2206"
64,"2162"
65,"2160"
66,"2229"
67,"2140"
68,"2139"
69,"2184"
70,"2183"
71,"2167"
72,"2293"
73,"2253"
74,"2193"
75,"2114"
76,"2056"
77,"2115"
78,"2038"
79,"2010"
80,"2057"
81,"1910"
82,"1998"
83,"1980"
84,"2137"
85,"2105"
86,"2111"
87,"2039"
88,"2127"
89,"2095"
90,"2023"
91,"2060"
92,"2023"
93,"2081"
94,"2090"
95,"2101"
96,"2143"
97,"2279"
98,"2195"
99,"2131"
100,"2204"
101,"2242"
102,"2181"
103,"2265"
104,"2188"
105,"2265"
106,"2219"
107,"2302"
108,"2305"
109,"2321"
110,"2396"
111,"2489"
112,"2647"
113,"2756"
114,"2967"
115,"2888"
116,"2990"
117,"2950"
118,"2942"
119,"2924"
120,"2891"
121,"2962"
122,"2897"
123,"3005"
124,"3118"
125,"3204"
126,"3423"
127,"3799"
128,"4443"
129,"5260"
130,"6545"
131,"8405"
132,"10312"
133,"11567"
134,"12497"
135,"12442"
136,"11734"
137,"10673"
138,"10407"
139,"10704"
140,"11160"
141,"11765"
142,"11952"
143,"11680"
144,"11308"
145,"11381"
146,"11419"
147,"11126"
148,"10818"
149,"9604"
150,"8347"
151,"6880"
152,"5666"
153,"4763"
154,"4283"
155,"3995"
156,"3971"
157,"3856"
158,"3921"
159,"3807"
160,"3698"
161,"3382"
162,"3322"
163,"3361"
164,"3325"
165,"3297"
166,"3205"
167,"3250"
168,"3191"
169,"3118"
170,"3100"
171,"2981"
172,"3019"
173,"2952"
174,"2999"
175,"3056"
176,"3007"
177,"3007"
178,"3233"
179,"3157"
180,"3343"
181,"3343"
182,"3469"
183,"3680"
184,"3746"
185,"3672"
186,"3652"
187,"3509"
188,"3459"
189,"3315"
190,"3228"
191,"3236"
192,"3282"
193,"3340"
194,"3354"
195,"3309"
196,"3485"
197,"3332"
198,"3343"
199,"3422"
200,"3357"
201,"3506"
202,"3514"
203,"3608"
204,"3463"
205,"3523"
206,"3564"
207,"3610"
208,"3674"
209,"3610"
210,"3634"
211,"3693"
212,"3859"
213,"3824"
214,"3852"
215,"3926"
216,"4014"
217,"4090"
218,"4127"
219,"4304"
220,"4354"
221,"4466"
222,"4659"
223,"4850"
224,"5063"
225,"5026"
226,"4964"
227,"4961"
228,"4777"
229,"4656"
230,"4646"
231,"4574"
232,"4542"
233,"4425"
234,"4395"
235,"4564"
236,"4512"
237,"4665"
238,"4530"
239,"4695"
240,"4814"
241,"4910"
242,"4861"
243,"5057"
244,"4979"
245,"5326"
246,"5390"
247,"5438"
248,"5435"
249,"5362"
250,"5441"
251,"5407"
252,"5331"
253,"5337"
254,"5418"
255,"5463"
256,"5409"
257,"5435"
258,"5543"
259,"5382"
260,"5344"
261,"5360"
262,"5433"
263,"5411"
264,"5504"
265,"5470"
266,"5430"
267,"5432"
268,"5452"
269,"5283"
270,"5407"
271,"5314"
272,"5462"
273,"5308"
274,"5169"
275,"5208"
276,"5179"
277,"5090"
278,"4922"
279,"5081"
280,"5132"
281,"5081"
282,"5135"
283,"4985"
284,"5086"
285,"4952"
286,"5097"
287,"5141"
288,"5094"
289,"5193"
290,"5169"
291,"5243"
292,"5378"
293,"5502"
294,"5349"
295,"5445"
296,"5504"
297,"5440"
298,"5429"
299,"5498"
300,"5507"
301,"5504"
302,"5620"
303,"5659"
304,"5649"
305,"5660"
306,"5848"
307,"5911"
308,"5935"
309,"6115"
310,"6224"
311,"6383"
312,"6461"
313,"6659"
314,"7125"
315,"7479"
316,"7853"
317,"8323"
318,"8689"
319,"9100"
320,"8960"
321,"8911"
322,"8656"
323,"8237"
324,"7856"
325,"7693"
326,"7401"
327,"7499"
328,"7390"
329,"7262"
330,"7495"
331,"7446"
332,"7430"
333,"7731"
334,"8066"
335,"8195"
336,"8434"
337,"9105"
338,"9663"
339,"10526"
340,"11521"
341,"12967"
342,"13915"
343,"14584"
344,"14683"
345,"14422"
346,"13752"
347,"12817"
348,"12060"
349,"11246"
350,"10512"
351,"9910"
352,"9750"
353,"9586"
354,"9584"
355,"9598"
356,"9564"
357,"9763"
358,"10046"
359,"10346"
360,"10383"
361,"11049"
362,"11261"
363,"11690"
364,"11886"
365,"12601"
366,"13146"
367,"13925"
368,"14973"
369,"16769"
370,"18265"
371,"19569"
372,"20977"
373,"21390"
374,"20724"
375,"19557"
376,"17906"
377,"16066"
378,"14387"
379,"12796"
380,"11458"
381,"10833"
382,"10362"
383,"10331"
384,"10286"
385,"10338"
386,"10374"
387,"10512"
388,"10888"
389,"10970"
390,"11301"
391,"11272"
392,"11451"
393,"11631"
394,"11778"
395,"12122"
396,"12282"
397,"12367"
398,"12652"
399,"13063"
400,"13357"
401,"13867"
402,"14253"
403,"14737"
404,"15071"
405,"15560"
406,"16140"
407,"16511"
408,"17540"
409,"18234"
410,"19545"
411,"20497"
412,"21749"
413,"22816"
414,"24431"
415,"26434"
416,"28101"
417,"31741"
418,"37946"
419,"49474"
420,"71800"
421,"115840"
422,"194197"
423,"329475"
424,"543781"
425,"859244"
426,"1278485"
427,"1786541"
428,"2334697"
429,"2838082"
430,"3218794"
431,"3399815"
432,"3344975"
433,"3060328"
434,"2609681"
435,"2073505"
436,"1534656"
437,"1066385"
438,"696608"
439,"430692"
440,"255482"
441,"149350"
442,"86983"
443,"53650"
444,"35763"
445,"26576"
446,"21292"
447,"18292"
448,"16488"
449,"15417"
450,"14912"
451,"14447"
452,"13946"
453,"13772"
454,"13838"
455,"13910"
456,"14030"
457,"14343"
458,"14565"
459,"14757"
460,"15785"
461,"16046"
462,"17048"
463,"17920"
464,"19315"
465,"20780"
466,"23905"
467,"28511"
468,"37075"
469,"50659"
470,"72359"
471,"105723"
472,"153161"
473,"214779"
474,"287261"
475,"362575"
476,"431491"
477,"484220"
478,"508084"
479,"500045"
480,"458636"
481,"395099"
482,"318906"
483,"242028"
484,"173485"
485,"117592"
486,"76452"
487,"47392"
488,"28983"
489,"17536"
490,"11366"
491,"7611"
492,"5720"
493,"4700"
494,"3965"
495,"3499"
496,"3549"
497,"3274"
498,"3117"
499,"3098"
500,"2946"
501,"2972"
502,"2948"
503,"2848"
504,"2754"
505,"2786"
506,"2729"
507,"2692"
508,"2651"
509,"2623"
510,"2541"
511,"2487"
512,"2448"
513,"2446"
514,"2354"
515,"2381"
516,"2234"
517,"2302"
518,"2296"
519,"2301"
520,"2331"
521,"2280"
522,"2165"
523,"2078"
524,"2114"
525,"2095"
526,"2064"
527,"2025"
528,"2062"
529,"1936"
530,"2036"
531,"1947"
532,"2041"
533,"1941"
534,"1871"
535,"1874"
536,"1890"
537,"1839"
538,"1812"
539,"1863"
540,"1753"
541,"1872"
542,"1759"
543,"1790"
544,"1814"
545,"1749"
546,"1766"
547,"1770"
548,"1791"
549,"1773"
550,"1752"
551,"1734"
552,"1740"
553,"1783"
554,"1740"
555,"1728"
556,"1741"
557,"1736"
558,"1726"
559,"1753"
560,"1801"
