Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"WNW0101744"
Duration Time,300.589
Ambient Temperature,"107.5"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"27866098"
Raw Accumulated Counts,"38488661"
Valid Count Last Packet,"83077"
Raw Count Last Packet,"115164"
Live Time,216.332138
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0244
Number of Channels,2048
Vacuum,691
Channel#,Intensity
0,"7043"
1,"5437"
2,"3856"
3,"2695"
4,"1275"
5,"257"
6,"50"
7,"20"
8,"23"
9,"9"
10,"3"
11,"6"
12,"5"
13,"6"
14,"6"
15,"2"
16,"4"
17,"4"
18,"3"
19,"1"
20,"2"
21,"3"
22,"4"
23,"1"
24,"2"
25,"2"
26,"1"
27,"2"
28,"0"
29,"7"
30,"10"
31,"155"
32,"872"
33,"1908"
34,"2802"
35,"3463"
36,"3670"
37,"3624"
38,"3611"
39,"3570"
40,"3545"
41,"3519"
42,"3525"
43,"3426"
44,"3579"
45,"3501"
46,"3537"
47,"3538"
48,"3527"
49,"3351"
50,"3419"
51,"3350"
52,"3221"
53,"3310"
54,"3346"
55,"3244"
56,"3276"
57,"3238"
58,"3168"
59,"3268"
60,"3129"
61,"3198"
62,"3016"
63,"2965"
64,"2928"
65,"2956"
66,"2868"
67,"2902"
68,"3003"
69,"3112"
70,"3244"
71,"3551"
72,"4132"
73,"4555"
74,"4479"
75,"4415"
76,"4029"
77,"3715"
78,"3309"
79,"3259"
80,"3226"
81,"3781"
82,"5113"
83,"7592"
84,"10810"
85,"14401"
86,"16884"
87,"17322"
88,"15012"
89,"11879"
90,"8259"
91,"5853"
92,"4361"
93,"3732"
94,"3368"
95,"3088"
96,"3179"
97,"3112"
98,"3244"
99,"3285"
100,"3225"
101,"3153"
102,"3209"
103,"3061"
104,"2950"
105,"2914"
106,"2930"
107,"2983"
108,"2899"
109,"3103"
110,"3125"
111,"3482"
112,"3865"
113,"4208"
114,"4648"
115,"4964"
116,"4752"
117,"4473"
118,"4114"
119,"3837"
120,"3677"
121,"3503"
122,"3450"
123,"3589"
124,"3594"
125,"3711"
126,"3823"
127,"4234"
128,"4953"
129,"5935"
130,"7972"
131,"10550"
132,"13486"
133,"16350"
134,"18132"
135,"18371"
136,"17056"
137,"15286"
138,"13913"
139,"13696"
140,"14064"
141,"15149"
142,"15383"
143,"15184"
144,"15271"
145,"15608"
146,"16093"
147,"16412"
148,"16048"
149,"14459"
150,"12006"
151,"9443"
152,"7469"
153,"6143"
154,"5313"
155,"4944"
156,"4839"
157,"4894"
158,"5314"
159,"5635"
160,"6676"
161,"8068"
162,"10393"
163,"13144"
164,"15736"
165,"17377"
166,"17595"
167,"15501"
168,"12451"
169,"9629"
170,"6956"
171,"5357"
172,"4402"
173,"4071"
174,"4269"
175,"4501"
176,"5017"
177,"5934"
178,"7308"
179,"9480"
180,"12633"
181,"16888"
182,"21718"
183,"25455"
184,"27267"
185,"26836"
186,"23046"
187,"18342"
188,"13394"
189,"9401"
190,"6824"
191,"5272"
192,"4616"
193,"4319"
194,"4514"
195,"4722"
196,"5262"
197,"5917"
198,"6813"
199,"7503"
200,"7920"
201,"7930"
202,"7542"
203,"6863"
204,"6127"
205,"5493"
206,"5087"
207,"4815"
208,"4827"
209,"4689"
210,"4689"
211,"4669"
212,"4876"
213,"4864"
214,"4953"
215,"4898"
216,"5050"
217,"5331"
218,"5837"
219,"6716"
220,"8056"
221,"10051"
222,"12789"
223,"15303"
224,"17444"
225,"18657"
226,"18411"
227,"17468"
228,"16173"
229,"15030"
230,"14141"
231,"13922"
232,"13954"
233,"13346"
234,"12266"
235,"10701"
236,"9464"
237,"8294"
238,"7516"
239,"7271"
240,"7089"
241,"7480"
242,"7582"
243,"8378"
244,"8894"
245,"9576"
246,"9710"
247,"9809"
248,"9553"
249,"9125"
250,"8712"
251,"8253"
252,"7747"
253,"7674"
254,"7266"
255,"7558"
256,"7600"
257,"7511"
258,"7963"
259,"7914"
260,"8263"
261,"8554"
262,"8829"
263,"9098"
264,"9414"
265,"9927"
266,"10317"
267,"10809"
268,"11226"
269,"11348"
270,"11588"
271,"11439"
272,"11202"
273,"10742"
274,"10374"
275,"10049"
276,"9822"
277,"9608"
278,"9391"
279,"9399"
280,"9342"
281,"9299"
282,"9585"
283,"9641"
284,"9598"
285,"9862"
286,"9880"
287,"10173"
288,"10446"
289,"10635"
290,"11062"
291,"11558"
292,"12151"
293,"12677"
294,"13288"
295,"13451"
296,"13697"
297,"13723"
298,"14121"
299,"14227"
300,"14430"
301,"14590"
302,"15318"
303,"15823"
304,"16892"
305,"18096"
306,"19675"
307,"22208"
308,"26050"
309,"33735"
310,"50218"
311,"84151"
312,"148743"
313,"265197"
314,"451943"
315,"720655"
316,"1056721"
317,"1422939"
318,"1749744"
319,"1960912"
320,"1997246"
321,"1854049"
322,"1567066"
323,"1209298"
