Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PSC18505"
Duration Time,300.223
Ambient Temperature,"108.9"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"33757186"
Raw Accumulated Counts,"51774133"
Valid Count Last Packet,"102653"
Raw Count Last Packet,"155847"
Live Time,194.043976
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0317
Number of Channels,2048
Vacuum,1020
Channel#,Intensity
0,"6255"
1,"4956"
2,"3723"
3,"2598"
4,"1246"
5,"280"
6,"62"
7,"27"
8,"21"
9,"14"
10,"9"
11,"5"
12,"10"
13,"5"
14,"3"
15,"4"
16,"5"
17,"4"
18,"3"
19,"3"
20,"2"
21,"6"
22,"3"
23,"3"
24,"5"
25,"1"
26,"1"
27,"3"
28,"2"
29,"5"
30,"28"
31,"174"
32,"930"
33,"2284"
34,"3369"
35,"3831"
36,"4113"
37,"4208"
38,"4127"
39,"4213"
40,"3967"
41,"3876"
42,"4090"
43,"3898"
44,"3991"
45,"4043"
46,"3979"
47,"3913"
48,"3841"
49,"3970"
50,"3881"
51,"3662"
52,"3879"
53,"3675"
54,"3804"
55,"3737"
56,"3691"
57,"3621"
58,"3685"
59,"3649"
60,"3687"
61,"3484"
62,"3449"
63,"3465"
64,"3401"
65,"3387"
66,"3457"
67,"3599"
68,"3453"
69,"3547"
70,"3458"
71,"3517"
72,"3695"
73,"3698"
74,"3692"
75,"3678"
76,"3582"
77,"3479"
78,"3468"
79,"3246"
80,"3377"
81,"3378"
82,"3322"
83,"3370"
84,"3447"
85,"3402"
86,"3510"
87,"3526"
88,"3451"
89,"3362"
90,"3458"
91,"3334"
92,"3340"
93,"3337"
94,"3392"
95,"3319"
96,"3544"
97,"3458"
98,"3604"
99,"3551"
100,"3498"
101,"3511"
102,"3566"
103,"3441"
104,"3579"
105,"3562"
106,"3656"
107,"3640"
108,"3617"
109,"3615"
110,"3885"
111,"3871"
112,"3993"
113,"4276"
114,"4473"
115,"4662"
116,"4730"
117,"4360"
118,"4578"
119,"4516"
120,"4395"
121,"4358"
122,"4457"
123,"4415"
124,"4575"
125,"4859"
126,"5014"
127,"5432"
128,"6042"
129,"7245"
130,"8894"
131,"11480"
132,"14582"
133,"17183"
134,"18767"
135,"18903"
136,"17843"
137,"16502"
138,"15419"
139,"15320"
140,"16167"
141,"17378"
142,"17601"
143,"17339"
144,"17042"
145,"16984"
146,"17354"
147,"17512"
148,"16966"
149,"15684"
150,"13292"
151,"11106"
152,"8716"
153,"7466"
154,"6651"
155,"6312"
156,"6280"
157,"6223"
158,"6420"
159,"6203"
160,"6174"
161,"6094"
162,"5847"
163,"5578"
164,"5712"
165,"5666"
166,"5688"
167,"5849"
168,"5760"
169,"5639"
170,"5738"
171,"5590"
172,"5668"
173,"5622"
174,"5909"
175,"6277"
176,"7075"
177,"8050"
178,"10149"
179,"12937"
180,"16346"
181,"20401"
182,"22874"
183,"23881"
184,"22987"
185,"20412"
186,"16679"
187,"12937"
