Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"WN0301696"
Duration Time,300.731
Ambient Temperature,"111.6"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"25720362"
Raw Accumulated Counts,"34220980"
Valid Count Last Packet,"75825"
Raw Count Last Packet,"100385"
Live Time,225.379028
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0507
Number of Channels,2048
Vacuum,691
Channel#,Intensity
0,"7206"
1,"5730"
2,"4231"
3,"2736"
4,"1112"
5,"222"
6,"50"
7,"22"
8,"14"
9,"13"
10,"15"
11,"6"
12,"5"
13,"3"
14,"2"
15,"6"
16,"3"
17,"3"
18,"2"
19,"4"
20,"5"
21,"2"
22,"1"
23,"5"
24,"2"
25,"1"
26,"1"
27,"2"
28,"3"
29,"3"
30,"30"
31,"230"
32,"1050"
33,"2419"
34,"3096"
35,"3581"
36,"3751"
37,"3773"
38,"3553"
39,"3778"
40,"3685"
41,"3762"
42,"3715"
43,"3816"
44,"3744"
45,"3519"
46,"3563"
47,"3464"
48,"3441"
49,"3321"
50,"3102"
51,"3227"
52,"3200"
53,"3004"
54,"3086"
55,"3117"
56,"2992"
57,"2936"
58,"2967"
59,"2942"
60,"2939"
61,"2903"
62,"2787"
63,"2704"
64,"2698"
65,"2588"
66,"2693"
67,"2674"
68,"2581"
69,"2601"
70,"2533"
71,"2782"
72,"2756"
73,"2689"
74,"2650"
75,"2809"
76,"2649"
77,"2676"
78,"2600"
79,"2473"
80,"2480"
81,"2576"
82,"2589"
83,"2839"
84,"3120"
85,"3379"
86,"3584"
87,"3674"
88,"3397"
89,"3013"
90,"2825"
91,"2519"
92,"2526"
93,"2434"
94,"2402"
95,"2491"
96,"2460"
97,"2599"
98,"2518"
99,"2611"
100,"2598"
101,"2509"
102,"2537"
103,"2556"
104,"2550"
105,"2476"
106,"2462"
107,"2591"
108,"2678"
109,"2728"
110,"2731"
111,"3015"
112,"3236"
113,"3572"
114,"3771"
115,"4003"
116,"3861"
117,"3904"
118,"3626"
119,"3501"
120,"3485"
121,"3459"
122,"3701"
123,"3861"
124,"4586"
125,"6096"
126,"8939"
127,"13343"
128,"19740"
129,"26918"
130,"32476"
131,"35858"
132,"36186"
133,"33901"
134,"29889"
135,"25501"
136,"21370"
137,"18225"
138,"17098"
139,"16909"
140,"17932"
141,"18523"
142,"18094"
143,"17399"
144,"16688"
145,"16521"
146,"16878"
147,"16448"
148,"15563"
149,"13776"
150,"11536"
151,"8840"
152,"6957"
153,"5391"
154,"4612"
155,"4313"
156,"4298"
157,"4390"
158,"4515"
159,"4698"
160,"4644"
161,"4979"
162,"5656"
163,"6479"
164,"7278"
165,"7502"
166,"7496"
167,"6824"
168,"5693"
169,"4750"
170,"3990"
171,"3602"
172,"3236"
173,"3150"
174,"3076"
175,"3286"
176,"3510"
177,"3941"
178,"4661"
179,"5680"
180,"7056"
181,"8977"
182,"11013"
183,"12464"
184,"12852"
185,"12224"
186,"10802"
187,"8824"
188,"6836"
189,"5289"
190,"4265"
191,"3822"
192,"3703"
193,"3850"
194,"3976"
195,"4272"
196,"4575"
197,"4919"
198,"5230"
199,"5387"
200,"5432"
201,"5053"
202,"4965"
203,"4667"
204,"4385"
205,"4229"
206,"4107"
207,"4102"
208,"4242"
209,"4260"
210,"4243"
211,"4550"
212,"4463"
213,"4299"
214,"4237"
215,"4337"
216,"4524"
217,"4624"
218,"4961"
219,"5855"
220,"7388"
221,"9223"
222,"11611"
223,"13893"
224,"15435"
225,"15981"
226,"15228"
227,"13454"
228,"10992"
229,"8809"
230,"6992"
231,"5917"
232,"5075"
233,"4910"
234,"4697"
235,"4698"
236,"4583"
237,"4837"
238,"4795"
239,"5010"
240,"5071"
241,"5360"
242,"5750"
243,"6125"
244,"6710"
245,"6946"
246,"7040"
247,"7083"
248,"6936"
249,"6587"
250,"6016"
251,"5801"
252,"5630"
253,"5586"
254,"5504"
255,"5513"
256,"5517"
257,"5555"
258,"5632"
259,"5514"
260,"5657"
261,"5655"
262,"5753"
263,"5847"
264,"5866"
265,"5974"
266,"6120"
267,"6143"
268,"6577"
269,"6521"
270,"6453"
271,"6630"
272,"6658"
273,"6572"
274,"6489"
275,"6435"
276,"6480"
277,"6489"
278,"6546"
279,"6467"
280,"6546"
281,"6639"
282,"6466"
283,"6628"
284,"6819"
285,"6904"
286,"6855"
287,"6875"
288,"6871"
289,"7042"
290,"7083"
291,"7190"
292,"7339"
293,"7388"
294,"7563"
295,"7310"
296,"7602"
297,"7420"
298,"7389"
299,"7414"
300,"7344"
301,"7402"
302,"7299"
303,"7341"
304,"7486"
305,"7729"
306,"7767"
307,"7904"
308,"8239"
309,"8824"
310,"9468"
311,"10592"
312,"12914"
313,"16296"
314,"21362"
315,"28579"
316,"36617"
317,"44601"
318,"51212"
319,"55032"
320,"53725"
321,"49009"
322,"40608"
323,"32527"
324,"24515"
325,"18124"
326,"13523"
327,"10801"
328,"9134"
329,"8553"
330,"8124"
331,"7912"
332,"8132"
333,"7974"
334,"8045"
335,"8228"
336,"8271"
337,"8406"
338,"8475"
339,"8578"
340,"8737"
341,"8870"
342,"9099"
343,"9343"
344,"9784"
345,"10325"
346,"10884"
347,"11746"
348,"12600"
349,"14213"
350,"15109"
351,"16196"
352,"16480"
353,"16540"
354,"15738"
355,"15142"
356,"13909"
357,"13399"
358,"13299"
359,"13304"
360,"13441"
361,"14267"
362,"14849"
363,"15431"
364,"16383"
365,"16886"
366,"17403"
367,"18501"
368,"19518"
369,"20727"
370,"22218"
371,"23385"
372,"24007"
373,"24114"
374,"22894"
375,"20720"
376,"18260"
377,"15814"
378,"13411"
379,"11794"
380,"10663"
381,"9917"
382,"9712"
383,"9487"
384,"9587"
385,"9596"
386,"9870"
387,"9949"
388,"10482"
389,"11074"
390,"12156"
391,"14792"
392,"19888"
393,"28598"
394,"43426"
395,"66518"
396,"99355"
397,"140280"
398,"185805"
399,"230989"
400,"264181"
401,"281687"
402,"277670"
403,"253662"
404,"215129"
405,"169948"
406,"124608"
407,"86712"
408,"57396"
409,"37751"
410,"25275"
411,"18444"
412,"14949"
413,"12882"
414,"11784"
415,"10924"
416,"10387"
417,"9949"
418,"9503"
419,"9034"
420,"9152"
421,"9078"
422,"8994"
423,"9057"
424,"8990"
425,"9030"
426,"9170"
427,"9425"
428,"9481"
429,"9674"
430,"9913"
431,"9974"
432,"10402"
433,"10607"
434,"11104"
435,"11989"
436,"13425"
437,"15833"
438,"19540"
439,"24524"
440,"31187"
441,"37960"
442,"44373"
443,"49594"
444,"53237"
445,"52679"
446,"49223"
447,"43441"
448,"36741"
449,"29712"
450,"22987"
451,"17935"
452,"14387"
453,"11907"
454,"10364"
455,"9539"
456,"9135"
457,"9110"
458,"9287"
459,"9516"
460,"9219"
461,"9470"
462,"9166"
463,"9441"
464,"9247"
465,"9082"
466,"8841"
467,"8807"
468,"8885"
469,"8867"
470,"8899"
471,"8968"
472,"8947"
473,"8762"
474,"8944"
475,"8722"
476,"9020"
477,"9007"
478,"8919"
479,"8870"
480,"9114"
481,"8912"
482,"8874"
483,"8855"
484,"8923"
485,"9077"
486,"9097"
487,"8792"
488,"9084"
489,"9139"
490,"9134"
491,"8962"
492,"8974"
493,"9071"
494,"9080"
495,"9218"
496,"8859"
497,"9225"
498,"9241"
499,"9252"
500,"9406"
501,"9236"
502,"9415"
503,"9719"
504,"9871"
505,"10008"
506,"10059"
507,"10201"
508,"10046"
509,"10033"
510,"10066"
511,"9958"
512,"9947"
513,"9544"
514,"9508"
515,"9467"
516,"9264"
517,"9347"
518,"9253"
519,"9453"
520,"9192"
521,"9318"
522,"9585"
523,"9474"
524,"9366"
525,"9531"
526,"9425"
527,"9652"
528,"9660"
529,"9695"
530,"9435"
531,"9715"
532,"9698"
533,"9598"
534,"9479"
535,"9744"
536,"9582"
537,"9689"
538,"9558"
539,"9793"
540,"9773"
541,"9698"
542,"9835"
543,"9781"
544,"9848"
545,"9934"
546,"9884"
547,"10322"
548,"10241"
549,"10266"
550,"10397"
551,"10609"
552,"10336"
553,"10562"
554,"10484"
555,"10851"
556,"10934"
557,"11074"
558,"11109"
559,"11187"
560,"11636"
561,"12096"
562,"12003"
563,"12438"
564,"12786"
565,"12985"
566,"13208"
567,"13449"
568,"14105"
569,"14300"
570,"14675"
571,"15296"
572,"15505"
573,"15896"
574,"16425"
575,"16902"
576,"17785"
577,"18274"
578,"19040"
579,"20395"
580,"22937"
581,"27401"
582,"34432"
583,"47475"
584,"69569"
585,"105727"
586,"159967"
587,"237806"
588,"339085"
589,"464836"
590,"607936"
591,"752730"
592,"886008"
593,"986812"
594,"1041116"
595,"1037186"
596,"980046"
597,"876676"
598,"738283"
599,"591036"
600,"447094"
601,"322406"
602,"220325"
603,"144638"
604,"92467"
605,"57916"
606,"37328"
607,"25165"
608,"18260"
609,"14722"
610,"12705"
611,"11725"
612,"11050"
613,"10749"
614,"10393"
615,"10105"
616,"10138"
617,"10118"
618,"9978"
619,"9813"
620,"9884"
621,"9794"
622,"9786"
623,"9852"
624,"9880"
625,"9984"
626,"9926"
627,"9922"
628,"9800"
629,"10052"
630,"9931"
631,"10178"
632,"10203"
633,"10293"
634,"10198"
635,"10398"
636,"10256"
637,"10548"
638,"10565"
639,"10658"
640,"10906"
641,"10904"
642,"10963"
643,"11346"
644,"11365"
645,"11458"
646,"11599"
647,"11851"
648,"12358"
649,"12743"
650,"13703"
651,"14762"
652,"17176"
653,"21353"
654,"27324"
655,"35875"
656,"49094"
657,"65551"
658,"84819"
659,"108319"
660,"131298"
661,"152236"
662,"167404"
663,"174503"
664,"174130"
665,"165549"
666,"148898"
667,"130116"
668,"108134"
669,"87086"
670,"69690"
671,"54229"
672,"42888"
673,"34267"
674,"26868"
675,"22416"
676,"18150"
677,"15323"
678,"12435"
679,"10537"
680,"9013"
681,"7847"
682,"7188"
683,"6746"
684,"6191"
685,"6021"
686,"6079"
687,"5817"
688,"5686"
689,"5742"
690,"5747"
691,"5738"
692,"5676"
693,"5734"
694,"5752"
695,"5590"
696,"5667"
697,"5698"
698,"5769"
699,"5812"
700,"5996"
701,"6114"
702,"6068"
703,"6207"
704,"6352"
705,"6248"
706,"6316"
707,"6318"
708,"6264"
709,"6208"
710,"5884"
711,"5915"
712,"5861"
713,"5757"
714,"5761"
715,"5529"
716,"5596"
717,"5598"
718,"5539"
719,"5528"
720,"5632"
721,"5622"
722,"5786"
723,"5726"
724,"5721"
725,"5821"
726,"5647"
727,"5692"
728,"5565"
729,"5716"
730,"5662"
731,"5654"
732,"5714"
733,"5581"
734,"5608"
735,"5572"
736,"5624"
737,"5610"
738,"5542"
739,"5570"
740,"5416"
741,"5589"
742,"5650"
743,"5516"
744,"5558"
745,"5608"
746,"5469"
747,"5555"
748,"5482"
749,"5353"
750,"5225"
751,"5462"
752,"5395"
753,"5368"
754,"5355"
755,"5365"
756,"5390"
757,"5440"
758,"5203"
759,"5163"
760,"5258"
761,"5148"
762,"5269"
763,"5163"
764,"5132"
765,"5048"
766,"5172"
767,"5166"
768,"5222"
769,"5066"
770,"5245"
771,"5195"
772,"5129"
773,"5191"
774,"5283"
775,"5425"
776,"5322"
777,"5538"
778,"5562"
779,"5886"
780,"5826"
781,"6152"
782,"6377"
783,"6466"
784,"6489"
785,"6462"
786,"6778"
787,"6555"
788,"6602"
789,"6386"
790,"6378"
791,"6072"
792,"5956"
793,"5824"
794,"5362"
795,"5524"
796,"5357"
797,"5190"
798,"5060"
799,"5137"
800,"5032"
801,"5243"
802,"5097"
803,"5031"
804,"5119"
805,"5186"
806,"5197"
807,"5176"
808,"5125"
809,"5030"
810,"5119"
811,"4953"
812,"4970"
813,"4990"
814,"4883"
815,"4962"
816,"4887"
817,"4857"
818,"4843"
819,"4877"
820,"5067"
821,"5039"
822,"5040"
823,"5098"
824,"5184"
825,"5234"
826,"5135"
827,"5198"
828,"5060"
829,"5109"
830,"5175"
831,"5096"
832,"5033"
833,"4953"
834,"4970"
835,"4882"
836,"4929"
837,"4980"
838,"4753"
839,"4805"
840,"4815"
841,"4808"
842,"4778"
843,"4881"
844,"4732"
845,"4687"
846,"4727"
847,"4956"
848,"4871"
849,"4901"
850,"4712"
851,"4706"
852,"4678"
853,"4778"
854,"4709"
855,"4763"
856,"4728"
857,"4844"
858,"4697"
859,"4651"
860,"4736"
861,"4784"
862,"4796"
863,"4744"
864,"4755"
865,"4796"
866,"4843"
867,"4715"
868,"4912"
869,"4745"
870,"4848"
871,"4847"
872,"4782"
873,"4834"
874,"4979"
875,"4933"
876,"4927"
877,"5047"
878,"5046"
879,"5171"
880,"5163"
881,"5074"
882,"5317"
883,"5137"
884,"5020"
885,"5248"
886,"5209"
887,"5107"
888,"5069"
889,"5115"
890,"5081"
891,"5239"
892,"5130"
893,"5186"
894,"5242"
895,"5279"
896,"5275"
897,"5298"
898,"5235"
899,"5333"
900,"5403"
901,"5470"
902,"5587"
903,"5555"
904,"5529"
905,"5609"
906,"5768"
907,"5656"
908,"5881"
909,"5838"
910,"6086"
911,"6183"
912,"6352"
913,"6431"
914,"6674"
915,"6709"
916,"6632"
917,"6901"
918,"7115"
919,"7127"
920,"7243"
921,"7433"
922,"7610"
923,"7950"
924,"8182"
925,"8483"
926,"8832"
927,"9198"
928,"9640"
929,"10223"
930,"10592"
931,"11175"
932,"11777"
933,"12323"
934,"12488"
935,"13263"
936,"14035"
937,"14657"
938,"15101"
939,"15778"
940,"16248"
941,"16950"
942,"17357"
943,"17900"
944,"18454"
945,"18434"
946,"18989"
947,"18878"
948,"19071"
949,"18932"
950,"18863"
951,"18794"
952,"18519"
953,"18100"
954,"17814"
955,"17492"
956,"16883"
957,"16286"
958,"15579"
959,"15134"
960,"14625"
961,"13949"
962,"13223"
963,"12679"
964,"12050"
965,"11057"
966,"10732"
967,"10164"
968,"9938"
969,"9014"
970,"8790"
971,"8364"
972,"8166"
973,"7580"
974,"7297"
975,"7019"
976,"6696"
977,"6665"
978,"6408"
979,"6178"
980,"6012"
981,"5790"
982,"5532"
983,"5547"
984,"5492"
985,"5403"
986,"5430"
987,"5299"
988,"5255"
989,"5409"
990,"5501"
991,"5618"
992,"6001"
993,"6279"
994,"6455"
995,"7053"
996,"7297"
997,"7798"
998,"8291"
999,"8565"
1000,"8967"
1001,"9492"
1002,"9781"
1003,"10217"
1004,"10502"
1005,"10760"
1006,"10853"
1007,"10870"
1008,"10630"
1009,"10458"
1010,"10214"
