Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK-23380"
Duration Time,300.181
Ambient Temperature,"111.3"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"6431680"
Raw Accumulated Counts,"6798955"
Valid Count Last Packet,"20018"
Raw Count Last Packet,"21268"
Live Time,284.504181
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0214
Number of Channels,2048
Vacuum,689
Channel#,Intensity
0,"9874"
1,"7790"
2,"4759"
3,"2663"
4,"1206"
5,"279"
6,"45"
7,"4"
8,"5"
9,"2"
10,"2"
11,"3"
12,"2"
13,"1"
14,"1"
15,"1"
16,"0"
17,"0"
18,"0"
19,"2"
20,"0"
21,"0"
22,"2"
23,"0"
24,"0"
25,"0"
26,"1"
27,"0"
28,"1"
29,"0"
30,"1"
31,"9"
32,"116"
33,"480"
34,"936"
35,"1126"
36,"1314"
37,"1416"
38,"1466"
39,"1656"
40,"2068"
41,"2649"
42,"3368"
43,"4061"
44,"4036"
45,"3796"
46,"3116"
47,"2373"
48,"1934"
49,"1597"
50,"1534"
51,"1518"
52,"1619"
53,"1641"
54,"1659"
55,"1495"
56,"1451"
57,"1457"
58,"1378"
59,"1384"
60,"1481"
61,"1433"
62,"1426"
63,"1417"
64,"1484"
65,"1465"
66,"1502"
67,"1479"
68,"1498"
69,"1539"
70,"1615"
71,"1590"
72,"1767"
73,"1768"
74,"1759"
75,"1776"
76,"1768"
77,"1638"
78,"1602"
79,"1621"
80,"1626"
81,"1704"
82,"1701"
83,"1724"
84,"1812"
85,"1830"
86,"1931"
87,"2058"
88,"2034"
89,"1896"
90,"1845"
91,"1832"
92,"1767"
93,"1790"
94,"1790"
95,"1907"
96,"1927"
97,"1974"
98,"1994"
99,"2142"
100,"2085"
101,"2231"
102,"2177"
103,"2229"
104,"2188"
105,"2146"
106,"2236"
107,"2421"
108,"2404"
109,"2545"
110,"2784"
111,"2982"
112,"3114"
113,"3496"
114,"3812"
115,"4148"
116,"4251"
117,"4448"
118,"4507"
119,"4559"
120,"4695"
121,"4910"
122,"5331"
123,"6466"
124,"9116"
125,"15057"
126,"27697"
127,"51042"
128,"86371"
129,"128776"
130,"168183"
131,"187940"
132,"184265"
133,"155901"
134,"117215"
135,"81496"
136,"53886"
137,"39059"
138,"32660"
139,"33445"
140,"35706"
141,"36970"
142,"35932"
143,"31881"
144,"26512"
145,"22961"
146,"21013"
147,"20592"
148,"19768"
149,"17568"
150,"14337"
151,"10958"
152,"7745"
153,"5314"
154,"4050"
155,"3375"
156,"3304"
157,"3396"
158,"3601"
159,"3489"
160,"3501"
161,"3013"
162,"2922"
163,"2666"
164,"2350"
165,"2486"
166,"2372"
167,"2523"
168,"2496"
169,"2368"
170,"2232"
171,"2082"
172,"1992"
173,"1907"
174,"1904"
175,"1871"
176,"1985"
177,"1962"
178,"2149"
179,"2346"
180,"2584"
181,"3108"
182,"3641"
183,"4247"
184,"4511"
185,"4709"
186,"4393"
187,"3923"
188,"3492"
189,"3136"
190,"2730"
191,"2613"
192,"2449"
193,"2498"
194,"2576"
195,"2533"
196,"2664"
197,"2672"
198,"2950"
199,"2975"
200,"3069"
201,"3190"
202,"3136"
203,"3174"
204,"3131"
205,"2986"
206,"3009"
207,"2995"
208,"3061"
209,"3206"
210,"3091"
211,"3113"
212,"3222"
213,"3169"
214,"3240"
215,"3238"
216,"3336"
217,"3369"
218,"3494"
219,"3641"
220,"3604"
221,"3839"
222,"3944"
223,"4109"
224,"4203"
225,"4306"
226,"4374"
227,"4233"
228,"4053"
229,"3939"
230,"3843"
231,"3778"
232,"3818"
