Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"WN0301231"
Duration Time,300.831
Ambient Temperature,"99.9"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"13803811"
Raw Accumulated Counts,"15717607"
Valid Count Last Packet,"42226"
Raw Count Last Packet,"47864"
Live Time,264.149994
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0533
Number of Channels,2048
Vacuum,692
Channel#,Intensity
0,"8847"
1,"6968"
2,"4762"
3,"3178"
4,"1449"
5,"324"
6,"52"
7,"23"
8,"9"
9,"6"
10,"7"
11,"8"
12,"7"
13,"3"
14,"3"
15,"3"
16,"3"
17,"1"
18,"2"
19,"4"
20,"3"
21,"4"
22,"0"
23,"2"
24,"2"
25,"0"
26,"1"
27,"0"
28,"1"
29,"1"
30,"8"
31,"105"
32,"627"
33,"1644"
34,"2475"
35,"2961"
36,"3245"
37,"3314"
38,"3303"
39,"3257"
40,"3256"
41,"3207"
42,"3155"
43,"3179"
44,"3292"
45,"3387"
46,"3344"
47,"3234"
48,"3374"
49,"3136"
50,"3115"
51,"3095"
52,"3112"
53,"3084"
54,"3129"
55,"3123"
56,"3080"
57,"3030"
58,"2991"
59,"2889"
60,"2922"
61,"2953"
62,"2803"
63,"2799"
64,"2809"
65,"2615"
66,"2649"
67,"2559"
68,"2584"
69,"2621"
70,"2634"
71,"2593"
72,"2742"
73,"2821"
74,"2795"
75,"2725"
76,"2727"
77,"2572"
78,"2508"
79,"2423"
80,"2494"
81,"2497"
82,"2597"
83,"2912"
84,"3293"
85,"3751"
86,"3988"
87,"4078"
88,"3759"
89,"3417"
90,"3122"
91,"2969"
92,"2944"
93,"3152"
94,"3439"
95,"4032"
96,"4511"
97,"4578"
98,"4449"
99,"3971"
100,"3509"
101,"3039"
102,"2878"
103,"2652"
104,"2482"
105,"2558"
106,"2465"
107,"2543"
108,"2554"
109,"2711"
110,"2807"
111,"3122"
112,"3515"
113,"3685"
114,"4092"
115,"4220"
116,"4162"
117,"3799"
118,"3600"
119,"3498"
120,"3337"
121,"3188"
122,"3117"
123,"3320"
124,"3293"
125,"3579"
126,"3970"
127,"5039"
128,"6611"
129,"8529"
130,"11412"
131,"14523"
132,"18124"
133,"20775"
134,"22601"
135,"21975"
136,"19954"
137,"17603"
138,"15806"
139,"15626"
140,"16491"
141,"17434"
142,"17971"
143,"17833"
144,"17807"
145,"18308"
146,"19049"
147,"19312"
148,"18795"
149,"16770"
150,"13667"
151,"10598"
152,"8053"
153,"6119"
154,"5232"
155,"5080"
156,"5179"
157,"5237"
158,"5336"
159,"5427"
160,"5531"
161,"5584"
162,"6045"
163,"6674"
164,"7260"
165,"7690"
166,"7712"
167,"7151"
168,"6554"
169,"5730"
170,"5006"
171,"4764"
172,"4655"
173,"4782"
174,"5334"
175,"6285"
176,"8474"
177,"13364"
178,"23642"
179,"43142"
180,"73236"
181,"114330"
182,"160689"
183,"198835"
184,"216461"
185,"206850"
186,"173702"
187,"127619"
188,"84242"
189,"48967"
190,"26611"
191,"14648"
192,"9314"
193,"7810"
194,"9012"
195,"11874"
196,"16861"
197,"23498"
198,"30317"
199,"36325"
200,"39157"
201,"37710"
202,"32826"
203,"25904"
204,"18664"
205,"12688"
206,"8413"
207,"6020"
208,"4839"
209,"4282"
210,"4169"
211,"4071"
212,"4060"
213,"4200"
214,"4039"
215,"3974"
216,"4152"
217,"4318"
218,"4654"
219,"5413"
