Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PSC18493"
Duration Time,300.33
Ambient Temperature,"99.0"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"39324330"
Raw Accumulated Counts,"72264319"
Valid Count Last Packet,"114473"
Raw Count Last Packet,"209983"
Live Time,161.552994
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0411
Number of Channels,2048
Vacuum,684
Channel#,Intensity
0,"4951"
1,"4040"
2,"3093"
3,"2008"
4,"846"
5,"178"
6,"55"
7,"22"
8,"21"
9,"12"
10,"14"
11,"10"
12,"6"
13,"5"
14,"6"
15,"7"
16,"7"
17,"4"
18,"1"
19,"1"
20,"4"
21,"3"
22,"4"
23,"2"
24,"4"
25,"3"
26,"4"
27,"2"
28,"3"
29,"10"
30,"53"
31,"289"
32,"1240"
33,"2566"
34,"3454"
35,"3933"
36,"4152"
37,"3971"
38,"4009"
39,"3830"
40,"3833"
41,"3775"
42,"3980"
43,"3856"
44,"3813"
45,"3671"
46,"3684"
47,"3782"
48,"3755"
49,"3521"
50,"3641"
51,"3438"
52,"3514"
53,"3328"
54,"3417"
55,"3351"
56,"3333"
57,"3367"
58,"3360"
59,"3353"
60,"3170"
61,"3197"
62,"3278"
63,"3190"
64,"3064"
65,"3178"
66,"2982"
67,"2986"
68,"3036"
69,"3030"
70,"3111"
71,"3120"
72,"3176"
73,"3281"
74,"3136"
75,"3261"
76,"3177"
77,"3042"
78,"2951"
79,"3013"
80,"2967"
81,"3053"
82,"2960"
83,"3005"
84,"3052"
85,"3011"
86,"3047"
87,"3101"
88,"3038"
89,"3106"
90,"2966"
91,"2916"
92,"2918"
93,"2977"
94,"3164"
95,"2960"
96,"2997"
97,"3173"
98,"3190"
99,"3293"
100,"3295"
101,"3286"
102,"3200"
103,"3123"
104,"3234"
105,"3151"
106,"3216"
107,"3244"
108,"3209"
109,"3313"
110,"3493"
111,"3544"
112,"3809"
113,"3990"
114,"4115"
115,"4340"
116,"4406"
117,"4319"
118,"4123"
119,"4002"
120,"3912"
121,"4079"
122,"4100"
123,"3979"
124,"4091"
125,"4314"
126,"4589"
127,"5052"
128,"5862"
129,"7004"
130,"8755"
131,"10660"
132,"13056"
133,"15046"
134,"16080"
135,"16105"
136,"14862"
137,"13782"
138,"13068"
139,"13395"
140,"13867"
141,"14756"
142,"15295"
143,"14937"
144,"14757"
145,"14787"
146,"15001"
147,"15192"
148,"14291"
149,"13212"
150,"11366"
151,"9369"
152,"7508"
153,"6410"
154,"5752"
155,"5462"
156,"5447"
157,"5345"
158,"5503"
159,"5278"
160,"5083"
161,"4982"
162,"4753"
163,"4675"
164,"4557"
165,"4658"
166,"4836"
167,"4695"
168,"4566"
169,"4633"
170,"4400"
171,"4390"
172,"4334"
173,"4350"
174,"4241"
175,"4311"
176,"4352"
177,"4570"
178,"4487"
179,"4785"
180,"4985"
181,"5162"
182,"5669"
183,"5776"
184,"5936"
185,"5862"
186,"5916"
187,"5508"
188,"5411"
189,"5187"
190,"5043"
191,"5023"
192,"5086"
193,"5286"
194,"5273"
195,"5119"
196,"5294"
197,"5473"
198,"5594"
199,"5592"
200,"5852"
201,"5613"
202,"5775"
203,"5729"
204,"5870"
205,"5912"
206,"5872"
207,"6073"
208,"6177"
209,"6037"
210,"6255"
211,"6239"
212,"6171"
213,"6368"
214,"6617"
215,"6426"
216,"6637"
217,"6652"
218,"6897"
219,"7019"
220,"7208"
221,"7682"
222,"7979"
223,"8311"
224,"8941"
225,"9424"
226,"10206"
227,"11263"
228,"13121"
229,"15452"
230,"17419"
231,"19392"
232,"20119"
233,"19545"
234,"17709"
235,"15656"
236,"13310"
237,"11423"
238,"9905"
239,"9042"
240,"8519"
241,"8386"
242,"8512"
243,"8567"
244,"8574"
245,"8808"
246,"8783"
247,"8757"
248,"9037"
249,"9138"
250,"9159"
251,"8960"
252,"9024"
253,"9422"
254,"9265"
255,"9732"
256,"9736"
257,"9716"
258,"10164"
259,"10239"
260,"10505"
261,"10887"
262,"11134"
263,"11672"
264,"12019"
265,"12469"
266,"12444"
267,"12736"
268,"12775"
269,"12807"
270,"12587"
271,"12698"
272,"12373"
273,"12337"
274,"12533"
275,"12372"
276,"12387"
277,"12476"
278,"12507"
279,"12537"
280,"12493"
281,"12681"
282,"12767"
283,"12800"
284,"12986"
285,"13247"
286,"13349"
287,"13993"
288,"14619"
289,"15248"
290,"16073"
291,"17083"
292,"18104"
293,"19212"
294,"20014"
295,"20482"
296,"20746"
297,"20721"
298,"20714"
299,"20753"
300,"21467"
301,"22183"
302,"23308"
303,"24486"
304,"26159"
305,"28767"
306,"31886"
307,"36651"
308,"45700"
309,"63422"
310,"100308"
311,"174622"
312,"312909"
313,"553229"
314,"923641"
315,"1431858"
316,"2045969"
317,"2678269"
318,"3202177"
319,"3495007"
320,"3476566"
321,"3150217"
322,"2602915"
323,"1966014"
324,"1359786"
325,"864922"
326,"509124"
327,"282850"
328,"150805"
329,"82001"
330,"48080"
331,"32138"
332,"24596"
333,"21354"
334,"19733"
335,"19207"
336,"19094"
337,"19281"
338,"20173"
339,"21294"
340,"23058"
341,"26262"
342,"31554"
343,"40790"
344,"57298"
345,"83651"
346,"125528"
347,"185447"
348,"262287"
349,"348356"
350,"431229"
351,"494927"
352,"524222"
353,"510174"
354,"458696"
355,"379279"
356,"289496"
357,"205349"
358,"134851"
359,"83786"
360,"50072"
361,"30089"
362,"19055"
363,"13695"
364,"10972"
365,"9700"
366,"9432"
367,"9204"
368,"9461"
369,"9519"
370,"9934"
371,"10061"
372,"10164"
373,"10303"
374,"9544"
375,"8777"
376,"7866"
377,"6861"
378,"5976"
379,"5416"
380,"4834"
381,"4506"
382,"4188"
383,"4115"
384,"4040"
385,"3933"
386,"3915"
387,"3722"
388,"3818"
389,"3940"
390,"3858"
391,"3832"
392,"3962"
393,"3891"
394,"3959"
395,"3918"
396,"4207"
397,"4317"
398,"4410"
399,"4514"
400,"4676"
401,"4683"
402,"4822"
403,"4780"
404,"4516"
405,"4335"
406,"4316"
407,"4307"
408,"4053"
409,"4096"
410,"4166"
411,"4190"
412,"4079"
413,"4080"
414,"3904"
415,"3832"
416,"3642"
417,"3551"
418,"3316"
419,"3315"
420,"3286"
421,"3125"
422,"3161"
423,"3115"
424,"3048"
425,"3120"
426,"3292"
427,"3284"
428,"3331"
429,"3406"
430,"3418"
431,"3364"
432,"3485"
433,"3396"
434,"3339"
435,"3155"
436,"3094"
437,"3066"
438,"2954"
439,"2968"
440,"2874"
441,"2902"
442,"2943"
443,"2879"
444,"3031"
445,"2979"
446,"3100"
447,"2966"
448,"3087"
449,"3112"
450,"3019"
451,"3179"
452,"3251"
453,"3260"
454,"3284"
455,"3323"
456,"3352"
457,"3254"
