Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"WN0301398"
Duration Time,300.191
Ambient Temperature,"117.0"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"14851857"
Raw Accumulated Counts,"17094220"
Valid Count Last Packet,"45500"
Raw Count Last Packet,"52265"
Live Time,260.501953
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0531
Number of Channels,2048
Vacuum,712
Channel#,Intensity
0,"8796"
1,"6938"
2,"4650"
3,"3248"
4,"1552"
5,"332"
6,"60"
7,"22"
8,"6"
9,"8"
10,"5"
11,"6"
12,"3"
13,"4"
14,"6"
15,"2"
16,"0"
17,"2"
18,"1"
19,"1"
20,"0"
21,"1"
22,"4"
23,"2"
24,"2"
25,"1"
26,"1"
27,"2"
28,"1"
29,"1"
30,"8"
31,"98"
32,"658"
33,"1752"
34,"2626"
35,"3063"
36,"3319"
37,"3322"
38,"3341"
39,"3330"
40,"3223"
41,"3372"
42,"3274"
43,"3233"
44,"3318"
45,"3390"
46,"3262"
47,"3297"
48,"3310"
49,"3271"
50,"3215"
51,"3205"
52,"3111"
53,"3177"
54,"3131"
55,"3292"
56,"3277"
57,"3241"
58,"3095"
59,"3108"
60,"3147"
61,"3093"
62,"3096"
63,"3023"
64,"2929"
65,"2932"
66,"2951"
67,"2930"
68,"2878"
69,"2802"
70,"2738"
71,"2848"
72,"2907"
73,"2961"
74,"2828"
75,"2944"
76,"2846"
77,"2877"
78,"2801"
79,"2854"
80,"2719"
81,"2775"
82,"2716"
83,"2905"
84,"3181"
85,"3314"
86,"3520"
87,"3446"
88,"3432"
89,"3188"
90,"3182"
91,"3241"
92,"3489"
93,"3916"
94,"4727"
95,"5592"
96,"6524"
97,"6752"
98,"6481"
99,"5774"
100,"4937"
101,"4199"
102,"3610"
103,"3533"
104,"3362"
105,"3448"
106,"3525"
107,"3743"
108,"4306"
109,"5327"
110,"7763"
111,"11999"
112,"18079"
113,"25311"
114,"31391"
115,"34231"
116,"32113"
117,"26152"
118,"19202"
119,"13020"
120,"9099"
121,"7274"
122,"6534"
123,"6342"
124,"5889"
125,"5587"
126,"5205"
127,"5495"
128,"6147"
129,"7908"
130,"10263"
131,"13538"
132,"17370"
133,"20923"
134,"22928"
135,"22798"
136,"21012"
137,"18563"
138,"16644"
139,"16436"
140,"17086"
141,"17942"
142,"18325"
143,"18202"
144,"17888"
145,"18405"
146,"19082"
147,"19360"
148,"18798"
149,"16978"
150,"13855"
151,"11094"
152,"8449"
153,"6839"
154,"6083"
155,"5708"
156,"5768"
157,"5837"
158,"6206"
159,"6492"
160,"7204"
161,"8124"
162,"9421"
163,"11577"
164,"13561"
165,"14834"
166,"14739"
167,"13558"
168,"11467"
169,"9519"
170,"7811"
171,"6775"
172,"6622"
173,"6759"
174,"7645"
175,"9171"
176,"12906"
177,"20898"
178,"37920"
179,"69656"
180,"121936"
181,"192858"
182,"274542"
183,"342001"
184,"377193"
185,"364146"
186,"308749"
187,"230170"
188,"151817"
189,"88722"
190,"47602"
191,"24625"
192,"14212"
193,"11187"
194,"12373"
195,"16918"
196,"25189"
197,"36268"
198,"48979"
199,"59230"
200,"64342"
201,"64224"
202,"56222"
203,"43716"
204,"30748"
205,"19791"
206,"12001"
207,"7672"
208,"5554"
209,"4393"
210,"4045"
211,"4018"
212,"3777"
213,"3793"
214,"3794"
215,"3751"
