Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"LA14"
185,"27139"
186,"23853"
187,"18728"
188,"13420"
189,"8886"
190,"6300"
191,"4410"
192,"3644"
193,"3407"
194,"3683"
195,"3973"
196,"4396"
197,"5472"
198,"6648"
199,"7781"
200,"8337"
201,"8404"
202,"7808"
203,"6956"
204,"5781"
205,"4888"
206,"4221"
207,"3766"
208,"3662"
209,"3541"
210,"3505"
211,"3596"
212,"3509"
213,"3623"
214,"3774"
215,"3721"
216,"3842"
217,"3957"
218,"4039"
219,"4220"
220,"4563"
221,"4865"
222,"5125"
223,"5505"
224,"5800"
225,"5947"
226,"5883"
227,"5637"
228,"5421"
229,"4952"
230,"4820"
231,"4605"
232,"4531"
233,"4525"
234,"4525"
235,"4638"
236,"4719"
237,"4733"
238,"4814"
239,"4899"
240,"5031"
241,"4989"
242,"5114"
243,"5190"
244,"5455"
245,"5399"
246,"5376"
247,"5359"
248,"5466"
249,"5376"
250,"5296"
251,"5395"
252,"5583"
253,"5398"
254,"5652"
255,"5776"
256,"5679"
257,"5645"
258,"5827"
259,"5957"
260,"6019"
261,"6022"
262,"5851"
263,"6154"
264,"6122"
265,"6365"
266,"6354"
267,"6417"
268,"6626"
269,"6497"
270,"6653"
271,"6786"
272,"6876"
273,"6922"
274,"6615"
275,"6947"
276,"7074"
277,"7157"
278,"7126"
279,"7162"
280,"7248"
281,"7328"
282,"7284"
283,"7336"
284,"7476"
285,"7618"
286,"7554"
287,"7807"
288,"7750"
289,"7982"
290,"7967"
291,"8104"
292,"8304"
293,"8456"
294,"8387"
295,"8516"
296,"8455"
297,"8443"
298,"8371"
299,"8453"
300,"8387"
301,"8376"
302,"8371"
303,"8433"
304,"8445"
305,"8492"
306,"8684"
307,"9070"
308,"9144"
309,"9476"
310,"9528"
311,"10172"
312,"10329"
313,"10898"
314,"11331"
315,"12390"
316,"13107"
317,"14265"
318,"15053"
319,"15716"
320,"15786"
321,"15085"
322,"14173"
323,"13090"
324,"11801"
325,"10948"
326,"10067"
327,"9456"
328,"9112"
329,"9068"
330,"9020"
331,"9041"
332,"8947"
333,"8965"
334,"9093"
335,"9078"
336,"9470"
337,"9240"
338,"9601"
339,"9364"
340,"9688"
341,"9722"
342,"9907"
343,"10087"
344,"10275"
345,"10273"
346,"10367"
347,"10509"
348,"10544"
349,"10707"
350,"10870"
351,"10892"
352,"10983"
353,"10990"
354,"11232"
355,"11594"
356,"11649"
357,"12421"
358,"13140"
359,"13944"
360,"14978"
361,"16230"
362,"17139"
363,"18157"
364,"19160"
365,"19722"
366,"20630"
367,"21376"
368,"21997"
369,"23569"
370,"24678"
371,"26596"
372,"27451"
373,"27812"
374,"26566"
375,"24514"
376,"21556"
377,"18652"
378,"15577"
379,"13036"
380,"11525"
381,"10271"
382,"9322"
383,"9052"
384,"9006"
385,"8775"
386,"8856"
387,"8922"
388,"8959"
389,"9051"
390,"8988"
391,"9147"
392,"9138"
393,"9370"
394,"9366"
395,"9765"
396,"9968"
397,"10129"
398,"10308"
399,"10732"
400,"11036"
401,"11078"
402,"11302"
403,"11220"
404,"11143"
405,"11005"
406,"11140"
407,"11027"
408,"11013"
409,"11166"
410,"11221"
411,"11479"
412,"11371"
413,"11471"
414,"11265"
415,"11110"
416,"10722"
417,"10095"
418,"9639"
419,"9509"
420,"9329"
421,"9010"
422,"8804"
423,"8954"
424,"9062"
425,"9061"
426,"9031"
427,"9165"
428,"9378"
429,"9246"
430,"9319"
431,"9575"
432,"9460"
433,"9485"
434,"9443"
435,"9560"
436,"9411"
437,"9380"
438,"9246"
439,"9245"
440,"9400"
441,"9486"
442,"9271"
443,"9382"
444,"9361"
445,"9387"
446,"9456"
447,"9441"
448,"9551"
449,"9293"
450,"9354"
451,"9411"
452,"9308"
453,"9431"
454,"9231"
455,"9508"
456,"9299"
457,"9400"
458,"9445"
459,"9503"
460,"9539"
461,"9428"
462,"9709"
463,"9683"
464,"9536"
465,"9628"
466,"9476"
467,"9632"
468,"9823"
469,"9479"
470,"9625"
471,"9754"
472,"9542"
473,"9531"
474,"9650"
475,"9709"
476,"9789"
477,"9729"
478,"9689"
479,"9745"
480,"9634"
481,"9641"
482,"9701"
483,"9610"
484,"9608"
485,"9654"
486,"9820"
487,"9715"
488,"9628"
489,"9602"
490,"9637"
491,"9588"
492,"9877"
493,"9589"
494,"9652"
495,"9661"
496,"9858"
497,"9693"
498,"9663"
499,"9756"
500,"9646"
501,"9652"
502,"9656"
503,"9675"
504,"9711"
505,"9684"
506,"9710"
507,"9932"
508,"9797"
509,"9969"
510,"9841"
511,"9782"
512,"9887"
513,"10092"
514,"10258"
515,"10648"
516,"11584"
517,"12695"
518,"15025"
519,"18014"
520,"22905"
521,"28397"
522,"35437"
523,"42781"
524,"49210"
525,"54019"
526,"57465"
527,"56570"
528,"53522"
529,"47653"
530,"41107"
531,"33455"
532,"26922"
533,"20997"
534,"16786"
535,"13642"
536,"11755"
537,"10419"
538,"10152"
539,"9837"
540,"9389"
541,"9358"
542,"9314"
543,"9314"
544,"9384"
545,"9435"
546,"9010"
547,"9081"
548,"9246"
549,"9011"
550,"9068"
551,"9134"
552,"9124"
553,"9087"
554,"9116"
555,"9024"
556,"9058"
557,"8855"
558,"9131"
559,"9262"
560,"8981"
561,"8990"
562,"9065"
563,"9089"
564,"9055"
565,"8959"
566,"9166"
567,"9146"
568,"9116"
569,"9214"
570,"9136"
571,"8918"
572,"9037"
573,"8971"
574,"9106"
575,"9139"
576,"9493"
577,"9653"
578,"10149"
579,"10828"
580,"11778"
581,"12547"
582,"13557"
583,"14883"
584,"15852"
585,"16528"
586,"16877"
587,"16520"
588,"15895"
589,"14723"
590,"13875"
591,"12674"
592,"11590"
593,"10671"
594,"10289"
595,"9670"
596,"9088"
597,"9003"
598,"8730"
599,"8759"
600,"8626"
601,"8523"
602,"8557"
603,"8621"
604,"8504"
605,"8447"
606,"8673"
607,"8374"
608,"8442"
609,"8432"
610,"8309"
611,"8352"
612,"8564"
613,"8476"
614,"8387"
615,"8522"
616,"8482"
617,"8461"
618,"8339"
619,"8372"
620,"8287"
621,"8245"
622,"8470"
623,"8469"
624,"8525"
625,"8214"
626,"8212"
627,"8315"
628,"8437"
629,"8377"
630,"8314"
631,"8411"
632,"8359"
633,"8138"
634,"8313"
635,"8200"
636,"8427"
637,"8220"
638,"8363"
639,"8227"
640,"8225"
641,"8128"
642,"8388"
643,"8283"
644,"8304"
645,"8308"
646,"8029"
647,"8158"
648,"7992"
649,"8002"
650,"8141"
651,"8082"
652,"8214"
653,"8151"
654,"8090"
655,"8011"
656,"8094"
657,"8189"
658,"8027"
659,"8128"
660,"8122"
661,"8384"
662,"8492"
663,"8485"
664,"8859"
665,"8865"
666,"8806"
667,"9058"
668,"9286"
669,"9238"
670,"9277"
671,"9030"
672,"8947"
673,"8567"
674,"8561"
675,"8264"
676,"8152"
677,"8075"
678,"7938"
679,"7818"
680,"7971"
681,"7867"
682,"7763"
683,"7643"
684,"7801"
685,"7727"
686,"7753"
687,"7837"
688,"7697"
689,"7735"
690,"7693"
691,"7593"
692,"7633"
693,"7528"
694,"7803"
695,"7711"
696,"7709"
697,"7731"
698,"7839"
699,"7945"
700,"8044"
701,"8223"
702,"8468"
703,"8627"
704,"8788"
705,"8817"
706,"8908"
707,"8742"
708,"8886"
709,"8721"
710,"8497"
711,"8519"
712,"8138"
713,"8042"
714,"7978"
715,"7757"
716,"7566"
717,"7507"
718,"7355"
719,"7544"
720,"7323"
721,"7371"
722,"7319"
723,"7240"
724,"7400"
725,"7369"
726,"7359"
727,"7371"
728,"7252"
729,"7145"
730,"7187"
731,"7241"
732,"7221"
733,"6966"
734,"7252"
735,"7200"
736,"7122"
737,"7149"
738,"7210"
739,"7209"
740,"7099"
741,"7048"
742,"7260"
743,"7136"
744,"7220"
745,"7248"
746,"7318"
747,"7209"
748,"7285"
749,"7160"
750,"7253"
751,"7044"
752,"6960"
753,"7009"
754,"6875"
755,"7101"
756,"6885"
757,"6887"
758,"6752"
759,"6798"
760,"6952"
761,"6894"
762,"6908"
763,"6945"
764,"6824"
765,"6723"
766,"6815"
767,"6780"
768,"6682"
769,"6652"
770,"6670"
771,"6472"
772,"6664"
773,"6627"
774,"6712"
775,"6726"
776,"6811"
777,"7030"
778,"7076"
779,"7446"
780,"7718"
781,"8092"
782,"8316"
783,"8700"
784,"9193"
785,"9348"
786,"9517"
787,"9651"
788,"9532"
789,"9521"
790,"9031"
791,"8825"
792,"8426"
793,"8111"
794,"7589"
795,"7303"
796,"6929"
797,"6833"
798,"6608"
799,"6418"
800,"6374"
801,"6284"
802,"6222"
803,"6219"
804,"6162"
805,"6360"
806,"6062"
807,"5958"
808,"6164"
809,"6282"
810,"6066"
811,"6170"
812,"6070"
813,"6286"
814,"6103"
815,"5950"
816,"6191"
817,"6097"
818,"5988"
819,"6124"
820,"6143"
821,"6123"
822,"5988"
823,"6070"
824,"6000"
825,"6000"
826,"5990"
827,"6061"
828,"5943"
829,"6005"
830,"5979"
831,"5959"
832,"5974"
833,"5851"
834,"5984"
835,"5938"
836,"5973"
837,"5893"
838,"5746"
839,"5942"
840,"5848"
841,"5952"
842,"5885"
843,"5998"
844,"5877"
845,"5771"
846,"5780"
847,"5859"
848,"5779"
849,"5898"
850,"5980"
851,"5942"
852,"5951"
853,"5940"
854,"5795"
855,"5861"
856,"5680"
857,"5817"
858,"5781"
859,"5807"
860,"5814"
861,"5846"
862,"5910"
863,"5741"
864,"5896"
865,"5903"
866,"5783"
867,"5778"
868,"5871"
869,"5807"
870,"5787"
871,"5857"
872,"5903"
873,"5926"
874,"5909"
875,"6093"
876,"5995"
877,"6057"
878,"6182"
879,"6138"
880,"6304"
881,"6389"
882,"6373"
883,"6427"
884,"6411"
885,"6392"
886,"6374"
887,"6293"
888,"6290"
889,"6285"
890,"6152"
891,"6220"
892,"6221"
893,"6247"
894,"6306"
895,"6424"
896,"6347"
897,"6361"
898,"6348"
899,"6424"
900,"6380"
901,"6377"
902,"6630"
903,"6370"
904,"6642"
905,"6596"
906,"6585"
907,"6754"
908,"7038"
909,"6786"
910,"7060"
911,"7108"
912,"7053"
913,"7257"
914,"7298"
915,"7476"
916,"7734"
917,"7676"
918,"7791"
919,"7938"
920,"8333"
921,"8447"
922,"8651"
923,"8930"
924,"9312"
925,"9324"
926,"10007"
927,"10123"
928,"10662"
929,"11006"
930,"11506"
931,"12363"
932,"12550"
933,"12919"
934,"13685"
935,"14374"
936,"14786"
937,"15510"
938,"16174"
939,"16904"
940,"17612"
941,"17942"
942,"18450"
943,"19003"
944,"19408"
945,"19725"
946,"19853"
947,"19996"
948,"20660"
949,"20674"
950,"20403"
951,"20246"
952,"20217"
953,"19989"
954,"19549"
955,"19102"
956,"18660"
957,"18589"
958,"17791"
959,"17275"
960,"16382"
961,"16039"
962,"15203"
963,"14517"
964,"13808"
965,"13183"
966,"12515"
967,"12049"
968,"11233"
969,"10743"
970,"10453"
971,"9751"
972,"9397"
973,"9080"
974,"8738"
975,"8360"
976,"7930"
977,"7732"
978,"7404"
979,"7192"
980,"6932"
981,"6781"
982,"6589"
983,"6324"
984,"6209"
985,"6222"
986,"5887"
987,"5764"
988,"5739"
989,"5561"
990,"5490"
991,"5386"
992,"5561"
993,"5447"
994,"5758"
995,"5851"
996,"6256"
997,"6701"
998,"7138"
999,"7710"
1000,"8305"
1001,"8672"
1002,"9297"
1003,"9993"
1004,"10935"
1005,"11239"
1006,"11632"
1007,"11983"
1008,"12166"
1009,"12178"
1010,"11841"
1011,"11600"
1012,"10832"
1013,"10096"
1014,"9230"
1015,"8539"
1016,"7640"
1017,"6826"
1018,"6159"
1019,"5691"
1020,"5025"
1021,"4791"
1022,"4526"
1023,"4428"
1024,"4157"
1025,"4221"
1026,"4198"
1027,"4112"
1028,"4230"
1029,"4273"
1030,"4142"
1031,"4117"
1032,"4154"
1033,"4322"
1034,"4305"
1035,"4239"
1036,"4407"
1037,"4362"
1038,"4376"
1039,"4467"
1040,"4720"
1041,"4806"
1042,"4951"
1043,"4926"
1044,"5202"
1045,"5353"
1046,"5462"
1047,"5638"
1048,"6014"
1049,"6109"
1050,"6390"
1051,"6502"
1052,"6844"
1053,"6889"
1054,"7108"
1055,"7170"
1056,"7314"
1057,"7256"
1058,"7529"
1059,"7268"
1060,"7304"
1061,"7085"
1062,"7034"
1063,"6659"
1064,"6350"
1065,"6275"
1066,"5980"
1067,"5948"
1068,"5844"
1069,"5605"
1070,"5511"
1071,"5318"
1072,"5117"
1073,"5152"
1074,"5140"
1075,"5116"
1076,"4901"
1077,"4683"
1078,"4743"
1079,"4620"
1080,"4353"
1081,"4482"
1082,"4322"
1083,"4240"
1084,"4128"
1085,"4040"
1086,"4033"
1087,"4056"
1088,"3912"
1089,"3818"
1090,"3765"
1091,"3668"
1092,"3599"
1093,"3658"
1094,"3555"
1095,"3509"
1096,"3423"
1097,"3373"
1098,"3288"
1099,"3266"
1100,"3270"
1101,"3294"
1102,"3073"
1103,"3222"
1104,"3110"
1105,"3154"
1106,"3152"
1107,"3053"
1108,"3021"
1109,"2901"
1110,"2999"
1111,"2879"
1112,"2939"
1113,"2900"
1114,"2816"
1115,"2780"
1116,"2742"
1117,"2694"
1118,"2818"
1119,"2655"
1120,"2706"
1121,"2728"
1122,"2794"
1123,"2792"
1124,"2806"
1125,"2913"
1126,"2891"
1127,"2941"
1128,"3161"
1129,"3137"
1130,"3187"
1131,"3464"
1132,"3396"
1133,"3569"
1134,"3635"
1135,"3721"
1136,"3580"
1137,"3609"
1138,"3525"
1139,"3417"
1140,"3200"
1141,"3101"
1142,"2871"
1143,"2782"
1144,"2847"
1145,"2707"
1146,"2516"
1147,"2510"
1148,"2482"
1149,"2427"
1150,"2497"
1151,"2469"
1152,"2479"
1153,"2385"
1154,"2529"
1155,"2560"
1156,"2475"
1157,"2571"
1158,"2470"
1159,"2483"
1160,"2358"
1161,"2503"
1162,"2403"
1163,"2394"
1164,"2345"
1165,"2212"
1166,"2318"
1167,"2215"
1168,"2238"
1169,"2272"
1170,"2214"
1171,"2216"
1172,"2157"
1173,"2188"
1174,"2253"
1175,"2224"
1176,"2196"
1177,"2085"
1178,"2286"
1179,"2194"
1180,"2137"
1181,"2237"
1182,"2217"
1183,"2205"
1184,"2214"
1185,"2320"
1186,"2329"
1187,"2406"
1188,"2374"
1189,"2362"
1190,"2476"
1191,"2447"
1192,"2407"
1193,"2418"
1194,"2318"
1195,"2360"
1196,"2249"
1197,"2144"
1198,"2166"
1199,"2096"
1200,"2090"
1201,"2077"
1202,"2056"
1203,"1985"
1204,"1974"
1205,"1983"
1206,"1985"
1207,"2029"
1208,"2007"
1209,"1904"
1210,"2030"
1211,"1994"
1212,"2019"
1213,"1905"
1214,"1969"
1215,"2044"
1216,"1972"
1217,"1955"
1218,"1956"
1219,"1873"
1220,"1948"
1221,"1891"
1222,"1888"
1223,"1886"
1224,"1870"
1225,"1865"
1226,"1931"
1227,"1900"
1228,"1840"
1229,"1876"
1230,"1772"
1231,"1871"
1232,"1747"
1233,"1786"
1234,"1758"
1235,"1733"
1236,"1834"
1237,"1776"
1238,"1763"
1239,"1774"
1240,"1764"
1241,"1781"
1242,"1799"
1243,"1867"
1244,"1740"
1245,"1701"
1246,"1793"
1247,"1754"
1248,"1737"
1249,"1695"
1250,"1750"
1251,"1696"
1252,"1764"
1253,"1730"
1254,"1700"
1255,"1735"
1256,"1709"
1257,"1654"
1258,"1692"
1259,"1667"
1260,"1710"
1261,"1685"
1262,"1641"
1263,"1765"
1264,"1654"
1265,"1688"
1266,"1651"
1267,"1624"
1268,"1655"
1269,"1653"
1270,"1615"
1271,"1641"
1272,"1616"
1273,"1564"
1274,"1603"
1275,"1596"
1276,"1606"
1277,"1607"
1278,"1619"
1279,"1532"
1280,"1532"
1281,"1572"
1282,"1516"
1283,"1519"
1284,"1484"
1285,"1607"
1286,"1510"
1287,"1566"
1288,"1482"
1289,"1470"
1290,"1554"
1291,"1551"
1292,"1477"
1293,"1532"
1294,"1469"
1295,"1486"
1296,"1499"
1297,"1539"
1298,"1484"
1299,"1507"
1300,"1467"
1301,"1431"
1302,"1497"
1303,"1415"
1304,"1574"
1305,"1429"
1306,"1422"
1307,"1439"
1308,"1457"
1309,"1413"
1310,"1472"
1311,"1449"
1312,"1483"
1313,"1392"
1314,"1440"
1315,"1412"
1316,"1387"
1317,"1432"
1318,"1361"
1319,"1411"
1320,"1421"
1321,"1396"
1322,"1436"
1323,"1394"
1324,"1278"
1325,"1378"
1326,"1354"
1327,"1320"
1328,"1370"
1329,"1247"
1330,"1338"
1331,"1292"
1332,"1285"
1333,"1320"
1334,"1291"
1335,"1250"
1336,"1332"
1337,"1333"
1338,"1279"
1339,"1213"
1340,"1294"
1341,"1281"
1342,"1229"
1343,"1252"
1344,"1292"
1345,"1294"
1346,"1208"
1347,"1186"
1348,"1230"
1349,"1196"
1350,"1203"
1351,"1176"
1352,"1162"
1353,"1247"
1354,"1241"
1355,"1195"
1356,"1161"
1357,"1218"
1358,"1176"
1359,"1204"
1360,"1215"
1361,"1144"
1362,"1176"
1363,"1199"
1364,"1087"
1365,"1183"
1366,"1171"
1367,"1169"
1368,"1171"
1369,"1125"
1370,"1113"
1371,"1091"
1372,"1132"
1373,"1191"
1374,"1152"
1375,"1176"
1376,"1098"
1377,"1108"
1378,"1074"
1379,"1179"
1380,"1135"
1381,"1134"
1382,"1125"
1383,"1095"
1384,"1086"
1385,"1053"
1386,"1087"
1387,"1129"
1388,"1128"
1389,"1106"
1390,"999"
1391,"1053"
1392,"1067"
1393,"1047"
1394,"1044"
1395,"1035"
1396,"998"
1397,"1026"
1398,"995"
1399,"986"
1400,"1020"
1401,"1002"
1402,"1052"
1403,"1020"
1404,"1032"
1405,"1011"
1406,"977"
1407,"1017"
1408,"1045"
1409,"1006"
1410,"1001"
1411,"983"
1412,"1010"
1413,"955"
1414,"989"
1415,"1025"
1416,"1027"
1417,"956"
1418,"965"
1419,"978"
1420,"973"
1421,"963"
1422,"979"
1423,"1026"
1424,"946"
1425,"948"
1426,"932"
1427,"904"
1428,"939"
1429,"907"
1430,"923"
1431,"841"
1432,"936"
1433,"890"
1434,"887"
1435,"887"
1436,"920"
1437,"913"
1438,"874"
1439,"910"
1440,"865"
1441,"912"
1442,"887"
1443,"904"
1444,"906"
1445,"832"
1446,"876"
1447,"858"
1448,"858"
1449,"841"
1450,"850"
1451,"865"
1452,"850"
1453,"867"
1454,"829"
1455,"816"
1456,"838"
1457,"754"
1458,"793"
1459,"803"
1460,"813"
1461,"804"
1462,"783"
1463,"795"
1464,"794"
1465,"848"
1466,"787"
1467,"796"
1468,"817"
1469,"817"
1470,"829"
1471,"801"
1472,"759"
1473,"814"
1474,"768"
1475,"763"
1476,"764"
1477,"741"
1478,"748"
1479,"746"
1480,"774"
1481,"783"
1482,"740"
1483,"730"
1484,"748"
1485,"748"
1486,"712"
1487,"776"
1488,"731"
1489,"685"
1490,"714"
1491,"720"
1492,"746"
1493,"717"
1494,"726"
1495,"708"
1496,"689"
1497,"733"
1498,"695"
1499,"694"
1500,"698"
1501,"659"
1502,"668"
1503,"697"
1504,"726"
1505,"672"
1506,"651"
1507,"678"
1508,"664"
1509,"658"
1510,"676"
1511,"622"
1512,"640"
1513,"619"
1514,"705"
1515,"684"
1516,"632"
1517,"645"
1518,"580"
1519,"705"
1520,"650"
1521,"635"
1522,"577"
1523,"594"
1524,"610"
1525,"603"
1526,"623"
1527,"589"
1528,"596"
1529,"638"
1530,"637"
1531,"595"
1532,"608"
1533,"638"
1534,"602"
1535,"605"
1536,"615"
1537,"605"
1538,"568"
1539,"598"
1540,"571"
1541,"565"
1542,"583"
1543,"574"
1544,"609"
1545,"549"
1546,"566"
1547,"555"
1548,"568"
1549,"539"
1550,"560"
1551,"555"
1552,"546"
1553,"542"
1554,"525"
1555,"583"
1556,"509"
1557,"532"
1558,"512"
1559,"515"
1560,"491"
1561,"526"
1562,"486"
1563,"550"
1564,"515"
1565,"528"
1566,"489"
1567,"478"
1568,"486"
1569,"465"
1570,"486"
1571,"474"
1572,"490"
1573,"469"
1574,"468"
1575,"498"
1576,"512"
1577,"505"
1578,"486"
1579,"496"
1580,"493"
1581,"483"
1582,"465"
1583,"496"
1584,"455"
1585,"415"
1586,"479"
1587,"509"
1588,"407"
1589,"511"
1590,"422"
1591,"445"
1592,"452"
1593,"485"
1594,"458"
1595,"442"
1596,"444"
1597,"473"
1598,"425"
1599,"435"
1600,"437"
1601,"440"
1602,"418"
1603,"443"
1604,"395"
1605,"376"
1606,"366"
1607,"441"
1608,"417"
1609,"390"
1610,"410"
1611,"404"
1612,"385"
1613,"410"
1614,"363"
1615,"345"
1616,"408"
1617,"360"
1618,"374"
1619,"377"
1620,"339"
1621,"374"
1622,"394"
1623,"351"
1624,"394"
1625,"401"
1626,"335"
1627,"373"
1628,"347"
1629,"334"
1630,"297"
1631,"372"
1632,"354"
1633,"354"
1634,"356"
1635,"337"
1636,"311"
1637,"330"
1638,"334"
1639,"355"
1640,"338"
1641,"329"
1642,"327"
1643,"347"
1644,"324"
1645,"303"
1646,"290"
1647,"322"
1648,"293"
1649,"333"
1650,"305"
1651,"316"
1652,"300"
1653,"281"
1654,"293"
1655,"269"
1656,"306"
1657,"301"
1658,"260"
1659,"302"
1660,"252"
1661,"278"
1662,"229"
1663,"291"
1664,"283"
1665,"278"
1666,"275"
1667,"226"
1668,"264"
1669,"257"
1670,"235"
1671,"227"
1672,"242"
1673,"262"
1674,"253"
1675,"241"
1676,"255"
1677,"253"
1678,"248"
1679,"216"
1680,"219"
1681,"239"
1682,"219"
1683,"226"
1684,"197"
1685,"208"
1686,"221"
1687,"226"
1688,"188"
1689,"190"
1690,"191"
1691,"203"
1692,"191"
1693,"215"
1694,"196"
1695,"187"
1696,"181"
1697,"199"
1698,"216"
1699,"182"
1700,"214"
1701,"168"
1702,"201"
1703,"195"
1704,"175"
1705,"173"
1706,"191"
1707,"181"
1708,"181"
1709,"168"
1710,"177"
1711,"175"
1712,"164"
1713,"161"
1714,"158"
1715,"157"
1716,"170"
1717,"162"
1718,"155"
1719,"137"
1720,"146"
1721,"146"
1722,"155"
1723,"159"
1724,"156"
1725,"154"
1726,"150"
1727,"133"
1728,"130"
1729,"132"
1730,"118"
1731,"123"
1732,"123"
1733,"127"
1734,"115"
1735,"109"
1736,"92"
1737,"140"
1738,"108"
1739,"111"
1740,"108"
1741,"105"
1742,"97"
1743,"131"
1744,"116"
1745,"100"
1746,"94"
1747,"98"
1748,"91"
1749,"104"
1750,"97"
1751,"86"
1752,"93"
1753,"98"
1754,"90"
1755,"103"
1756,"84"
1757,"83"
1758,"74"
1759,"92"
1760,"81"
1761,"81"
1762,"74"
1763,"80"
1764,"74"
1765,"73"
1766,"91"
1767,"76"
1768,"83"
1769,"60"
1770,"62"
1771,"55"
1772,"68"
1773,"80"
1774,"55"
1775,"56"
1776,"55"
1777,"63"
1778,"61"
1779,"67"
1780,"54"
1781,"47"
1782,"49"
1783,"47"
1784,"52"
1785,"57"
1786,"46"
1787,"47"
1788,"46"
1789,"42"
1790,"40"
1791,"49"
1792,"46"
1793,"43"
1794,"37"
1795,"34"
1796,"51"
1797,"32"
1798,"41"
1799,"38"
1800,"34"
1801,"46"
1802,"28"
1803,"37"
1804,"45"
1805,"33"
1806,"38"
1807,"45"
1808,"30"
1809,"28"
1810,"45"
1811,"29"
1812,"39"
1813,"32"
1814,"31"
1815,"29"
1816,"21"
1817,"42"
1818,"35"
1819,"42"
1820,"23"
1821,"27"
1822,"31"
1823,"27"
1824,"27"
1825,"18"
1826,"25"
1827,"28"
1828,"23"
1829,"28"
1830,"28"
1831,"22"
1832,"24"
1833,"27"
1834,"14"
1835,"24"
1836,"21"
1837,"17"
1838,"22"
1839,"30"
1840,"22"
1841,"31"
1842,"24"
1843,"24"
1844,"25"
1845,"20"
1846,"19"
1847,"20"
1848,"19"
1849,"20"
1850,"20"
1851,"16"
1852,"21"
1853,"12"
1854,"20"
1855,"18"
1856,"15"
1857,"15"
1858,"15"
1859,"14"
1860,"20"
1861,"20"
1862,"10"
1863,"20"
1864,"18"
1865,"22"
1866,"23"
1867,"17"
1868,"15"
1869,"15"
1870,"18"
1871,"22"
1872,"18"
1873,"18"
1874,"22"
1875,"10"
1876,"15"
1877,"18"
1878,"11"
1879,"15"
1880,"16"
1881,"16"
1882,"12"
1883,"13"
1884,"14"
1885,"9"
1886,"17"
1887,"15"
1888,"8"
1889,"11"
1890,"8"
1891,"19"
1892,"16"
1893,"13"
1894,"12"
1895,"10"
1896,"12"
1897,"16"
1898,"12"
1899,"13"
1900,"8"
1901,"14"
1902,"12"
1903,"12"
1904,"16"
1905,"14"
1906,"14"
1907,"10"
1908,"11"
1909,"7"
1910,"10"
1911,"7"
1912,"5"
1913,"5"
1914,"9"
1915,"17"
1916,"13"
1917,"17"
1918,"17"
1919,"8"
1920,"9"
1921,"9"
1922,"8"
1923,"18"
1924,"14"
1925,"10"
1926,"8"
1927,"18"
1928,"12"
1929,"7"
1930,"14"
1931,"7"
1932,"10"
