Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK44280"
Duration Time,300.727
Ambient Temperature,"105.5"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"16619403"
Raw Accumulated Counts,"19435989"
Valid Count Last Packet,"51539"
Raw Count Last Packet,"59682"
Live Time,256.545013
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0417
Number of Channels,2048
Vacuum,698
Channel#,Intensity
0,"8754"
1,"6824"
2,"4513"
3,"3046"
4,"1451"
5,"353"
6,"54"
7,"14"
8,"9"
9,"6"
10,"5"
11,"2"
12,"2"
13,"2"
14,"0"
15,"3"
16,"1"
17,"2"
18,"2"
19,"1"
20,"1"
21,"2"
22,"3"
23,"4"
24,"2"
25,"1"
26,"2"
27,"0"
28,"0"
29,"1"
30,"4"
31,"53"
32,"410"
33,"1305"
34,"2080"
35,"2623"
36,"2901"
37,"2957"
38,"3002"
39,"3024"
40,"2950"
41,"2919"
42,"3033"
43,"3006"
44,"3007"
45,"3029"
46,"3073"
47,"3094"
48,"3006"
49,"2991"
50,"3017"
51,"2942"
52,"2966"
53,"3032"
54,"3037"
55,"3039"
56,"2971"
57,"2931"
58,"2963"
59,"3012"
60,"2872"
61,"2932"
62,"2941"
63,"2864"
64,"2662"
65,"2819"
66,"2751"
67,"2703"
68,"2627"
69,"2757"
70,"2711"
71,"2788"
72,"2812"
73,"2967"
74,"3026"
75,"2816"
76,"2853"
77,"2702"
78,"2609"
79,"2637"
80,"2683"
81,"2609"
82,"2674"
83,"2894"
84,"3060"
85,"3287"
86,"3419"
87,"3511"
88,"3517"
89,"3467"
90,"3566"
91,"3698"
92,"4339"
93,"5576"
94,"7130"
95,"8979"
96,"10862"
97,"11516"
98,"11041"
99,"9236"
100,"7150"
101,"5345"
102,"4220"
103,"3720"
104,"3360"
105,"3483"
106,"3524"
107,"3607"
108,"3541"
109,"3961"
110,"4241"
111,"4974"
112,"5179"
113,"5693"
114,"5892"
115,"6087"
116,"5748"
117,"5349"
118,"4981"
119,"4703"
120,"4489"
121,"4444"
122,"4330"
123,"4655"
124,"4789"
125,"4931"
126,"5562"
127,"6526"
128,"7966"
129,"10330"
130,"13005"
131,"16333"
132,"19881"
133,"22770"
134,"24255"
135,"23608"
136,"22093"
137,"20117"
138,"18515"
139,"18427"
140,"19116"
141,"20011"
142,"20123"
143,"20099"
144,"19865"
145,"20662"
146,"21260"
147,"22029"
148,"21323"
149,"19696"
150,"16240"
151,"13274"
152,"10719"
153,"8947"
154,"8023"
155,"7776"
156,"8117"
157,"8273"
158,"8682"
159,"8510"
160,"8598"
161,"8325"
162,"8382"
163,"8217"
164,"8299"
165,"8288"
166,"8827"
167,"8819"
168,"9156"
169,"9510"
170,"9491"
171,"9986"
172,"10735"
173,"11785"
174,"13577"
175,"16912"
176,"24766"
177,"42610"
178,"80358"
179,"151571"
180,"269226"
181,"431381"
182,"612486"
183,"768296"
184,"842214"
185,"810508"
186,"683249"
187,"507184"
188,"328588"
189,"189802"
190,"98951"
191,"49430"
192,"27056"
193,"20148"
194,"23327"
195,"33410"
196,"51098"
197,"74750"
198,"101747"
199,"125703"
200,"138055"
201,"134298"
202,"116459"
203,"88955"
204,"60944"
205,"38254"
206,"22169"
207,"12943"
208,"8070"
209,"5771"
210,"4967"
211,"4841"
212,"4746"
213,"4976"
214,"4994"
215,"5566"
216,"6596"
217,"8687"
218,"13145"
219,"22532"
220,"37823"
221,"61451"
222,"90799"
223,"121122"
224,"144703"
225,"154915"
226,"147202"
227,"125119"
228,"93767"
229,"63362"
230,"39150"
231,"23092"
232,"13193"
233,"8605"
234,"6259"
235,"5545"
236,"5330"
237,"5437"
238,"5795"
239,"6793"
240,"8250"
241,"11011"
242,"14509"
243,"19339"
244,"23867"
245,"27666"
246,"29485"
247,"28770"
248,"25527"
249,"21016"
250,"16066"
251,"11669"
252,"8928"
253,"7021"
254,"6060"
255,"5682"
256,"5599"
257,"5650"
258,"5836"
259,"6311"
260,"7115"
261,"8794"
262,"12882"
263,"20949"
264,"35708"
265,"60205"
266,"94803"
267,"136256"
268,"178468"
269,"212262"
270,"226880"
271,"217908"
272,"189494"
273,"148402"
274,"105062"
275,"68645"
276,"40674"
277,"23597"
278,"13520"
279,"8817"
280,"6760"
281,"5993"
282,"5705"
283,"5667"
284,"5665"
285,"5908"
286,"5966"
287,"6494"
288,"7064"
289,"8213"
290,"10116"
291,"13376"
292,"17849"
293,"23650"
294,"30491"
295,"36197"
296,"40003"
297,"40742"
298,"37847"
299,"33009"
300,"26387"
301,"20033"
302,"14737"
303,"10694"
304,"8297"
305,"6755"
306,"5987"
307,"5794"
308,"5808"
309,"6049"
310,"6099"
311,"6441"
312,"6990"
313,"7874"
314,"8984"
315,"10588"
316,"12325"
317,"14435"
318,"16167"
319,"17155"
320,"16974"
321,"15620"
322,"13987"
323,"11654"
324,"9818"
325,"8359"
326,"7089"
327,"6581"
328,"5876"
329,"5931"
330,"5786"
331,"5806"
332,"5761"
333,"6060"
334,"5968"
335,"6116"
336,"6230"
337,"6716"
338,"7355"
339,"8594"
340,"10415"
341,"12475"
342,"15810"
343,"18999"
344,"21943"
345,"23743"
346,"24172"
347,"23122"
348,"21198"
349,"18191"
350,"15329"
351,"12714"
352,"10704"
353,"9816"
354,"8979"
355,"8607"
356,"8158"
357,"8146"
358,"8590"
359,"9287"
360,"9551"
361,"10327"
362,"11241"
363,"11697"
364,"12333"
365,"13264"
366,"14054"
367,"14809"
368,"15460"
369,"16585"
370,"17720"
371,"18198"
372,"18667"
373,"18135"
374,"17046"
375,"15303"
376,"13671"
377,"12064"
378,"10608"
379,"9841"
380,"9191"
381,"9017"
382,"8968"
383,"8440"
384,"8100"
385,"7672"
386,"7079"
387,"6636"
388,"6402"
389,"6083"
390,"5858"
391,"5921"
392,"5999"
393,"6369"
394,"7276"
395,"8430"
396,"10487"
397,"12700"
398,"15222"
399,"17900"
400,"19984"
401,"21049"
402,"20761"
403,"19567"
404,"17839"
405,"15251"
406,"12962"
407,"10984"
408,"9258"
409,"8640"
410,"7961"
411,"7753"
412,"7461"
413,"7015"
414,"6940"
415,"6502"
416,"6105"
417,"5768"
418,"5647"
419,"5323"
420,"5444"
421,"5292"
422,"5530"
423,"5540"
424,"5854"
425,"6230"
426,"6833"
427,"7496"
428,"8022"
429,"8784"
430,"9043"
431,"9240"
432,"8997"
433,"8742"
434,"7924"
435,"7408"
436,"6877"
437,"6581"
438,"6491"
439,"6384"
440,"6596"
441,"6905"
442,"7277"
443,"7575"
444,"7680"
445,"7689"
446,"7593"
447,"7238"
448,"6924"
449,"6781"
450,"6500"
451,"6395"
452,"6365"
453,"6217"
454,"6378"
455,"6156"
456,"6253"
457,"6236"
458,"5969"
459,"5901"
460,"5607"
461,"5497"
462,"5569"
463,"5434"
464,"5436"
465,"5268"
466,"5281"
467,"5454"
468,"5486"
469,"5554"
470,"5526"
471,"5532"
472,"5600"
473,"5680"
474,"5764"
475,"5909"
476,"6005"
477,"6012"
478,"5867"
479,"6009"
480,"6062"
481,"5854"
482,"5725"
483,"5707"
484,"5597"
485,"5358"
486,"5379"
487,"5306"
488,"5339"
489,"5248"
490,"5348"
491,"5394"
492,"5278"
493,"5359"
494,"5306"
495,"5423"
496,"5467"
497,"5436"
498,"5404"
499,"5454"
500,"5439"
501,"5330"
502,"5219"
503,"5350"
504,"5222"
505,"5393"
506,"5374"
507,"5299"
508,"5279"
509,"5319"
510,"5185"
511,"5372"
512,"5257"
513,"5370"
514,"5322"
515,"5115"
516,"5232"
517,"5304"
518,"5281"
519,"5389"
520,"5405"
521,"5307"
522,"5366"
523,"5422"
524,"5380"
525,"5414"
526,"5556"
527,"5548"
528,"5472"
529,"5639"
530,"5446"
531,"5495"
532,"5305"
533,"5261"
534,"5232"
535,"5286"
536,"5327"
537,"5281"
538,"5325"
539,"5348"
540,"5432"
541,"5310"
542,"5236"
543,"5357"
544,"5237"
545,"5345"
546,"5228"
547,"5199"
548,"5106"
549,"5141"
550,"5124"
551,"5079"
552,"5110"
553,"5173"
554,"5008"
555,"5245"
556,"5159"
557,"5107"
558,"5014"
559,"5080"
560,"5115"
561,"5047"
562,"5128"
563,"5122"
564,"5064"
565,"4991"
566,"5093"
567,"5091"
568,"5216"
569,"5186"
570,"5029"
571,"5085"
572,"5096"
573,"5166"
574,"4997"
575,"5027"
576,"5048"
577,"5150"
578,"4999"
579,"4973"
580,"4975"
581,"4914"
582,"5053"
583,"4987"
584,"4983"
585,"5067"
586,"5034"
587,"5057"
588,"5056"
589,"5033"
590,"5057"
591,"5096"
592,"5030"
593,"5028"
594,"5064"
595,"5086"
596,"5058"
597,"4947"
598,"4985"
599,"5004"
600,"4917"
601,"4959"
602,"4951"
603,"4843"
604,"4768"
605,"4884"
606,"4903"
607,"4833"
608,"4721"
609,"4758"
610,"4997"
611,"4838"
612,"4841"
613,"4742"
614,"4899"
615,"4771"
616,"4857"
617,"4906"
618,"4729"
619,"4849"
620,"4885"
621,"4892"
622,"4868"
623,"4832"
624,"4814"
625,"4917"
626,"4826"
627,"4955"
628,"4937"
629,"4999"
630,"4937"
631,"4900"
632,"4926"
633,"4869"
634,"4864"
635,"4822"
636,"4859"
637,"4788"
638,"4754"
639,"4611"
640,"4669"
641,"4671"
642,"4590"
643,"4682"
644,"4654"
645,"4588"
646,"4413"
647,"4654"
648,"4537"
649,"4638"
650,"4658"
651,"4491"
652,"4626"
653,"4578"
654,"4511"
655,"4606"
656,"4562"
657,"4443"
658,"4424"
659,"4571"
660,"4535"
661,"4437"
662,"4564"
663,"4444"
664,"4587"
665,"4458"
666,"4543"
667,"4407"
668,"4394"
669,"4453"
670,"4379"
671,"4524"
672,"4302"
673,"4325"
674,"4441"
675,"4414"
676,"4360"
677,"4431"
678,"4359"
679,"4260"
680,"4249"
681,"4368"
682,"4422"
683,"4320"
684,"4359"
685,"4278"
686,"4280"
687,"4239"
688,"4375"
689,"4144"
690,"4316"
691,"4200"
692,"4348"
693,"4348"
694,"4398"
695,"4312"
696,"4488"
697,"4636"
698,"4861"
699,"4976"
700,"5098"
701,"5535"
702,"5921"
703,"6107"
704,"6375"
705,"6553"
706,"6673"
707,"6738"
708,"6548"
709,"6134"
710,"5806"
711,"5601"
712,"5192"
713,"4839"
714,"4538"
715,"4427"
716,"4248"
717,"4150"
718,"4050"
719,"3990"
720,"4052"
721,"4081"
722,"3939"
723,"4030"
724,"3981"
725,"3893"
726,"4051"
727,"3959"
728,"3962"
729,"3974"
730,"4034"
731,"3902"
732,"4021"
733,"3926"
734,"4007"
735,"3898"
736,"3992"
737,"3866"
738,"3884"
739,"3904"
740,"3899"
741,"3845"
742,"3938"
743,"3935"
744,"3850"
745,"3921"
746,"3905"
747,"3787"
748,"3864"
749,"3907"
750,"3865"
751,"3836"
752,"3778"
753,"3754"
754,"3778"
755,"3801"
756,"3760"
757,"3750"
758,"3733"
759,"3787"
760,"3723"
761,"3796"
762,"3784"
763,"3740"
764,"3629"
765,"3701"
766,"3633"
767,"3717"
768,"3673"
769,"3739"
770,"3603"
771,"3607"
772,"3700"
773,"3689"
774,"3693"
775,"3659"
776,"3593"
777,"3614"
778,"3727"
779,"3846"
