Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PSC18821"
Duration Time,300.141
Ambient Temperature,"110.7"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"7836232"
Raw Accumulated Counts,"8389508"
Valid Count Last Packet,"24358"
Raw Count Last Packet,"26022"
Live Time,280.778076
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0763
Number of Channels,2048
Vacuum,1020
Channel#,Intensity
0,"9675"
1,"7658"
2,"4704"
3,"2758"
4,"1234"
5,"291"
6,"44"
7,"6"
8,"3"
9,"2"
10,"2"
11,"3"
12,"3"
13,"2"
14,"1"
15,"1"
16,"0"
17,"0"
18,"1"
19,"0"
20,"0"
21,"0"
22,"1"
23,"1"
24,"0"
25,"0"
26,"2"
27,"0"
28,"0"
29,"0"
30,"0"
31,"16"
32,"165"
33,"632"
34,"1151"
35,"1439"
36,"1552"
37,"1659"
38,"1541"
39,"1557"
40,"1543"
41,"1476"
42,"1553"
43,"1473"
44,"1534"
45,"1531"
46,"1663"
47,"1708"
48,"1715"
49,"1591"
50,"1602"
51,"1503"
52,"1491"
53,"1552"
54,"1540"
55,"1626"
56,"1606"
57,"1577"
58,"1651"
59,"1538"
60,"1607"
61,"1620"
62,"1653"
63,"1601"
64,"1485"
65,"1471"
66,"1440"
67,"1463"
68,"1496"
69,"1470"
70,"1532"
71,"1484"
72,"1483"
73,"1596"
74,"1566"
75,"1612"
76,"1532"
77,"1407"
78,"1463"
79,"1397"
80,"1433"
81,"1455"
82,"1432"
83,"1460"
84,"1631"
85,"1686"
86,"1827"
87,"1863"
88,"1823"
89,"1673"
90,"1597"
91,"1570"
92,"1488"
93,"1563"
94,"1587"
95,"1578"
96,"1601"
97,"1673"
98,"1786"
99,"1833"
100,"1921"
101,"1956"
102,"1995"
103,"1983"
104,"2025"
105,"2273"
106,"2347"
107,"2681"
108,"3206"
109,"4451"
110,"7262"
111,"12682"
112,"21101"
113,"31872"
114,"41300"
115,"46255"
116,"44462"
117,"36187"
118,"25561"
119,"16511"
120,"10733"
121,"7503"
122,"6494"
123,"6061"
124,"5640"
125,"5034"
126,"4396"
127,"4041"
128,"4428"
129,"5628"
130,"7742"
131,"11228"
132,"15024"
133,"19507"
134,"21891"
135,"22580"
136,"20655"
137,"17831"
138,"15665"
139,"15400"
140,"15624"
