Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PM391"
171,"3836"
172,"2981"
173,"2500"
174,"2360"
175,"2761"
176,"3134"
177,"3727"
178,"4359"
179,"5216"
180,"6032"
181,"7347"
182,"8401"
183,"9568"
184,"10003"
185,"9608"
186,"8595"
187,"7336"
188,"5588"
189,"4291"
190,"3366"
191,"2849"
192,"2658"
193,"2679"
194,"2625"
195,"2838"
196,"2976"
197,"3245"
198,"3582"
199,"3917"
200,"4078"
201,"4014"
202,"4000"
203,"3820"
204,"3587"
205,"3320"
206,"3144"
207,"3160"
208,"3142"
209,"3086"
210,"3116"
211,"3213"
212,"3159"
213,"3274"
214,"3362"
215,"3423"
216,"3683"
217,"3398"
218,"3746"
219,"4019"
220,"4336"
221,"4838"
222,"5551"
223,"6150"
224,"6678"
225,"7012"
226,"6789"
227,"6296"
228,"5761"
229,"5186"
230,"4663"
231,"4453"
232,"4193"
233,"4273"
234,"4101"
235,"4083"
236,"4132"
237,"4288"
238,"4376"
239,"4474"
240,"4581"
241,"4619"
242,"4883"
243,"5068"
244,"5081"
245,"5040"
246,"5164"
247,"5113"
248,"5149"
249,"4770"
250,"4840"
251,"4742"
252,"4898"
253,"4872"
254,"4753"
255,"4861"
256,"5002"
257,"5051"
258,"5193"
259,"5256"
260,"5358"
261,"5362"
262,"5536"
263,"5508"
264,"5577"
265,"5749"
266,"5668"
267,"5724"
268,"5884"
269,"5895"
270,"5915"
271,"6072"
272,"6033"
273,"5961"
274,"6093"
275,"6121"
276,"6115"
277,"6019"
278,"6200"
279,"6089"
280,"6137"
281,"6237"
282,"6099"
283,"6311"
284,"6218"
285,"6261"
286,"6352"
287,"6432"
288,"6493"
289,"6456"
290,"6740"
291,"6764"
292,"7069"
293,"7245"
294,"7481"
295,"7342"
296,"7455"
297,"7314"
298,"7046"
299,"6927"
300,"7011"
301,"6803"
302,"6681"
303,"6779"
304,"6963"
305,"6886"
306,"7006"
307,"7315"
308,"7448"
309,"7544"
310,"8210"
311,"9164"
312,"10737"
313,"14066"
314,"18817"
315,"26320"
316,"35153"
317,"45759"
318,"55472"
319,"61921"
320,"64340"
321,"60136"
322,"52827"
323,"41662"
324,"31575"
325,"22599"
326,"15908"
327,"11877"
328,"9466"
329,"8033"
330,"7520"
331,"7218"
332,"7273"
333,"7306"
334,"7273"
335,"7385"
336,"7416"
337,"7433"
338,"7604"
339,"7777"
340,"7692"
341,"7983"
342,"8108"
343,"8284"
344,"8502"
345,"8938"
346,"9695"
347,"10663"
348,"11981"
349,"13323"
350,"14664"
351,"15805"
352,"16864"
353,"16988"
354,"16301"
355,"15287"
356,"14208"
357,"13338"
358,"12589"
359,"12160"
360,"12418"
361,"12847"
362,"13186"
363,"13811"
364,"14577"
365,"14965"
366,"15657"
367,"16493"
368,"17436"
369,"18421"
370,"19977"
371,"21241"
372,"22486"
373,"22971"
374,"22145"
375,"20825"
376,"18246"
377,"15743"
378,"12993"
379,"10887"
380,"9441"
381,"8214"
382,"7709"
383,"7206"
384,"7276"
385,"7194"
386,"7015"
387,"7051"
388,"7117"
389,"7164"
390,"7334"
391,"7368"
392,"7388"
393,"7623"
394,"7377"
395,"7625"
396,"7996"
397,"8213"
398,"8383"
399,"8575"
400,"9056"
401,"9223"
402,"9206"
403,"9157"
404,"9356"
405,"8974"
406,"8854"
407,"9014"
408,"8969"
409,"8768"
410,"9124"
411,"9356"
412,"9413"
413,"9477"
414,"9338"
415,"8978"
416,"8515"
417,"8311"
418,"7946"
419,"7754"
420,"7523"
421,"7259"
422,"7075"
423,"7178"
424,"7240"
425,"7416"
426,"7405"
427,"7662"
428,"7863"
429,"8121"
430,"8236"
431,"8391"
432,"8314"
433,"8343"
434,"8056"
435,"8022"
436,"7804"
437,"7758"
438,"7553"
439,"7467"
440,"7437"
441,"7557"
442,"7560"
443,"7505"
444,"7480"
445,"7587"
446,"7569"
447,"7625"
448,"7426"
449,"7515"
450,"7479"
451,"7514"
452,"7395"
453,"7596"
454,"7446"
455,"7579"
456,"7678"
457,"7805"
458,"7998"
459,"8181"
460,"8416"
461,"8470"
462,"8504"
463,"8518"
464,"8155"
465,"8333"
466,"8026"
467,"7789"
468,"7779"
469,"7692"
470,"7669"
471,"7606"
472,"7607"
473,"7546"
474,"7601"
475,"7562"
476,"7656"
477,"7628"
478,"7739"
479,"7679"
480,"7766"
481,"7582"
482,"7547"
483,"7563"
484,"7436"
485,"7479"
486,"7625"
487,"7380"
488,"7292"
489,"7226"
490,"7290"
491,"7420"
492,"7404"
493,"7337"
494,"7299"
495,"7350"
496,"7162"
497,"7202"
498,"7336"
499,"7161"
500,"7184"
501,"7150"
502,"7151"
503,"7199"
504,"7307"
505,"7175"
506,"7229"
507,"7196"
508,"7226"
509,"7117"
510,"7294"
511,"7106"
512,"7245"
513,"7224"
514,"7120"
515,"7118"
516,"7277"
517,"7196"
518,"7275"
519,"7091"
520,"7109"
521,"7204"
522,"7372"
523,"7398"
524,"7275"
525,"7546"
526,"7362"
527,"7206"
528,"7424"
529,"7380"
530,"7418"
531,"7082"
532,"7116"
533,"7109"
534,"7037"
535,"6981"
536,"7032"
537,"6923"
538,"6898"
539,"7090"
540,"7114"
541,"7212"
542,"7020"
543,"7016"
544,"7011"
545,"6876"
546,"7023"
547,"6918"
548,"6908"
549,"6861"
550,"6846"
551,"6836"
552,"6728"
553,"6599"
554,"6748"
555,"6808"
556,"6770"
557,"6777"
558,"6708"
559,"6685"
560,"6723"
561,"6641"
562,"6597"
563,"6688"
564,"6652"
565,"6694"
566,"6577"
567,"6708"
568,"6706"
569,"6602"
570,"6595"
571,"6493"
572,"6569"
573,"6528"
574,"6585"
575,"6448"
576,"6541"
577,"6575"
578,"6535"
579,"6565"
580,"6356"
581,"6415"
582,"6381"
583,"6383"
584,"6340"
585,"6436"
586,"6219"
587,"6356"
588,"6267"
589,"6291"
590,"6300"
591,"6414"
592,"6231"
593,"6306"
594,"6300"
595,"6281"
596,"6107"
597,"6159"
598,"6105"
599,"6218"
600,"6124"
601,"6125"
602,"6140"
603,"6112"
604,"6161"
605,"6071"
606,"6116"
607,"6070"
608,"6086"
609,"6095"
610,"6042"
611,"5917"
612,"5983"
613,"5995"
614,"5967"
615,"6095"
616,"5995"
617,"5986"
618,"5653"
619,"5957"
620,"5822"
621,"5826"
622,"5764"
623,"5868"
624,"5798"
625,"6006"
626,"6105"
627,"5986"
628,"5902"
629,"5966"
630,"5923"
631,"5844"
632,"5795"
633,"5913"
634,"5822"
635,"5911"
636,"5887"
637,"5876"
638,"5759"
639,"5732"
640,"5761"
641,"5755"
642,"5873"
643,"5836"
644,"5749"
645,"5800"
646,"5866"
647,"5949"
648,"5812"
649,"5963"
650,"5906"
651,"5732"
652,"5871"
653,"5702"
654,"5773"
655,"5709"
656,"5759"
657,"5714"
658,"5779"
659,"6051"
660,"6552"
661,"6567"
662,"7308"
663,"7801"
664,"8452"
665,"9092"
666,"9594"
667,"10018"
668,"10249"
669,"10256"
670,"10108"
671,"9793"
672,"8948"
673,"8381"
674,"7627"
675,"6885"
676,"6405"
677,"5969"
678,"5762"
679,"5571"
680,"5459"
681,"5241"
682,"5178"
683,"5157"
684,"5059"
685,"5133"
686,"5056"
687,"5096"
688,"4983"
689,"5058"
690,"5014"
691,"4917"
692,"4930"
693,"4968"
694,"4983"
695,"5254"
696,"5179"
697,"5212"
698,"5276"
699,"5436"
700,"5675"
701,"5981"
702,"6158"
703,"6703"
704,"6918"
705,"7062"
706,"7301"
707,"7435"
708,"7211"
709,"7087"
710,"6744"
711,"6460"
712,"6111"
713,"5859"
714,"5382"
715,"5143"
716,"4872"
717,"4848"
718,"4674"
719,"4641"
720,"4591"
721,"4573"
722,"4544"
723,"4428"
724,"4460"
725,"4531"
726,"4348"
727,"4495"
728,"4463"
729,"4360"
730,"4392"
731,"4416"
732,"4488"
733,"4408"
734,"4369"
735,"4382"
736,"4469"
737,"4429"
738,"4584"
739,"4626"
740,"4643"
741,"4767"
742,"5015"
743,"5212"
744,"5347"
745,"5195"
746,"5654"
747,"5520"
748,"5550"
749,"5481"
750,"5118"
751,"4984"
752,"4913"
753,"4572"
754,"4615"
755,"4406"
756,"4245"
757,"4315"
758,"4254"
759,"4172"
760,"4081"
761,"4215"
762,"4006"
763,"4072"
764,"3944"
765,"4005"
766,"3989"
767,"3973"
768,"3954"
769,"3971"
770,"3864"
771,"3864"
772,"3883"
773,"3969"
774,"4048"
775,"4013"
776,"4201"
777,"4417"
778,"4753"
779,"4910"
780,"5153"
781,"5712"
782,"6175"
783,"6673"
784,"7103"
785,"7545"
786,"7848"
787,"7703"
788,"7931"
789,"7687"
790,"7236"
791,"6871"
792,"6316"
793,"5905"
794,"5388"
795,"5002"
796,"4531"
797,"4300"
798,"3940"
799,"3788"
800,"3755"
801,"3654"
802,"3587"
803,"3695"
804,"3761"
805,"3553"
806,"3519"
807,"3572"
808,"3613"
809,"3582"
810,"3510"
811,"3400"
812,"3384"
813,"3482"
814,"3454"
815,"3272"
816,"3338"
817,"3428"
818,"3332"
819,"3338"
820,"3389"
821,"3333"
822,"3423"
823,"3442"
824,"3393"
825,"3500"
826,"3419"
827,"3480"
828,"3515"
829,"3429"
830,"3518"
831,"3419"
832,"3527"
833,"3447"
834,"3430"
835,"3419"
836,"3356"
837,"3353"
838,"3306"
839,"3189"
840,"3170"
841,"3247"
842,"3099"
843,"3156"
844,"3204"
845,"3132"
846,"3190"
847,"3090"
848,"3049"
849,"3111"
850,"3092"
851,"3080"
852,"3061"
853,"3060"
854,"2998"
855,"3147"
856,"2997"
857,"2987"
858,"3001"
859,"2964"
860,"3083"
861,"3135"
862,"2988"
863,"2959"
864,"3045"
865,"2993"
866,"2967"
867,"2954"
868,"2901"
869,"2988"
870,"2940"
871,"2986"
872,"3038"
873,"3105"
874,"3111"
875,"3158"
876,"3120"
877,"3225"
878,"3267"
879,"3444"
880,"3442"
881,"3511"
882,"3633"
883,"3526"
884,"3597"
885,"3505"
886,"3434"
887,"3439"
888,"3352"
889,"3315"
890,"3177"
891,"3094"
892,"3079"
893,"3115"
894,"3124"
895,"3090"
896,"3106"
897,"3150"
898,"3246"
899,"3187"
900,"3227"
901,"3184"
902,"3094"
903,"3204"
904,"3399"
905,"3373"
906,"3210"
907,"3237"
908,"3368"
909,"3375"
910,"3549"
911,"3370"
912,"3558"
913,"3515"
914,"3478"
915,"3735"
916,"3606"
917,"3817"
918,"3799"
919,"3888"
920,"3946"
921,"4140"
922,"4230"
923,"4438"
924,"4537"
925,"4740"
926,"4957"
927,"5014"
928,"5177"
929,"5432"
930,"5741"
931,"5808"
932,"6232"
933,"6565"
934,"6733"
935,"7147"
936,"7493"
937,"7710"
938,"7945"
939,"8192"
940,"8643"
941,"8895"
942,"9111"
943,"9466"
944,"9406"
945,"9619"
946,"9756"
947,"10089"
948,"10024"
949,"9955"
950,"9795"
951,"9854"
952,"9610"
953,"9552"
954,"9405"
955,"9061"
956,"8940"
957,"8743"
958,"8540"
959,"8005"
960,"7720"
961,"7427"
962,"6933"
963,"6806"
964,"6272"
965,"6170"
966,"5666"
967,"5476"
968,"5172"
969,"4775"
970,"4749"
971,"4532"
972,"4261"
973,"4061"
974,"3843"
975,"3704"
976,"3623"
977,"3436"
978,"3383"
979,"3274"
980,"3240"
981,"3089"
982,"2920"
983,"2897"
984,"2772"
985,"2644"
986,"2770"
987,"2620"
988,"2565"
989,"2508"
990,"2406"
991,"2468"
992,"2569"
993,"2438"
994,"2551"
995,"2597"
996,"2766"
997,"2910"
998,"3146"
999,"3320"
1000,"3614"
1001,"3985"
1002,"4217"
1003,"4464"
1004,"4589"
1005,"4998"
1006,"5114"
1007,"5225"
1008,"5375"
1009,"5243"
1010,"5265"
1011,"5021"
1012,"4796"
1013,"4504"
1014,"4068"
1015,"3778"
1016,"3347"
1017,"2937"
1018,"2718"
1019,"2442"
1020,"2184"
1021,"2187"
1022,"2001"
1023,"1940"
1024,"1926"
1025,"1806"
1026,"1739"
1027,"1841"
1028,"1823"
1029,"1840"
1030,"1888"
1031,"1804"
1032,"1811"
1033,"1833"
1034,"1877"
1035,"1989"
1036,"1920"
1037,"2006"
1038,"2003"
1039,"2058"
1040,"2157"
1041,"2119"
1042,"2110"
1043,"2188"
1044,"2281"
1045,"2310"
1046,"2463"
1047,"2620"
1048,"2661"
1049,"2759"
1050,"2780"
1051,"2931"
1052,"3068"
1053,"3205"
1054,"3260"
1055,"3196"
1056,"3301"
1057,"3326"
1058,"3430"
1059,"3211"
1060,"3237"
1061,"3191"
1062,"3033"
1063,"2952"
1064,"2898"
1065,"2749"
1066,"2704"
1067,"2591"
1068,"2463"
1069,"2441"
1070,"2383"
1071,"2263"
1072,"2387"
1073,"2175"
1074,"2165"
1075,"2178"
1076,"2056"
1077,"1964"
1078,"2097"
1079,"1865"
1080,"1912"
1081,"1866"
1082,"1830"
1083,"1765"
1084,"1760"
1085,"1670"
1086,"1713"
1087,"1695"
1088,"1643"
1089,"1526"
1090,"1563"
1091,"1590"
1092,"1525"
1093,"1488"
1094,"1501"
1095,"1482"
1096,"1446"
1097,"1399"
1098,"1380"
1099,"1373"
1100,"1415"
1101,"1310"
1102,"1293"
1103,"1365"
1104,"1353"
1105,"1304"
1106,"1285"
1107,"1294"
1108,"1270"
1109,"1220"
1110,"1207"
1111,"1248"
1112,"1227"
1113,"1182"
1114,"1226"
1115,"1181"
1116,"1138"
1117,"1124"
1118,"1148"
1119,"1105"
1120,"1152"
1121,"1134"
1122,"1136"
1123,"1135"
1124,"1161"
1125,"1163"
1126,"1166"
1127,"1231"
1128,"1216"
1129,"1300"
1130,"1344"
1131,"1329"
1132,"1376"
1133,"1454"
1134,"1465"
1135,"1415"
1136,"1459"
1137,"1509"
1138,"1432"
1139,"1355"
1140,"1355"
1141,"1261"
1142,"1196"
1143,"1137"
1144,"1152"
1145,"1043"
1146,"1024"
1147,"963"
1148,"1074"
1149,"990"
1150,"1003"
1151,"1035"
1152,"1007"
1153,"1029"
1154,"979"
1155,"1025"
1156,"1026"
1157,"1026"
1158,"990"
1159,"1047"
1160,"1037"
1161,"1011"
1162,"969"
1163,"990"
1164,"924"
1165,"1016"
1166,"922"
1167,"926"
1168,"942"
1169,"866"
1170,"925"
1171,"862"
1172,"887"
1173,"878"
1174,"889"
1175,"878"
1176,"848"
1177,"902"
1178,"940"
1179,"815"
1180,"884"
1181,"870"
1182,"939"
1183,"929"
1184,"945"
1185,"930"
1186,"1005"
1187,"985"
1188,"971"
1189,"988"
1190,"961"
1191,"957"
1192,"992"
1193,"948"
1194,"964"
1195,"927"
1196,"936"
1197,"868"
1198,"936"
1199,"765"
1200,"803"
1201,"786"
1202,"795"
1203,"779"
1204,"797"
1205,"815"
1206,"866"
1207,"786"
1208,"792"
1209,"786"
1210,"765"
1211,"829"
1212,"829"
1213,"749"
1214,"832"
1215,"827"
1216,"778"
1217,"748"
1218,"729"
1219,"770"
1220,"719"
1221,"748"
1222,"765"
1223,"762"
1224,"735"
1225,"730"
1226,"750"
1227,"709"
1228,"723"
1229,"747"
1230,"740"
1231,"736"
1232,"755"
1233,"676"
1234,"695"
1235,"673"
1236,"714"
1237,"677"
1238,"673"
1239,"708"
1240,"685"
1241,"646"
1242,"650"
1243,"682"
1244,"669"
1245,"653"
1246,"682"
1247,"700"
1248,"716"
1249,"700"
1250,"695"
1251,"669"
1252,"726"
1253,"750"
1254,"645"
1255,"723"
1256,"717"
1257,"652"
1258,"709"
1259,"713"
1260,"668"
1261,"675"
1262,"683"
1263,"617"
1264,"623"
1265,"677"
1266,"663"
1267,"657"
1268,"645"
1269,"638"
1270,"599"
1271,"634"
1272,"614"
1273,"596"
1274,"628"
1275,"611"
1276,"617"
1277,"594"
1278,"602"
1279,"625"
1280,"596"
1281,"603"
1282,"589"
1283,"594"
1284,"644"
1285,"641"
1286,"578"
1287,"561"
1288,"572"
1289,"581"
1290,"584"
1291,"631"
1292,"610"
1293,"580"
1294,"580"
1295,"579"
1296,"595"
1297,"544"
1298,"573"
1299,"550"
1300,"499"
1301,"543"
1302,"555"
1303,"588"
1304,"559"
1305,"558"
1306,"532"
1307,"556"
1308,"515"
1309,"537"
1310,"557"
1311,"509"
1312,"535"
1313,"476"
1314,"519"
1315,"516"
1316,"574"
1317,"539"
1318,"527"
1319,"532"
1320,"498"
1321,"509"
1322,"521"
1323,"520"
1324,"517"
1325,"553"
1326,"517"
1327,"451"
1328,"476"
1329,"471"
1330,"517"
1331,"519"
1332,"511"
1333,"523"
1334,"506"
1335,"458"
1336,"450"
1337,"465"
1338,"481"
1339,"521"
1340,"512"
1341,"470"
1342,"486"
1343,"485"
1344,"439"
1345,"449"
1346,"491"
1347,"453"
1348,"450"
1349,"442"
1350,"489"
1351,"486"
1352,"474"
1353,"479"
1354,"460"
1355,"459"
1356,"459"
1357,"477"
1358,"437"
1359,"431"
1360,"440"
1361,"452"
1362,"428"
1363,"454"
1364,"387"
1365,"441"
1366,"433"
1367,"438"
1368,"414"
1369,"410"
1370,"445"
1371,"442"
1372,"467"
1373,"408"
1374,"439"
1375,"452"
1376,"425"
1377,"421"
1378,"432"
1379,"433"
1380,"381"
1381,"404"
1382,"431"
1383,"397"
1384,"401"
1385,"439"
1386,"456"
1387,"405"
1388,"450"
1389,"400"
1390,"414"
1391,"385"
1392,"418"
1393,"368"
1394,"390"
1395,"371"
1396,"373"
1397,"401"
1398,"396"
1399,"356"
1400,"363"
1401,"355"
1402,"384"
1403,"376"
1404,"373"
1405,"385"
1406,"367"
1407,"372"
1408,"374"
1409,"370"
1410,"370"
1411,"373"
1412,"401"
1413,"351"
1414,"370"
1415,"405"
1416,"355"
1417,"387"
1418,"376"
1419,"409"
1420,"382"
1421,"373"
1422,"342"
1423,"349"
1424,"341"
1425,"341"
1426,"338"
1427,"355"
1428,"354"
1429,"310"
1430,"363"
1431,"368"
1432,"338"
1433,"305"
1434,"330"
1435,"324"
1436,"341"
1437,"322"
1438,"321"
1439,"339"
1440,"326"
1441,"328"
1442,"349"
1443,"300"
1444,"335"
1445,"316"
1446,"294"
1447,"347"
1448,"322"
1449,"303"
1450,"301"
1451,"306"
1452,"312"
1453,"310"
1454,"305"
1455,"327"
1456,"323"
1457,"298"
1458,"276"
1459,"312"
1460,"307"
1461,"315"
1462,"292"
1463,"299"
1464,"316"
1465,"275"
1466,"289"
1467,"293"
1468,"273"
1469,"293"
1470,"300"
1471,"305"
1472,"309"
1473,"290"
1474,"252"
1475,"293"
1476,"284"
1477,"263"
1478,"311"
1479,"285"
1480,"277"
1481,"250"
1482,"287"
1483,"269"
1484,"262"
1485,"290"
1486,"283"
1487,"257"
1488,"237"
1489,"242"
1490,"256"
1491,"276"
1492,"243"
1493,"282"
1494,"239"
1495,"256"
1496,"282"
1497,"270"
1498,"233"
1499,"245"
1500,"270"
1501,"260"
1502,"242"
1503,"250"
1504,"241"
1505,"257"
1506,"235"
1507,"244"
1508,"214"
1509,"239"
1510,"240"
1511,"228"
1512,"211"
1513,"254"
1514,"211"
1515,"226"
1516,"219"
1517,"227"
1518,"245"
1519,"206"
1520,"228"
1521,"221"
1522,"240"
1523,"247"
1524,"259"
1525,"268"
1526,"217"
1527,"215"
1528,"242"
1529,"207"
1530,"204"
1531,"222"
1532,"209"
1533,"216"
1534,"228"
1535,"224"
1536,"212"
1537,"205"
1538,"214"
1539,"206"
1540,"215"
1541,"194"
1542,"214"
1543,"219"
1544,"204"
1545,"204"
1546,"198"
1547,"213"
1548,"212"
1549,"170"
1550,"194"
1551,"187"
1552,"196"
1553,"203"
1554,"183"
1555,"199"
1556,"177"
1557,"179"
1558,"201"
1559,"190"
1560,"183"
1561,"183"
1562,"213"
1563,"185"
1564,"200"
1565,"187"
1566,"182"
1567,"157"
1568,"169"
1569,"155"
1570,"158"
1571,"196"
1572,"156"
1573,"171"
1574,"175"
1575,"182"
1576,"176"
1577,"157"
1578,"201"
1579,"175"
1580,"173"
1581,"170"
1582,"156"
1583,"176"
1584,"159"
1585,"164"
1586,"151"
1587,"164"
1588,"153"
1589,"148"
1590,"170"
1591,"166"
1592,"147"
1593,"162"
1594,"155"
1595,"189"
1596,"191"
1597,"167"
1598,"148"
1599,"173"
1600,"143"
1601,"165"
1602,"138"
1603,"125"
1604,"155"
1605,"163"
1606,"148"
1607,"166"
1608,"162"
1609,"157"
1610,"137"
1611,"130"
1612,"128"
1613,"143"
1614,"145"
1615,"147"
1616,"131"
1617,"122"
1618,"141"
1619,"132"
1620,"143"
1621,"113"
1622,"142"
1623,"135"
1624,"134"
1625,"117"
1626,"119"
1627,"135"
1628,"138"
1629,"137"
1630,"117"
1631,"122"
1632,"123"
1633,"131"
1634,"138"
1635,"132"
1636,"113"
1637,"139"
1638,"99"
1639,"123"
1640,"105"
1641,"118"
1642,"121"
1643,"117"
1644,"104"
1645,"119"
1646,"102"
1647,"119"
1648,"116"
1649,"106"
1650,"114"
1651,"85"
1652,"110"
1653,"102"
1654,"88"
1655,"101"
1656,"95"
1657,"96"
1658,"99"
1659,"99"
1660,"117"
1661,"97"
1662,"87"
1663,"94"
1664,"93"
1665,"89"
1666,"85"
1667,"109"
1668,"95"
1669,"101"
1670,"75"
1671,"72"
1672,"94"
1673,"81"
1674,"82"
1675,"83"
1676,"81"
1677,"91"
1678,"100"
1679,"71"
1680,"71"
1681,"63"
1682,"77"
1683,"78"
1684,"82"
1685,"74"
1686,"67"
1687,"85"
1688,"66"
1689,"68"
1690,"66"
1691,"69"
1692,"58"
1693,"76"
1694,"70"
1695,"83"
1696,"70"
1697,"66"
1698,"71"
1699,"69"
1700,"64"
1701,"57"
1702,"90"
1703,"68"
1704,"66"
1705,"53"
1706,"55"
1707,"53"
1708,"57"
1709,"65"
1710,"64"
1711,"55"
1712,"55"
1713,"55"
1714,"52"
1715,"61"
1716,"49"
1717,"55"
1718,"58"
1719,"42"
1720,"56"
1721,"49"
1722,"57"
1723,"53"
1724,"48"
1725,"40"
1726,"34"
1727,"53"
1728,"66"
1729,"44"
1730,"45"
1731,"48"
1732,"48"
1733,"47"
1734,"39"
1735,"49"
1736,"36"
1737,"44"
1738,"45"
1739,"38"
1740,"38"
1741,"38"
1742,"34"
1743,"31"
1744,"36"
1745,"29"
1746,"37"
1747,"31"
1748,"48"
1749,"31"
1750,"32"
1751,"38"
1752,"29"
1753,"33"
1754,"25"
1755,"36"
1756,"36"
1757,"26"
1758,"30"
1759,"26"
1760,"24"
1761,"27"
1762,"19"
1763,"16"
1764,"36"
1765,"35"
1766,"19"
1767,"23"
1768,"24"
1769,"32"
1770,"32"
1771,"13"
1772,"17"
1773,"18"
1774,"24"
1775,"22"
1776,"20"
1777,"21"
1778,"16"
1779,"18"
1780,"18"
1781,"17"
1782,"14"
1783,"14"
1784,"33"
1785,"21"
1786,"14"
1787,"12"
1788,"17"
1789,"13"
1790,"20"
1791,"12"
1792,"18"
1793,"18"
1794,"16"
1795,"12"
1796,"7"
1797,"12"
1798,"9"
1799,"15"
1800,"12"
1801,"17"
1802,"9"
1803,"9"
1804,"8"
1805,"7"
1806,"10"
1807,"13"
1808,"8"
1809,"12"
1810,"8"
1811,"13"
1812,"5"
1813,"7"
1814,"6"
1815,"8"
1816,"11"
1817,"10"
1818,"7"
1819,"9"
1820,"12"
1821,"9"
1822,"13"
1823,"8"
1824,"6"
1825,"11"
1826,"3"
1827,"9"
1828,"5"
1829,"10"
1830,"10"
1831,"7"
1832,"9"
1833,"7"
1834,"5"
1835,"8"
1836,"8"
1837,"6"
1838,"9"
1839,"9"
1840,"5"
1841,"4"
1842,"7"
1843,"6"
1844,"7"
1845,"3"
1846,"6"
1847,"6"
1848,"7"
1849,"8"
1850,"10"
1851,"4"
1852,"8"
1853,"7"
1854,"5"
1855,"6"
1856,"4"
1857,"3"
1858,"2"
1859,"4"
1860,"4"
1861,"1"
1862,"9"
1863,"5"
1864,"5"
1865,"4"
1866,"2"
1867,"6"
1868,"7"
1869,"2"
1870,"3"
1871,"7"
1872,"4"
1873,"6"
1874,"5"
1875,"10"
1876,"7"
1877,"6"
1878,"3"
1879,"0"
1880,"6"
1881,"3"
1882,"6"
1883,"4"
1884,"3"
1885,"9"
1886,"5"
1887,"3"
1888,"3"
1889,"8"
1890,"3"
1891,"3"
1892,"3"
1893,"7"
1894,"7"
1895,"4"
1896,"5"
1897,"5"
1898,"5"
1899,"3"
1900,"7"
1901,"3"
1902,"3"
1903,"10"
1904,"4"
1905,"3"
1906,"5"
1907,"3"
1908,"5"
1909,"3"
1910,"1"
1911,"3"
1912,"4"
1913,"1"
1914,"3"
1915,"3"
1916,"7"
1917,"1"
1918,"6"
1919,"2"
1920,"5"
1921,"4"
1922,"1"
1923,"3"
1924,"2"
1925,"1"
1926,"1"
1927,"2"
1928,"2"
1929,"4"
1930,"2"
1931,"0"
1932,"3"
1933,"2"
1934,"2"
1935,"2"
1936,"0"
1937,"2"
1938,"5"
1939,"5"
1940,"3"
1941,"3"
1942,"1"
1943,"2"
1944,"5"
1945,"0"
1946,"5"
1947,"5"
1948,"3"
1949,"3"
1950,"3"
1951,"0"
1952,"3"
1953,"0"
1954,"1"
1955,"5"
1956,"2"
1957,"3"
1958,"0"
1959,"1"
1960,"2"
1961,"1"
1962,"2"
1963,"2"
1964,"0"
1965,"3"
