Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK47530"
Duration Time,300.775
Ambient Temperature,"100.5"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"40248848"
Raw Accumulated Counts,"77059835"
Valid Count Last Packet,"117192"
Raw Count Last Packet,"223189"
Live Time,155.160019
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0606
Number of Channels,2048
Vacuum,689
Channel#,Intensity
0,"4848"
1,"3798"
2,"2947"
3,"1990"
4,"752"
5,"179"
6,"63"
7,"25"
8,"23"
9,"15"
10,"13"
11,"11"
12,"2"
13,"6"
14,"2"
15,"4"
16,"2"
17,"3"
18,"6"
19,"7"
20,"6"
21,"5"
22,"3"
23,"0"
24,"2"
25,"5"
26,"4"
27,"0"
28,"6"
29,"18"
30,"88"
31,"410"
32,"1450"
33,"2861"
34,"3726"
35,"4079"
36,"4252"
37,"4272"
38,"4130"
39,"4001"
40,"3951"
41,"4038"
42,"3903"
43,"3908"
44,"3823"
45,"3818"
46,"3897"
47,"3806"
48,"3760"
49,"3763"
50,"3641"
51,"3591"
52,"3541"
53,"3525"
54,"3562"
55,"3529"
56,"3447"
57,"3439"
58,"3546"
59,"3487"
60,"3355"
61,"3372"
62,"3228"
63,"3245"
64,"3172"
65,"3188"
66,"3120"
67,"3165"
68,"3084"
69,"3158"
70,"3221"
71,"3269"
72,"3347"
73,"3429"
74,"3445"
75,"3396"
76,"3267"
77,"3190"
78,"3054"
79,"3171"
80,"3069"
81,"3146"
82,"2957"
83,"3180"
84,"3307"
85,"3292"
86,"3417"
87,"3472"
88,"3222"
89,"3070"
90,"3159"
91,"3160"
92,"3088"
93,"3010"
94,"2952"
95,"3104"
96,"3142"
97,"3179"
98,"3170"
99,"3254"
100,"3187"
101,"3250"
102,"3268"
103,"3305"
104,"3272"
105,"3187"
106,"3189"
107,"3287"
108,"3351"
109,"3430"
110,"3514"
111,"3612"
112,"3964"
113,"4199"
114,"4314"
115,"4514"
116,"4247"
117,"4221"
118,"4307"
119,"4115"
120,"4177"
121,"4213"
122,"4159"
123,"4129"
124,"4375"
125,"4574"
126,"4661"
127,"5289"
128,"5947"
129,"7100"
130,"8727"
131,"10851"
132,"13061"
133,"15291"
134,"15995"
135,"15909"
136,"14843"
137,"14087"
138,"13176"
139,"13836"
140,"14590"
141,"15414"
142,"15544"
143,"15101"
144,"14961"
145,"14790"
146,"15080"
147,"14926"
148,"13975"
149,"12725"
150,"10763"
151,"8918"
152,"7382"
153,"6399"
154,"5672"
155,"5292"
156,"5460"
157,"5382"
158,"5585"
159,"5339"
160,"5389"
161,"5008"
162,"4969"
163,"4770"
164,"4857"
165,"4910"
166,"4880"
167,"4939"
168,"4829"
169,"4750"
170,"4562"
171,"4680"
172,"4486"
173,"4600"
174,"4476"
175,"4399"
176,"4666"
177,"4765"
178,"4857"
179,"5164"
180,"5616"
181,"6335"
182,"6740"
183,"7272"
184,"7323"
185,"7060"
186,"6844"
187,"6277"
188,"5644"
189,"5501"
190,"5047"
191,"5061"
192,"5037"
193,"4938"
194,"5199"
195,"5194"
196,"5380"
197,"5342"
198,"5574"
199,"5585"
200,"5778"
201,"5788"
202,"5727"
203,"5731"
204,"5845"
205,"5835"
206,"5902"
207,"6068"
208,"6025"
209,"6230"
210,"6160"
211,"6124"
212,"6259"
213,"6309"
214,"6551"
215,"6475"
216,"6613"
217,"6953"
218,"7095"
219,"7380"
220,"7792"
221,"8256"
222,"8874"
223,"9294"
224,"9975"
225,"10688"
226,"11699"
227,"12956"
228,"14574"
229,"16932"
230,"19085"
231,"20776"
232,"21179"
233,"20692"
234,"18312"
235,"16117"
236,"13764"
237,"11965"
238,"10664"
239,"9788"
240,"9526"
241,"9388"
242,"9585"
243,"9601"
244,"9708"
245,"9555"
246,"9508"
247,"9535"
248,"9609"
249,"9482"
250,"9393"
251,"9316"
252,"9396"
253,"9350"
254,"9462"
255,"9212"
256,"9553"
257,"9888"
258,"9985"
259,"10103"
260,"10540"
261,"10599"
262,"11400"
263,"11704"
264,"12482"
265,"13233"
266,"14048"
267,"14760"
268,"15450"
269,"16160"
270,"16016"
271,"16069"
272,"15211"
273,"14299"
274,"13634"
275,"13245"
276,"12603"
277,"12684"
278,"12522"
279,"12566"
280,"12507"
281,"12332"
282,"12551"
283,"12450"
284,"12887"
285,"13213"
286,"14027"
287,"15170"
288,"17241"
289,"20233"
290,"23865"
291,"28331"
292,"32309"
293,"35283"
294,"37184"
295,"36637"
296,"34587"
297,"31314"
298,"28575"
299,"25819"
300,"24544"
301,"23811"
302,"24112"
303,"25183"
304,"27366"
305,"29661"
306,"32746"
307,"39275"
308,"50054"
309,"73131"
310,"121162"
311,"215990"
312,"388639"
313,"672944"
314,"1098199"
315,"1660887"
316,"2308432"
317,"2930768"
318,"3409065"
319,"3611204"
320,"3490654"
321,"3077024"
322,"2478291"
323,"1825402"
324,"1231382"
325,"767892"
326,"444391"
327,"245094"
328,"131146"
329,"72686"
330,"44279"
331,"30472"
332,"24372"
333,"21159"
334,"19871"
335,"19359"
336,"19272"
337,"19668"
338,"20720"
339,"21773"
340,"24312"
341,"28088"
342,"34978"
343,"46421"
344,"66695"
345,"99416"
346,"148350"
347,"216078"
348,"299244"
349,"388073"
350,"467314"
351,"519667"
352,"533284"
353,"504597"
354,"439571"
355,"352832"
356,"261795"
357,"179051"
358,"115070"
359,"70059"
360,"41238"
361,"24570"
362,"16116"
363,"11818"
364,"9890"
365,"8938"
366,"8573"
367,"8431"
368,"8653"
369,"8919"
370,"9078"
371,"9375"
372,"9467"
373,"9290"
374,"8600"
375,"7729"
376,"7066"
377,"6235"
378,"5281"
379,"4712"
380,"4423"
381,"4034"
382,"3956"
383,"3844"
384,"3815"
385,"3694"
386,"3612"
387,"3683"
388,"3588"
389,"3452"
390,"3507"
391,"3468"
392,"3615"
393,"3693"
394,"3691"
395,"3825"
396,"4153"
397,"4289"
398,"4595"
399,"4769"
400,"4999"
401,"5121"
402,"4956"
403,"4886"
404,"4624"
405,"4373"
406,"4191"
407,"4010"
408,"3870"
409,"3852"
410,"3887"
411,"3884"
412,"3709"
413,"3723"
414,"3686"
415,"3431"
416,"3332"
417,"3108"
418,"3006"
419,"2964"
420,"2912"
421,"2866"
422,"2851"
423,"2974"
424,"2971"
425,"3162"
426,"3360"
427,"3685"
428,"3966"
429,"3900"
430,"4250"
431,"4098"
432,"4006"
433,"3813"
434,"3545"
435,"3384"
436,"3111"
437,"2935"
438,"2747"
439,"2788"
440,"2836"
441,"2725"
442,"2811"
443,"2760"
444,"2720"
445,"2613"
446,"2724"
447,"2658"
448,"2675"
449,"2740"
450,"2824"
451,"2647"
452,"2766"
453,"2888"
454,"2858"
455,"2818"
456,"2966"
457,"2847"
458,"2947"
459,"2906"
460,"2980"
461,"2819"
462,"2959"
463,"2848"
464,"2825"
465,"2816"
466,"2765"
467,"2754"
468,"2665"
469,"2649"
470,"2640"
471,"2636"
472,"2590"
473,"2665"
474,"2607"
475,"2678"
476,"2656"
477,"2598"
478,"2596"
479,"2661"
480,"2671"
481,"2534"
482,"2512"
483,"2449"
484,"2413"
485,"2446"
486,"2466"
487,"2289"
488,"2405"
489,"2401"
490,"2388"
491,"2292"
492,"2391"
493,"2383"
494,"2395"
495,"2387"
496,"2370"
497,"2350"
498,"2474"
499,"2387"
500,"2398"
501,"2443"
502,"2432"
503,"2493"
504,"2415"
505,"2347"
506,"2459"
507,"2341"
508,"2268"
509,"2389"
510,"2370"
511,"2338"
512,"2344"
513,"2217"
514,"2338"
515,"2318"
516,"2325"
517,"2373"
518,"2482"
519,"2465"
520,"2590"
521,"2498"
522,"2726"
523,"2750"
524,"2880"
525,"2895"
526,"2880"
527,"2893"
528,"2754"
529,"2734"
530,"2686"
531,"2564"
532,"2522"
533,"2447"
534,"2390"
535,"2270"
536,"2356"
537,"2261"
538,"2325"
539,"2352"
540,"2413"
541,"2373"
542,"2285"
543,"2382"
544,"2487"
545,"2341"
546,"2487"
547,"2491"
548,"2638"
549,"2679"
550,"2698"
551,"2686"
552,"2734"
