Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"LUK0682"
156,"6051"
157,"6402"
158,"6556"
159,"6713"
160,"6588"
161,"6469"
162,"6416"
163,"6491"
164,"6641"
165,"6756"
166,"7053"
167,"6997"
168,"6962"
169,"6772"
170,"6968"
171,"7239"
172,"7439"
173,"8058"
174,"9395"
175,"11434"
176,"16248"
177,"26882"
178,"51318"
179,"98267"
180,"176176"
181,"285763"
182,"413638"
183,"524780"
184,"585241"
185,"570890"
186,"487516"
187,"364670"
188,"240803"
189,"140308"
190,"73616"
191,"36608"
192,"19370"
193,"14069"
194,"15677"
195,"22498"
196,"34685"
197,"51097"
198,"70518"
199,"87683"
200,"98260"
201,"96731"
202,"85241"
203,"65937"
204,"45951"
205,"28901"
206,"16656"
207,"9580"
208,"5895"
209,"4185"
210,"3474"
211,"3190"
212,"3197"
213,"3124"
214,"3228"
215,"3200"
216,"3229"
217,"3322"
218,"3458"
219,"3555"
220,"3767"
221,"3995"
222,"4379"
223,"4538"
224,"4904"
225,"4837"
226,"4780"
227,"4739"
228,"4385"
229,"4002"
230,"3903"
231,"3756"
232,"3763"
233,"3621"
234,"3739"
235,"3586"
236,"3685"
237,"3706"
238,"3736"
239,"3851"
240,"3780"
241,"3960"
242,"3987"
243,"4094"
244,"4012"
245,"4288"
246,"4228"
247,"4397"
248,"4290"
249,"4169"
250,"4190"
251,"4030"
252,"4091"
253,"4125"
254,"4289"
255,"4227"
256,"4344"
257,"4330"
258,"4317"
259,"4440"
260,"4349"
261,"4407"
262,"4406"
263,"4493"
264,"4628"
265,"4707"
266,"4869"
267,"4842"
268,"5060"
269,"5099"
270,"5374"
271,"5315"
272,"5302"
273,"5205"
274,"5191"
275,"5308"
276,"5196"
277,"5380"
278,"5299"
279,"5429"
280,"5439"
281,"5434"
282,"5497"
283,"5519"
284,"5557"
285,"5579"
286,"5644"
287,"5775"
288,"5661"
289,"5989"
290,"6021"
291,"6044"
292,"6229"
293,"6393"
294,"6403"
295,"6596"
296,"6519"
297,"6511"
298,"6423"
299,"6500"
300,"6201"
301,"6284"
302,"6224"
303,"6389"
304,"6251"
305,"6326"
306,"6486"
307,"6620"
308,"6851"
309,"7017"
310,"7309"
311,"7964"
312,"8820"
313,"10156"
314,"12424"
315,"15406"
316,"18970"
317,"23190"
318,"26851"
319,"29096"
320,"28817"
321,"26743"
322,"23597"
323,"19439"
324,"15373"
325,"12107"
326,"9597"
327,"8166"
328,"7268"
329,"6927"
330,"6749"
331,"6534"
332,"6783"
333,"6675"
334,"6746"
335,"6804"
336,"7022"
337,"7025"
338,"7012"
339,"7059"
340,"7263"
341,"7296"
342,"7664"
343,"7647"
344,"7833"
345,"7985"
346,"8327"
347,"8601"
348,"8833"
349,"9645"
350,"10181"
351,"10555"
352,"10876"
353,"10891"
354,"10733"
355,"10602"
356,"10439"
357,"10375"
358,"10354"
359,"10869"
360,"11677"
361,"12344"
362,"13244"
363,"14014"
364,"14855"
365,"15195"
366,"15949"
367,"16772"
368,"17421"
369,"17851"
370,"19080"
371,"20138"
372,"20754"
373,"20247"
374,"19477"
375,"17431"
376,"15352"
377,"12962"
378,"11045"
379,"9247"
380,"8074"
381,"7375"
382,"6998"
383,"6905"
384,"6779"
385,"6803"
386,"6670"
387,"6695"
388,"6491"
389,"6708"
390,"6621"
391,"6629"
392,"6807"
393,"6727"
394,"6939"
395,"7015"
396,"7606"
397,"7657"
398,"7946"
399,"8379"
400,"8700"
401,"8953"
402,"9172"
403,"8792"
404,"8706"
405,"8638"
406,"8384"
407,"8073"
408,"7986"
409,"8102"
410,"8108"
411,"8115"
412,"8261"
413,"8072"
414,"7942"
415,"7852"
416,"7522"
417,"7245"
418,"6906"
419,"6763"
420,"6629"
421,"6650"
422,"6448"
423,"6490"
424,"6698"
425,"6762"
426,"7134"
427,"7432"
428,"7731"
429,"8029"
430,"8232"
431,"8401"
432,"8325"
433,"8059"
434,"8100"
435,"7786"
436,"7440"
437,"7185"
438,"7152"
439,"7077"
440,"6815"
441,"6970"
442,"6866"
443,"6956"
444,"6921"
445,"6964"
446,"7119"
447,"7045"
448,"6800"
449,"6959"
450,"6931"
451,"6946"
452,"6820"
453,"6931"
454,"6683"
455,"6986"
456,"6903"
457,"6936"
458,"6859"
459,"6981"
460,"7035"
461,"7086"
462,"6826"
463,"7031"
464,"7064"
465,"7019"
466,"7112"
467,"6980"
468,"7095"
469,"6817"
470,"7137"
471,"7087"
472,"7077"
473,"7097"
474,"7230"
475,"7086"
476,"7246"
477,"7429"
478,"7409"
479,"7255"
480,"7328"
481,"7188"
482,"7061"
483,"7213"
484,"7129"
485,"7070"
486,"7228"
487,"7075"
488,"6909"
489,"7108"
490,"7118"
491,"7219"
492,"7083"
493,"7085"
494,"6985"
495,"7040"
496,"6957"
497,"7134"
498,"7121"
499,"7020"
500,"7205"
501,"6952"
502,"7233"
503,"7001"
504,"7019"
505,"6994"
506,"7316"
507,"7069"
508,"7065"
509,"6938"
510,"7088"
511,"6989"
512,"7082"
513,"7029"
514,"7100"
515,"7061"
516,"6950"
517,"7154"
518,"6925"
519,"6959"
520,"7118"
521,"7131"
522,"7094"
523,"7152"
524,"7288"
525,"7224"
526,"7296"
527,"7204"
528,"7355"
529,"7237"
530,"7101"
531,"7214"
532,"7128"
533,"7056"
534,"6983"
535,"7022"
536,"7033"
537,"6992"
538,"7033"
539,"6908"
540,"6747"
541,"6989"
542,"7058"
543,"7090"
544,"6919"
545,"6829"
546,"6868"
547,"7048"
548,"7010"
549,"6837"
550,"7025"
551,"6830"
552,"7027"
553,"7074"
554,"6876"
555,"6925"
556,"6894"
557,"6970"
558,"6967"
559,"6890"
560,"6912"
561,"6932"
562,"6897"
563,"6913"
564,"6964"
565,"6841"
566,"6987"
567,"6763"
568,"6754"
569,"6677"
570,"6693"
571,"6636"
572,"6786"
573,"6943"
574,"6795"
575,"6633"
576,"6722"
577,"6911"
578,"6596"
579,"6796"
580,"6983"
581,"6622"
582,"6583"
583,"6711"
584,"6685"
585,"6650"
586,"6675"
587,"6803"
588,"6598"
589,"6878"
590,"6745"
591,"6638"
592,"6715"
593,"6686"
594,"6621"
595,"6798"
596,"6696"
597,"6421"
598,"6731"
599,"6475"
600,"6631"
601,"6624"
602,"6549"
603,"6496"
604,"6655"
605,"6509"
606,"6444"
607,"6547"
608,"6363"
609,"6470"
610,"6688"
611,"6580"
612,"6464"
613,"6414"
614,"6419"
615,"6398"
616,"6321"
617,"6239"
618,"6327"
619,"6379"
620,"6179"
621,"6384"
622,"6418"
623,"6351"
624,"6344"
625,"6413"
626,"6446"
627,"6372"
628,"6406"
629,"6470"
630,"6385"
631,"6355"
632,"6494"
633,"6264"
634,"6233"
635,"6139"
636,"6383"
637,"6284"
638,"6244"
639,"6129"
640,"6156"
641,"6084"
642,"5957"
643,"6053"
644,"6008"
645,"6079"
646,"5995"
647,"5910"
648,"6004"
649,"6153"
650,"5927"
651,"6041"
652,"5964"
653,"5919"
654,"5943"
655,"5819"
656,"5815"
657,"5955"
658,"5879"
659,"5844"
660,"5862"
661,"5846"
662,"5803"
663,"5836"
664,"5801"
665,"5735"
666,"5791"
667,"5813"
668,"5823"
669,"5773"
670,"5764"
671,"5770"
672,"5708"
673,"5703"
674,"5808"
675,"5730"
676,"5730"
677,"5653"
678,"5557"
679,"5636"
680,"5649"
681,"5762"
682,"5722"
683,"5506"
684,"5674"
685,"5545"
686,"5403"
687,"5536"
688,"5656"
689,"5448"
690,"5427"
691,"5578"
692,"5386"
693,"5459"
694,"5429"
695,"5420"
696,"5666"
697,"5626"
698,"5911"
699,"6064"
700,"6191"
701,"6509"
702,"6502"
703,"7050"
704,"7180"
705,"7333"
706,"7325"
707,"7330"
708,"7212"
709,"7032"
710,"6943"
711,"6587"
712,"6331"
713,"6024"
714,"5586"
715,"5610"
716,"5352"
717,"5121"
718,"5270"
719,"5163"
720,"5162"
721,"5109"
722,"5149"
723,"5076"
724,"5045"
725,"5047"
726,"5035"
727,"4989"
728,"5036"
729,"4945"
730,"5030"
731,"4990"
732,"4913"
733,"5011"
734,"4822"
735,"5000"
736,"4842"
737,"4855"
738,"4889"
739,"4938"
740,"4729"
741,"4983"
742,"4887"
743,"4765"
744,"4861"
745,"4791"
746,"4849"
747,"4580"
748,"4794"
749,"4777"
750,"4773"
751,"4695"
752,"4888"
753,"4683"
754,"4608"
755,"4631"
756,"4736"
757,"4551"
758,"4657"
759,"4602"
760,"4605"
761,"4592"
762,"4490"
763,"4595"
764,"4554"
765,"4554"
766,"4452"
767,"4473"
768,"4559"
769,"4622"
770,"4369"
771,"4395"
772,"4470"
773,"4269"
774,"4475"
775,"4366"
776,"4356"
777,"4418"
778,"4338"
779,"4359"
780,"4382"
781,"4612"
782,"4466"
783,"4403"
784,"4559"
785,"4487"
786,"4513"
787,"4555"
788,"4473"
789,"4653"
790,"4548"
791,"4540"
792,"4535"
793,"4614"
794,"4495"
795,"4409"
796,"4391"
797,"4295"
798,"4098"
799,"4196"
800,"4172"
801,"4117"
802,"4121"
803,"4065"
804,"4046"
805,"3929"
806,"3933"
807,"4033"
808,"4027"
809,"3902"
810,"3878"
811,"3964"
812,"3898"
813,"3882"
814,"3783"
815,"3835"
816,"3816"
817,"3816"
818,"3903"
819,"3885"
820,"3895"
821,"3850"
822,"3821"
823,"3818"
824,"3751"
825,"3753"
826,"3845"
827,"3761"
828,"3752"
829,"3644"
830,"3722"
831,"3723"
832,"3688"
833,"3748"
834,"3636"
835,"3714"
836,"3576"
837,"3733"
838,"3617"
839,"3629"
840,"3660"
841,"3608"
842,"3569"
843,"3607"
844,"3498"
845,"3561"
846,"3516"
847,"3585"
848,"3449"
849,"3586"
850,"3574"
851,"3535"
852,"3579"
853,"3471"
854,"3537"
855,"3510"
856,"3620"
857,"3501"
858,"3410"
859,"3552"
860,"3554"
861,"3362"
862,"3528"
863,"3501"
864,"3496"
865,"3446"
866,"3409"
867,"3400"
868,"3385"
869,"3486"
870,"3362"
871,"3464"
872,"3340"
873,"3369"
874,"3531"
875,"3452"
876,"3451"
877,"3390"
878,"3470"
879,"3390"
880,"3443"
881,"3447"
882,"3394"
883,"3491"
884,"3389"
885,"3468"
886,"3380"
887,"3528"
888,"3471"
889,"3506"
890,"3445"
891,"3537"
892,"3491"
893,"3521"
894,"3342"
895,"3518"
896,"3555"
897,"3537"
898,"3581"
899,"3636"
900,"3667"
901,"3542"
902,"3572"
903,"3595"
904,"3630"
905,"3552"
906,"3605"
907,"3631"
908,"3708"
909,"3755"
910,"3696"
911,"3902"
912,"3821"
913,"3969"
914,"4016"
915,"4056"
916,"4101"
917,"4202"
918,"4321"
919,"4389"
920,"4453"
921,"4552"
922,"4722"
923,"4950"
924,"5125"
925,"5257"
926,"5544"
927,"5685"
928,"6203"
929,"6323"
930,"6542"
931,"6915"
932,"7478"
933,"7790"
934,"8206"
935,"8565"
936,"9003"
937,"9691"
938,"9891"
939,"10530"
940,"10881"
941,"11224"
942,"11681"
943,"11802"
944,"12212"
945,"12169"
946,"12552"
947,"12785"
948,"12639"
949,"12659"
950,"12609"
951,"12512"
952,"12301"
953,"11908"
954,"11587"
955,"11475"
956,"11020"
957,"10629"
958,"10213"
959,"9683"
960,"9250"
961,"8892"
962,"8543"
963,"7986"
964,"7325"
965,"7066"
966,"6662"
967,"6400"
968,"6013"
969,"5557"
970,"5441"
971,"5071"
972,"4789"
973,"4637"
974,"4339"
975,"4125"
976,"4175"
977,"3787"
978,"3687"
979,"3463"
980,"3481"
981,"3456"
982,"3238"
983,"3253"
984,"3172"
985,"3158"
986,"2927"
987,"2985"
988,"2799"
989,"2750"
990,"2763"
991,"2798"
992,"2814"
993,"2919"
994,"3004"
995,"3094"
996,"3272"
997,"3516"
998,"3675"
999,"3778"
1000,"4275"
1001,"4562"
1002,"4945"
1003,"5241"
1004,"5530"
1005,"5732"
1006,"5858"
1007,"5976"
1008,"6023"
1009,"5908"
1010,"5829"
1011,"5505"
1012,"5203"
1013,"4789"
1014,"4424"
1015,"4013"
1016,"3531"
1017,"3179"
1018,"2890"
1019,"2679"
1020,"2461"
1021,"2286"
1022,"2286"
1023,"2109"
1024,"2214"
1025,"2179"
1026,"2124"
1027,"2086"
1028,"2083"
1029,"2106"
1030,"2085"
1031,"2158"
1032,"2137"
1033,"2105"
1034,"2168"
1035,"2220"
1036,"2206"
1037,"2210"
1038,"2247"
1039,"2333"
1040,"2347"
1041,"2520"
1042,"2434"
1043,"2656"
1044,"2761"
1045,"2819"
1046,"2910"
1047,"3068"
1048,"3191"
1049,"3335"
1050,"3422"
1051,"3604"
1052,"3630"
1053,"3675"
1054,"3828"
1055,"3905"
1056,"3869"
1057,"3891"
1058,"4007"
1059,"3839"
1060,"3811"
1061,"3576"
1062,"3557"
1063,"3546"
1064,"3337"
1065,"3274"
1066,"3150"
1067,"3070"
1068,"2924"
1069,"2954"
1070,"2787"
1071,"2828"
1072,"2659"
1073,"2705"
1074,"2704"
1075,"2501"
1076,"2457"
1077,"2417"
1078,"2284"
1079,"2372"
1080,"2232"
1081,"2237"
1082,"2178"
1083,"2110"
1084,"2081"
1085,"1967"
1086,"1926"
1087,"1930"
1088,"1882"
1089,"1899"
1090,"1833"
1091,"1780"
1092,"1869"
1093,"1799"
1094,"1678"
1095,"1670"
1096,"1733"
1097,"1654"
1098,"1587"
1099,"1640"
1100,"1582"
1101,"1555"
1102,"1485"
1103,"1560"
1104,"1521"
1105,"1517"
1106,"1518"
1107,"1507"
1108,"1448"
1109,"1508"
1110,"1420"
1111,"1404"
1112,"1349"
1113,"1337"
1114,"1378"
1115,"1389"
1116,"1393"
1117,"1272"
1118,"1340"
1119,"1343"
1120,"1272"
1121,"1314"
1122,"1327"
1123,"1350"
1124,"1364"
1125,"1469"
1126,"1424"
1127,"1471"
1128,"1553"
1129,"1514"
1130,"1550"
1131,"1563"
1132,"1602"
1133,"1669"
1134,"1720"
1135,"1723"
1136,"1735"
1137,"1649"
1138,"1655"
1139,"1514"
1140,"1480"
1141,"1442"
1142,"1426"
1143,"1357"
1144,"1256"
1145,"1171"
1146,"1217"
1147,"1186"
1148,"1165"
1149,"1214"
1150,"1196"
1151,"1131"
1152,"1174"
1153,"1184"
1154,"1109"
1155,"1166"
1156,"1123"
1157,"1066"
1158,"1202"
1159,"1135"
1160,"1168"
1161,"1121"
1162,"1083"
1163,"1064"
1164,"1097"
1165,"1063"
1166,"1124"
1167,"1082"
1168,"1083"
1169,"1097"
1170,"1092"
1171,"1072"
1172,"1014"
1173,"1071"
1174,"1059"
1175,"1024"
1176,"988"
1177,"972"
1178,"1086"
1179,"1018"
1180,"1083"
1181,"1109"
1182,"1077"
1183,"1099"
1184,"1095"
1185,"1166"
1186,"1168"
1187,"1166"
1188,"1136"
1189,"1172"
1190,"1138"
1191,"1133"
1192,"1109"
1193,"1139"
1194,"1075"
1195,"1063"
1196,"1075"
1197,"1030"
1198,"1017"
1199,"977"
1200,"924"
1201,"981"
1202,"976"
1203,"948"
1204,"932"
1205,"910"
1206,"925"
1207,"931"
1208,"963"
1209,"930"
1210,"890"
1211,"987"
1212,"874"
1213,"860"
1214,"939"
1215,"909"
1216,"929"
1217,"909"
1218,"897"
1219,"836"
1220,"838"
1221,"880"
1222,"857"
1223,"880"
1224,"915"
1225,"838"
1226,"871"
1227,"850"
1228,"845"
1229,"853"
1230,"818"
1231,"812"
1232,"820"
1233,"869"
1234,"832"
1235,"816"
1236,"805"
1237,"794"
1238,"816"
1239,"838"
1240,"826"
1241,"816"
1242,"789"
1243,"819"
1244,"789"
1245,"837"
1246,"827"
1247,"783"
1248,"781"
1249,"776"
1250,"775"
1251,"793"
1252,"744"
1253,"810"
1254,"779"
1255,"743"
1256,"737"
1257,"807"
1258,"728"
1259,"810"
1260,"776"
1261,"784"
1262,"746"
1263,"770"
1264,"737"
1265,"781"
1266,"725"
1267,"735"
1268,"721"
1269,"747"
1270,"777"
1271,"739"
1272,"750"
1273,"720"
1274,"743"
1275,"692"
1276,"718"
1277,"678"
1278,"695"
1279,"644"
1280,"685"
1281,"693"
1282,"647"
1283,"707"
1284,"689"
1285,"696"
1286,"675"
1287,"687"
1288,"649"
1289,"630"
1290,"640"
1291,"652"
1292,"656"
1293,"661"
1294,"631"
1295,"729"
1296,"613"
1297,"593"
1298,"634"
1299,"656"
1300,"669"
1301,"634"
1302,"636"
1303,"625"
1304,"647"
1305,"626"
1306,"657"
1307,"648"
1308,"642"
1309,"596"
1310,"635"
1311,"621"
1312,"683"
1313,"672"
1314,"630"
1315,"565"
1316,"611"
1317,"608"
1318,"579"
1319,"602"
1320,"608"
1321,"584"
1322,"579"
1323,"549"
1324,"547"
1325,"623"
1326,"584"
1327,"606"
1328,"562"
1329,"593"
1330,"542"
1331,"538"
1332,"572"
1333,"592"
1334,"592"
1335,"532"
1336,"557"
1337,"557"
1338,"582"
1339,"551"
1340,"550"
1341,"544"
1342,"528"
1343,"547"
1344,"565"
1345,"561"
1346,"539"
1347,"494"
1348,"541"
1349,"546"
1350,"534"
1351,"543"
1352,"575"
1353,"525"
1354,"523"
1355,"552"
1356,"545"
1357,"496"
1358,"511"
1359,"524"
1360,"506"
1361,"578"
1362,"525"
1363,"491"
1364,"507"
1365,"507"
1366,"493"
1367,"511"
1368,"489"
1369,"495"
1370,"471"
1371,"473"
1372,"522"
1373,"440"
1374,"483"
1375,"468"
1376,"501"
1377,"508"
1378,"477"
1379,"490"
1380,"447"
1381,"489"
1382,"455"
1383,"452"
1384,"499"
1385,"450"
1386,"430"
1387,"453"
1388,"455"
1389,"448"
1390,"439"
1391,"466"
1392,"474"
1393,"477"
1394,"433"
1395,"446"
1396,"440"
1397,"438"
1398,"459"
1399,"427"
1400,"444"
1401,"426"
1402,"429"
1403,"433"
1404,"413"
1405,"455"
1406,"380"
1407,"421"
1408,"428"
1409,"389"
1410,"400"
1411,"448"
1412,"427"
1413,"424"
1414,"436"
1415,"433"
1416,"406"
1417,"410"
1418,"388"
1419,"433"
1420,"399"
1421,"392"
1422,"401"
1423,"424"
1424,"385"
1425,"376"
1426,"387"
1427,"366"
1428,"374"
1429,"389"
1430,"385"
1431,"408"
1432,"380"
1433,"388"
1434,"402"
1435,"372"
1436,"391"
1437,"354"
1438,"406"
1439,"354"
1440,"410"
1441,"416"
1442,"392"
1443,"382"
1444,"360"
1445,"342"
1446,"374"
1447,"354"
1448,"337"
1449,"359"
1450,"357"
1451,"384"
1452,"349"
1453,"353"
1454,"346"
1455,"357"
1456,"340"
1457,"332"
1458,"372"
1459,"347"
1460,"343"
1461,"341"
1462,"322"
1463,"338"
1464,"313"
1465,"323"
1466,"345"
1467,"325"
1468,"315"
1469,"333"
1470,"312"
1471,"357"
1472,"308"
1473,"299"
1474,"321"
1475,"299"
1476,"339"
1477,"311"
1478,"318"
1479,"309"
1480,"289"
1481,"305"
1482,"323"
1483,"320"
1484,"312"
1485,"294"
1486,"297"
1487,"264"
1488,"344"
1489,"292"
1490,"297"
1491,"293"
1492,"281"
1493,"312"
1494,"303"
1495,"274"
1496,"280"
1497,"292"
1498,"299"
1499,"277"
1500,"260"
1501,"277"
1502,"311"
1503,"291"
1504,"288"
1505,"277"
1506,"286"
1507,"256"
1508,"269"
1509,"267"
1510,"264"
1511,"266"
1512,"255"
1513,"283"
1514,"286"
1515,"281"
1516,"268"
1517,"304"
1518,"255"
1519,"272"
1520,"276"
1521,"229"
1522,"274"
1523,"250"
1524,"244"
1525,"243"
1526,"264"
1527,"274"
1528,"228"
1529,"238"
1530,"223"
1531,"249"
1532,"266"
1533,"247"
1534,"242"
1535,"254"
1536,"244"
1537,"262"
1538,"246"
1539,"212"
1540,"268"
1541,"222"
1542,"225"
1543,"225"
1544,"247"
1545,"223"
1546,"252"
1547,"211"
1548,"230"
1549,"228"
1550,"224"
1551,"201"
1552,"235"
1553,"235"
1554,"212"
1555,"229"
1556,"204"
1557,"232"
1558,"230"
1559,"216"
1560,"206"
1561,"222"
1562,"227"
1563,"187"
1564,"228"
1565,"243"
1566,"198"
1567,"192"
1568,"191"
1569,"199"
1570,"190"
1571,"208"
1572,"220"
1573,"194"
1574,"189"
1575,"204"
1576,"198"
1577,"216"
1578,"201"
1579,"209"
1580,"195"
1581,"192"
1582,"176"
1583,"204"
1584,"215"
1585,"175"
1586,"165"
1587,"177"
1588,"172"
1589,"185"
1590,"173"
1591,"193"
1592,"158"
1593,"176"
1594,"175"
1595,"156"
1596,"162"
1597,"169"
1598,"172"
1599,"175"
1600,"147"
1601,"177"
1602,"153"
1603,"176"
1604,"168"
1605,"158"
1606,"182"
1607,"165"
1608,"169"
1609,"179"
1610,"152"
1611,"147"
1612,"148"
1613,"149"
1614,"173"
1615,"125"
1616,"171"
1617,"129"
1618,"131"
1619,"157"
1620,"143"
1621,"130"
1622,"153"
1623,"155"
1624,"146"
1625,"160"
1626,"152"
1627,"155"
1628,"151"
1629,"119"
1630,"143"
1631,"148"
1632,"138"
1633,"144"
1634,"115"
1635,"152"
1636,"138"
1637,"121"
1638,"124"
1639,"135"
1640,"118"
1641,"147"
1642,"143"
1643,"129"
1644,"122"
1645,"113"
1646,"119"
1647,"128"
1648,"137"
1649,"117"
1650,"147"
1651,"134"
1652,"102"
1653,"107"
1654,"120"
1655,"110"
1656,"117"
1657,"126"
1658,"122"
1659,"98"
1660,"116"
1661,"92"
1662,"94"
1663,"120"
1664,"120"
1665,"102"
1666,"121"
1667,"109"
1668,"105"
1669,"119"
1670,"96"
1671,"99"
1672,"107"
1673,"74"
1674,"116"
1675,"96"
1676,"94"
1677,"101"
1678,"92"
1679,"75"
1680,"97"
1681,"106"
1682,"94"
1683,"79"
1684,"87"
1685,"72"
1686,"87"
1687,"91"
1688,"100"
1689,"86"
1690,"98"
1691,"76"
1692,"89"
1693,"90"
1694,"91"
1695,"101"
1696,"80"
1697,"72"
1698,"72"
1699,"74"
1700,"78"
1701,"96"
1702,"85"
1703,"76"
1704,"71"
1705,"81"
1706,"59"
1707,"79"
1708,"69"
1709,"68"
1710,"57"
1711,"62"
1712,"69"
1713,"64"
1714,"60"
1715,"61"
1716,"67"
1717,"61"
1718,"59"
1719,"65"
1720,"56"
1721,"51"
1722,"61"
1723,"53"
1724,"71"
1725,"63"
1726,"58"
1727,"63"
1728,"60"
1729,"52"
1730,"54"
1731,"47"
1732,"48"
1733,"36"
1734,"54"
1735,"57"
1736,"45"
1737,"39"
1738,"42"
1739,"45"
1740,"47"
1741,"43"
1742,"49"
1743,"35"
1744,"37"
1745,"41"
1746,"31"
1747,"33"
1748,"41"
1749,"44"
1750,"32"
1751,"43"
1752,"34"
1753,"27"
1754,"42"
1755,"39"
1756,"37"
1757,"31"
1758,"45"
1759,"35"
1760,"35"
1761,"29"
1762,"28"
1763,"46"
1764,"40"
1765,"28"
1766,"22"
1767,"21"
1768,"34"
1769,"33"
1770,"24"
1771,"20"
1772,"26"
1773,"21"
1774,"17"
1775,"23"
1776,"18"
1777,"27"
1778,"20"
1779,"16"
1780,"17"
1781,"16"
1782,"20"
1783,"17"
1784,"18"
1785,"17"
1786,"19"
1787,"17"
1788,"15"
1789,"16"
1790,"21"
1791,"17"
1792,"19"
1793,"20"
1794,"14"
1795,"14"
1796,"18"
1797,"13"
1798,"18"
1799,"8"
1800,"13"
1801,"13"
1802,"13"
1803,"12"
1804,"8"
1805,"13"
1806,"13"
1807,"9"
1808,"10"
1809,"13"
1810,"7"
1811,"10"
1812,"14"
1813,"7"
1814,"11"
1815,"12"
1816,"6"
1817,"12"
1818,"12"
1819,"16"
1820,"16"
1821,"11"
1822,"10"
1823,"8"
1824,"4"
1825,"14"
1826,"7"
1827,"10"
1828,"6"
1829,"9"
1830,"6"
1831,"5"
1832,"7"
1833,"8"
1834,"10"
1835,"5"
1836,"4"
1837,"2"
1838,"9"
1839,"7"
1840,"7"
1841,"6"
1842,"11"
1843,"11"
1844,"5"
1845,"5"
1846,"3"
1847,"5"
1848,"7"
1849,"8"
1850,"6"
1851,"7"
1852,"9"
1853,"4"
1854,"6"
1855,"4"
1856,"10"
1857,"7"
1858,"4"
1859,"8"
1860,"7"
1861,"7"
1862,"7"
1863,"2"
1864,"4"
1865,"3"
1866,"5"
1867,"5"
1868,"7"
1869,"8"
1870,"8"
1871,"4"
1872,"3"
1873,"7"
1874,"8"
1875,"5"
1876,"3"
1877,"10"
1878,"6"
1879,"6"
1880,"5"
1881,"7"
1882,"3"
1883,"4"
1884,"6"
1885,"5"
1886,"6"
1887,"2"
1888,"5"
1889,"3"
1890,"7"
1891,"6"
1892,"6"
1893,"2"
1894,"2"
1895,"3"
1896,"6"
1897,"5"
1898,"7"
1899,"7"
1900,"3"
1901,"1"
1902,"4"
1903,"3"
1904,"4"
1905,"3"
1906,"6"
1907,"5"
1908,"5"
1909,"3"
1910,"2"
1911,"2"
1912,"0"
1913,"2"
1914,"0"
1915,"3"
1916,"7"
1917,"5"
1918,"4"
1919,"4"
1920,"3"
1921,"4"
1922,"3"
1923,"3"
1924,"2"
1925,"1"
1926,"2"
1927,"1"
1928,"2"
1929,"3"
1930,"0"
1931,"3"
1932,"1"
1933,"2"
1934,"6"
1935,"0"
1936,"2"
1937,"3"
1938,"2"
1939,"0"
1940,"2"
1941,"0"
1942,"4"
1943,"2"
1944,"3"
1945,"3"
1946,"2"
1947,"4"
1948,"0"
1949,"1"
1950,"2"
1951,"4"
1952,"5"
1953,"4"
1954,"2"
1955,"2"
1956,"4"
1957,"2"
