Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PM-348"
Duration Time,300.2
Ambient Temperature,"111.8"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"17265311"
Raw Accumulated Counts,"20275060"
Valid Count Last Packet,"53351"
Raw Count Last Packet,"62738"
Live Time,255.158142
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0087
Number of Channels,2048
Vacuum,684
Channel#,Intensity
0,"8690"
1,"6863"
2,"4318"
3,"2608"
4,"1253"
5,"318"
6,"60"
7,"18"
8,"9"
9,"5"
10,"4"
11,"1"
12,"1"
13,"0"
14,"1"
15,"2"
16,"2"
17,"2"
18,"2"
19,"0"
20,"2"
21,"4"
22,"0"
23,"0"
24,"2"
25,"0"
26,"1"
27,"1"
28,"0"
29,"1"
30,"3"
31,"20"
32,"241"
33,"897"
34,"1467"
35,"1791"
36,"1983"
37,"2018"
38,"2097"
39,"2055"
40,"2001"
41,"2051"
42,"2093"
43,"2021"
44,"2119"
45,"2137"
46,"2149"
47,"2156"
48,"2159"
49,"2142"
50,"2077"
51,"1959"
52,"2054"
53,"2075"
54,"2006"
55,"1996"
56,"2012"
57,"1990"
58,"2021"
59,"2029"
60,"1988"
61,"2000"
62,"1993"
63,"1916"
64,"1865"
65,"1889"
66,"1866"
67,"1842"
68,"1919"
69,"1877"
70,"1880"
71,"1938"
72,"2031"
73,"2032"
74,"2140"
75,"2039"
76,"2057"
77,"1947"
78,"1878"
79,"1880"
80,"1853"
81,"1866"
82,"1921"
83,"1919"
84,"1940"
85,"2248"
86,"2225"
87,"2235"
88,"2306"
89,"2183"
90,"2020"
91,"2026"
92,"1993"
93,"1933"
94,"1962"
95,"1903"
96,"2081"
97,"2125"
98,"2347"
99,"2306"
100,"2432"
101,"2408"
102,"2356"
103,"2371"
104,"2162"
105,"2202"
106,"2104"
107,"2208"
108,"2233"
109,"2235"
110,"2281"
111,"2438"
112,"2610"
113,"2847"
114,"3116"
115,"3081"
116,"3286"
117,"3260"
118,"3133"
119,"3035"
120,"2830"
121,"2828"
122,"2792"
123,"2781"
124,"2952"
125,"2981"
126,"3192"
127,"3639"
128,"4210"
129,"5586"
130,"7394"
131,"10012"
132,"13283"
133,"16390"
134,"18553"
135,"19081"
136,"17824"
137,"15653"
138,"13662"
139,"13081"
140,"13488"
141,"14483"
142,"14978"
143,"15468"
144,"15650"
145,"16378"
146,"18131"
147,"18911"
148,"18740"
149,"16836"
150,"14258"
151,"10707"
152,"8010"
153,"5971"
154,"4942"
155,"4441"
156,"4459"
157,"4450"
158,"4732"
159,"4741"
160,"4590"
161,"4402"
162,"4126"
163,"4099"
164,"3978"
165,"4113"
166,"3887"
167,"3816"
168,"3753"
169,"3684"
170,"3594"
171,"3481"
172,"3505"
173,"3503"
174,"3480"
175,"3745"
176,"4078"
177,"4842"
178,"5935"
179,"7839"
180,"10483"
181,"13717"
182,"17074"
183,"19294"
184,"20133"
185,"18919"
186,"15870"
187,"12667"
188,"9469"
189,"7199"
190,"5765"
191,"5000"
192,"4481"
193,"4495"
194,"4338"
195,"4541"
196,"4610"
197,"4975"
198,"5224"
199,"5597"
200,"5821"
201,"5873"
202,"5813"
203,"5508"
204,"5456"
205,"5313"
206,"5492"
207,"5375"
208,"5624"
209,"5796"
210,"5729"
211,"5844"
