Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK-59851"
Duration Time,300.904
Ambient Temperature,"111.1"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"15404510"
Raw Accumulated Counts,"17789631"
Valid Count Last Packet,"47843"
Raw Count Last Packet,"54741"
Live Time,260.278046
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,20.0073
Number of Channels,2048
Vacuum,684
Channel#,Intensity
0,"9081"
1,"6867"
2,"4409"
3,"2658"
4,"1245"
5,"283"
6,"41"
7,"11"
8,"13"
9,"11"
10,"4"
11,"6"
12,"4"
13,"4"
14,"2"
15,"2"
16,"1"
17,"2"
18,"1"
19,"2"
20,"0"
21,"1"
22,"2"
23,"0"
24,"1"
25,"0"
26,"0"
27,"2"
28,"1"
29,"1"
30,"5"
31,"51"
32,"265"
33,"894"
34,"1502"
35,"1901"
36,"2020"
37,"2068"
38,"2062"
39,"2067"
40,"2021"
41,"2087"
42,"2088"
43,"2013"
44,"2063"
45,"2075"
46,"2114"
47,"2184"
48,"2138"
49,"2078"
50,"1988"
51,"2059"
52,"2007"
53,"1997"
54,"2017"
55,"1974"
56,"1895"
57,"1931"
58,"1865"
59,"1934"
60,"1959"
61,"1907"
62,"1878"
63,"1740"
64,"1739"
65,"1742"
66,"1672"
67,"1687"
68,"1693"
69,"1686"
70,"1747"
71,"1759"
72,"1812"
73,"1750"
74,"1810"
75,"1768"
76,"1811"
77,"1813"
78,"1777"
79,"1795"
80,"1736"
81,"1799"
82,"1934"
83,"2398"
84,"2982"
85,"3886"
86,"4469"
87,"4562"
88,"4221"
89,"3651"
90,"2926"
91,"2374"
92,"2073"
93,"2043"
94,"2125"
95,"2470"
96,"2527"
97,"2687"
98,"2602"
99,"2471"
100,"2265"
101,"2019"
102,"1936"
103,"1809"
104,"1844"
105,"1739"
106,"1674"
107,"1772"
108,"1815"
109,"1823"
110,"2008"
111,"2019"
112,"2340"
113,"2490"
114,"2811"
115,"2870"
116,"2925"
117,"2757"
118,"2671"
119,"2571"
120,"2491"
121,"2463"
122,"2406"
123,"2427"
124,"2427"
125,"2731"
126,"2872"
127,"3267"
128,"3960"
129,"5395"
130,"7393"
131,"10275"
132,"14020"
133,"17361"
134,"20010"
135,"20632"
136,"19033"
137,"17010"
138,"14957"
139,"14263"
140,"14962"
141,"15411"
142,"16089"
143,"16427"
144,"16497"
145,"17038"
146,"17947"
147,"18735"
148,"18012"
149,"16542"
150,"13785"
151,"10676"
152,"7876"
153,"5958"
154,"4757"
155,"4308"
156,"4201"
157,"4527"
158,"4566"
159,"4854"
160,"5354"
161,"6173"
162,"7671"
163,"9575"
164,"11796"
165,"12986"
166,"13598"
167,"12267"
168,"10465"
169,"8134"
170,"6042"
171,"4658"
172,"3951"
173,"3767"
174,"3782"
175,"4179"
176,"5065"
177,"6999"
178,"10609"
179,"17650"
180,"29106"
181,"45888"
182,"66381"
183,"84823"
184,"97106"
185,"98257"
186,"86097"
187,"66961"
188,"46678"
189,"28402"
190,"16269"
191,"9468"
192,"6022"
193,"4865"
194,"4855"
