Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"PK-40490"
Duration Time,300.274
Ambient Temperature,"114.9"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"26928641"
Raw Accumulated Counts,"36157727"
Valid Count Last Packet,"81029"
Raw Count Last Packet,"110110"
Live Time,222.452118
HV DAC,163
HV ADC,40.000000
Filament DAC,214
Filament ADC,10.600000
Pulse Length,200
Pulse Period,254
Filter,1
eV per channel,19.9945
Number of Channels,2048
Vacuum,682
Channel#,Intensity
0,"7462"
1,"5697"
2,"3956"
3,"2608"
4,"1231"
5,"297"
6,"58"
7,"24"
8,"16"
9,"9"
10,"6"
11,"1"
12,"7"
13,"3"
14,"5"
15,"2"
16,"3"
17,"3"
18,"5"
19,"2"
20,"6"
21,"2"
22,"2"
23,"1"
24,"2"
25,"2"
26,"2"
27,"5"
28,"0"
29,"1"
30,"6"
31,"88"
32,"442"
33,"1390"
34,"2120"
35,"2688"
36,"2987"
37,"3002"
38,"2887"
39,"2948"
40,"2870"
41,"2770"
42,"2756"
43,"2924"
44,"2905"
45,"2794"
46,"2945"
47,"2939"
48,"2878"
49,"2868"
50,"2748"
51,"2727"
52,"2718"
53,"2641"
54,"2695"
55,"2757"
56,"2625"
57,"2723"
58,"2621"
59,"2686"
60,"2639"
61,"2559"
62,"2542"
63,"2456"
64,"2551"
65,"2427"
66,"2358"
67,"2454"
68,"2299"
69,"2358"
70,"2420"
71,"2684"
72,"2621"
73,"2796"
74,"2704"
75,"2803"
76,"2740"
77,"2486"
78,"2516"
79,"2482"
80,"2339"
81,"2413"
82,"2607"
83,"3038"
84,"3301"
85,"3854"
86,"4409"
87,"4524"
88,"4043"
89,"3613"
90,"3185"
91,"2811"
92,"2607"
93,"2513"
94,"2411"
95,"2553"
96,"2477"
97,"2655"
98,"2613"
99,"2745"
100,"2629"
101,"2632"
102,"2579"
103,"2506"
104,"2519"
105,"2481"
106,"2476"
107,"2541"
108,"2405"
109,"2530"
110,"2616"
111,"2698"
112,"2981"
113,"3233"
114,"3444"
115,"3567"
116,"3550"
117,"3481"
118,"3349"
119,"3360"
120,"3156"
121,"3162"
122,"3116"
123,"3233"
124,"3303"
125,"3394"
126,"3549"
127,"3948"
128,"4638"
129,"5702"
130,"7504"
131,"10239"
132,"13266"
133,"16593"
134,"18873"
135,"19797"
136,"19148"
137,"17117"
138,"15798"
139,"15407"
140,"15560"
141,"16359"
142,"16771"
143,"16653"
144,"16446"
145,"16254"
146,"16907"
147,"17157"
148,"16927"
149,"15727"
150,"13589"
151,"10819"
152,"8299"
153,"6469"
154,"5395"
155,"4978"
156,"4905"
157,"5126"
158,"5109"
159,"5334"
160,"5202"
161,"5129"
162,"5178"
163,"5296"
164,"5673"
165,"5861"
166,"5902"
167,"5610"
168,"5359"
169,"4874"
170,"4351"
171,"4012"
172,"3847"
173,"3630"
174,"3702"
175,"3834"
176,"4086"
177,"4576"
178,"5057"
179,"6322"
180,"8435"
181,"11518"
182,"14910"
183,"18302"
184,"20771"
185,"21055"
186,"19146"
187,"15853"
188,"11784"
189,"8769"
190,"6667"
191,"5477"
192,"4906"
193,"4735"
194,"4599"
195,"4947"
196,"5301"
197,"5765"
198,"6325"
199,"7146"
200,"7544"
201,"7545"
202,"7607"
203,"7170"
204,"6622"
205,"6102"
206,"5970"
207,"5655"
208,"5538"
209,"5639"
210,"5660"
211,"5819"
212,"5919"
213,"6164"
214,"6456"
215,"6867"
216,"7652"
217,"9254"
218,"13220"
219,"20422"
220,"34039"
221,"55639"
222,"85282"
223,"119665"
224,"149302"
225,"168885"
226,"170664"
227,"154027"
228,"125161"
229,"91918"
230,"62723"
231,"42498"
232,"28619"
233,"21247"
234,"16593"
235,"13701"
236,"11700"
237,"10395"
238,"9896"
239,"9911"
240,"11098"
241,"13389"
242,"17275"
243,"22077"
244,"28281"
245,"33605"
246,"37275"
247,"38545"
248,"35559"
249,"30777"
